,smiles,Standard Value
3204,NC1(c2ccc(-c3nn4ccccc4c3-c3ccccc3)cc2)CCC1,3.2
3205,NC1(c2ccc(-n3c(-c4ccccc4)nc4ccccc4c3=O)cc2)CCC1,1.6
3206,NC12CC3CC(CC(C3)C1)C2,-0.98
3207,NC12CCC(c3ccccc3)(CC1)CC2,0.29
3208,NC1=NC(c2ccc(Cl)c(Cl)c2)CC(=O)N1,1.46
3209,NC1=NC(c2cccc(-c3cncnc3)c2)(c2ccnc(C(F)(F)F)c2)c2cccc(F)c21,3.4
3210,NC1=NC(c2ccco2)Nc2c(F)ccc(F)c21,1.2
3211,NC1=NC(c2cccs2)Nc2cccc(F)c21,0.91
3212,NC1=NN(c2cccc(C(F)(F)F)c2)CC1,2.55
3213,NC1C2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)CC12,0.3
3214,NC1CCN(c2nccc(C(=O)NCC34CC5CC(CC(C5)C3)C4)c2Cl)CC1,1.19
3215,NC1CCc2cc(OC(=O)c3ccccc3)c(OC(=O)c3ccccc3)cc2C1,2.6
3216,NCC(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,2.69
3217,NCC(O)(c1ccccc1)c1ccccc1,0.9
3218,NCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,1.5
3219,NCCCCCc1c[nH]c2ccc(F)cc12,0.6
3220,NCCCCN(Cc1nc2ccccc2[nH]1)C1CCCc2cccnc21,0.83
3221,NCCc1ccc(O)c2nc(O)sc12,0.33
3222,NCc1ccc(NC(=O)c2cc(Nc3ncccn3)c3cc(/C(N)=N/O)ccc3c2)cc1,-0.85
3223,NCc1nc2ccccc2[nH]1,0.4
3224,NNC(=O)c1ccncc1,-0.57
3225,NNCCc1ccccc1,-0.01
3226,NNc1nc2ccccc2[nH]c1=O,0.44
3227,NS(=O)(=O)Cc1noc2ccccc12,0.55
3228,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,-0.9
3229,NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1,-0.94
3230,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,0.97
3231,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,0.92
3232,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,1.78
3233,NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,0.37
3234,NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O,2.12
3235,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,-0.09
3236,NS(=O)(=O)c1ccc(CCNc2ccc3nnc(-c4ccccc4)n3n2)cc1,2.19
3237,NS(=O)(=O)c1ccc(NCc2ccccc2)cc1,1.7
3238,NS(=O)(=O)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,2.86
3239,NS(=O)(=O)c1ccc(Nc2nccc(-c3cnc4ccccn34)n2)cc1,2.7
3240,NS(=O)(=O)c1ccc(Nc2nccc(Nc3c(Cl)ccc4c3OCO4)n2)cc1,2.7
3241,NS(=O)(=O)c1ccc2c(C(=O)NC[C@@H](O)CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)c[nH]c(=O)c2c1,2.17
3242,NS(=O)(=O)c1ccc2c(c1)C1C=CCC1C(c1cccc3ccccc13)N2,1.9
3243,NS(=O)(=O)c1cccc(Nc2nccc(Nc3c(Cl)ccc4c3OCO4)n2)c1,2.97
3244,NS(=O)(=O)c1cccc(Nc2nccc(Nc3cccc4[nH]ncc34)n2)c1,2.6
3245,NS(=O)(=O)c1cccc2c1c([N+](=O)[O-])cc1nc(O)c(O)nc12,0.36
3246,NS(=O)(=O)c1nc2ccccc2s1,1.35
3247,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,0.31
3248,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,-1.08
3249,N[C@@H](Cc1ccc(F)cc1)C(=O)O,-1.06
3250,N[C@@H]1CCCN(c2c(/C=C3\SC(=O)NC3=O)cccc2-c2ccncc2)C1,1.56
3251,N[C@@H]1CCCN(c2c(Cl)cccc2/C=C2\SC(=O)NC2=O)C1,1.97
3252,N[C@H](CNC(=O)c1cc2c(-c3ccccc3Cc3ccccc3)cccc2[nH]1)C(=O)O,3.25
3253,N[C@H](Cc1c[nH]c2ccccc12)C(=O)O,-0.92
3254,N[C@H]1CCN(c2c(Cl)cccc2/C=C2\SC(=O)NC2=O)C1,1.89
3255,Nc1[nH]nc2cccc(Cl)c12,1.92
3256,Nc1[nH]nc2ccccc12,1.0
3257,Nc1[nH]ncc1-c1cc(Cl)ccc1Oc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl,2.3
3258,Nc1[nH]ncc1S(=O)(=O)c1ccccc1,1.1
3259,Nc1c(-c2ccccc2)c(CN2CCOCC2)nn1-c1ccc(F)cc1,2.33
3260,Nc1c(C(=O)NC2CC2)nnc2c(-c3ncccn3)c(F)ccc12,1.59
3261,Nc1c(C(=O)NC2CC2)nnc2c(-c3ncccn3)cccc12,1.5
3262,Nc1c(C(=O)c2cccc(OC[C@@H](O)CO)c2)cnn1-c1ccc(F)cc1,1.91
3263,Nc1c(C(=O)c2cccc(OC[C@H](O)CO)c2)cnn1-c1ccc(F)cc1,1.94
3264,Nc1c2c(nc3c(-c4ncccn4)cccc13)CN(C1CCC1)C2=O,1.85
3265,Nc1c2c(nc3ccc(Br)cc13)N(c1ccccc1)CC2,3.12
3266,Nc1c2c(nc3ccccc13)CCCC2,0.38
3267,Nc1cc(-c2ccccc2)nc2ccccc12,2.2
3268,Nc1cc(-c2ccccc2)ncn1,1.91
3269,Nc1cc(C(=O)Nc2cccc(-c3nnn[nH]3)c2)cc(C(F)(F)F)c1,0.2
3270,Nc1cc(C(F)(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,2.7
3271,Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],0.77
3272,Nc1cc2n[nH]c(=O)n2c2cc(-c3ccc[nH]3)ccc12,2.3
3273,Nc1cc2n[nH]c(=O)n2c2cc(-c3ccco3)ccc12,2.48
3274,Nc1cc2n[nH]c(=O)n2c2cc(-c3cccs3)ccc12,3.26
3275,Nc1cc2n[nH]c(=O)n2c2cc(-c3ccsc3)ccc12,3.18
3276,Nc1ccc(-c2nc3ccc(O)cc3s2)cc1,3.2
3277,Nc1ccc(C(=O)Nc2cccc(-c3nc(N4CCOCC4)c4oc5ncccc5c4n3)c2)cn1,3.44
3278,Nc1ccc(C2(c3ccc(N)cc3)CCCCC2)cc1,3.2
3279,Nc1ccc(Cl)c(-c2nc3ncccc3o2)c1,1.97
3280,Nc1ccc(Cl)c(C(=O)NCC23CC4CC(CC(C4)C2)C3)c1,3.45
3281,Nc1ccc(N=Nc2ccccc2)c(N)n1,3.22
3282,Nc1ccc(OCCc2ccccc2)cc1,2.71
3283,Nc1ccc(OCc2ccccc2)cc1,2.2
3284,Nc1ccc(S(=O)(=O)N2CCCC2)cc1,0.98
3285,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,-0.01
3286,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,-0.37
3287,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,0.88
3288,Nc1ccc2[nH]c(Cc3ccc(Oc4ccccc4)cc3)nc2c1,3.8
3289,Nc1ccc2c(c1)-c1ccccc1C(=O)C2=O,2.39
3290,Nc1ccc2c(c1)C(=O)C(=O)c1cc(N)ccc1-2,1.72
3291,Nc1ccc2c(c1)C(=O)C(=O)c1ccccc1-2,2.23
3292,Nc1ccc2c(c1)C(=O)c1ccccc1-2,2.9
3293,Nc1ccc2cccc(Nc3ncccn3)c2n1,2.7
3294,Nc1ccc2ccccc2n1,1.7
3295,Nc1ccc2cn[nH]c2c1,0.52
3296,Nc1ccc2nc(-c3ccc(O)cc3)sc2c1,3.1
3297,Nc1ccc2ncccc2c1,1.33
3298,Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,2.64
3299,Nc1cccc(C(=O)NCC23CC4CC(CC(C4)C2)C3)c1Cl,3.29
3300,Nc1cccc(CCc2ccc3cc[nH]c3c2)n1,2.8
3301,Nc1cccc(NC(=O)c2ccc(CNC(=O)OCc3cccnc3)cc2)c1,1.6
3302,Nc1cccc2c1-c1ccccc1C(=O)C2=O,2.31
3303,Nc1cccc2c1C(=O)C(=O)c1ccccc1-2,2.95
3304,Nc1cccc2c1C(=O)N(Cc1cccc(Cl)c1)C2=O,3.18
3305,Nc1ccccc1NC(=O)c1ccc(-c2ncc(CN3CCC3)cc2F)cc1,1.69
3306,Nc1ccccc1NC(=O)c1ccc(-c2ncc(CN3CCCCC3)s2)cc1,2.82
3307,Nc1ccccc1NC(=O)c1ccc(-c2nccs2)cc1,2.3
3308,Nc1ccccc1NC(=O)c1ccc(C2CCN(CCC(=O)Nc3ccccc3F)CC2)cc1,2.76
3309,Nc1ccccc1NC(=O)c1ccc(C2CCN(Cc3ccc(C(=O)NC4CC4)cc3)CC2)cc1,2.31
3310,Nc1ccccc1NC(=O)c1ccc(C2CCN(Cc3ccccc3)CC2)cc1,2.51
3311,Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1,1.26
3312,Nc1ccccc1NC(=O)c1ccc(CNc2nccc(-c3cccnc3)n2)cc1,2.28
3313,Nc1ccccc1NC(=O)c1ccc(N2CCOCC2)cc1,1.2
3314,Nc1ccccc1NC(=O)c1ccccn1,1.0
3315,Nc1ccccc1[N+](=O)[O-],-0.96
3316,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,-1.5
3317,Nc1ccnc(-c2cccnc2)n1,0.44
3318,Nc1n[nH]c(N)c1Cc1ccc2c(c1)OCO2,0.47
3319,Nc1n[nH]c(Nc2ccccc2)n1,1.06
3320,Nc1n[nH]c2c(Cl)cccc12,1.7
3321,Nc1n[nH]c2ncc3c(c12)CCCCCC3,2.54
3322,Nc1n[nH]c2nnc(-c3ccccc3)c(-c3ccccc3)c12,2.6
3323,Nc1n[nH]cc1-c1cc(C(F)(F)F)ccc1Oc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl,2.65
3324,Nc1nc(-c2ccc(Cl)cc2)cs1,3.31
3325,Nc1nc(-c2ccccc2)cs1,2.43
3326,Nc1nc(-c2ccccc2)nc2c1nc(O)n2Cc1ccccc1,4.16
3327,Nc1nc(-c2ccccc2)nn1Cc1ccccc1,1.91
3328,Nc1nc(-c2ccccc2)ns1,2.2
3329,Nc1nc(-c2ccccn2)nc(N)c1Cc1ccccc1F,2.12
3330,Nc1nc(CCc2cccc(Br)c2)cc(=O)[nH]1,2.52
3331,Nc1nc(CCc2ccccc2)cc(=O)[nH]1,1.4
3332,Nc1nc(Cl)nc(NCc2ccccc2)n1,2.26
3333,Nc1nc(N)c(-c2ccc(NC(=O)C3CC3)cc2)c(COCc2ccccc2)n1,2.46
3334,Nc1nc(N)c(C(=O)Nc2ccccn2)nc1Cl,2.67
3335,Nc1nc(N)c2cc(Br)ccc2n1,1.78
3336,Nc1nc(N)c2cc(NCc3ccc(Cl)c(Cl)c3)ccc2n1,2.22
3337,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,1.16
3338,Nc1nc(N)c2nc(CO)cnc2n1,-0.45
3339,Nc1nc(N)nc(-c2ccc(Cl)cc2)n1,2.12
3340,Nc1nc(N)nc(-c2cccc(C(F)(F)F)c2)n1,2.4
3341,Nc1nc(NCc2ccccc2)nc2c1nc(O)n2Cc1ccccc1,3.69
3342,Nc1nc(Nc2ccc(F)c(Cl)c2)c2nc[nH]c2n1,2.75
3343,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,1.87
3344,Nc1nc(Nc2ccc3nc(-c4ccc(F)cc4)cc(N)c3c2)cc(-c2ccc(C(F)(F)F)cc2)n1,1.54
3345,Nc1nc(Nc2ccc3nc(-c4ccc(F)cc4)cc(N)c3c2)cc(-c2cccc(Cl)c2)n1,2.5
3346,Nc1nc(Nc2cccc(Br)c2)c2nc[nH]c2n1,3.04
3347,Nc1nc(O)cc(-c2ccc(O)cc2)n1,1.05
3348,Nc1nc(OC2CCCC2)nc2c1ncn2[C@@H]1O[C@H](CF)[C@@H](O)[C@H]1O,1.5
3349,Nc1nc(OC2CCCC2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,0.79
3350,Nc1nc(OC2CCCC2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@H](Cl)[C@H]1O,2.16
3351,Nc1nc(OCc2nccs2)nc2c1ncn2[C@@H]1O[C@H](CF)[C@@H](O)[C@H]1O,0.47
3352,Nc1nc(SCc2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,1.24
3353,Nc1nc2c(ncn2COCCO)c(=O)[nH]1,-1.42
3354,Nc1nc2cc3c(cc2s1)CCN(Cc1cccc(F)c1)CC3,3.3
3355,Nc1nc2cc3c(cc2s1)CCN(Cc1ccccc1)CC3,2.66
3356,Nc1nc2cc3c(cc2s1)CCN(Cc1cnc[nH]1)CC3,-0.12
3357,Nc1nc2ccc(-c3cccc(O)c3)cc2s1,3.1
3358,Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,2.29
3359,Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,3.98
3360,Nc1nc2ccc(F)cc2s1,2.2
3361,Nc1nc2ccc(OC(F)(F)F)cc2s1,3.34
3362,Nc1nc2ccccc2n1C(=O)c1ccccc1,1.56
3363,Nc1nc2ccccc2s1,2.0
3364,Nc1nc2nc(-c3cccs3)cc(C(F)(F)F)n2n1,2.01
3365,Nc1nc2nc(SCc3cccc(F)c3F)nc(O)c2s1,2.5
3366,Nc1nc2nc(SCc3ccccc3)nc(N)c2s1,3.1
3367,Nc1ncc(-c2ccc(F)cc2)[nH]1,1.39
3368,Nc1ncc(-c2ccc(S(=O)(=O)N3CCOCC3)cc2)nc1C(=O)Nc1cccnc1,2.83
3369,Nc1ncc(-c2cnn(C3CCN(C(=O)CO)CC3)c2)cc1-c1nc2ccccc2o1,3.2
3370,Nc1ncc(-c2cnn(C3CCNCC3)c2)cc1-c1nc2ccccc2o1,1.85
3371,Nc1ncc(-c2cnn(C3CCOCC3)c2)cc1-c1nc2ccccc2o1,4.0
3372,Nc1ncc(NC(=O)c2cc(NC(=O)c3cccc(C(F)(F)F)c3)ccc2Cl)cc1Cl,3.26
3373,Nc1ncc2cc(-c3c(Br)cccc3Br)c(N)nc2n1,2.06
3374,Nc1nccc(-c2c[nH]c3ccccc23)n1,1.68
3375,Nc1nccc(-c2cc3c([nH]2)[C@@H](CCF)CNC3=O)n1,0.51
3376,Nc1nccc(-c2cc3c([nH]2)[C@H](CCF)CNC3=O)n1,0.51
3377,Nc1nccc(-c2ccccc2)n1,2.0
3378,Nc1nccc(-c2cccs2)n1,1.75
3379,Nc1nccc(-n2ccc3ccccc32)n1,2.71
3380,Nc1nccc(/C=C/c2ccc(Cl)cc2)n1,3.5
3381,Nc1nccc2ccccc12,1.5
3382,Nc1ncccc1NCc1cccc(-c2cccnc2)c1,3.0
3383,Nc1ncnc(Nc2ccccc2)n1,1.4
3384,Nc1ncnc2[nH]ccc12,1.78
3385,Nc1ncnc2c1C(=O)N(c1ccc([C@H]3CC[C@H](CC(=O)O)CC3)cc1)CCO2,-0.5
3386,Nc1ncnc2c1c(COc1cccc(Cl)c1)nn2C1CCOCC1,3.17
3387,Nc1ncnc2c1nc(Sc1nc3cccc(Cl)c3s1)n2CCO,2.37
3388,Nc1ncnc2c1ncn2Cc1ccccc1,1.53
3389,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCCCNC(=O)NCc2ccccc2)[C@@H](O)[C@H]1O,0.9
3390,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCCCNC(=O)Nc2ccc(Cl)cc2)[C@@H](O)[C@H]1O,2.5
3391,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCCCNC(=O)Nc2ccccc2)[C@@H](O)[C@H]1O,1.9
3392,Nc1ncnc2ccccc12,1.26
3393,Nc1ncnc2nc(-c3ccc(N4CCOCC4)nc3)cc(-c3cccc(Br)c3)c12,3.2
3394,Nc1ncnc2oc(-c3ccoc3)c(-c3ccco3)c12,3.1
3395,Nc1ncnc2sc(-c3c(-c4ccccc4)ncn3C[C@H]3CCCO3)nc12,2.65
3396,Nc1ncnc2sc(-c3c(-c4ccccc4)ncn3Cc3ccccc3N3CCOCC3)nc12,3.58
3397,Nc1ncnc2sccc12,1.19
3398,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,1.38
3399,Nc1nnc(-c2ccccc2)s1,1.8
3400,Nc1nnc(CCSCCc2nnc(N)s2)s1,-0.1
3401,Nc1nnc(CCSCCc2nnc(NC(=O)Cc3ccccc3)s2)s1,2.0
3402,Nc1nnc(Cc2ccc(Cl)cc2)s1,2.34
3403,Nc1nonc1/C(=N/O)Nc1ccc(F)c(Cl)c1,2.7
3404,Nc1sc2c(c1C(=O)NCc1ccccc1)CCCC2,3.52
3405,Nc1scc2c(C(=O)NC3CC3)nn(-c3ccc(F)cc3)c(=O)c12,2.8
3406,O=C(/C=C/Sc1nc[nH]n1)c1ccc(Cl)cc1,3.1
3407,O=C(/C=C/c1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)Nc1ccccc1,1.52
3408,O=C(C(=O)c1cc(Br)ccc1O)c1cc(Br)ccc1O,3.85
3409,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,2.43
3410,O=C(C1CCN(c2nnc(-n3cccc3)s2)CC1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,2.5
3411,O=C(C1CCN(c2nnc(-n3cccc3)s2)CC1)N1CCc2ccccc2C1,3.7
3412,O=C(CC12CC3CC(CC(C3)C1)C2)Nc1c(Cl)ccc2nc(CN3CCN(CCO)CC3)ccc12,2.93
3413,O=C(CC12CC3CC(CC(C3)C1)C2)Nc1ccc2[nH]ncc2c1,4.03
3414,O=C(CC12CC3CC(CC(C3)C1)C2)Nc1cccc2c(=O)n(C(CO)CO)ccc12,2.62
3415,O=C(CC12CC3CC(CC(C3)C1)C2)Nc1cccc2nc(NCCNCCO)ccc12,1.79
3416,O=C(CC12CC3CC(CC(C3)C1)C2)Nc1cccc2ncccc12,3.83
3417,O=C(CC1CCCCC1)Nc1c(Cl)ccc2nc(NCCCO)ccc12,3.29
3418,O=C(CC1CCCCCC1)Nc1cccc2c(=O)n([C@H]3CCNC3)ccc12,1.15
3419,O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N(CCCO)Cc1ccc(F)cc1,3.04
3420,O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(c1ccc(F)cc1)c1c[nH]c(=O)c(Cl)c1,3.12
3421,O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(c1ccc(F)cc1)c1ccc(=O)[nH]c1,3.04
3422,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,2.67
3423,O=C(CCCc1ccncc1)N1CCN(c2ccc(Cl)cc2Cl)CC1,3.93
3424,O=C(CCN1CCCCC1)Nc1ccc(-c2cccn3c(=O)cc(N4CCOCC4)nc23)c2sc3ccccc3c12,2.9
3425,O=C(CCS(=O)(=O)c1ccc(Br)cc1)NCc1ccc(F)cc1,3.1
3426,O=C(CCc1ccccc1)c1ccccc1,3.77
3427,O=C(CCc1ccccc1O)Nc1ccccc1,2.71
3428,O=C(CCc1ccncc1)Nc1ccc(C(=O)c2ccccc2)cc1,3.4
3429,O=C(CN1C(=O)C(NC(=O)c2cc3cc(Cl)sc3[nH]2)Cc2ccccc21)NC(CO)CO,2.61
3430,O=C(CN1C(=O)C(NC(=O)c2cc3cc(Cl)sc3[nH]2)Cc2ccccc21)NCCO,3.05
3431,O=C(CN1C(=O)C(NC(=O)c2cc3cc(Cl)sc3[nH]2)Cc2ccccc21)NO,2.4
3432,O=C(CN1C2=NCCN2c2ccccc21)c1ccc(Cl)cc1,2.62
3433,O=C(CN1CCOCC1)Nc1ccc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)cc1-c1ccccc1,3.4
3434,O=C(CN1CCOCC1)Nc1ccc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)cc1O,2.4
3435,O=C(CN1CCOCC1)Nc1ccc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)cc1OCC1CC1,3.3
3436,O=C(CO)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3F)c2-c2ccncn2)CC1,1.79
3437,O=C(CO)N1CCC(c2n[nH]c(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1,1.85
3438,O=C(CO)N1CCC[C@@H]1COc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,3.71
3439,O=C(CO)N1CCC[C@H]1COc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,3.62
3440,O=C(COCc1ccccc1)Nc1ccc2c(c1)C(=O)C(=O)c1ccccc1-2,3.21
3441,O=C(COCc1ccccn1)N1CCN(c2ccc(Cl)cc2Cl)CC1,3.47
3442,O=C(COCc1ccncc1)N1CCC(F)(c2ccc(Cl)cc2)CC1,3.03
3443,O=C(COCc1ccncc1)N1CCC(c2ccc(Cl)cc2)CC1,2.74
3444,O=C(COCc1ccncc1)N1CCC(c2ccc(Cl)cc2Cl)CC1,2.63
3445,O=C(COCc1ccncc1)N1CCC(c2ccc(F)cc2Cl)CC1,2.7
3446,O=C(COCc1ccncc1)N1CCN(c2ccc(Cl)cc2Cl)CC1,3.38
3447,O=C(COCc1ccncc1)N1CCN(c2ccc(Cl)cc2F)CC1,2.55
3448,O=C(COCc1ccncc1)N1CCN(c2ccc(F)cc2Cl)CC1,2.63
3449,O=C(COCc1cscn1)N1CCN(c2ccc(Cl)cc2Cl)CC1,3.07
3450,O=C(COc1ccc(OCCNCC(O)COc2ccccc2)cc1)NCCO,0.42
3451,O=C(COc1ccc(SCCCCCc2ccccc2)cc1)COc1ccc(C(=O)O)cc1,3.63
3452,O=C(COc1ccccc1)N1CCOCC1,0.75
3453,O=C(COc1ccccc1)c1ccccc1,2.87
3454,O=C(COc1ccccc1O)NC1CCCC1,2.31
3455,O=C(CS(=O)(=O)c1ccccc1)c1ccccc1,1.86
3456,O=C(CSc1ccccc1)N1CCN(C(=O)c2ccco2)CC1,1.6
3457,O=C(CSc1ccccc1)N1CCN(c2ccccc2)CC1,3.2
3458,O=C(CSc1ccncc1)Nc1ccc(C(=O)c2ccccc2)cc1,3.6
3459,O=C(CSc1nc2c(c(=O)n1-c1ccccc1)SCC2)Nc1ncc(-c2ccccc2)s1,3.95
3460,O=C(CSc1nccn(-c2ccc(F)c(F)c2)c1=O)NC1CCCC1,2.0
3461,O=C(Cc1c(C(=O)O)[nH]c2ccccc12)Nc1cccc(C(F)(F)F)c1,1.33
3462,O=C(Cc1cc(Nc2ncnc3cc(OCCCN4CCC[C@@H]4CO)ccc23)n[nH]1)Nc1cccc(F)c1F,2.06
3463,O=C(Cc1ccc(Cl)c(C(F)(F)F)c1)Nc1cccc2c(=O)n(CCO)ccc12,3.36
3464,O=C(Cc1ccc(F)c(C(F)(F)F)c1)Nc1cccc2c(=O)n([C@@H]3CNC[C@H]3O)ccc12,1.33
3465,O=C(Cc1ccc(O)cc1)c1ccc(O)cc1O,2.54
3466,O=C(Cc1ccc(OCc2ccccc2)cc1)NO,1.92
3467,O=C(Cc1ccc(Oc2ccccc2)cc1)NO,2.03
3468,O=C(Cc1ccc2c(n1)NCCC2)Nc1ccc(C[C@H](NC(=O)c2c(Cl)cccc2Cl)C(=O)O)cc1,-0.63
3469,O=C(Cc1cccc2ccccc12)Nc1ccccc1,3.9
3470,O=C(Cc1ccccc1)Nc1nccs1,2.5
3471,O=C(Cc1ccccc1)c1ccc(O)cc1O,3.09
3472,O=C(Cc1ccccn1)c1ccc(Cl)cc1,2.96
3473,O=C(Cn1cnc2ccccc21)c1ccc(Br)cc1,3.22
3474,O=C(N1CCN(c2ccncc2Cl)CC1)N1CCN(S(=O)(=O)c2ccc(C(F)(F)F)cc2)CC1,3.54
3475,O=C(NC1CC1)c1cc(-c2cccs2)on1,2.54
3476,O=C(NC1CCCC1)C(c1ccncc1)N(Cc1ccco1)C(=O)c1ccc(-c2ccccc2)[nH]1,4.36
3477,O=C(NC1CCCCC1)C1CCCN(S(=O)(=O)c2cccs2)C1,2.93
3478,O=C(NC1CCCCC1)N1CCN(c2ccccc2Cl)CC1,3.78
3479,O=C(NC1CCCCC1)c1cccnc1Sc1ccccc1,3.01
3480,O=C(NC1CCCS(=O)(=O)C1)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1,1.4
3481,O=C(NC1CCS(=O)(=O)C1)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1,1.64
3482,O=C(NC1Cc2ccccc2N(CC(=O)N2CCC(O)CC2)C1=O)c1cc2cc(Cl)sc2[nH]1,2.86
3483,O=C(NC1Cc2ccccc2N(CC(CO)CO)C1=O)c1cc2cc(Cl)ccc2[nH]1,3.64
3484,O=C(NC1Cc2ccccc2N(CC(CO)CO)C1=O)c1cc2cc(Cl)sc2[nH]1,3.56
3485,O=C(NC1Cc2ccccc2N(CCCO)C1=O)c1cc2cc(Cl)sc2[nH]1,3.49
3486,O=C(NC1Cc2ccccc2N(CCO)C1=O)c1cc2cc(Cl)sc2[nH]1,3.05
3487,O=C(NC1Cc2ccccc2N(C[C@@H](O)CO)C1=O)c1cc2cc(Cl)ccc2[nH]1,3.4
3488,O=C(NC1Cc2ccccc2N(C[C@@H](O)CO)C1=O)c1cc2cc(Cl)sc2[nH]1,3.37
3489,O=C(NCC(=O)N(CCO)c1ccccc1)c1cc2cc(Cl)ccc2[nH]1,3.37
3490,O=C(NCC1(O)CCCCCC1)c1cc(-c2ccccc2C(=O)O)ccc1Cl,-0.34
3491,O=C(NCC1(O)CCCCCC1)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl,0.26
3492,O=C(NCC12CC3CC(CC(C3)C1)C2)c1c(Cl)ccc2nc(N3CCC[C@H](NCCc4nnn[nH]4)C3)ccc12,3.08
3493,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl,2.1
3494,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(C2CCNCC2)ccc1Cl,1.58
3495,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CC2CCNCC2)ccc1Cl,1.49
3496,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CN2CC3CNCC(C2)O3)ccc1Cl,1.55
3497,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CN2CCNCC2)ccc1Cl,1.84
3498,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CN2C[C@@H]3C[C@H]2CN3)ccc1Cl,1.45
3499,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(N2CCNCC2)ccc1Cl,1.77
3500,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(N2CCNCC2)ncc1Cl,2.09
