,Molecule ChEMBL ID,Smiles,Standard Value
8469,CHEMBL1347379,Cc1ccc(C(=O)N2CCC(C(=O)c3ccc(Cl)cc3)CC2)cc1,3.79
8471,CHEMBL294878,O=c1cc(-c2ccc(O)cc2)oc2cc(O)ccc12,3.2
8472,CHEMBL1605684,CC(=O)c1cn(Cc2ccccc2)c(=O)n(Cc2ccc(F)cc2)c1=O,3.2
8473,CHEMBL2335883,CN(C)CCNCc1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,1.4
8477,CHEMBL437526,CCO[C@@H]1OC(=O)C[C@@H]1NC(=O)[C@@H]1CCCN2C(=O)CC[C@H](NC(=O)c3nccc4ccccc34)C(=O)N12,1.16
8481,CHEMBL1586839,Cc1ccc(CN2C(=O)CCSc3ccc(Cl)cc32)cc1,3.7
8482,CHEMBL315708,c1ccc(-c2[nH]nc3ccccc23)cc1,3.79
8488,CHEMBL2086679,CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3ccncc3F)cn2)CC1,3.6
8493,CHEMBL1762551,Cc1ccc(CO)cc1N(C)c1ccnc(Nc2cc(N3CCOCC3)nc(N3CCOCC3)n2)n1,3.9
8494,CHEMBL572629,Cc1nc(-c2ccccc2)c(-c2ccc(CN3CCC(n4c(=O)[nH]c5ccccc54)CC3)cc2)[nH]c1=O,3.9
8496,CHEMBL1571558,Nc1[nH]ncc1S(=O)(=O)c1ccccc1,1.1
8520,CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,2.41
8521,CHEMBL90846,O=C(Nc1nccs1)c1ccccc1,2.43
8522,CHEMBL960,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,3.9
8524,CHEMBL2153180,CCCSc1ncccc1C(=O)N(C)[C@H]1[C@@H]2CC3C[C@H]1C[C@@](O)(C3)C2,2.48
8527,CHEMBL1557436,CN(C)c1ccnc2sc(C(=O)NCc3ccccc3)c(N)c12,3.62
8528,CHEMBL257600,Cn1cc(C#N)cc1-c1c2c(=O)n(C)c(=O)n(CC3CC3)c2nn1Cc1ccnc2ccc(Cl)cc12,3.67
8529,CHEMBL1475,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,3.47
8530,CHEMBL1951032,COc1c(Nc2ccc(S(C)(=O)=O)nc2C)ncnc1OC1CCN(C(=O)OC(C)C)CC1,2.4
8536,CHEMBL567508,NC(=O)c1c(N)sc2c1CCCC2,1.84
8540,CHEMBL86795,c1ccc2[nH]ncc2c1,1.9
8544,CHEMBL327027,c1ccc(-c2c[nH]c(-c3ccccc3)n2)cc1,3.8
8560,CHEMBL187007,COc1cc2ncnc(Nc3cc(NC(=O)c4cccc(N(C)C)c4)ccc3Cl)c2cc1OC,4.26
8566,CHEMBL1626,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,3.04
8567,CHEMBL242341,COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1,3.05
8568,CHEMBL2062574,CC(=O)Nc1ccc2ccn(-c3cc(NCCN4CCCC4)n4ncc(C#N)c4n3)c2c1,2.24
8569,CHEMBL92172,O=C(Nc1nccs1)c1cccnc1,2.25
8570,CHEMBL1498995,CNc1ncc(C(=O)c2ccccc2)s1,2.36
8576,CHEMBL2325743,C[C@H](NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,2.67
8577,CHEMBL1490,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,2.68
8597,CHEMBL1940315,O=C(NC1CCCS(=O)(=O)C1)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1,1.4
8599,CHEMBL1191,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,-1.33
8600,CHEMBL26,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,-1.2
8601,CHEMBL33899,CC/C(=C(\c1ccccc1)c1ccc(/C=C/C(=O)O)cc1)c1ccccc1,3.89
8602,CHEMBL187709,CCN(CC)CCOc1ccc(C(O)(Cc2ccc(Cl)cc2)c2ccc(C)cc2)cc1,3.98
8603,CHEMBL2314383,CC(C)c1ccc(Sc2cnc(O)c(C(=O)NCc3ccccc3)c2)cc1,3.7
8604,CHEMBL1123,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,3.72
8605,CHEMBL490512,O=C(CCc1ccccc1)c1ccccc1,3.77
8606,CHEMBL190044,CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)(c1ccccc1)N(C)C,3.77
8607,CHEMBL399539,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)[C@@H]1c1cccc2nonc12,3.77
8619,CHEMBL1779013,COc1cc(F)ccc1-c1cncc(CNC(=O)c2ccccn2)c1,3.2
8620,CHEMBL71936,CSc1nc2cc(Cl)ccc2[nH]1,3.22
8621,CHEMBL2070938,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nccs3)CC2)CC1,1.3
8622,CHEMBL473967,CC1(C)Oc2ncnc(N)c2N=C1c1ccc([C@H]2CC[C@H](CC(=O)O)CC2)cc1,1.32
8623,CHEMBL1289110,CN1c2ccccc2C(NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O,1.33
8627,CHEMBL2331843,CCc1[nH]c2nc(Sc3cnc4ccc[n+]([O-])c4c3)nc(N3CC[C@@H](N)C3)c2c1Cl,2.0
8628,CHEMBL260091,C[C@@H](O)[C@H](NC(=O)c1ccc(C#Cc2ccc(CN3CCOCC3)cc2)cc1)C(=O)NO,2.03
8629,CHEMBL1201,CN1CCN(CC/C=C2/c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,3.16
8630,CHEMBL2325987,CC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(F)cc1,2.4
8647,CHEMBL244936,Cc1nc2ccc(-c3ccc(Cl)cc3)cc2c(=O)n1C[C@H]1CCCN(C(C)C)C1,3.3
8649,CHEMBL13589,Nc1ncnc(Nc2ccccc2)n1,1.4
8650,CHEMBL1916279,Cc1ccc(S(=O)(=O)Nc2c(C(=O)NCC(C)(C)C)c(C)nn2-c2ccccc2)cc1,1.46
8651,CHEMBL2207284,CNS(=O)(=O)c1ccc2c(C(=O)NC[C@@H](O)CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)c[nH]c(=O)c2c1,2.77
8652,CHEMBL128613,CN1CCN(C(=O)c2cc3cc(Br)ccc3[nH]2)CC1,2.79
8653,CHEMBL1777848,O=c1oc2c(O)cccc2cc1-c1ccc(O)cc1,2.8
8655,CHEMBL641,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,1.2
8656,CHEMBL404108,Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,1.02
8657,CHEMBL2326472,Cn1cc(CN2CCc3cc4nc(N)sc4cc3CC2)cn1,1.06
8658,CHEMBL87,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,1.12
8659,CHEMBL14690,N=C(NCc1ccc(Cl)cc1)SCCCc1c[nH]cn1,1.13
8665,CHEMBL570,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,3.59
8667,CHEMBL235191,CC(=O)Nc1ccc(C(=O)Nc2ccccc2N)cc1,0.82
8672,CHEMBL2086687,C[C@@H]1CN(C(=O)OCC(F)(F)F)CCN1c1ncc(OCc2ccncc2C#N)cn1,3.0
8673,CHEMBL1682820,O=C1CCOc2cc(COc3ccccc3)ccc21,3.0
8676,CHEMBL1088751,CNC(=O)c1ccc(C)c(-n2c(C)cc(OCc3ccc(F)cc3F)c(Br)c2=O)c1,2.8
8679,CHEMBL2207663,Cc1cc(Cl)ccc1OC1CCN(C[C@H](O)CNC(=O)c2c[nH]c(=O)cc2C(F)(F)F)CC1,2.37
8680,CHEMBL968,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,2.38
8682,CHEMBL415247,CC(C)[C@@H](CN1CC[C@@](C)(c2cccc(O)c2)[C@@H](C)C1)NC(=O)[C@H]1Cc2ccc(O)cc2CN1,2.39
8684,CHEMBL2062559,N#Cc1cnn2c(NC3CC3)cc(-c3cccs3)nc12,2.88
8685,CHEMBL370152,O=C(O)c1c(Sc2ccccc2)c2cc(Cl)ccc2n1Cc1ccc(Cl)cc1,2.96
8686,CHEMBL573108,CC(C)(C(N)=O)C(=O)NCCCNc1nc(Nc2cccc(NC(=O)N3CCCC3)c2)ncc1Br,2.32
8692,CHEMBL1923435,CONC(=O)c1cnc(N2CCC(NC(=O)c3[nH]c(C)c(Cl)c3Cl)CC2)s1,3.1
8711,CHEMBL186526,Cc1ccc(NC(=O)c2cccc(N(C)C)c2)cc1NC(=O)c1ccc(O)cc1,2.65
8718,CHEMBL47361,Oc1ccc2nc(-c3ccccc3)sc2c1,3.99
8719,CHEMBL186513,N#Cc1cc(O)cc2nc(-c3ccc(O)cc3)oc12,3.6
8723,CHEMBL261713,O=C(NO)[C@@H](Cc1ccc2ccccc2c1)NS(=O)(=O)c1ccc2ccccc2c1,3.23
8724,CHEMBL2325707,CN1CCC(c2cc(N3CCOCC3)nc(-c3cccc4[nH]ccc34)n2)(S(C)(=O)=O)CC1,1.9
8727,CHEMBL407,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,1.1
8728,CHEMBL934,CC(C)(C(=O)c1cccnc1)c1cccnc1,1.45
8731,CHEMBL1831214,NC(=O)Nc1cc(-c2ccccc2)sc1C(N)=O,2.43
8733,CHEMBL2325705,CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc4[nH]ccc34)n2)CCOCC1,2.4
8734,CHEMBL115022,CC(=O)Nc1ccc2nc(-c3cccc(F)c3)cc(O)c2c1,2.41
8741,CHEMBL2208434,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1cc(=O)[nH]c2ccccc12,3.48
8746,CHEMBL2207658,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]nc1C(F)(F)F,3.34
8747,CHEMBL1606366,Cn1c(SCc2c(Cl)cccc2Cl)nnc1-c1ccc2nonc2c1,3.35
8750,CHEMBL2163582,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4c(Cl)cccc4c3C2)CC1,3.59
8751,CHEMBL2178950,Cc1ncc(C(N)=O)nc1-c1ccc([C@H]2CC[C@H](C(=O)O)CC2)cc1,0.22
8757,CHEMBL2139925,CCc1nc2ccc(C(=O)NCc3ccc4c(c3)OCO4)cn2c1N(C)Cc1cccs1,4.1
8758,CHEMBL1364,Cc1ncc(CO)c(CO)c1O,-0.58
8761,CHEMBL2086652,CC(C)(C)OC(=O)N1CCN(c2ccc(OCc3ccc(S(C)(=O)=O)cc3)nn2)CC1,2.8
8762,CHEMBL2152252,CNC(=O)c1nc(-c2ccc(Cl)c(S(=O)(=O)Nc3cccc(F)c3F)c2)cnc1N,2.8
8763,CHEMBL2070944,Cc1sc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)CC2)nc1C(F)(F)F,2.87
8764,CHEMBL682,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,2.9
8765,CHEMBL57990,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN(C)C,2.9
8766,CHEMBL685,COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1,2.9
8767,CHEMBL109937,FC(F)(F)c1cc(COCC(c2ccccc2)N2CCNCC2)cc(C(F)(F)F)c1,2.9
8774,CHEMBL1650732,Cc1cc(Nc2cc(N3CCOCC3)nc(N[C@@H](C)c3ncc(F)cn3)n2)n[nH]1,1.91
8775,CHEMBL1333961,Nc1[nH]nc2cccc(Cl)c12,1.92
8776,CHEMBL1307677,CC(=O)c1noc(C)c1C(=O)Nc1nccs1,1.94
8789,CHEMBL789,NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,0.97
8790,CHEMBL2011441,COc1nc(Br)cnc1NS(=O)(=O)c1ccc(Cl)s1,0.99
8791,CHEMBL269538,COc1ccc2c(c1)[nH]c1c(C)nccc12,2.9
8796,CHEMBL1762542,Cc1ccc(CO)cc1N(C)c1ccnc(Nc2cc(C(=O)N3CCOCC3)cc(N3CCOCC3)c2)n1,2.2
8797,CHEMBL1575581,Cc1ccc2c(N)c(C#N)sc2n1,2.23
8798,CHEMBL1779045,Cc1cccc(N(Cc2cc(F)c(F)cc2F)C(=O)O[C@H]2CN3CCC2CC3)c1,2.24
8799,CHEMBL2177159,COCCNS(=O)(=O)c1ccc(-c2cnc(N)c(C(=O)Nc3cccnc3)n2)cc1,2.26
8801,CHEMBL167226,CCCc1c(OCc2ccc(C(=O)O)c(Br)c2)ccc(C(C)=O)c1O,2.3
8807,CHEMBL379350,CCN(CC)c1ccc2cc(C(C)=O)c(=O)oc2c1,2.0
8808,CHEMBL2018969,COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(CNC(=O)C(C)(C)O)c1,2.09
8816,CHEMBL1623,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,3.39
8833,CHEMBL1282,CC(C)Cn1cnc2c(N)nc3ccccc3c21,2.52
8835,CHEMBL1232461,CCNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21,2.46
8836,CHEMBL1650698,C[C@H](Nc1ncc(F)c(Nc2cc(C3CC3)[nH]n2)n1)c1ncc(F)cn1,2.47
8837,CHEMBL1289779,CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl,2.52
8838,CHEMBL193200,O=C(Cc1ccc(O)cc1)c1ccc(O)cc1O,2.54
8839,CHEMBL1235773,COc1ccc2ncc(C#N)c(CCN3CCC(NCc4cc5c(cn4)OCS5)CC3)c2c1,2.55
8840,CHEMBL1829416,CCC(c1nc2ccsc2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C)nc1,2.56
8842,CHEMBL363160,CCc1cccc(CC)c1NC(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1,3.31
8843,CHEMBL1600099,O=C1CN(C(=O)c2ccccc2)C(c2ccccc2)c2cc(Cl)ccc2N1,3.31
8844,CHEMBL2208425,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1cn2cc(F)ccc2n1,3.33
8845,CHEMBL556667,O=C(Nc1cccc(Cl)c1)c1ccccn1,3.4
8846,CHEMBL1631095,NC(=O)c1cc(C(N)=O)n(-c2cccc(-c3cc(C(F)(F)F)ccc3C(F)(F)F)c2)n1,3.4
8847,CHEMBL90125,CN(C)CC/C=C1\c2ccccc2Sc2ccc(Cl)cc21,3.42
8849,CHEMBL259084,O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1,2.58
8853,CHEMBL1783275,COc1ccc(OC)c(-c2c(F)ccc3c(N)c(C(=O)NC(C)C)nnc23)c1,3.77
8854,CHEMBL2208432,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)n1c(=O)[nH]c2ccccc21,4.46
8866,CHEMBL2170837,CCn1c(C)c(C(=O)O)c(-c2cccc(N3CCN(c4ccc(NS(=O)(=O)c5ccc(N[C@H](CCN6CCC(O)CC6)CSc6ccccc6)c(S(=O)(=O)C(F)(F)F)c5)cc4)CC3)c2)c1-c1ccc(Cl)cc1,4.2
8867,CHEMBL2349312,CC(C)C[C@H](CO)Nc1nc(S[C@@H](C)c2ccccc2)nc2[nH]c(=O)sc12,4.3
8868,CHEMBL340983,COc1ccc(Cl)c(C(=O)NCC23CC4CC(CC(C4)C2)C3)c1,4.39
8869,CHEMBL1783264,COc1ccc(OC)c(-c2cccc3c(N)c(C(=O)NC4(C)CCC4)nnc23)c1,4.48
8870,CHEMBL62136,O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,4.5
8873,CHEMBL1650736,COc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)nc(N3CCOCC3)c2F)n[nH]1,2.64
8879,CHEMBL212777,Cc1ccc2c(c1)c(-c1ccnc3cc(Cl)ccc13)c(C)n2CC(=O)O,1.59
8892,CHEMBL1477,COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,1.72
8897,CHEMBL1465276,O=C(C1CCN(c2nnc(-n3cccc3)s2)CC1)N1CCc2ccccc2C1,3.7
8898,CHEMBL2086677,Cc1cnccc1COc1cnc(N2CCN(C(=O)OC(C)(C)C)CC2)nc1,3.8
8904,CHEMBL1170,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,3.3
8905,CHEMBL744,Nc1nc2ccc(OC(F)(F)F)cc2s1,3.34
8906,CHEMBL1517664,Cc1ccnc(NCc2ccccc2O)c1,3.35
8907,CHEMBL1269076,CC1=C(C2=C(C)C(=O)c3c(cc(O)c(O)c3CCc3ccc(C)cc3)C2=O)C(=O)c2cc(O)c(O)c(CCc3ccc(C)cc3)c2C1=O,3.36
8908,CHEMBL1329237,CCN(CC)c1ccc(-c2nn3c(-c4[nH]nc5c4CCC5)nnc3s2)cc1,3.37
8913,CHEMBL267936,CNC1(C)C2CCC(C2)C1(C)C,-0.84
8922,CHEMBL74355,COc1cccc([C@H](O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC,1.7
8923,CHEMBL2035031,NC1(c2ccc(-c3ncc4cccnc4c3-c3ccccc3)cc2)CCC1,1.7
8924,CHEMBL1343931,Cc1nc(CS(=O)(=O)c2ccc(Cl)cc2)cc(N2CCOCC2)n1,1.8
8935,CHEMBL2036588,O=C(Nc1ccc(N2CCOCC2)nc1)c1nnc(Nc2cccc(F)c2)o1,3.2
8936,CHEMBL2098183,COc1ccc2nc(C)cc(OCC(=O)NCc3ccccc3)c2c1,3.2
8937,CHEMBL1946016,CCN(CC)C(=O)c1ccc(C(=C2CCN(Cc3ccc(F)cc3)CC2)c2ccccn2)cc1,3.28
8938,CHEMBL562310,O=C(Nc1cccc2cccnc12)c1ccc(N2C(=O)[C@@H]3[C@H](C2=O)[C@@H]2C=C[C@H]3C2)cc1,3.28
8940,CHEMBL268313,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,3.3
8941,CHEMBL187673,Oc1ccc(-c2nc3ccc(O)cc3o2)cc1,3.3
8951,CHEMBL1096,CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1,1.1
8961,CHEMBL2059000,CCCSc1nc2ccc(NC(=O)CCC(=O)O)cc2s1,0.5
8962,CHEMBL17860,CC(Oc1c(Cl)cccc1Cl)C1=NCCN1,0.48
8963,CHEMBL594707,Nc1ccc2cn[nH]c2c1,0.52
8964,CHEMBL186422,O=c1ccc2ccccc2[nH]1,1.32
8965,CHEMBL2011926,COc1ccc(-c2nc3c(NCC4CCNCC4)c(Br)cnc3[nH]2)cc1,1.36
8966,CHEMBL2057371,CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(NC(=O)NCC(=O)N4CCCC4)nn3c2)c1,1.37
8967,CHEMBL741,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,1.38
8968,CHEMBL1649771,Nc1ncc(-c2ccc(F)cc2)[nH]1,1.39
8969,CHEMBL13817,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)C(=O)N1CCC2(CC1)CN(S(C)(=O)=O)c1ccccc12,1.4
8970,CHEMBL1916532,COc1ccc2ncc(F)c(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,1.46
8971,CHEMBL2031467,CCNC(=O)c1ccc(C)c(-n2cnc3ccc(N4CCN(C)CC4)cc3c2=O)c1,1.47
8972,CHEMBL1172,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,1.48
8999,CHEMBL2036782,CC(C)N1CCN[C@@H](C(=O)N2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,2.21
9000,CHEMBL255044,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,2.22
9002,CHEMBL2158770,N#Cc1cccc(C[C@@H](C(=O)O)N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,2.26
9003,CHEMBL216981,CC[C@@H](Nc1c(Nc2cccc(C(=O)N(C)C)c2O)c(=O)c1=O)c1ccc(C)o1,2.32
9004,CHEMBL1466,O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O,1.22
9005,CHEMBL2165060,COc1ccc2ncc(=O)n(CCN3CC[C@H](NCc4cc5c(cn4)OCCO5)[C@@H](OC)C3)c2c1,1.25
9006,CHEMBL1324,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,0.74
9007,CHEMBL205627,COC[C@H](C)Oc1cc(O[C@@H](C)Cc2ccccc2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,1.5
9008,CHEMBL2152074,Nc1nc(Nc2ccc3nc(-c4ccc(F)cc4)cc(N)c3c2)cc(-c2ccc(C(F)(F)F)cc2)n1,1.54
9010,CHEMBL596271,Cn1c(CN2CCN(c3ccc(Cl)cc3)CC2)nc2ccccc21,3.54
9011,CHEMBL93124,CNc1ccc(-c2nc3ccc(O)cc3s2)cc1,3.5
9018,CHEMBL1683934,O=C(Nc1ccccc1-c1ccccc1)OC1CCN(CCCCCCCCCNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)CC1,2.16
9021,CHEMBL1947155,C[C@@H](NCc1ccccc1-c1ccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1)c1ccccc1,2.28
9022,CHEMBL1809221,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3cc(C#N)ccn23)n1,2.3
9024,CHEMBL342357,O=C1NC(=O)c2cc(OCc3ccccc3)ccc21,3.1
9029,CHEMBL2163360,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4ncccc4c3C2)CC1,2.13
9030,CHEMBL78535,CCO/N=C(\c1ccc(Br)cc1)C1CCN(C2(C)CCN(C(=O)c3c(C)cc[n+]([O-])c3C)CC2)CC1,2.14
9033,CHEMBL611,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,0.9
9034,CHEMBL2177602,CCc1c(C(=O)NC2C3CC4CC(C3)CC2C4)cnn1-c1ccc(C(=O)O)cc1,0.9
9035,CHEMBL2059004,Cc1nc2ccc(NC(=O)CCNC(N)=O)cc2s1,0.9
9039,CHEMBL2031233,Cc1ccc(NC(=O)C2CC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,2.17
9044,CHEMBL2140607,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OCC3CCCNC3)c21,0.6
9045,CHEMBL423,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,0.63
9046,CHEMBL1981679,CC(=O)O[C@H]1CC[C@]2(C=O)[C@H]3CC[C@]4(C)[C@@H](C5=CC(=O)OC5)CC[C@]4(O)[C@@H]3CC[C@]2(O)C1,0.64
9047,CHEMBL797,CN1C(=O)CC(c2ccccc2)C1=O,0.68
9052,CHEMBL177611,O=C(N[C@H]1CN2CCC1CC2)c1ccc(Cl)cc1,0.6
9053,CHEMBL12132,CC(=O)Nc1ccccn1,0.5
9057,CHEMBL106,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,0.48
9062,CHEMBL1292,CC(C)/N=c1\cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,3.17
9065,CHEMBL2062571,CC(=O)Nc1ccc2ccn(-c3cc(NC4COC4)n4ncc(C#N)c4n3)c2c1,2.24
9066,CHEMBL1480987,CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1,2.31
9073,CHEMBL1701081,Cn1c(=O)n(Cc2ccc(Br)cc2)c2ccccc21,2.81
9079,CHEMBL1778865,COc1cc(F)ccc1-c1cncc(CNCC2CC2)n1,1.8
9080,CHEMBL2171044,N#Cc1cccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,1.81
9081,CHEMBL2158781,Cc1cc(F)ccc1OC1CCN(CC2CCN([C@@H](Cc3ccc(F)cc3)C(=O)O)CC2)CC1,1.81
9085,CHEMBL2179282,CCC(C)(CC)C[C@H](c1ccc(C(=O)O)c(Oc2cccc(Br)c2)c1)N1CCC[C@H](n2cc(C)c(=O)[nH]c2=O)C1,1.97
9086,CHEMBL2178369,Cc1nc(C)c(-c2ccc3c(c2)CC[C@]32CC[C@@H](Cc3nnn[nH]3)CC2)nc1C(N)=O,2.0
9087,CHEMBL1289283,O=c1cc(OCc2ccccc2)ccn1-c1ccc2c(cnn2CCN2CCCC2)c1,2.0
9088,CHEMBL2178393,Nc1nnc(CCSCCc2nnc(NC(=O)Cc3ccccc3)s2)s1,2.0
9089,CHEMBL1880028,O=C(Cc1ccc(Oc2ccccc2)cc1)NO,2.03
9090,CHEMBL2165615,Cc1cnc(NC(=O)c2cc(Oc3cnc(C(=O)N(C)C)nc3)c3cc(C)oc3c2)cn1,2.1
9102,CHEMBL2325696,C[C@H]1COCCN1c1cc(C2(S(C)(=O)=O)CC2)nc(-c2cccc3[nH]ccc23)n1,2.8
9103,CHEMBL669,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,2.83
9105,CHEMBL1526762,Cc1cc(C)nc(SCC(N)=O)n1,0.23
9106,CHEMBL2031160,O=C(N[C@@H](Cc1ccc(OCCc2ccc3c(n2)NCCC3)cc1)C(=O)O)c1c(Cl)cccc1Cl,0.33
9108,CHEMBL86,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,0.34
9109,CHEMBL914,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,0.42
9117,CHEMBL2017974,Nc1cc(C(F)(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,2.7
9118,CHEMBL2151319,C[C@H](Nc1ccc2ncn(-c3cc(C4CC4)[nH]n3)c2n1)c1ncc(F)cn1,2.74
9119,CHEMBL2325994,NC1(C(=O)NC(CCCN2CCCC2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,1.3
9120,CHEMBL2331745,COc1ccc(S(=O)(=O)N2CCC[C@H](n3cc(C)c(=O)[nH]c3=O)C2)cc1Oc1cccc(Cl)c1,2.73
9124,CHEMBL1241,CN(C)CCN(Cc1ccccc1)c1ccccn1,1.28
9127,CHEMBL2171992,COc1ccc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)CC2)cc1,1.74
9128,CHEMBL268362,COc1ccccc1CNC(=O)c1ccc2cnccc2n1,1.8
9129,CHEMBL2325991,COc1ccc(C(C)NC(=O)C2(N)CCN(c3ncnc4[nH]ccc34)CC2)cc1OC,1.8
9140,CHEMBL1545637,O=C(c1ccc(Cl)cc1)C1CCN(C(=O)c2ccc(F)cc2)CC1,3.49
