SMILES,permeability,dset,group,fold,fingerprint,molbert,molformer,physchem
c1ccc2c(c1)CN(c1cnc3ccccc3n1)CCN2,-0.267526541,train,butina,18,,,,
N#CCCCN1CCC(c2c[nH]c3ccccc23)CC1,-0.337708825,train,butina,18,,,,
CCn1c(C)nc2cc(NC(=O)c3ccc(=O)n(CC(=O)N4CCCCC4)c3)ccc21,0.610390196,train,butina,18,,,,
CC(C)n1ccc(C(=O)N2CCS(=O)(=O)C(C)(C)C2)n1,0.383073854,train,butina,18,,,,
Cc1nc2cc(NC(=O)Cc3c(C)nc4ccccc4c3C)ccc2o1,0.660039674,train,butina,18,,,,
C[C@@H](c1ccc2ccc(O[C@H]3CC[C@@H](C(F)(F)F)CC3)c(C(F)(F)F)c2c1)N1C2CCC1CC(C(=O)O)C2,1.714525577,train,butina,18,,,,
Cc1ccccc1-n1c(CC2CCN(C(=O)C3CC3)CC2)n[nH]c1=O,2.067757711,train,butina,18,,,,
Cn1c(CNC(=O)Cc2cccc3ccccc23)nc2ccccc21,0.366691248,train,butina,18,,,,
CS(=O)(=O)CCc1nc(C2(c3ccccc3)CC2)nn1-c1ccccc1,0.770866246,train,butina,18,,,,
Cc1nc2ncccn2c1C(=O)N(CC#Cc1ccccc1)C1CCCC1,0.287250085,train,butina,18,,,,
CC(C)c1noc2nc(C3CC3)cc(C(=O)N3CCN(C)C(=O)C3)c12,1.608618262,train,butina,18,,,,
O=c1[nH]c2ccccc2n1C1CCN(Cc2nnsc2Cl)CC1,0.910401681,train,butina,18,,,,
COc1ccc2nc(C)nc(N3CC(O)(c4ccc(F)cc4)C3)c2c1,0.587329548,train,butina,18,,,,
Fc1ccc(F)c(CN2CCN(Cc3ccc4c(c3)OCO4)CC2)c1,-0.190428001,train,butina,18,,,,
c1cc(CN2CCC(c3ccn[nH]3)CC2)ccn1,0.021452087,train,butina,18,,,,
O=C(NCCN1CCC(c2ccccc2)CC1)c1ccc2ncsc2c1,0.116376658,train,butina,18,,,,
c1ccc(-c2noc(NCC3CCC3)n2)cc1,-0.218256376,train,butina,18,,,,
c1ccc(-c2n[nH]c(C3CCN(c4cnc5ccccc5n4)CC3)n2)cc1,0.077885977,train,butina,18,,,,
CO[C@H]1CC[C@H](C(=O)NC[C@H]2CC[C@H](c3nnc(-c4nccc5ccccc45)o3)CC2)CC1,0.936409998,train,butina,18,,,,
COc1cccc(OCCCn2cncc2-c2cc3c(cc2OC)OCCCO3)c1,0.722245294,train,butina,18,,,,
COc1ccc(-c2nc(CC(N)=O)sc2C)cc1.Cl,-0.608487427,train,butina,18,,,,
O=C1NCCCCC1NC(=O)N1CCc2sccc2C1,0.651004567,train,butina,18,,,,
O=C(O)c1ccc(=O)n(CCc2c[nH]c3ccccc23)c1,0.377835025,train,butina,18,,,,
O=C(CN1CCSC1=O)Nc1ccccc1F,-0.131142413,train,butina,18,,,,
COc1ccc(CNCc2cccc3ccccc23)cc1,-0.346785399,train,butina,18,,,,
O=C(NCc1ccccc1)c1ccc(NS(=O)(=O)c2ccc(C3CCCCC3)cc2)cc1,0.429082233,train,butina,18,,,,
Cc1noc(NCc2cccc(-c3cccnc3)c2)n1,-0.123980616,train,butina,18,,,,
Cc1ccc(NC(=O)CN(C)C(=O)c2ccccc2F)nc1,0.156199899,train,butina,18,,,,
O=C(CCNc1ncccn1)N1CCc2ccccc2C1,0.089468092,train,butina,18,,,,
CN(Cc1cccc(C#N)c1)Cc1cnn(C)c1,-0.238437991,train,butina,18,,,,
Nc1cnc(Cc2ccc(F)cc2)nc1,-0.173719514,train,butina,18,,,,
O=C(CCCc1ccc(F)cc1)N1CCN(c2ccccc2)C(=O)C1,-0.047852355,train,butina,18,,,,
Cc1ccsc1CN(C)C(=O)[C@@H]1CCCN1C(=O)NC(C)C,1.375001571,train,butina,18,,,,
CS(=O)(=O)NC1CCN(C(=O)NCCc2ccc(F)cc2)CC1,1.547709091,train,butina,18,,,,
Cc1cc(C)c2c(N(C)CCC(C)C)ncnc2n1,-0.064460675,train,butina,18,,,,
CN(CC(=O)NC1CC1)C(=O)C1C2CC3CC(C2)CC1C3,0.198433223,train,butina,18,,,,
CCc1nnc(NC(=O)Cc2c(C)noc2C)s1,1.108457557,train,butina,18,,,,
CCn1nccc1CNc1nnc(-c2ccc(OC)cc2)o1,0.277277296,train,butina,18,,,,
O=C1CCC(=O)N1CCN1CCCCc2ccccc21,-0.18668623,train,butina,18,,,,
O=C1CC2(CCN(C(=O)NCc3ccccc3)CC2)Oc2ccccc21,0.484987413,train,butina,18,,,,
O=C(NC1CCCC1)N1CCN(c2nccn3nc4c(c23)CCCC4)CC1,0.301885484,train,butina,18,,,,
O=C(Cc1ccccc1F)N1CCN(c2nccn3nc4c(c23)CCCC4)CC1,-0.017473604,train,butina,18,,,,
CO[C@@H](C(=O)Nc1cc2c(C)cc(=O)oc2cc1C)c1ccccc1,0.058834712,train,butina,18,,,,
CCC(=O)NCc1cc(C2CC2)n(C2CCCC2)n1,0.021867016,train,butina,18,,,,
O=C(Nc1nccs1)c1c2c(nc3ccccc13)CCC2,0.15688336,train,butina,18,,,,
CC(C)(C)c1ccc(C2=NC3(CCNCC3)NC2=O)cc1,1.529299026,train,butina,18,,,,
O=C(CSc1ncn[nH]1)N(C1CCCCC1)C1CCCCC1,0.410327258,train,butina,18,,,,
O=C(CCCc1cc(Cl)sc1Cl)N1CCC(O)CC1,-0.066952946,train,butina,18,,,,
Cc1cc(C)n(-c2ccc(CNC(=O)C3CCC3)cn2)n1,0.032497402,train,butina,18,,,,
CN1CCC(NS(=O)(=O)C2CN(C(=O)c3cccc(Cl)c3)C2)CC1,1.452864095,train,butina,18,,,,
O=C(NCc1ccc2c(c1)OCCO2)c1sccc1C1CC1,-0.323787433,train,butina,18,,,,
NC(=O)CN1CCC(Oc2cccc(F)c2)CC1,-0.265089433,train,butina,18,,,,
O=S(=O)(N1CCOCC1)N1CCN(Cc2ccccc2F)CC1,-0.018596026,train,butina,18,,,,
CCn1c(SC)nnc1C1CCN(C)CC1,0.872226914,train,butina,18,,,,
CC(=O)N1CCN(CCNC(=O)N2CCc3sccc3C2)CC1,1.482205221,train,butina,18,,,,
CC(C)NC(=O)N1CC[C@H](NC2=Nc3cc(F)ccc3N(CC(F)F)c3ccc(Cl)cc32)C1,1.372406093,train,butina,18,,,,
Cc1ccccc1CC(=O)N1CCN(C(=O)c2ccccc2)CC1,0.312935576,train,butina,18,,,,
O=C(Nc1ccccc1-n1ccnc1)c1cccs1,-0.130968961,train,butina,18,,,,
Cc1nc2c(c(N(C)Cc3ccccc3)n1)CCN(Cc1ccccc1)C2,-0.129793418,train,butina,18,,,,
CSc1ccc(-c2ccc3n(c2=O)C[C@@H]2CNC[C@H]3C2)cc1,0.153497989,train,butina,18,,,,
Cc1nn(-c2ccc(F)cc2)c(Cl)c1C(=O)N1CCC(S(=O)(=O)C(C)C)CC1,1.165457253,train,butina,18,,,,
COc1ccc(CN2CCN(c3cc(C)nc(N)n3)CC2)cc1OC,0.755720737,train,butina,18,,,,
CCN(C(C)=O)c1ccc(C)cc1C(=O)O,-0.063427454,train,butina,18,,,,
CCc1ncc2c(n1)CN(c1ccnc(-c3ccccc3)n1)CC2,-0.313987742,train,butina,18,,,,
CON(C)C(=O)c1cccc2c(C)c(C)[nH]c12,-0.322065913,train,butina,18,,,,
O=C(C1CC1)N1CC[C@@H](Cc2n[nH]c(=O)n2-c2ccc(-c3ccc4occc4c3)cc2)C1,1.785868169,train,butina,18,,,,
N#Cc1ccccc1-c1ccc(-c2nccn2-c2cccnc2)o1,0.169785581,train,butina,18,,,,
Cc1cc(CNc2ncc(C(F)(F)F)cc2Cl)no1,-0.221277432,train,butina,18,,,,
COCCNC(=O)CN1CCN(c2nccn2-c2cccc(Cl)c2)CC1,1.720133413,train,butina,18,,,,
Cc1cc(NC(=O)CCc2c(C)nn(C)c2C)no1,0.586986538,train,butina,18,,,,
CCCn1ncc2[nH]c(-c3cc(Cn4cncn4)c(C)cc3C)nc21,1.958396411,train,butina,18,,,,
CCc1nnsc1C(=O)Nc1cccc(-c2nnc3n2CCCCC3)c1,1.67383843,train,butina,18,,,,
CN(CC(=O)Nc1cc(F)cc(F)c1)c1ccnc(C(N)=O)c1,1.088930526,train,butina,18,,,,
CSc1ncccc1C(=O)Nc1ccc(N2CCCCC2=O)cc1,0.910677719,train,butina,18,,,,
CCC1(CC)NC(=O)N(CC(=O)N2CCOCC3(CCCC3)C2)C1=O,1.911396248,train,butina,18,,,,
O=C(Cc1ccc(Cl)c(Cl)c1)N1CC(n2ccnn2)C1,0.320930369,train,butina,18,,,,
Cc1oc(C)c(C(=O)Nc2ccn(C)n2)c1C,-0.22431506,train,butina,18,,,,
CN(C)c1ccc(Cn2c(=O)[nH]c3ccccc3c2=O)cn1,0.672983954,train,butina,18,,,,
Cc1nc(C)c2c(C)c(C(=O)N(C)Cc3ccc(C)o3)sc2n1,0.042153514,train,butina,18,,,,
Cc1cccn(Cc2cccc(C#N)c2)c1=O,-0.16137005,train,butina,18,,,,
Cc1cnc(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-c2cscn2)cc1,0.838121795,train,butina,18,,,,
Cc1nc(N2CCN(C)CC2)nc(C)c1NC(=O)C1CCCCC1,0.549663428,train,butina,18,,,,
CCCc1cc(N2CCc3c(nc(C(C)C)n3C)C2)n2ncnc2n1,1.182880272,train,butina,18,,,,
CN(Cc1c(F)cccc1Cl)C(=O)c1ccc(-n2ccnc2)nc1,-0.20429509,train,butina,18,,,,
Cc1sc(NC(=O)CN2CCOC(C3CCCO3)C2)c(C)c1C,0.002242958,train,butina,18,,,,
Cn1ccnc1CNc1cc(Br)ccc1-n1cccn1,-0.075092295,train,butina,18,,,,
O[C@@H]1CO[C@H]2C[C@@H]1Nc1c(-c3ccccc3)cccc12,-0.22265074,train,butina,18,,,,
O=C(NCCNc1ncccc1C(F)(F)F)c1cnc2ccccn2c1=O,0.03862125,train,butina,18,,,,
O=C(Nc1nncs1)c1cccnc1,0.015781764,train,butina,18,,,,
CC(C)c1noc2nc(C3CC3)cc(C(=O)N3CC[C@H](N)C3)c12,2.105542202,train,butina,18,,,,
Cc1ccc(NC(=O)OC(C)(C)C)c2c1N(C(=O)[C@H]1CCCO1)CCC2,0.463536505,train,butina,18,,,,
Fc1ccc(F)c(-c2nc(C3CCOCC3)nn2-c2cccnc2)c1,0.122416298,train,butina,18,,,,
Cc1nc([C@H]2CC[C@H](CNC(=O)CN3CCC(c4ccccc4)CC3)CC2)ccc1C(N)=O,1.174297192,train,butina,18,,,,
O=C(NC1(c2ccccc2)CCC1)c1cc(C2CC2)on1,-0.264988913,train,butina,18,,,,
CN(Cc1nnc(C2CC2)n1C)C(=O)C1C2CC3CC(C2)CC1C3,1.045831238,train,butina,18,,,,
CN(Cc1nc(N)c2ccccc2n1)Cc1ccc(F)cc1F,0.54295874,train,butina,18,,,,
CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12,1.857173854,train,butina,18,,,,
COc1ccc(CCn2c(C3CC3)n[nH]c2=O)cc1,0.001959324,train,butina,18,,,,
Cn1c(=O)n(C)c2cc(CN3CCC(c4ccc(Cc5ccccc5F)cn4)CC3)ccc21,0.79508038,train,butina,18,,,,
O=C(NC1CC1)c1cccnc1Oc1ccccc1,-0.227572157,train,butina,18,,,,
N#Cc1ccc(CN2CC(n3cccn3)C2)cc1,-0.224662894,train,butina,18,,,,
NC(=O)Cn1ccc(-c2ccccc2)n1,-0.101364107,train,butina,18,,,,
COc1ccc(C(=O)Cn2c(=O)n(-c3ccccc3F)c3nc(C)nc(C(N)=O)c32)cc1,0.164345342,train,butina,18,,,,
Cc1cccc(NC(=O)c2cccc3ncccc23)c1,-0.326775766,train,butina,18,,,,
CCN(Cc1ccncc1)[C@@H]1CN(C(=O)c2ccccc2)C[C@H]1O,1.571721154,train,butina,18,,,,
O=C(O)CNc1nc(-c2ccccc2)nc2ccccc12,-0.132583589,train,butina,18,,,,
Cc1cnn(Cc2nnc(-c3ccccc3)s2)c1,-0.25685021,train,butina,18,,,,
Cc1cc(N(C)Cc2ccc(N)nc2)nc(-c2ccncc2)n1,0.643362482,train,butina,18,,,,
O=C(NCC1CCC1)c1ccc(-n2ccnc2)nn1,-0.210450577,train,butina,18,,,,
CC1(c2nnc(-c3cc(-c4ccccc4)n[nH]3)o2)CCOCC1,0.084108023,train,butina,18,,,,
COc1ccc2nc(C)c(C(=O)Nc3ccccc3N3CCCC3)cc2c1,-0.315386086,train,butina,18,,,,
Cc1nnsc1CN(C)c1ccc2cc[nH]c2n1,-0.226993894,train,butina,18,,,,
Cn1cnnc1CNc1ccccc1C#N,0.659309751,train,butina,18,,,,
Cc1ccc(F)c(N(C#N)Cc2nccn2C(F)F)c1,-0.212563838,train,butina,18,,,,
CC(=O)N1CCCN(C(=O)Nc2ccc(N(C)C3CCCCC3)c(F)c2)CC1,1.44974353,train,butina,18,,,,
O=S(=O)(c1cn[nH]c1)N1CCCC(c2cccc(-c3cccc(Cl)c3)n2)C1,0.476979096,train,butina,18,,,,
CN(C)c1ncn(-c2cccc(N)c2)n1,-0.22456622,train,butina,18,,,,
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,0.816480119,train,butina,18,,,,
c1ccc(-c2cc3c(N4CCC(c5ncc[nH]5)CC4)ncnc3s2)cc1,1.249256335,train,butina,18,,,,
Cc1ccc(-c2nc(CN3CCOCC3)n(Cc3ccc(F)cc3)n2)o1,0.61390321,train,butina,18,,,,
COCC(=O)N1CC[C@H](c2nnc(-c3ccc(C)cc3)o2)C1,0.133088451,train,butina,18,,,,
Cc1cccc(NC(=O)c2ccc3ccccc3c2)n1,-0.899173857,train,butina,18,,,,
c1ccc(-c2c(-c3ccc(OCCN4CCCC4)cc3)[nH]c3ncnc(NCC4SCCS4)c23)cc1,1.397408894,train,butina,18,,,,
Cn1cc(CCNC(=O)N2CCc3sccc3C2)cn1,0.180133765,train,butina,18,,,,
Cc1cc(CCCC(=O)NC[C@H]2CC[C@H](c3ccc(C(N)=O)c(C)n3)CC2)ccc1F,1.522262379,train,butina,18,,,,
COC1CCN(C(=O)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC1,-0.322058297,train,butina,18,,,,
Cc1cccc(Oc2cc(CN)ccn2)c1C,-0.353875525,train,butina,18,,,,
Cc1ccc2c(CC(=O)N(C)Cc3nnc4n3CCC4)coc2c1C,1.820429324,train,butina,18,,,,
CC(C)(C)c1nnnn1CC(=O)NC12CC3CC(CC(C3)C1)C2,-0.110139589,train,butina,18,,,,
O=C(O)c1ccccc1-n1cnc(CN2CCCC2)c1,0.396415762,train,butina,18,,,,
COc1cccc(CC(=O)Nc2ccc3nc(C)sc3c2)c1,-0.08728967,train,butina,18,,,,
Cc1cc(C)c(CC(=O)N2CC(CO)C2)c(C)c1,0.236202515,train,butina,18,,,,
CC(C)C[C@@H](CO)n1cc(-c2ccccc2Cn2cccn2)nn1,0.7983468,train,butina,18,,,,
Cc1sc2nc(CN3CCCC3)nc(N)c2c1C,1.245216491,train,butina,18,,,,
CC(C)c1nc2c(n1C)CCN(c1ncnc3ccccc13)C2,0.634702554,train,butina,18,,,,
Cc1nn(CCC#N)c(C)c1Oc1ccccc1O,0.196711092,train,butina,18,,,,
OC1(Cn2nnc(-c3cccnc3)n2)CCCCC1,-0.18056396,train,butina,18,,,,
Cc1cc(C(=O)NCCc2ccccn2)c(C)s1,-0.194782679,train,butina,18,,,,
Nc1ccc(Oc2ccccc2F)nc1,-0.275843186,train,butina,18,,,,
Cn1c(-c2ccc(F)cc2)cnc1NC(=O)CCC(=O)N1CC(=O)Nc2ccccc21,1.682981334,train,butina,18,,,,
Cc1nc(CN2C(=O)CN(C3CCCC3)C2=O)nc2ccccc12,0.186812119,train,butina,18,,,,
CCOC(=O)c1cccnc1-c1cccc2ccnn12,-0.163322864,train,butina,18,,,,
COc1cc2c(cc1OC)CN(C(=O)C1CCCN(C(=O)Nc3ccccc3)C1)CC2,1.431363764,train,butina,18,,,,
NC(=O)c1ccccc1NC(=O)CN1CCCC(c2nc3ccccc3o2)C1,0.903089987,train,butina,18,,,,
COc1cc2c(cc1OC)CN(C(=O)C1CCCN(S(=O)(=O)c3ccc(F)cc3)C1)CC2,0.732752577,train,butina,18,,,,
O=C(c1cccc2ccccc12)N1CCCC(C(=O)N2CCc3ccccc3C2)C1,0.765837021,train,butina,18,,,,
CCCS(=O)(=O)N1CCCC(C(=O)N2CCc3ccccc3C2)C1,0.272840209,train,butina,18,,,,
O=C(CN1CCCC(c2nc3ccccc3o2)C1)Nc1ccc(OC(F)(F)F)cc1,-0.00730892,train,butina,18,,,,
CC(C(=O)Nc1ccc(C(N)=O)cc1)N1CCCC(c2nc3ccccc3o2)C1,1.177654303,train,butina,18,,,,
Cc1ccc(NC(=O)CN2CCCC(c3nc4ccccc4o3)C2)cc1C,0.034201127,train,butina,18,,,,
Cc1nc(O)cc(C2CN(C3CCCCC3)C2)n1,1.216794513,train,butina,18,,,,
CN(C(=O)C1CCN(c2ncccn2)CC1)C1CCCCCCC1,-0.070580205,train,butina,18,,,,
CCS(=O)(=O)N1CCC(C(=O)N(C)C2CCCCCCC2)CC1,0.195034772,train,butina,18,,,,
O=C(CCCc1cc(Cl)sc1Cl)N1CC[C@H](O)C1,0.172021144,train,butina,18,,,,
Cc1cc(Nc2ccc(F)cn2)cc(C2CCN(C(=O)COc3ccccc3F)C2)n1,0.977648796,train,butina,18,,,,
COCCOCc1ccc(-c2cc3onc(-c4ccccc4)c3c(=O)n2C)cc1,-0.331867817,train,butina,18,,,,
COc1cccc(NC(=O)[C@H]2CCCN(S(=O)(=O)c3ccc(C)cc3)C2)c1,0.42798745,train,butina,18,,,,
Cc1ccc(S(=O)(=O)N2CCC[C@H](C(=O)NC3CCOCC3)C2)cc1,1.319753652,train,butina,18,,,,
COc1ccc(CNC(=O)CCCOc2ccc(C(C)=O)cc2)cc1,0.008974258,train,butina,18,,,,
CCc1ccc(-c2nccn2CC(=O)Nc2ccc(C)cc2F)nc1,-0.139668825,train,butina,18,,,,
Cc1cc(NC(=O)C2CCN(c3ccncc3Cl)CC2)no1,-0.340174632,train,butina,18,,,,
Fc1cccc(CN2CCN(c3ncccn3)CC2)c1,-0.278212067,train,butina,18,,,,
CCN(Cc1ccccc1)C(=O)c1ccc(O)cc1O,-0.081098938,train,butina,18,,,,
CCN(Cc1ccccc1)C(=O)c1cccnc1N,-0.187283487,train,butina,18,,,,
Cc1nc(-c2cc(C)on2)n(CCc2ccccc2)n1,-0.221745159,train,butina,18,,,,
CCCNC(=O)c1ccnc(N(C)C)c1,-0.21058581,train,butina,18,,,,
O=C(NCC(=O)N1CCN(C2CC2)CC1)c1ccccc1,-0.181113798,train,butina,18,,,,
CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,1.073002787,train,butina,18,,,,
CCN(C(=O)c1cc(NC(C)=O)ccc1F)C1CCCC1,1.151528389,train,butina,18,,,,
CC(C)c1cc(C(=O)N2Cc3ccc(CN4CCN(C)CC4)cc3C2)c(O)cc1O,1.385358042,train,butina,18,,,,
CC(C)c1nnc(NCc2ccn(C)c2)o1,-0.114863151,train,butina,18,,,,
CC(C)N1CCC(O)(c2ccccc2F)CC1,-0.270073004,train,butina,18,,,,
CN(Cc1cnn(C)c1)C(=O)c1ccccc1-c1ccccc1C#N,1.285808592,train,butina,18,,,,
O=C(CN1CCc2ccccc21)N1CCC(c2nc3ccccc3[nH]2)CC1,1.749252026,train,butina,18,,,,
O=c1[nH]c2ccccc2n1C1CCN(CCc2ccccn2)CC1,1.69019608,train,butina,18,,,,
CC1Cc2ccccc2N1C(=O)CN1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.462397998,train,butina,18,,,,
Cc1ccc(NC(=O)C(C)(C)c2ccccc2)nc1,-0.254620039,train,butina,18,,,,
COCCNc1cc(NC(=O)N2CCCc3cc(CN4CCN(C)CC4=O)c(C=O)nc32)ncc1C#N,1.662291199,train,butina,18,,,,
CC(C)(C(=O)NCc1ccccn1)c1ccccc1,-0.133202618,train,butina,18,,,,
O=C(Nc1ccccc1-n1ccnc1)c1ccc(F)cc1,-0.017265622,train,butina,18,,,,
O=C(Nc1ccc(C(=O)O)c(O)c1)c1ccc(NC(=O)c2cccs2)cc1,-0.242495993,train,butina,18,,,,
CC(C(=O)N1CCc2sccc2C1)N1CCCN(c2ccccc2C#N)CC1,-0.059772517,train,butina,18,,,,
COc1ccc(C(=O)N(C)Cc2nccn2C)c(F)c1,0.345550205,train,butina,18,,,,
CC(C)CN1C(=O)C(=O)N(Cc2ccccn2)C1=O,-0.076945063,train,butina,18,,,,
CON(C)C(=O)CCc1c(C)nn(C)c1C,0.123270222,train,butina,18,,,,
CN1CCN(c2ncncc2-c2nc(-c3ccccc3)no2)CC1,-0.277985961,train,butina,18,,,,
O=C(CNc1ccc(C(=O)N2CCCC2)cc1)N1CCCCC1,0.761776726,train,butina,18,,,,
N#Cc1cccc(-c2ccc3[nH]ccc3c2)n1,-0.277406726,train,butina,18,,,,
Cc1ccc(-c2noc3nc(C)cc(C(=O)O)c23)cc1,0.466601482,train,butina,18,,,,
O=C(O)c1nc(-c2ccccc2)oc1-c1ccccc1,-0.095768156,train,butina,18,,,,
O=C(c1cccs1)N1C[C@@H]2CCCN(C(=O)c3cccs3)[C@@H]2C1,0.375416518,train,butina,18,,,,
COc1ccc(C)cc1-n1ccc(C(=O)NC(C)C)n1,-0.263596755,train,butina,18,,,,
CC(C)c1csc(NC(=O)C2CCN(c3ncccn3)CC2)n1,-0.250166099,train,butina,18,,,,
CN1CCN(C(=O)C2(NC(=O)c3ccc(C(F)(F)F)cc3)CCCC2)CC1,1.934414346,train,butina,18,,,,
CN(CCc1ccccn1)C(=O)Nc1nncs1,0.212286466,train,butina,18,,,,
CC1CCN(Cc2ccc(NC(=O)c3ccccn3)cc2)CC1,-0.17045294,train,butina,18,,,,
COc1ccc(CNc2ncc(-c3ccc4c(c3)OCO4)n2C)c(OC)c1,0.171566881,train,butina,18,,,,
O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1,0.52079863,train,butina,18,,,,
CN(C)C(=O)c1ccc(NC(=O)c2cccc(F)c2)cc1,-0.032901257,train,butina,18,,,,
CCN(CC)C(=O)c1ccc(NC(C)=O)cc1,0.290552817,train,butina,18,,,,
C[n+]1cc2c3c(ccc2c2ccc4cc5c(cc4c21)OCO5)OCO3,1.131370042,train,butina,18,,,,
Cc1ccc(C)c(S(=O)(=O)N2CCCN(CCn3cccn3)CC2)c1,0.057701117,train,butina,18,,,,
CCOCC(=O)N1CCC2(CCc3ccccc3O2)CC1,-0.135734794,train,butina,18,,,,
CCNC(=O)N1CCC2(CCc3ccccc3O2)CC1,-0.132461438,train,butina,18,,,,
CCOc1ccc(Nc2nc(-c3c(C)nc4ccccn34)cs2)cc1,-0.871824053,train,butina,18,,,,
CCc1ccc(S(=O)(=O)NCc2ccnc(N3CCCC3)n2)cc1,-0.050001327,train,butina,18,,,,
Cc1noc(C2CCN(C(=O)C3(c4cccc(F)c4)CCC3)CC2)n1,-0.064809899,train,butina,18,,,,
Fc1ccc(NCc2cccc(OCCN3CCOCC3)c2)nc1,-0.111983709,train,butina,18,,,,
Cc1ccccc1-n1nc(C(C)(C)C)cc1N,-0.216533336,train,butina,18,,,,
COc1cccc(CN2CCC(Cc3ccc(-c4cccnc4)cc3)(C(N)=O)CC2)c1,0.846611174,train,butina,18,,,,
Cc1cccn(Cc2cccnc2)c1=O,-0.215414935,train,butina,18,,,,
c1nc(NC2CCN(C3CC3)CC2)c2sccc2n1,0.094514341,train,butina,18,,,,
Cc1cnn(CC2CC2)c1NC(=O)/C=C/c1ccccc1,0.42737916,train,butina,18,,,,
O=C(NCc1nncn1-c1ccccc1)C1CCCC1,1.318731099,train,butina,18,,,,
Cc1ccc(C)c2c(O)cc(CN3CC(c4ccccn4)C3)nc12,0.623052015,train,butina,18,,,,
COCc1nc(-c2cc(F)ccc2F)c(C)s1,-0.165145088,train,butina,18,,,,
Cn1ncc2c(Oc3cccc(C(C)(C)C)c3)ncnc21,-0.319064179,train,butina,18,,,,
COc1ccc(-c2noc([C@@H]3CCCN3Cc3cccnc3)n2)cn1,-0.119979411,train,butina,18,,,,
N#Cc1ccccc1Cn1nnc(-c2ccccc2)n1,-0.348756208,train,butina,18,,,,
Cc1cccn(Cc2ccccc2F)c1=O,-0.197575611,train,butina,18,,,,
N#CCCN(C(=O)c1sccc1C#N)C12CC3CC(CC(C3)C1)C2,0.063072071,train,butina,18,,,,
CN(Cc1ccccn1)c1nc2ccccc2o1,-0.14384076,train,butina,18,,,,
Cc1ccc(C(=O)NCC#Cc2ccccc2)cn1,-0.237227233,train,butina,18,,,,
COc1ccc(CNc2c(-c3ccc(OC)c(OC)c3)nc3cnccn23)cc1,0.384412452,train,butina,18,,,,
Cc1cc(C)nc(NC(=O)N(C)C2CCC2)c1,-0.298486671,train,butina,18,,,,
CCCCN(C)C(=O)Nc1cc(C)ccn1,-0.252110262,train,butina,18,,,,
Cn1cncc1CCNC(=O)[C@H]1CC1(C)C,0.915507491,train,butina,18,,,,
CC(C)(C)C(=O)N1CCC(NS(C)(=O)=O)CC1,0.276113023,train,butina,18,,,,
CC1(C)Cc2cc(CN3CCC4(CC3)NC(=O)N(Cc3ccccc3)C4=O)ccc2O1,0.888183217,train,butina,18,,,,
Cc1oc(C)c(C(=O)N(C)Cc2ccccc2N2CCOCC2)c1C,0.198800888,train,butina,18,,,,
c1ccc(CCc2n[nH]c(-c3cccc4cnccc34)n2)cc1,0.036594398,train,butina,18,,,,
Nc1nncc(-c2ccccc2OC(F)F)n1,-0.149584138,train,butina,18,,,,
Cc1cccc(C(=O)N(C)CCc2cnccn2)c1,-0.0971457,train,butina,18,,,,
O=C(C1CCCN(Cc2cc3c(cc2O)OCO3)C1)N1CCOCC1,0.287881439,train,butina,18,,,,
O=C(NCc1ncc(-c2ccccc2)o1)C1CCCCC1,-0.244377962,train,butina,18,,,,
CC1CCN(CC(=O)Nc2nc(-c3c[nH]c4ccccc34)cs2)CC1,-0.082956715,train,butina,18,,,,
CNC(=O)Cn1ccc2cc(OC)ccc21,-0.177851664,train,butina,18,,,,
C#CCNC(=O)c1cc(C(C)C)nn1CC,-0.067999286,train,butina,18,,,,
CCOC(=O)N1CCN(C(=O)Nc2cccc3c2CCCC3)CC1,0.225785048,train,butina,18,,,,
Cc1nc(N2CCc3c(ncn3C)C2)c2c(C)c(C)sc2n1,0.28731198,train,butina,18,,,,
Cc1sc(-c2ccccn2)nc1-c1ccc(NC(=O)C(C)C)cc1,-0.204915725,train,butina,18,,,,
Cc1c(C(=O)NC2CCN(CC3CCCCC3)CC2)cnn1C,0.833956602,train,butina,18,,,,
COc1cc(F)c(NCC(=O)Nc2ccc(C)cc2)cc1OC,-0.174810933,train,butina,18,,,,
CC(=O)N1CCC(C(=O)Nc2nccs2)(c2ccccc2)CC1,1.594990506,train,butina,18,,,,
O=C(NC[C@H]1CCN(c2ccccc2)C1)N1CCc2sccc2C1,-0.078869854,train,butina,18,,,,
O=C(NCC1=CCCN(Cc2cc(F)ccc2Cl)C1)c1ccco1,-0.161329885,train,butina,18,,,,
Cc1ccc(CCNC(=O)c2ccncc2)o1,-0.152038581,train,butina,18,,,,
CC(C)(O)CNc1ncc(-c2ccnc(Nc3ccnc(Cl)c3)n2)c(CC2CC2)n1,1.020657691,train,butina,18,,,,
