SMILES,HPPB,dset,group,fold,fingerprint,molbert,molformer,physchem
CNc1nc2ccccc2n1Cc1sc2c(c1C(=O)N1C[C@H](O)CO1)c(=O)n(C)c(=O)n2CC(C)C,1.678518379040114,test,random,18,1.9098062514068668,1.8790555944884115,1.8706263116262003,1.7817607507857758
COC(=O)/C=C/C(=O)O,1.934750874663579,test,random,18,1.9189178470351778,1.622441142628831,1.7359726731662193,1.5713419461254028
COC(=O)N[C@@H](C)C#Cc1cnc(Oc2ccc(OC(C)C)cc2)s1,1.998520882835038,test,random,18,1.8795804272692334,1.9224481183197182,1.9757730128365791,1.9831067198441565
COCC#Cc1cccc(C2(c3ccc(OC(F)F)cc3)N=C(N)N3CC(F)(F)CN=C32)c1,1.9951523768914536,test,random,18,1.9451770504583572,1.9586390942730287,1.964028317970209,1.9489883870801632
COCC(C)n1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c1ccc(C)cc1,1.96208508051736,test,random,18,1.971373170914796,1.9774428361345053,1.9683606736307226,1.940409047576302
COCCC(C)n1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c1ccc(C)cc1,1.953807997665307,test,random,18,1.9835812064468072,1.975589338415577,1.9646410181790324,1.952481029316221
COCCN(c1cccnc1)P(=O)(c1ccccc1)c1ccccc1,1.960375631410158,test,random,18,1.9599333258319933,1.983823777644738,1.9658658628067736,1.95878619214198
COCCNC(=O)c1ccc(Nc2ncc3cc(-c4ccncc4C)ccc3n2)cc1,1.9939209588012867,test,random,18,1.9564067038465731,1.9894558132886764,1.984352888265252,1.9921651561274205
COCCOc1cc2ncc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCN(C)CC1,1.9289076902439528,test,random,18,1.9224879405954811,1.9202780805051805,1.930808329812292,1.9123824241885599
COCCOc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCN(C)CC1,1.7371130943059612,test,random,18,1.8995641229977784,1.8889844533640119,1.9221342564186086,1.8989625514896609
COCCOc1nc(N)c2[nH]c(=O)n(Cc3ccccc3)c2n1,1.951774508081725,test,random,18,1.9321327090554425,1.8858005838037812,1.9317999409557791,1.9001951434250037
COCC[C@H](Oc1ncnc2c1cnn2-c1ccccc1Cl)C(=O)Nc1ccc(C)cn1,1.979684923827025,test,random,18,1.9225784875647796,1.9606170497612698,1.9349596572476904,1.9822240235345125
COc1c(C)cc(C2(c3cccc(-c4cncnc4)c3)N=C(C)C(N)=N2)cc1C,1.98059415577622,test,random,18,1.9767026683047189,1.977100578289467,1.9799507256992226,1.9744919594748718
COc1cc(/C=C2\SC(=O)NC2=O)ccc1Oc1ccc(C#N)cc1C(F)(F)F,1.999782798454136,test,random,18,1.9628089536105664,1.9852979637295227,1.9532961028824005,1.9871642216316343
COc1cc(C)c(S(=O)(=O)N(C)CCOCC(=O)N2CCN(C3CCN(C)CC3)CC2)c(C)c1,1.623352681537992,test,random,18,1.8394715604962248,1.8327545283297426,1.8491986731253618,1.8841906158109551
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,1.82020145948564,test,random,18,1.888793130274291,1.8974353584326697,1.8580636173023046,1.898237181537431
COc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Br)n[nH]1,1.9426032488421563,test,random,18,1.9325578772583765,1.9153619767430725,1.901269494107717,1.9421552306783278
COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CCC2C)cc1NC(=O)CCC(=O)O,1.910410939914688,test,random,18,1.9533643113436197,1.9406376478186693,1.9416660768508907,1.9714658193606918
COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CCC2C)cc1NC(=O)CCc1nn[nH]n1,1.970950934345424,test,random,18,1.953153725901016,1.9500128538554484,1.9645527770354712,1.8968226854169645
COc1cc(OC)c(S(=O)(=O)N2c3ccccc3Oc3ccccc32)cc1NC(=O)CCC(=O)O,1.989449817666692,test,random,18,1.9607890502361858,1.9707958495491085,1.956168276922653,1.9835104211017094
COc1cc(OC)c(S(=O)(=O)NCc2ccccc2N2CCC(C(=O)O)CC2)cc1NC(=O)CCC(=O)O,1.9066043717249803,test,random,18,1.935056400497403,1.922328302954366,1.9372115247345882,1.8997343306222072
COc1cc(OC)c(S(=O)(=O)NCc2ccccc2N2CCC(CO)CC2)cc1NC(=O)CCC(=O)O,1.775683249026044,test,random,18,1.9372257907223016,1.9097676562466677,1.9323780761360048,1.871182316319566
COc1cc(OC)c(S(=O)(=O)NCc2ccccc2N2CCC(CO)CC2)cc1NC(C)=O,1.941362335711761,test,random,18,1.9532069550503532,1.9303219920821482,1.923241394549269,1.9015109438208844
COc1cc2c(Nc3cccc(Cl)c3Cl)c(C(N)=O)cnc2cc1NCCN(C)C,1.97570746353718,test,random,18,1.9224372247505692,1.9380030169844011,1.9499832795546626,1.9128034606334108
COc1cc2ncc(C(N)=O)c(Nc3cc(F)ccc3F)c2cc1OC,1.97570746353718,test,random,18,1.970260903738174,1.9467010933653122,1.9667338707162971,1.9701197338264267
COc1cc2ncc(C(N)=O)c(Nc3ccc(Cl)cc3Cl)c2cc1N1CCN(C)CC1,1.9858304898583925,test,random,18,1.9789271729243822,1.976611173815971,1.976320362042027,1.9811040397951674
COc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1NCCN(C)C,1.7460890430562002,test,random,18,1.8645273852808624,1.8785699113940302,1.9293673314372888,1.804520495644677
COc1cc2ncn(-c3cc(OCc4ccccc4S(C)(=O)=O)c(C#N)s3)c2cc1OC,1.9951523768914536,test,random,18,1.9689987095589863,1.9827907858432083,1.9787689514013906,1.987201064563573
COc1cc2nnc(C(N)=O)c(Nc3cc(C)ccc3F)c2cc1N1CCN(C)CC1,1.968249394107917,test,random,18,1.9698140593935105,1.9717843843745515,1.9603348341017408,1.9613815798109095
COc1cc2nnc(C(N)=O)c(Nc3cccc(Cl)c3F)c2cc1OC,1.9903832589062336,test,random,18,1.9800940917979832,1.986717421125987,1.9749099763417095,1.9785899629898764
COc1ccc(-c2cc(N)n3ncc(C#N)c3n2)cc1,1.9696022648485392,test,random,18,1.9792913875088831,1.9292995372621777,1.934361638832787,1.9289562447908666
COc1ccc(-c2nc3c(NCCCN(C)C(=O)C4CCC4)c(Br)cnc3[nH]2)cc1,1.999043499603163,test,random,18,1.9634177902626662,1.9481849211120406,1.9492872827256909,1.9650727381271713
COc1ccc(-c2nc3c(NCCCNC(=O)c4cccnc4)c(Br)cnc3[nH]2)cc1,1.9943171526696368,test,random,18,1.9714284490713048,1.9609137194140798,1.9618815598424981,1.9776368258509305
COc1ccc(C2(c3cccc(-c4cncnc4)c3)N=C(C)C(N)=N2)cc1C,1.9722028383790644,test,random,18,1.973048351711325,1.9738481180002714,1.9542628743593664,1.973111708591418
COc1ccc(CCO[C@@H]2CCCC[C@H]2N2CC[C@@H](O)C2)cc1OC,1.5689054149828787,test,random,18,1.963749923064984,1.8277149057997313,1.8556994406394276,1.7544665190157107
COc1ccc(CNC(=O)Nc2ncc([N+](=O)[O-])s2)cc1,1.9986080293150943,test,random,18,1.8193076579226277,1.858198515896444,1.9113735270521286,1.948254333210591
COc1ccc(Oc2cccc(CN3CCCC(n4cc(C)c(=O)[nH]c4=O)C3)c2)cc1,1.992155711042617,test,random,18,1.959490933818053,1.9322298741990043,1.9403499283668606,1.8135783199469442
COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1.Cl,1.549738731264899,test,random,18,1.894921228069754,1.9147917820776685,1.9173831705847615,1.902658406221378
COc1ccc([C@]2(O)CC[C@H](N3CC[C@@H](NC(=O)CNC(=O)c4cccc(C(F)(F)F)c4)C3)CC2)cn1,1.8964711004792767,test,random,18,1.8998318500780886,1.9336289626377863,1.884676873058328,1.9397888280146864
COc1ccc2c(Oc3ccc(CC(=O)Nc4cn(C)nc4C)c(OC)c3)ccnc2c1,1.9951523768914536,test,random,18,1.9604633099267506,1.980904740290834,1.9869227140117445,1.9571846377124456
COc1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)CO2,1.948510768837657,test,random,18,1.9517170790109535,1.9214930962814956,1.9213597407396745,1.9133417997556286
COc1ccc2c(c1)c(-c1ccnc3cc(Cl)ccc13)c(C)n2CC(=O)O,1.9986515959983733,test,random,18,1.9903585523384506,1.9794989190237977,1.9897197789429226,1.9938972870795333
COc1ccc2cc(S(=O)(=O)N[C@H](CC(=O)N[C@H](Cc3ccc(CN4[C@H](C)CCC[C@@H]4C)cc3)C(=O)N(C)C(C)C)c3ccc4c(c3)OCO4)ccc2c1,1.9822712330395684,test,random,18,1.8928200120477214,1.939907695771289,1.9612244010365225,1.9314887148653586
COc1ccc2ccc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,1.836513998890672,test,random,18,1.8867629330698186,1.893601417943824,1.8995655394880837,1.8794106175334222
COc1ccc2ncc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,1.7279477095447968,test,random,18,1.8863199098928214,1.8940027943855304,1.8738944590752071,1.8772509886738868
COc1ccc2ncc(=O)n(CCN3CC[C@@H](NCc4ccc5c(n4)NC(=O)CO5)[C@@H](O)C3)c2c1,1.976258249257045,test,random,18,1.8908404169032076,1.8919327174190301,1.901530612338582,1.8444325993172048
COc1ccc2ncc(=O)n(CCN3CC[C@H](NCc4cc5c(cn4)OCCO5)[C@H](O)C3)c2c1,1.9066043717249803,test,random,18,1.9215753072168897,1.9185749220328363,1.9224758540815876,1.9224587682238319
COc1ccc2ncc(=O)n(CCN3CC[C@H](NCc4ccc5c(n4)NC(=O)CO5)[C@H](O)C3)c2c1,1.9361114316748544,test,random,18,1.8908404169032076,1.8919327174190301,1.90990160853806,1.8444325993172048
COc1ccc2ncc(F)c(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,1.9176105257498672,test,random,18,1.8475712315672832,1.908829760863378,1.9137113102281464,1.9025065906594207
COc1cccc(/C=C2\SC(=O)NC2=O)c1N1CCC[C@@H](N)C1,1.96208508051736,test,random,18,1.973540878790392,1.8794935632081837,1.856158629970089,1.900397778545389
COc1cccc(Nc2c(C(N)=O)cnc3c(C)cc(S(=O)(=O)c4cccc(C(=O)N(C)C)c4)cc23)c1,1.9934803190699968,test,random,18,1.9370088739316471,1.9496043962650043,1.9692788014207974,1.973520518577736
COc1cccc(Nc2nc(NCC3CCCO3)c3ccccc3n2)c1,1.994800899294604,test,random,18,1.9507436900774542,1.970715352928977,1.9220502182038546,1.9841150443001678
COc1cccc2c(O)nc(-c3ccc(C(F)(F)F)cc3)nc12,1.97570746353718,test,random,18,1.9513340262557113,1.9435697474697178,1.975789947801293,1.9879977278959848
COc1ccccc1C(=O)/C=C/c1ccccc1C(F)(F)F,1.999608958971417,test,random,18,1.9668532874115805,1.9449742087412423,1.8755542811087558,1.9831486821986737
COc1ccccc1C(C#N)NC(=O)[C@@H]1CCCC[C@H]1C(=O)N1CCN(Cc2ccc(F)cc2)CC1,1.9772662124272928,test,random,18,1.939264533771736,1.947343773607844,1.8954156634852555,1.9516446140401462
COc1ccccc1CCNCc1ccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1,1.9801397777457543,test,random,18,1.9101388143840572,1.9437941123682632,1.9355116592543329,1.9568705202423358
COc1cnc(-c2ccccn2)nc1N1CCOCC1,1.82020145948564,test,random,18,1.9624647257269252,1.8854702245644768,1.9193502285815536,1.8080430332740258
COc1ncc(-c2c(C)ccc(F)c2CCNC(=O)c2ccc(OCC(F)(F)F)nc2)cn1,1.999130541287371,test,random,18,1.9686407588563606,1.975989912112966,1.9664593499135194,1.9850237164916993
COc1ncc(-c2cccc3c2C[C@H](NC(=O)c2ccc(COCC(F)(F)F)nc2)CO3)cn1,1.9838066419784155,test,random,18,1.9800300038348082,1.9676384583725133,1.9518907491446305,1.978367893093723
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,1.9988693638823445,test,random,18,1.958323623473568,1.9723375940037633,1.962644218011402,1.9785028043451434
CS(=O)(=O)NC(=O)CCCc1c(-c2ccc(F)cc2)[nH]c2ccc(C#N)cc12,1.9943171526696368,test,random,18,1.980194209828322,1.982115104846136,1.98774188245267,1.9865258758024178
CS(=O)(=O)Nc1ccc2[nH]c(Cc3ccc(Oc4ccccc4)cc3)nc2c1,1.9976047874604543,test,random,18,1.9633439950812,1.950439227461053,1.984944285781895,1.9912408273011046
CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)cc1,1.9696022648485392,test,random,18,1.9770297975974,1.9835294011297515,1.9749376241379961,1.982547324860898
CS(=O)(=O)c1ccc(-c2ccc3c(Nc4ccc(F)cc4)c(C(N)=O)cnc3c2)cc1,1.9943171526696368,test,random,18,1.976553595538791,1.974780668145974,1.9698259091211043,1.9904279279433814
CS(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc(C(F)(F)F)nc3)c2)cc1,1.9066043717249803,test,random,18,1.975011517416221,1.9830073193866908,1.9757243626143925,1.9879473452733232
CS(=O)(=O)c1ccc2c(C(=O)NC[C@@H](O)CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)c[nH]c(=O)c2c1,1.955783928916912,test,random,18,1.9321014081681291,1.9537983080767167,1.9512477746544692,1.9500984546525992
C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,1.9645424660791369,test,random,18,1.920189350836387,1.9532282557135294,1.9588099475994623,1.9898577202930918
C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,1.6679196853173617,test,random,18,1.5629952627688712,1.9443042425461174,1.772689926518309,1.7045597996955255
C[C@@H]1CN(Cc2ccc(F)cc2)CCN1C(=O)COc1ccc(Cl)cc1NC(N)=O,1.9910044403307552,test,random,18,1.9490089309377945,1.9450453601812774,1.9081928860735238,1.9700094638976782
C[C@@H]1CN(Cc2nnc(-c3cc(-c4cccc5[nH]ccc45)cc4[nH]ncc34)o2)C[C@H](C)O1,1.9916247345340048,test,random,18,1.9347339224836313,1.961589172702285,1.9609874761881871,1.9712539095249004
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)CCl,1.9989999722183205,test,random,18,1.8991398004898556,1.857952978624772,1.9349100824311407,1.9406638459740486
C[C@@](C(=O)O[C@H]1C[N+]2(CCCOc3ccc(F)cc3)CCC1CC2)(c1ccccc1)N1CCCCC1,1.986189299736824,test,random,18,1.9694113969677665,1.9641065372935922,1.9649821186166485,1.9027346803734764
C[C@@](C(=O)O[C@H]1C[N+]2(CCCc3ccncc3)CCC1CC2)(c1ccccc1)N1CCCCC1,1.7137424784090824,test,random,18,1.7940432520587821,1.7708322617899848,1.7272598895032993,1.651917115595472
C[C@H](CN(C(=O)c1ccc(C#N)cc1)c1ccccn1)N1CCN(c2cccc3c2OCCO3)CC1,1.9960736544852755,test,random,18,1.8530169249876027,1.9731650540673862,1.958999413732865,1.9558011249300988
C[C@H](CO)Nc1nc(SCc2ccccc2)nc2nc(N)sc12,1.979684923827025,test,random,18,1.9923350031481994,1.9796966620971403,1.9878249739517915,1.9871743107002329
C[C@H](CO)Nc1nc(SCc2ccco2)nc2nc(N)sc12,1.9462065538427828,test,random,18,1.9779468320293259,1.9466800160944218,1.982164010076997,1.9615402131130082
C[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)NC1C(=O)N(C)c2ccccc2-c2ccccc21,1.995679060511622,test,random,18,1.8767120572299305,1.9664247985187817,1.898345174857954,1.9633285113745629
C[C@H](NC(=O)c1cccc2c1N(Cc1ccc(Cl)cc1)CC2)c1ccc(C(=O)O)cc1,1.994185128202317,test,random,18,1.8662566633419566,1.972530270205085,1.9712404678028705,1.9919079694195432
C[C@H](Nc1ccc2ncn(-c3cc(C4CC4)[nH]n3)c2n1)c1ncc(F)cn1,1.8964711004792767,test,random,18,1.8704341513320608,1.9148723389886328,1.896611829452549,1.9361280067272324
C[C@H](Nc1nc(Nc2cc(C3CC3)[nH]n2)cnc1C#N)c1ccc(F)cn1,1.9782718416106355,test,random,18,1.9274869604086142,1.9292546803879247,1.9314034650150633,1.9553413012037615
C[C@H](Nc1nc(Nc2ncc(C#N)s2)cc(N2CCOCC2)n1)c1ccc(F)cn1,1.9734049744100608,test,random,18,1.9718252008524368,1.9527652736267083,1.9470248698524564,1.9719871263736843
C[C@H](c1ccc(F)cc1CCCC(=O)O)N(c1cc(F)ccc1F)S(=O)(=O)c1ccc(Cl)cc1,1.9995654882259823,test,random,18,1.9379069391775652,1.9677618682418383,1.958375226022599,1.993645653809245
C[C@H](c1nc2ncccc2c(=O)n1-c1ccc(Cl)cc1)N(CC1CCS(=O)(=O)CC1)C(=O)Cc1ccc(C(F)(F)F)c(F)c1,1.9496339237992624,test,random,18,1.9162815327937788,1.9629402569094738,1.945844884458356,1.9677882845375587
C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1C(=O)Cc1ccc(Cl)cc1,1.991801798844644,test,random,18,1.9840433866385783,1.9748745418418294,1.9331647910400482,1.9790692767275369
C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c1ccccc1,1.9879342652321583,test,random,18,1.992491511660819,1.9890082397271092,1.9744621073098716,1.991404433422897
C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,1.9026554752179257,test,random,18,1.9163589911929992,1.824152535811119,1.9109736266698698,1.7857481483503914
C[C@H]1O[C@@H](n2cnc3c(N)nc(OCC4CC45CC5)nc32)[C@H](O)[C@H]1Cl,1.9801397777457543,test,random,18,1.8828497720492114,1.8828620874932867,1.8468360245523343,1.8660604867039323
Cc1c(Cl)ccc(OC2CCN(C[C@H](O)CNC(=O)c3c[nH]c(=O)cc3C(F)(F)F)CC2)c1Cl,1.985201858364572,test,random,18,1.9436667133197334,1.942306393168042,1.9329385765530003,1.9555048583399903
Cc1c(Oc2ccc(Cl)cc2)c2c(NS(C)(=O)=O)cccc2n1CC(=O)O,1.98344585734134,test,random,18,1.9616866276746812,1.9792100257249492,1.9594897881595634,1.9801914909851666
Cc1c(Sc2ccc(Cl)cc2)c2c(NS(C)(=O)=O)cccc2n1CC(=O)O,1.9954596866210643,test,random,18,1.9771343211862649,1.9793861826929855,1.9509655823110137,1.9923300560864075
Cc1cc(-c2cc(=O)[nH]c(NCc3cccc4ccccc34)n2)ccn1,1.9989129043587857,test,random,18,1.9714883090372362,1.9831267367366952,1.950563025106951,1.9815251485204108
Cc1cc(C(=O)Cn2cc(C(F)(F)F)ccc2=O)c(C)n1Cc1ccccc1,1.9929950984313416,test,random,18,1.9494284893043292,1.943143084675811,1.9728247386197024,1.9809567981022596
Cc1cc(Cl)ccc1OC1CCN(C[C@H](O)CNC(=O)c2c[nH]nc2C(F)(F)F)CC1,1.9841671271469885,test,random,18,1.9736788914231125,1.9374088713326965,1.9221639077583823,1.9483854804247482
Cc1cc(N2CCC[C@@H]2C(=O)NCCc2ccc3c(c2)OCO3)nc(-n2ccnc2)n1,1.9085386321719595,test,random,18,1.916826655498169,1.9491893932592776,1.956712294103186,1.8630405114145396
Cc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)c(C#N)nc2C)n[nH]1,1.9176105257498672,test,random,18,1.94311832994526,1.9327372438688206,1.9397488921726953,1.9518276704627064
Cc1ccc(-c2c(C)nn(C)c2C)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,1.992155711042617,test,random,18,1.984759315603266,1.9701587847081439,1.9774017482330017,1.9922897157040984
Cc1ccc(-c2csc3ncnc(O)c23)cc1,1.9826781933834845,test,random,18,1.9455527076973624,1.9076008044626664,1.9350788721111847,1.947857571845095
Cc1ccc(-c2ncc(CN3CCOCC3)s2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,1.9855162878527155,test,random,18,1.9531593554596771,1.9845597350888986,1.9744256989945104,1.9896950949907757
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,1.998520882835038,test,random,18,1.9555302951898215,1.960486597913811,1.981957605267336,1.9707930025428668
Cc1ccc(CNC(=O)CCS(=O)(=O)c2ccc(Br)cc2)cc1,1.9943171526696368,test,random,18,1.982387888521223,1.950421467559705,1.9440822397369735,1.9828165095571728
Cc1ccc(CO)cc1N(C)c1ccnc(Nc2cc(N3CCCOCC3)cc(N3CCOCC3)c2)n1,1.9751559784066888,test,random,18,1.960553143712503,1.9454334150763555,1.9567396266344241,1.952327121151555
Cc1ccc(NC(=O)[C@H]2CCCN2S(=O)(=O)c2cccc3cccnc23)c(C)c1,1.99060521142392,test,random,18,1.982107529284275,1.9791095640829792,1.9867883131340944,1.9882998229724946
Cc1ccc(NC(=O)c2cccc(C(C)(C)C#N)c2)cc1Nc1ccc2ncn(C)c(=O)c2c1,1.9983029400985413,test,random,18,1.9587741961039185,1.960397899183981,1.9673533567412502,1.9872342762907058
Cc1ccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(C)c4Cl)CC3)CC2)cc1,1.914078585389112,test,random,18,1.9760340240984373,1.9362225127617472,1.9709588301576193,1.960801578302656
Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C(F)(F)F)nn2-c2ccccc2)cc1,1.9981285071282664,test,random,18,1.9822972908480492,1.9845135239685627,1.955895086475721,1.992221703907297
Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2-c2ccccc2)cc1,1.9951523768914536,test,random,18,1.994361272613637,1.9915378920033118,1.973438878478433,1.9931971770487473
Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCOCC2)cc1,1.898560644939712,test,random,18,1.972790865079708,1.9709788180122159,1.971902004727408,1.9576914850448224
Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCS(=O)(=O)CC2)cc1,1.898560644939712,test,random,18,1.9606702725302665,1.9552501953732164,1.915850506964786,1.9101950038609565
Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCSCC2)cc1,1.976258249257045,test,random,18,1.9814041470378276,1.9341254613604175,1.9376964584110963,1.9782308965584587
Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@H](C)C(C)(C)C)c(C)nn2-c2ccccc2)cc1,1.9964678902617168,test,random,18,1.994361272613637,1.9915378920033118,1.9878291953922693,1.9931971770487473
Cc1ccc(S(=O)(=O)Nc2ccc3nc(C)sc3c2)cc1,1.9990870226258883,test,random,18,1.9932490113629302,1.994082422535707,1.9195445928308275,1.9578578487549045
Cc1ccc2c(c1)c(-c1ccnc3c(C(F)(F)F)cccc13)c(C)n2CC(=O)O,1.9983465373963647,test,random,18,1.9626049725372037,1.9920457621282326,1.9909364755170866,1.9964245539640835
Cc1cccc(C(N)=O)c1NC(=O)c1ccccc1,1.741624257503812,test,random,18,1.9796008860405687,1.9587891222714378,1.9403664282831559,1.9243013459922125
Cc1cccc(Nc2nc(NCc3ccco3)c3ccccc3n2)c1,1.99969588741084,test,random,18,1.9687711108825123,1.9796330914404376,1.9676930387705371,1.9849039961699058
Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C,1.9772662124272928,test,random,18,1.9373458755131838,1.9202480388757517,1.9542828073504135,1.9775342320640805
Cc1cn(C2CCCN(Cc3cccc(Oc4ccccc4)c3)C2)c(=O)[nH]c1=O,1.9951523768914536,test,random,18,1.9805729394468148,1.9493292170130747,1.9368734284096534,1.835452691031268
Cc1cn([C@H]2CCCN(Cc3ccc(C(=O)O)c(Oc4cccc(C(F)(F)F)c4)c3)C2)c(=O)[nH]c1=O,1.987085029624122,test,random,18,1.975042102407353,1.9822885680111517,1.9730284144834829,1.9842415937306848
Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(C#N)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O,1.989939013284536,test,random,18,1.9590647274758601,1.980279937344547,1.9731069427690568,1.9854791997932377
Cc1cn([C@H]2CCCN([C@H](C)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O,1.9931716050307648,test,random,18,1.9794039409632378,1.985106886486118,1.988280601822614,1.989737322000238
Cc1cnc(-c2c(F)ccc(F)c2CCNC(=O)c2ccc(COCC(F)(F)F)nc2)cn1,1.963740618857884,test,random,18,1.9795436496836494,1.9777002170452411,1.953010717703471,1.9707176751801747
Cc1cnc(-c2cc(NC(=O)c3ccc(C(F)(F)F)nc3C)ccc2Cl)[nH]1,1.9826781933834845,test,random,18,1.9402880247778982,1.9649906646634414,1.9618719404779352,1.9940065915553462
Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,1.9660478210764536,test,random,18,1.9075427383636039,1.9496929586984677,1.9421737992699832,1.977933718150307
Cc1cnc(Nc2cncc(N[C@@H](C)c3ncc(F)cn3)n2)s1,1.9176105257498672,test,random,18,1.9463981455138994,1.9304013514612606,1.9174472597787828,1.9394385952611077
Cc1nc(C(C)C)c(-c2ccc([C@H]3CC[C@H](CC(=O)O)CC3)cc2)nc1C(N)=O,1.9903832589062336,test,random,18,1.9649407651100392,1.937648620947516,1.9670993707840467,1.9877192542082964
Cc1nc(C(C)C)c(C(N)=O)nc1-c1ccc([C@H]2CC[C@H](CC(=O)O)CC2)cc1,1.988469770209876,test,random,18,1.9716467439088197,1.9370294529407865,1.965155915614777,1.9875624957698301
Cc1nc(C(F)(F)F)ccc1C(=O)Nc1ccc(Cl)c(-c2ccccn2)c1,1.995679060511622,test,random,18,1.9609664790334116,1.9886262235963357,1.9641883951333878,1.995363001223497
Cc1nc(C(F)F)c(C(N)=O)nc1-c1ccc([C@H]2CC[C@H](CC(=O)O)CC2)cc1,1.97570746353718,test,random,18,1.972658917113105,1.9348546839299143,1.958623252376171,1.9867634493585076
Cc1ncc(C(N)=O)nc1-c1ccc([C@H]2CC[C@H](CC(=O)O)CC2)cc1,1.9746037920870327,test,random,18,1.9683898521752676,1.9596940114152952,1.9488364875574036,1.9787031061024345
Cc1nccn1-c1ccc(COc2cc(F)cc(C3(C(N)=O)CCOCC3)c2)cc1,1.953807997665307,test,random,18,1.8999053647327802,1.9793009339759393,1.9614856753149932,1.9530274415355178
Cc1noc(C)c1-c1ccc(CNS(=O)(=O)c2c(C)noc2C)cc1,1.9660478210764536,test,random,18,1.9750566817326134,1.9494358291204656,1.8895747644163152,1.9648243520213688
Cc1onc(-c2ccccc2)c1C(=O)N(C)c1ccc(Cl)cc1,1.9814561665221264,test,random,18,1.936864326949746,1.9805135754583596,1.982747984822673,1.9938060363271704
Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)OC(C)(C)C)c1nnc(C)n1-2,1.996248914569132,test,random,18,1.9326625417698033,1.9401159341261138,1.968031884824485,1.9827159284681968
Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,1.9496339237992624,test,random,18,1.9616888999306699,1.9586927019963394,1.9429745133337872,1.9689602454926147
