SMILES,microsom_stab_r,dset,group,fold,fingerprint,molbert,molformer,physchem
O=C(CC[C@@H]1CCCN2CCCC[C@H]12)NCc1cnc2c(c1)CCC2,2.456939652,train,butina,19,,,,
Cc1cc(C(=O)Nc2nnc3n2CCCC3)n(C)n1,1.056752441,train,butina,19,,,,
Cc1csc2nc3n(c(=O)c12)CCNCC3,2.357198971,train,butina,19,,,,
Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Cl)n[nH]1,1.6658623,train,butina,19,,,,
COCC(=O)Nc1ccc(NC(=O)Cc2ccc(C(F)(F)F)cc2)cc1,1.94899457,train,butina,19,,,,
Cc1ccc(O)c(CN2CCC(c3nc4ccccc4o3)CC2)n1,2.360602879,train,butina,19,,,,
Cc1cnc(C(C)(C)NCC(=O)N(C)C)s1,1.320644711,train,butina,19,,,,
Cc1cccc(-c2cccc(C(=O)NCCC3(O)CCCC3)c2)n1,3.46334627,train,butina,19,,,,
Cc1ccc(S(=O)(=O)N2CCOc3ccncc32)cc1,3.320042791,train,butina,19,,,,
COc1ccc(-c2nc(NC(C)C)ncc2-c2ncc[nH]2)cc1,3.063681556,train,butina,19,,,,
N#Cc1cc(CN2CCC(Nc3ncnc4sc(Cl)cc34)CC2)ccc1F,3.224952911,train,butina,19,,,,
CN(CCN1CCCCC1)c1cncc(C(N)=O)n1,1.978723616,train,butina,19,,,,
CCCc1cc(C)nc(O)c1CNC(=O)c1cc(-c2ccc(N3CCN(C(C)C)CC3)nc2)cc2c1cnn2C(C)C,2.370840491,train,butina,19,,,,
CCOc1ccnc(NCCCc2nc3cc(F)ccc3[nH]2)n1,3.515722344,train,butina,19,,,,
CCc1cc(-c2ccc(OC)c3ncccc23)nc(N2CCOCC2)n1,1.979156696,train,butina,19,,,,
C[C@H]1CC[C@H](n2c3cnccc3c3cnc(Nc4ccc5c(n4)CCN(C(=O)CO)C5)nc32)CC1,2.542907549,train,butina,19,,,,
COc1cn(-c2ccc(-n3cccn3)cc2F)nc(-c2ccnn2-c2ccccc2)c1=O,1.450787792,train,butina,19,,,,
Cc1nn(C(F)F)c(C)c1CC(=O)NCCNC(C)(C)C,2.403123954,train,butina,19,,,,
CN(CC1(CO)CCC1)C(=O)CCN1CCCCC1=O,1.662889988,train,butina,19,,,,
Cc1cc(C)cc(OCCN(C)C(=O)NCCS(=O)(=O)N(C)C)c1,3.039175688,train,butina,19,,,,
CC(C)CN(Cc1cnn(C)c1)C(=O)c1cccc(-c2cnccn2)c1,3.676246468,train,butina,19,,,,
O=c1c2c(C(F)(F)F)cccc2ncn1CCc1ncc[nH]1,2.409195718,train,butina,19,,,,
CCCCN1CCN(C(=O)c2cccc(-c3ccc(CO)cc3)c2)CC1,2.430244417,train,butina,19,,,,
O=C(Nc1cnc2ccccc2n1)c1ccncc1,2.103451355,train,butina,19,,,,
COc1ccc(CN2CCN(C(=O)C3CCN(C(=O)C4CC4)CC3)CC2)cc1,1.702611455,train,butina,19,,,,
COCc1noc(CNC(=O)N(C)[C@@H](C)c2ccccc2)n1,1.802855789,train,butina,19,,,,
CC(C)=CCOc1cccc(C(=O)NN2CCOCC2)c1,2.770149948,train,butina,19,,,,
CC#CCCNC(=O)c1cccnc1C,1.333245699,train,butina,19,,,,
O=C(Nc1cncc2ccccc12)c1ncccn1,1.155578931,train,butina,19,,,,
Cn1nc(-c2cc(F)cc(F)c2)cc1N,1.687858793,train,butina,19,,,,
CS(=O)(=O)NC[C@H]1CC[C@H](Nc2nc3c(s2)CCSc2ccccc2-3)CC1,2.392375069,train,butina,19,,,,
CCn1nc(CNC(=O)C2CCOCC2)c2ccccc21,2.051025111,train,butina,19,,,,
CN(C)CC(C)(C)CNc1cn[nH]c(=O)c1Br,1.642889703,train,butina,19,,,,
COCCN1CCOc2nc3c(C)cccc3cc2C1,2.945691092,train,butina,19,,,,
O=C(Cn1nc(Cc2ccccc2)c2ccccc2c1=O)NCc1ncc[nH]1,3.522116889,train,butina,19,,,,
O=C(O)c1ccccc1COc1cccc2cccnc12,1.093211492,train,butina,19,,,,
O=C(Cn1nc(Cc2ccccc2)c2ccccc2c1=O)NCCc1c[nH]cn1,2.776049981,train,butina,19,,,,
Cc1cc(CNC(=O)N(C)Cc2c(C)nn(C)c2C)cnc1C,2.049679216,train,butina,19,,,,
CCc1ccc(CC)c(C(=O)CSc2nncs2)c1,3.189669385,train,butina,19,,,,
CCNc1nc(-c2cccnc2)nc(C)c1C,1.843768306,train,butina,19,,,,
C#CCNC(=O)Cc1coc(-c2ccccc2)n1,2.150805545,train,butina,19,,,,
N#Cc1ccc(C(=O)N2CCCO2)nc1,3.007036027,train,butina,19,,,,
CCOc1cc(CN2CCc3c(N)nc(N4CCCC4)nc3C2)ccc1OC,2.447449531,train,butina,19,,,,
CC(=O)N(C)[C@@H]1CO[C@@H]2CCN(C[C@]3(O)CC[C@@H](C(C)(C)C)CC3)C[C@@H]2C[C@@]1(C)O,2.441376169,train,butina,19,,,,
COCCc1nsc(Oc2ccc(C)cc2Br)n1,3.662283814,train,butina,19,,,,
CCc1c(-c2ccccc2)[n+]([O-])c2c([n+]1[O-])CCCCC2,1.637209449,train,butina,19,,,,
Cn1cc(NC(=O)c2cnn3cccnc23)c(C2CCCCC2)n1,2.274889527,train,butina,19,,,,
COc1cc(-c2ccc(Cn3nc(C)cc3C)cn2)cc(OC)c1OC,2.537741041,train,butina,19,,,,
Cc1ccc(=O)n(CC2(O)CCN(Cc3cccs3)CC2)n1,2.207200664,train,butina,19,,,,
C=CCNc1ncc(-c2cnccn2)c(C2CC2)n1,2.865584809,train,butina,19,,,,
CCC(C)(C)N1CCN(C(=O)NCCc2cc(C)no2)CC1,2.437779092,train,butina,19,,,,
CCCC1(CNC(=O)Cn2ccc(=O)cc2)CCC1,1.164174342,train,butina,19,,,,
Cc1cc(C(F)(F)F)nc(CCNC(=O)N(C)Cc2ccncc2C)n1,2.865972879,train,butina,19,,,,
CN1CCC(CNC(=O)c2ncoc2-c2ccc(F)cc2)CC1,1.699941736,train,butina,19,,,,
COc1ccc2cc(C(=O)NCc3nnc4n3CCCCC4)ccc2c1,2.815961405,train,butina,19,,,,
Cc1cccc(NC(=O)CSc2nncs2)c1,2.443677521,train,butina,19,,,,
CCOc1ccc(OCCN2CCN(C(C)=O)CC2)cc1,1.242093984,train,butina,19,,,,
COC1(c2nc(Cc3ccccc3)no2)CCN(Cc2ncccc2Cl)CC1,3.2507417,train,butina,19,,,,
CN(CCO)C(=O)c1ccc(-c2cccc(C(F)(F)F)n2)cc1,1.734551819,train,butina,19,,,,
COc1ccc(OC)c(Cn2cnc3cn(C)nc3c2=O)c1,1.7059321,train,butina,19,,,,
Cc1ccc(NC(=O)CN2C(=O)CN(C)C2=O)cc1C,1.798906038,train,butina,19,,,,
O=c1cc(-c2cc(F)c(Cl)nc2Cl)[nH]c2c(-c3ccccc3)c(C(F)(F)F)nn12,1.286950216,train,butina,19,,,,
COCCN(C)c1ccc(CN2CCOC3(CCCC3)C2)cn1,2.801295294,train,butina,19,,,,
CC(=O)N1CCC(CNc2nccc3cccnc23)CC1,1.907266213,train,butina,19,,,,
Cc1c(C(=O)Nc2ccc(CO)cc2)nnn1Cc1ccc(Cl)c(Cl)c1,1.706068842,train,butina,19,,,,
O=C(C1CC1)N1CCC(CNS(=O)(=O)N2CCCCCC2)CC1,3.121809582,train,butina,19,,,,
CN(C)c1cncc(-c2ccc(S(=O)(=O)N(C)C)cc2)n1,3.385993749,train,butina,19,,,,
COc1ccc(=O)n(Cc2noc3c2CCCC3)n1,2.431087014,train,butina,19,,,,
CCc1cc(=O)[nH]c(SCCCCC2CCOCC2)n1,2.457488281,train,butina,19,,,,
Cc1ccccc1CCNC(=O)N(Cc1cccnc1)C1CCN(C)CC1,2.911303592,train,butina,19,,,,
CCc1nnc(Sc2nc3cc(C)nn3c3ccccc23)[nH]1,2.142401982,train,butina,19,,,,
COCC(=O)Nc1ccc(NC(=O)Cc2cc(C)ccc2C)cc1,1.884115362,train,butina,19,,,,
Cc1ccc(=O)n(CCOc2ccc(Cl)c(F)c2)n1,2.799987373,train,butina,19,,,,
Cc1nc(C)c(C(=O)Nc2cccc(-c3ccn[nH]3)c2)s1,1.704476544,train,butina,19,,,,
Cc1ncccc1NC(=O)OC(C)(C)C,1.32417953,train,butina,19,,,,
c1ccc(Nc2nc(N3CCNCC3)nc(N3CCOCC3)n2)cc1,1.755951041,train,butina,19,,,,
NC(=O)c1csc(CN2CCc3cc(F)ccc3C2)c1,2.400698554,train,butina,19,,,,
COC(=O)C1=NOC2(CCN(CCCCCF)CC2)C1,2.853308145,train,butina,19,,,,
CCCc1cc(CNS(=O)(=O)c2cc(-c3cnc(C)o3)ccc2C)on1,3.397385147,train,butina,19,,,,
CN(Cc1nncn1C)C1CCN(c2ccccc2F)CC1,1.951439522,train,butina,19,,,,
Cc1nc(NCc2sccc2C)n(C)n1,1.33383001,train,butina,19,,,,
CCc1nnc(N2CCCO2)c(C#N)c1CC,2.166868036,train,butina,19,,,,
c1cc(Nc2cc(C3CC3)[nH]n2)nc(Nc2ccc3nc[nH]c3c2)n1,1.853436583,train,butina,19,,,,
Cc1ccc(OC[C@@H](O)[C@H](C)NC(C)C)c2c1CCC2,3.496669962,train,butina,19,,,,
Cc1ccc(CCC(=O)Nc2nccc3sccc23)o1,3.057528416,train,butina,19,,,,
Cc1cc(Nc2ncccn2)cc(C2CCCN(CC(=O)Nc3ccc(F)cc3)C2)n1,2.658694277,train,butina,19,,,,
N#CC1(C(=O)NCC2(C3CC3)CC2)CCCCC1,3.034711859,train,butina,19,,,,
O=C(CSc1ccc2c(c1)OCCO2)NC1CCCC1,3.765053253,train,butina,19,,,,
Cc1cc2nc(CCC(=O)N3CCc4n[nH]cc4C3)[nH]c2cc1C,2.278222981,train,butina,19,,,,
COc1cccc(C)c1C(=O)N(C)CCCn1cccn1,2.699194911,train,butina,19,,,,
COc1cccc(O[C@H]2CCN(C(=O)c3cc(-c4ccc(C)cc4)on3)CC[C@@H]2O)c1,3.025956001,train,butina,19,,,,
CC(C)c1cc(C(C)C)c(CC(=O)NS(=O)(=O)Oc2c(C(C)C)cccc2C(C)C)c(C(C)C)c1,2.231273298,train,butina,19,,,,
CC(C)Oc1cccc(C(C)NC(=O)c2ccnc(-n3cncn3)c2)c1,2.411877176,train,butina,19,,,,
N#Cc1cc(Oc2ccc3c(c2)CCC3)ncn1,2.4522757,train,butina,19,,,,
CCOCC(=O)Nc1cccc(CN2CCCC2)c1,2.700245823,train,butina,19,,,,
CC(C)(C)c1cnc(CN2CCC(=O)Nc3cc(F)ccc32)o1,2.977713091,train,butina,19,,,,
Cc1ccc2c(c1)cc(C(=O)N1CCOC(C(=O)N3CCc4ccccc4C3)C1)n2C,3.399656073,train,butina,19,,,,
Cc1cc(C)cc(OCCN(C)C(=O)NCCN2CCCCC2=O)c1,3.114870416,train,butina,19,,,,
CN1CCC(=C2c3ccccc3CCc3sccc32)CC1,3.329293921,train,butina,19,,,,
CN1CCC(CNc2nccc3cccnc23)CC1,3.182323047,train,butina,19,,,,
COc1cccc(CN(C)c2cc(N3CCCC3)ncn2)n1,3.649253348,train,butina,19,,,,
CC(C)Cc1n[nH]c(-c2ccc(N3CCN(C)CC3)cc2)n1,2.373252312,train,butina,19,,,,
CN(C)C(=O)c1cncc(N(C)CCN(C)C2CCCC2)n1,1.509202522,train,butina,19,,,,
CCc1ccc(CNc2nncs2)o1,1.670811552,train,butina,19,,,,
CCc1[nH]nc(NC2CCC(C(=O)OC)CC2)c1C,2.471828379,train,butina,19,,,,
CN(C)CC(=O)N1CCC(c2ccc(NC(=O)c3nc(C#N)c[nH]3)c(C3=CCCCC3)c2)CC1,1.750824551,train,butina,19,,,,
NC(=O)CCCSc1nc(N)nc(-c2c(Cl)cc3c4c(cccc24)COC3)n1,2.256012588,train,butina,19,,,,
CC(C)(O)Cn1nc(-c2ccccc2)c2c(Cl)c(-c3ccccc3)nnc21,1.932016906,train,butina,19,,,,
Cn1ccc(CSc2n[nH]c(-c3cc(F)cc(F)c3)n2)n1,2.118800235,train,butina,19,,,,
COc1ccc(OCc2n[nH]c(-c3n[nH]c4c3CCC4)n2)cc1,3.028671682,train,butina,19,,,,
CC(C)N(CCCNC(=O)Nc1ccc(C(C)(C)C)cc1)C[C@@H]1O[C@@H](n2cc(Br)c3c(N)ncnc32)[C@H](O)[C@H]1O,3.303912592,train,butina,19,,,,
OC1(Cc2nc(-c3ccsc3)no2)CCCCC1,3.01570546,train,butina,19,,,,
N#Cc1ccc2nc(NCCn3ccnc3)ccc2c1,1.736141429,train,butina,19,,,,
CN(Cc1cccc(Cl)c1Cl)Cc1cc(=O)n(C)c(=O)n1C,3.441501427,train,butina,19,,,,
Cc1cc(Nc2ccc(F)cn2)cc(C2CCN(C(=O)Cn3nc(C)ccc3=O)C2)n1,1.953865958,train,butina,19,,,,
Cc1ccc(C(=O)C2CCN(CC(=O)NC(=O)Nc3ccccc3)CC2)c(C)c1,2.971105995,train,butina,19,,,,
CN1CCNc2nc3ccccc3nc21,2.156709635,train,butina,19,,,,
CC1(C)CCCN1C(=O)c1c(F)cc(C#N)cc1F,1.842971001,train,butina,19,,,,
C[C@]1(O)CN(C(=O)Cn2cnc3ccccc3c2=O)CC[C@@H]1Oc1ccccc1,1.650365814,train,butina,19,,,,
N#Cc1ccc2ncnc(N[C@H]3CC[C@H](N4CCOCC4)CC3)c2c1,1.692291584,train,butina,19,,,,
c1ccc(Nc2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1,1.683758266,train,butina,19,,,,
CO[C@@H]1CC[C@@H](N(C)C(=O)COc2c(C)cccc2C)[C@H]1O,2.209780336,train,butina,19,,,,
Cc1ccc(C#N)c(NCc2ccccc2-n2ccnc2)n1,2.793372647,train,butina,19,,,,
Cc1cc(C(=O)NCC2CCN(c3ccc4ccccc4n3)CC2)cnc1C,2.67861943,train,butina,19,,,,
CC(C)Cc1ccccc1CNCc1ccc2[nH]cnc2c1,2.883857249,train,butina,19,,,,
Cc1cc(-c2nncc3c(C(C)(C)C)c(OCc4ncnn4C)nn23)no1,1.921967246,train,butina,19,,,,
OCc1nnc(SCCSC2CCCCC2)n1C1CC1,2.862259024,train,butina,19,,,,
CC(C)CCNC(=O)CSc1nc2ccccc2[nH]1,3.043819913,train,butina,19,,,,
O=C(CSc1ccccn1)N1CCSc2ccccc21,3.805995088,train,butina,19,,,,
COc1ccccc1C(=O)CSc1nncn1C1CC1,2.6651277,train,butina,19,,,,
OCCC1(CNc2ncc(Br)cn2)CC1,1.913294507,train,butina,19,,,,
COc1cc(OC)cc(N2CCC(NCC3(C)CCOCC3)CC2)c1,1.765072201,train,butina,19,,,,
CN(C(=O)CSC(C)(C)C)c1ccccc1C#N,2.836985815,train,butina,19,,,,
C[C@@H]1CC(=O)Nc2cccc(-c3ccc4c(c3)c(-c3cnn(C)c3)nn4C)c2N1,1.667508987,train,butina,19,,,,
COc1ccc(CN[C@@H]2CCC[C@H]2Cc2cc(C)no2)cc1OC,3.04908306,train,butina,19,,,,
Cc1cc(C)c2ccc(C(=O)N3CCN(c4ncc[nH]c4=O)CC3)cc2n1,1.727378569,train,butina,19,,,,
Cn1ccnc1-c1noc(NCc2ccccc2)n1,2.285167845,train,butina,19,,,,
O=c1c2cccnc2ncn1[C@H]1CCCc2ccccc21,2.075134368,train,butina,19,,,,
CC(C)c1noc(CNC(=O)N2C[C@@H]3C[C@H](C2)Cn2c3cccc2=O)n1,1.867455702,train,butina,19,,,,
N#CCN1CCC(CNC(=O)c2c(F)ccc(F)c2F)CC1,1.197115081,train,butina,19,,,,
CN(CCOc1ccccc1)CC(=O)NCCc1ccccc1,3.73427484,train,butina,19,,,,
CSc1nccc(N2Cc3cnn(Cc4ccc(F)cc4)c3C2)n1,3.412580487,train,butina,19,,,,
COCc1ccccc1COC(=O)c1ccc(C)nc1,3.346358648,train,butina,19,,,,
Cc1ccnc(N2CC(O)(c3ccc(F)cc3)C2)c1C#N,3.560187091,train,butina,19,,,,
CCOC(=O)c1ccc(-n2cc(Cc3cnc(OCC)nc3)c(=O)nc2SCc2ccc(F)cc2)cc1,3.558861267,train,butina,19,,,,
CC(C)(C)OC(=O)NCCCC(=O)N[C@H]1C[C@@H](n2cnc3c(NCc4ccccc4)ncnc32)[C@@H](O)[C@H]1O,2.20306826,train,butina,19,,,,
OCC1CN(c2nc3cc(F)ccc3o2)C1,1.236159231,train,butina,19,,,,
Cn1ncnc1COc1nn2c(-c3cc(F)ccc3F)nnc2cc1C(C)(C)C,1.729496866,train,butina,19,,,,
COc1nccnc1N1CCC(C(=O)Nc2cccc(F)c2)CC1,2.47454696,train,butina,19,,,,
COc1ccccc1CNc1cn[nH]c(=O)c1Cl,2.018221845,train,butina,19,,,,
CC(C)NC(=O)C1(Cc2ccccc2-c2ccncc2)CCOCC1,2.99170398,train,butina,19,,,,
CN(C)C1(CNC(=O)N2CCC=C(c3ccccc3)C2)CCOCC1,2.941385201,train,butina,19,,,,
CCOC1CCN(c2ccnc(C(=O)NCc3ccccc3)c2)CC1,2.591440833,train,butina,19,,,,
CCCNC(=O)C1(NCc2cncnc2)CCCCC1,2.104049865,train,butina,19,,,,
COc1ccc(-c2ccc(Cn3nc(C)cc3C)cn2)cc1,2.406013599,train,butina,19,,,,
CN(CC(=O)Nc1cccc(S(=O)(=O)N2CCCC2)c1)C1CCCCC1,3.474071815,train,butina,19,,,,
CCCCOc1nc(N)c2c(n1)N(Cc1cccc(CN3CCCC3)c1)CC(=O)N2,3.271781916,train,butina,19,,,,
NC(=O)c1cccc(Cn2cnc3c(oc4ccccc43)c2=O)c1,1.278639298,train,butina,19,,,,
Cn1c(=O)n(Cc2cccnc2)c(=O)c2ccc(C(F)(F)F)nc21,1.922798094,train,butina,19,,,,
COCCN(C)c1ccc(CN2CCc3nn(C)c(=O)cc3C2)cn1,1.341691662,train,butina,19,,,,
Cc1ccc(Cl)c(OC[C@@]2(O)CN(C3CCCC3)CC[C@@H]2O)c1,3.352061478,train,butina,19,,,,
CN(Cc1nc2c(s1)CCCC2)c1cnccn1,3.106013674,train,butina,19,,,,
Cc1cc(CN2CC(O)(CC#N)C2)ccc1F,2.846716799,train,butina,19,,,,
Cc1cc(C(=O)NC(C)(C)C#N)nn1-c1ccc(F)cc1,1.294201601,train,butina,19,,,,
COc1cccc(C(=O)NCC(=O)Nc2cccc3c2CCCC3)c1,2.783220886,train,butina,19,,,,
Clc1cccc(Cl)c1Cc1n[nH]c(CCCn2cccn2)n1,2.764486232,train,butina,19,,,,
CN1C(=O)[C@@H]2CN(CC3=CC[C@H]4C[C@@H]3C4(C)C)C[C@@H]2C1=O,3.379188723,train,butina,19,,,,
O=S(=O)(NC[C@H]1CCCN1)c1ccc(OC(F)F)cc1,1.537403484,train,butina,19,,,,
C=CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21C,2.772600387,train,butina,19,,,,
CCN1CCN(c2ccc(Nc3ncnc4sccc34)cc2)CC1,1.791978213,train,butina,19,,,,
Cc1nc(-c2ccccc2)c(C(=O)Nc2ccc(Cl)c(Cl)c2)s1,3.377925553,train,butina,19,,,,
Cc1[nH]nc(CCC(=O)NCCCOC2CCCC2)c1C,3.382484243,train,butina,19,,,,
c1ccc2nc(N3CCCC4(CCNCC4)CC3)cnc2c1,2.694700821,train,butina,19,,,,
Cc1ccccc1C(=O)N1CCC(O)(Cn2ccnc2C)CC1,2.001279283,train,butina,19,,,,
CC1(C)[C@H]2C[C@H]3Oc4c(ccc(O)c4C(=O)NCCNS(C)(=O)=O)[C@H](O)[C@@]3(O)[C@@H]1C2,2.12715017,train,butina,19,,,,
CCN1CCN(S(=O)(=O)c2c[nH]c(C(C)C)n2)c2ccccc21,2.393736608,train,butina,19,,,,
CN1CCC[C@H]1C(=O)N[C@@H](CO)Cc1ccccc1,2.498719839,train,butina,19,,,,
CNC(=O)Cc1cccc(OCCN2CCCCC2)c1,1.757995427,train,butina,19,,,,
CC(=O)NC[C@H]1C[C@]2(C)[C@@H](CCCC[C@]2(C)O)N1CC1(O)CCCC1,2.030356805,train,butina,19,,,,
C[C@H]1NC(=O)N(CCc2nc(C(F)(F)F)cs2)C1=O,1.394924244,train,butina,19,,,,
O=C(Cc1cn2ccccc2n1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,2.589565377,train,butina,19,,,,
OC1(c2cccnc2F)CCN(Cc2ccc(-c3ccc(F)cc3)o2)CC1,2.230987623,train,butina,19,,,,
CCN(CC(N)=O)CC(=O)N1c2ccccc2CCc2ccccc21,2.828490398,train,butina,19,,,,
CS(=O)(=O)NCc1cc2n(n1)CCN(C1Cc3ccccc3C1)C2,1.441930675,train,butina,19,,,,
Cc1cc(N(CCO)CCCO)ncc1Br,2.679317037,train,butina,19,,,,
Cc1ccc(-c2cnn3c(O)cc(Cn4cccn4)nc23)cc1,2.351527688,train,butina,19,,,,
Cn1cc(C(C)(C)NC(=O)C#Cc2ccc3c(c2)OCO3)cn1,1.70814885,train,butina,19,,,,
O=C1CN(C(=O)c2ccc(Cl)cn2)CCN1CCc1ccccc1,2.698271097,train,butina,19,,,,
Cc1ccc(F)c(-c2noc(N)c2C)c1,2.466183772,train,butina,19,,,,
Cc1c[nH]c(CNCc2ccccc2CC(C)C)n1,3.431209643,train,butina,19,,,,
COc1cccc([C@@H](C)n2cnc3cn(C)nc3c2=O)c1,1.827265857,train,butina,19,,,,
COc1ccc(C)nc1-c1ccc(OC)c(OC)c1OC,2.554897217,train,butina,19,,,,
CNc1ccc(/C=C/c2ccc(OCCOCCOCCF)nc2)cc1,2.751363029,train,butina,19,,,,
Cc1ccc2[nH]c(CNC(=O)c3ncoc3C)nc2c1C,2.387647835,train,butina,19,,,,
COc1ccc(Cl)cc1-c1cccc(C(=O)NCCN2CCCC2=O)c1,2.942241269,train,butina,19,,,,
COc1ccc(C(=O)c2ccc(C)cc2)c(OC)c1,3.478520755,train,butina,19,,,,
COc1ccc(C(=O)c2ccc(Cl)cc2)c(OC)c1,3.241915623,train,butina,19,,,,
Cc1cccc(N2CCN(CCCCNC(=O)c3c(F)cccc3F)CC2)c1,2.707985538,train,butina,19,,,,
Cn1nc(N)c2ccc(Br)cc21,1.976611303,train,butina,19,,,,
COC(=O)C1=NOC2(CCN(CCC(C)(C)C)CC2)C1,2.478225852,train,butina,19,,,,
COc1cc(CN2CCCNCC2)cc2c1OCO2,1.862554729,train,butina,19,,,,
Cc1cc(F)ccc1-c1nc(CCn2c(C)nc3ccccc32)no1,3.254089615,train,butina,19,,,,
Cc1ccc2oc(C(=O)N3CC[C@H](O)[C@@H](N4CCOCC4)CC3)cc2c1,3.099346334,train,butina,19,,,,
Cc1nn(C)c2ncc(CNc3ccon3)cc12,1.152869054,train,butina,19,,,,
CCOc1ccc(CN[C@@H]2CCC[C@H]2Cc2cc(C)no2)cc1OC,3.34628039,train,butina,19,,,,
CC(C)C(=O)N1CCn2nc(CNC3CCc4ccccc4CC3)cc2C1,2.311870363,train,butina,19,,,,
CCCn1cnnc1CN(C)Cc1cc(C(C)C)on1,2.727588425,train,butina,19,,,,
CC1(CNC(=O)N2CCN(Cc3ccon3)CC2)CCCC1,2.488994654,train,butina,19,,,,
CCCS(=O)(=O)c1nc(NC2CC2)cc(-c2ccc3c(ccn3C3CC(C)(C)NC(C)(C)C3)c2)n1,2.09095251,train,butina,19,,,,
CN(C)S(=O)(=O)CCCN1CCc2ccccc2CC1,2.855173763,train,butina,19,,,,
COc1cc2c(cc1OC)[C@@H]1Cc3ccc(OC)c(OC)c3CN1CC2,1.932113394,train,butina,19,,,,
CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3cc(C)n(C)n3)nc21,1.303951634,train,butina,19,,,,
Cc1nc(-c2ccc(S(=O)(=O)N(C)C)cc2)cc(C(C)C)n1,3.348896114,train,butina,19,,,,
Cc1cc(C)n2nc(C)c(C(=O)NCCc3nnc(C)s3)c2n1,1.519565501,train,butina,19,,,,
CC(C)c1nnc(NCc2cc(F)cc(F)c2)o1,2.046085259,train,butina,19,,,,
Cc1cc(C)c2[nH]c(C(=O)N3CC[C@@](O)(CC(C)C)[C@@H](Oc4ccc(F)cc4)C3)c(C)c2c1,3.281688408,train,butina,19,,,,
CSc1ccccc1S(=O)(=O)NC1CCC(CN(C)C)CC1,2.64349413,train,butina,19,,,,
Cc1cccc(N(C)Cc2cnc(N(C)C)nc2)n1,3.248238669,train,butina,19,,,,
CCc1sc(N)nc1-c1ccc(OC)cc1,2.691289302,train,butina,19,,,,
O=c1c2sccc2nc2n1CCN(Cc1cc(F)ccc1F)CC2,3.339392405,train,butina,19,,,,
COc1ccc(OC)c(S(=O)(=O)NCCC(=O)Nc2ccccc2C)c1,2.789264041,train,butina,19,,,,
Cc1n[nH]c(C2CCN(C(=O)NC3CCN(c4ccc(F)cc4)CC3)CC2)n1,1.583720068,train,butina,19,,,,
COCCc1noc(CN(C)C(=O)c2ccc3c(c2)CCC3)n1,2.419673283,train,butina,19,,,,
OCCN1CCN(c2ccnc3ccc(Br)cc23)CC1,2.055611473,train,butina,19,,,,
Cc1cccc(C)c1OCCn1nnnc1C,1.987407041,train,butina,19,,,,
O=c1c(CO)cc2cc3c(cc2n1Cc1ccccn1)CCC3,3.069236918,train,butina,19,,,,
COc1cccc(Oc2ccc(NC(=O)CN3CCCCC3=O)cn2)c1,1.8853386,train,butina,19,,,,
CNc1nc(Nc2cnn([C@H]3CCN(C4COC4)C[C@@H]3F)c2Cl)ncc1C(F)(F)F,1.784560239,train,butina,19,,,,
C[C@H](NC(=O)CCC(F)(F)F)C(=O)N[C@@H]1C(=O)N(CCO)c2ncccc2-c2ccccc21,1.032256026,train,butina,19,,,,
O=C([C@@H]1CCCN1C(=O)NC(c1ccccc1)c1ccccc1)N1CCCCC1,2.937915395,train,butina,19,,,,
O=c1c2oc3ccccc3c2ncn1Cc1ccc(F)c(F)c1,2.896364705,train,butina,19,,,,
COc1cccc(Cc2nc3sc4c(c3c(=O)[nH]2)CCSC4)c1,3.450775794,train,butina,19,,,,
COc1cc2c(cc1OC)[C@@H]1CC(=O)[C@@H](CC(C)C)CN1CC2,2.519096556,train,butina,19,,,,
Cc1cc(NCC2(c3ccncc3)CC2)ncn1,2.297381843,train,butina,19,,,,
CC(C)c1ccc(CN2CCN(C(=O)C3CCN(C(=O)C4CC4)CC3)CC2)cc1,2.57847417,train,butina,19,,,,
c1ccc2nc(NCCn3ccnc3)cnc2c1,2.64485791,train,butina,19,,,,
Cc1nnc(COc2cccc(-n3ccnc3)c2)n1C1CC1,1.219348717,train,butina,19,,,,
N#Cc1cnc2cc(F)cc(F)c2c1NC1CCN(CC(N)=O)CC1,1.437845653,train,butina,19,,,,
C#Cc1cccc(N(CC(=O)NC(N)=O)Cc2cccs2)c1,3.205708492,train,butina,19,,,,
Cn1cnnc1-c1cccc(NS(=O)(=O)c2cc3c(cc2Cl)OCCO3)c1,2.488270026,train,butina,19,,,,
Cc1cc(Nc2nnc(C)s2)cc(C2CN(C(=O)Cc3csc(C)n3)CCO2)n1,2.013241816,train,butina,19,,,,
CC(=O)N[C@H]1CCN(C(=O)N[C@H](C)C(c2ccccc2)c2ccccc2)C1,2.916352865,train,butina,19,,,,
CC(C)CCN1CCC(CNC(=O)C2CC=CC2)CC1,2.15012372,train,butina,19,,,,
Cc1cccc2cc(C(=O)NCCCn3nnc4ccccc43)n(C)c12,3.14947407,train,butina,19,,,,
COc1ccnc(N2CC(O)(C3CC3)C2)n1,1.412191655,train,butina,19,,,,
