SMILES,solubility,dset,group,fold,fingerprint,molbert,molformer,physchem
C#CCNC(=O)c1ccc2c(c1)OCO2,1.415474168,train,butina,16,,,,
CN(C)C(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1,1.8896378,train,butina,16,,,,
Cc1c(C(=O)NCc2cnc(N(C)C)n2C)sc2ccccc12,1.707570176,train,butina,16,,,,
CN1CCC(C(=O)N2CCC(c3cc(C(F)(F)F)c4c(n3)CCNC4=O)CC2)CC1,1.718501689,train,butina,16,,,,
COc1cc2nc(/C=C/c3cocn3)sc2cc1OC,1.092018471,train,butina,16,,,,
CCOc1ncccc1-c1nc(C)cc(NC)n1,1.560504415,train,butina,16,,,,
Cc1nc(CN(C)C(=O)C2c3ccccc3-c3ccccc32)no1,1.513483957,train,butina,16,,,,
O=C(Nc1nccs1)C1CCN(C(=O)CN2CCc3ccccc32)CC1,1.710709566,train,butina,16,,,,
O=C1Nc2ccccc2O[C@H]2C[C@@H]1N(Cc1cccnc1)C2,1.974741905,train,butina,16,,,,
CC1(c2nnc(-c3ccc4c(c3)OCCO4)o2)CCOCC1,1.610660163,train,butina,16,,,,
CCN(CC#N)C(=O)c1nn(-c2ccc(F)cc2)c2c1CCCC2,1.607562243,train,butina,16,,,,
O=C(c1ccccc1-c1ncc(-c2ccccc2F)o1)N1CCC1,1.639586087,train,butina,16,,,,
Cc1cc(C(=O)NCC2CC2)n2nccc2n1,1.702344358,train,butina,16,,,,
Cn1cnnc1-c1cccc(NS(=O)(=O)c2ccc(N3CCCC3=O)cc2)c1,1.752816431,train,butina,16,,,,
O=C(NCc1ccc(F)cc1)C1(Cc2ccc(-c3cccnc3)cc2)CCOCC1,1.941759814,train,butina,16,,,,
O=C(c1ccc(F)cc1)N1CCN(CC(=O)N2CCCC2=O)CC1,1.976945751,train,butina,16,,,,
O=C(c1ccncc1)N1CCC(c2cnccn2)CC1,1.786467477,train,butina,16,,,,
COc1ccc(/C=C/C(=O)c2c(C)nc3ccccc3c2N)cc1,1.59747579,train,butina,16,,,,
O=C(Cc1ccc(F)cc1)NCCn1cccnc1=O,1.80126647,train,butina,16,,,,
Cc1cnc(-n2cnnc2)c(-c2cccc(Cl)c2Cl)c1,1.269512944,train,butina,16,,,,
Cc1cccc(-n2c(S)nnc2CNc2ccc(F)cc2)c1,1.700357528,train,butina,16,,,,
COc1ccc(-c2cccc(C3CCCN(C(=O)C4CCCC4)C3)n2)cc1,0.389166084,train,butina,16,,,,
c1cc2c(N3CCNCC3)nc(-c3ccnc(NC4CCCCC4)c3)cc2cn1,1.600537294,train,butina,16,,,,
O=C(Nc1ccccc1)N1CCCc2cnc(N3CCOCC3)nc21,0.767897616,train,butina,16,,,,
COC(=O)[C@@H]1C[C@H](O)CN1CCc1ccccc1F,1.753965866,train,butina,16,,,,
CC(C(=O)Nc1ccccc1)N1CCCC(c2nc3ccccc3o2)C1,1.42894429,train,butina,16,,,,
CC(=O)Nc1ccc(S(=O)(=O)NC2=NCN(Cc3ccccc3)CN2)cc1,1.78497371,train,butina,16,,,,
COc1ccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1F,1.492760389,train,butina,16,,,,
CCN(CC)CC(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.688864568,train,butina,16,,,,
COc1cc(C=C2C(=O)NN(c3ccccc3)C2=O)ccc1OCC(N)=O,1.472171147,train,butina,16,,,,
CCOc1ccc(Nc2ncccc2C#N)cc1,0.965201701,train,butina,16,,,,
N#Cc1ccc(C(=O)Nn2cnnc2)cc1,1.254789687,train,butina,16,,,,
O=C(O)c1cc2cc(O)c(O)cc2c(C(=O)c2ccc(O)c(O)c2)n1,1.762378429,train,butina,16,,,,
CN(C)C(=O)Cn1cc(C(=O)O)ccc1=O,1.3232521,train,butina,16,,,,
Cc1nc(-c2ccc(C)c(O)c2)n(C(C)(C)C)n1,1.08278537,train,butina,16,,,,
Clc1ccc2[nH]c(COc3ccccc3)nc2c1,1.470263447,train,butina,16,,,,
COc1cc(-c2ccc(C)s2)cc2c1OCCN(c1noc(C)n1)C2,0.478566496,train,butina,16,,,,
CCCCNC(=O)c1ccc2c(c1)nnn2C,1.41564098,train,butina,16,,,,
CN1C(=O)CCc2cc(NC(=O)C(C)(C)c3ccccc3F)ccc21,1.907250083,train,butina,16,,,,
Cc1csc(CCNc2ncccc2C#N)n1,1.505963518,train,butina,16,,,,
c1cnc(NCCc2cccc3cccnc23)nc1,1.567731963,train,butina,16,,,,
Nc1ccc(Cl)c(NC2=NN(c3c(Cl)cc(Cl)cc3Cl)C(=O)C2)c1,1.147985321,train,butina,16,,,,
Cn1cc(C(=O)N2CCC(CC(=O)O)CC2)cn1,1.758154622,train,butina,16,,,,
C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,1.511883361,train,butina,16,,,,
N#Cc1cccc(CN2CCN(CCO)CC2)c1,1.46686762,train,butina,16,,,,
O=C(NCCCn1ccnc1)N1CC2(CCCC2)c2ccccc21,1.799891685,train,butina,16,,,,
CC(C)CCN1CCn2c1nc1c2c(=O)n(C)c(=O)n1C,1.668385917,train,butina,16,,,,
N#CCN1CCCN(Cc2ccc(C#N)cc2)CC1,1.577261954,train,butina,16,,,,
COc1ccc(CCn2c(C)c3c(=O)n(-c4nc5ccccc5s4)[nH]c3cc2=O)cc1,1.352761192,train,butina,16,,,,
O=c1[nH]c2ccccc2n1C1CCN(CCc2ccncc2)CC1,1.810904281,train,butina,16,,,,
NCCn1cc(NC(=O)c2ccccc2)cn1,1.89795681,train,butina,16,,,,
Cc1nc(-c2ccccc2)ccc1C(=O)NC1CCCC1,1.612359948,train,butina,16,,,,
CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,1.994141111,train,butina,16,,,,
COc1ccc(/C=C/C(=O)c2c(C)nc3ccccc3c2N)c(OC)c1,1.608739919,train,butina,16,,,,
Cc1ccc(C(=O)Nc2ccccc2C#N)cc1,1.016197354,train,butina,16,,,,
Cc1cccc(NC(=O)c2noc3c2CCCC3)n1,1.232233521,train,butina,16,,,,
CN(C)c1cccc(C2CCN(c3ncccn3)CC2)n1,1.22685757,train,butina,16,,,,
O=C(Nc1ccccc1-c1cn2c(CN3CCNCC3)csc2n1)c1cnc2ccccc2n1,0.173186268,train,butina,16,,,,
O=C(O)c1cnn(-c2ccncc2)c1C(F)F,1.503654519,train,butina,16,,,,
Cc1cccc(OCC(=O)Nc2ccn(C)n2)c1,1.637989781,train,butina,16,,,,
CNCCN1CCC(OCc2ccccc2)CC1,1.740678425,train,butina,16,,,,
c1ccc2[nH]c(SCc3cn4ccccc4n3)nc2c1,1.651762447,train,butina,16,,,,
CNc1nc(C2CCNCC2)nc2c1CN(C)CC2,1.559308011,train,butina,16,,,,
Cc1ccc(NC(=O)[C@H]2COc3ccccc3O2)nc1,1.496237545,train,butina,16,,,,
Cc1cc(C(=O)NC2CCN(c3ncnc4sc(C)c(C)c34)CC2)on1,0.396199347,train,butina,16,,,,
Cc1ccc(CN(C)Cc2c(C)noc2C)o1,1.500099192,train,butina,16,,,,
CC(=O)N1CCc2cc(Nc3nccc(C(F)(F)F)n3)ccc21,0.079181246,train,butina,16,,,,
CCc1csc(NC(=O)c2ccc3c(c2)nc(C)n3C)n1,1.599664779,train,butina,16,,,,
CC(C)c1noc(CN(C)C2CCCC2)n1,1.237040791,train,butina,16,,,,
CN(C)Cc1ccc(-c2ccccc2C(=O)O)cc1,1.484157424,train,butina,16,,,,
CC1(COc2ccc3c(c2)ncn3-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1,1.516204735,train,butina,16,,,,
CN1C(=O)[C@@H](NC(=O)c2nnc(Cc3ccccc3)[nH]2)COc2ccccc21,1.618048097,train,butina,16,,,,
C=C(C)COc1ccc(C(=O)NCCc2cn3ccccc3n2)cc1,1.437909036,train,butina,16,,,,
c1cc(CC2CCNCC2)c2cccnc2c1,1.717920026,train,butina,16,,,,
CCOc1cccc(C(=O)Nc2ccc3c(c2)CCC(=O)N3C)c1,0.960946196,train,butina,16,,,,
COCCN(Cc1cccs1)Cc1cccc(C)c1O,0.021189299,train,butina,16,,,,
COc1cc2c(cc1OC)CN(CN1C(=O)c3cccc4cccc1c34)CC2,1.727703884,train,butina,16,,,,
CCNC(=O)c1ccnc(-c2ccc(F)c(C)c2)c1,1.452706227,train,butina,16,,,,
COc1cccc(NC(=O)C2CNC2)c1,1.470116353,train,butina,16,,,,
Cc1ccc(CNC(=O)CN2CCC(n3nnc4cc(C(F)(F)F)ccc43)CC2)cc1,1.059184618,train,butina,16,,,,
O=C(O)c1cc(Cl)cc2cccnc12,1.429429264,train,butina,16,,,,
O=C(NC1CCCCC1)N1CCc2nc3ccccn3c(=O)c2C1,1.698535493,train,butina,16,,,,
Oc1cccc(CN2CCN(c3ncc(Br)cn3)CC2)c1,0.694605199,train,butina,16,,,,
Cc1nc2c(cnn2C(C)C)c(C)c1CCC(=O)O,1.409933123,train,butina,16,,,,
Cc1ccccc1NC(=O)CN1C(=O)CCC1=O,1.559547556,train,butina,16,,,,
CN(Cc1c(F)cccc1Cl)C(=O)C1(C#N)CCCC1,1.547159121,train,butina,16,,,,
CC(C)N1CC[C@H](c2nnc(-c3cncn3C)o2)C1,1.594282029,train,butina,16,,,,
CCc1cc2c(Nc3cnn(CC)c3)ncnc2s1,1.633670406,train,butina,16,,,,
CS(=O)(=O)CCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.798305282,train,butina,16,,,,
O=c1[nH]c2ccccc2n1C1CCN(S(=O)(=O)Cc2ccccc2)CC1,0.423245874,train,butina,16,,,,
CCc1nnc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)o1,1.640978057,train,butina,16,,,,
CC1CC1C(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.507855872,train,butina,16,,,,
O=c1[nH]c2ccccc2n1C1CCN(c2ncnc3sccc23)CC1,0.62838893,train,butina,16,,,,
CCOC(C)C(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.810568529,train,butina,16,,,,
O=C1CCCN1CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.201397124,train,butina,16,,,,
CC(=O)NCc1ncc(-c2ccccc2C(=O)O)cn1,1.773786445,train,butina,16,,,,
CCn1c(COC(=O)c2ccc(C)s2)nc2cc(S(=O)(=O)N3CCCCC3)ccc21,0.017033339,train,butina,16,,,,
Nc1ccc2c(ccn2CC(=O)N2CCOCC2)c1,1.702861171,train,butina,16,,,,
Cc1cc(F)ccc1C(=O)NCc1ccc(O)c(O)c1,1.606918526,train,butina,16,,,,
Cc1ccc(OCc2nc3cc(N)ccc3[nH]2)cc1,1.224014811,train,butina,16,,,,
Cc1cc(Cl)c(OCCCN2CCNCC2)c(Br)c1,1.566437492,train,butina,16,,,,
CC(C)[C@@H](C(=O)Nc1nc2ccccc2[nH]1)N1Cc2ccccc2C1=O,1.042378598,train,butina,16,,,,
CS(=O)(=O)c1cccc(CNc2nc(Nc3ccc4c(c3)CCC(=O)N4)ncc2C(F)(F)F)c1,0.472024698,train,butina,16,,,,
Cc1csc(NC(=O)c2cccc(C)c2C)n1,1.052693942,train,butina,16,,,,
CONC(=O)c1ccccc1Nc1cc(Nc2cc(C)nn2C(C)C)ncc1Cl,1.384263786,train,butina,16,,,,
c1ccc(Cc2cccc3cc4c(nc23)OCCNC4)cc1,1.679609572,train,butina,16,,,,
Oc1ccccc1NCc1ccccn1,1.644241586,train,butina,16,,,,
COc1cc2c(NC3CCN(C(C)C)CC3)nc(N3CCC(F)(F)CC3)nc2cc1OCCCN1CCCC1,1.811709027,train,butina,16,,,,
CCCc1cc(-c2nn3c(C4CCCC4)nnc3s2)n(C)n1,1.12904506,train,butina,16,,,,
C/N=C(\NC#N)NCCSCc1nc[nH]c1C,1.619093331,train,butina,16,,,,
Cc1cc(C)nc(CNC(=O)CC2CCNCC2)n1,1.744605875,train,butina,16,,,,
Cc1nnc(-c2cccc(C(=O)O)c2)o1,1.536432176,train,butina,16,,,,
Cc1ccsc1-c1nc(CN(C)CCc2cn[nH]c2)c(C)o1,1.746166964,train,butina,16,,,,
Cc1nc(C#N)c(C#N)n1Cc1csc(-c2cccs2)n1,1.508529719,train,butina,16,,,,
O=C1CSc2ccc(C(=O)Nc3cc(C4CC4)n[nH]3)cc2N1,0.63447727,train,butina,16,,,,
CC(Oc1ccc(Cl)cc1)C(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.461648568,train,butina,16,,,,
Fc1ccc(-c2cc(C3CCNCC3)ccn2)cc1,1.613101517,train,butina,16,,,,
CCC(CC)NC(=O)c1ccc(C#N)c(C)n1,1.723783937,train,butina,16,,,,
Cc1cc(Oc2cnccn2)ccc1N,1.340444115,train,butina,16,,,,
CCN1CCN(c2ccc(NC(=O)c3ncoc3-c3ccc4ccccc4c3)cc2)CC1,0.008600172,train,butina,16,,,,
CCc1cnc(CCNc2cncc(Cl)n2)s1,1.68115075,train,butina,16,,,,
O=C(COc1ccc2ccc(=O)oc2c1)Nc1cccc(COCc2ccco2)c1,1.329397879,train,butina,16,,,,
C[C@@H](CN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1)NC(=O)c1ccc2ccccc2c1,0.58546073,train,butina,16,,,,
O=C(Nc1ccccc1)Nc1ccccc1,0.591064607,train,butina,16,,,,
Cc1noc(-c2ccccc2C(=O)O)n1,1.54740546,train,butina,16,,,,
C[C@@H](CN1CCC2(CC1)C(=O)NCN2c1cccc(F)c1)NC(=O)c1ccc(Br)cc1,0.58546073,train,butina,16,,,,
O=C(COc1ccc2oc3c(c2c1)CCCC3)N1CCOCC1,1.633165354,train,butina,16,,,,
c1ccc(-c2ccc(Cn3ccnc3-c3cc4n(n3)CCCNC4)cc2)cc1,0.661812686,train,butina,16,,,,
CNc1cc(C)nc(-c2ccnc3c2ccn3C)n1,1.465382851,train,butina,16,,,,
CS(=O)(=O)N1CCC(Nc2ccc3ccc(F)cc3n2)CC1,1.722387094,train,butina,16,,,,
O=C(Nc1cccc2cnccc12)c1cccc(F)c1,1.677880582,train,butina,16,,,,
NCc1ccc(Oc2ccccc2)nc1,1.342422681,train,butina,16,,,,
O=C(c1ccc(F)cc1)N1Cc2nc[nH]c2C[C@H]1c1nc(-c2ccc(Cl)cc2)no1,1.305351369,train,butina,16,,,,
Nc1cnn(CC(=O)Nc2ccc(F)cc2)c1,1.73239376,train,butina,16,,,,
CN(c1ncccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O,1.97482245,train,butina,16,,,,
CN(NC(=O)c1ccn(-c2ccccc2)n1)c1ccccc1,1.764549719,train,butina,16,,,,
COc1cc2c(c(OC)c1OC)CCNC(=O)C2,1.695744275,train,butina,16,,,,
CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)O)cc3)[nH]c2c1=O,1.716587578,train,butina,16,,,,
O=C(C1CC1c1ccc(F)cc1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.678973376,train,butina,16,,,,
O=C(C1CC1c1ccccc1F)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.697665163,train,butina,16,,,,
Cc1cccc(COc2cccc(/C=C3\C(=O)NN(c4ccccc4)C3=O)c2)c1,0.712649702,train,butina,16,,,,
COc1cc(CN(C)C(=O)Nc2cccc(C)c2C)ccc1O,1.714497409,train,butina,16,,,,
CSCC(=O)N1CCc2[nH]nc(-c3cccc(F)c3)c2C1,1.695043659,train,butina,16,,,,
CSc1ccccc1NC(=O)CN1CCCC(c2nc3ccccc3o2)C1,0.929418926,train,butina,16,,,,
Cc1cnn(Cc2cc(F)ccc2F)c1N,1.615318657,train,butina,16,,,,
CCOc1cc(CNc2ccc(N3CCOCC3)c(C(=O)O)c2)cc(Cl)c1OC,1.356599436,train,butina,16,,,,
O=C(Cn1ccnc1)NCc1ccccc1F,1.688063697,train,butina,16,,,,
C#CCN1CCN(C(=O)CCS(C)(=O)=O)CC1,1.867762025,train,butina,16,,,,
CC(C)c1ccc(NC(=O)c2ccc3nccnc3c2)cc1,0.695481676,train,butina,16,,,,
CC(C)CCNC(=O)c1ccc2ccccc2n1,0.862131379,train,butina,16,,,,
Cc1ccc(-c2nc(-c3ccncc3)n[nH]2)cc1,1.301247089,train,butina,16,,,,
Nc1nccc2ccc(-c3cccc(F)c3)cc12,0.477121255,train,butina,16,,,,
Cc1ccc2oc([C@H]3CCN(Cc4ccc(C#N)cc4)C3)nc2c1,0.73239376,train,butina,16,,,,
COc1ccc(-c2ccc(CNc3ccc(CN4CCC(C)CC4)cc3)cc2)cc1,1.167317335,train,butina,16,,,,
c1ccc(-n2cnc3cc(NCc4ccccn4)ccc32)cc1,1.265053789,train,butina,16,,,,
Cc1ccc(NC(=O)c2cc(F)cc(F)c2)nc1,0.876217841,train,butina,16,,,,
CCONC(=O)Cc1coc2c(C)c(C)ccc12,1.534026106,train,butina,16,,,,
O=C(NCc1cccc(O)c1)Nc1ccccc1F,1.561578368,train,butina,16,,,,
O=C(NCCc1ccc(O)c(O)c1)Nc1ccccn1,1.67660217,train,butina,16,,,,
N#CC1(NC(=O)C2CCCCCC2)CC1,1.523095838,train,butina,16,,,,
Fc1cccc(N[C@H]2CCCN[C@H]2Cc2ccccc2)c1,1.62930764,train,butina,16,,,,
CCOc1cc2c(cc1CCC(=O)N1CCC(Cc3ncncc3C(N)=O)CC1)CCC2,1.876275589,train,butina,16,,,,
CC(=O)n1c(/C=C2/N=C(c3ccc(F)cc3)OC2=O)cc2ccccc21,0.73479983,train,butina,16,,,,
Cc1nc2cc(C(=O)N3CCc4nc5ccccc5c(=O)n4CC3)ccc2n1C,1.827756863,train,butina,16,,,,
Cc1ccc(OCC(=O)Nc2ccncc2)c(C)c1,1.672651923,train,butina,16,,,,
Cc1cc(C(=O)NCC2(c3ccccc3)CC2)on1,1.603360924,train,butina,16,,,,
Cc1cc(F)ccc1NC(=O)Cn1cncn1,1.545925329,train,butina,16,,,,
Cc1ccc(-c2nnc(SCCn3cccn3)[nH]2)cc1,1.338456494,train,butina,16,,,,
CC(c1ccccc1)N1CC(C(=O)N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CC1=O,1.855519156,train,butina,16,,,,
CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nccnc3N(C)S(C)(=O)=O)n2)cc1,0.278753601,train,butina,16,,,,
O=C(CN1CCSC1=O)N1CCN(Cc2sc3ccccc3c2Cl)CC1,1.735199548,train,butina,16,,,,
CC(=O)N1CCC(c2ccc(C(=O)O)cn2)CC1,1.704150517,train,butina,16,,,,
CCS(=O)(=O)CC(=O)Nc1cc(C)ccc1C,1.606596309,train,butina,16,,,,
O=C(Nc1cccc(Cl)c1F)c1cccc(N2CCCC2=O)c1,0.531478917,train,butina,16,,,,
Cc1ccc2cc(C(=O)N(C)CCC#N)[nH]c2c1,0.602059991,train,butina,16,,,,
CCN(C(=O)CO)[C@H]1CN(/C(=N\C#N)Nc2cccc(OC(F)F)c2)N=C1c1ccc(Cl)c(Cl)c1,0.367355921,train,butina,16,,,,
CCCc1nnc2sc(-c3cc(C(C)C)nn3C)nn12,1.251881455,train,butina,16,,,,
Oc1ccc(-c2noc(-c3cccnc3)n2)cc1,0.701567985,train,butina,16,,,,
CONC(=O)c1cn(-c2ccc(Br)cc2)cn1,1.803525396,train,butina,16,,,,
CC1(C(=O)O)CCN(Cc2ccccc2)CC1,1.652633068,train,butina,16,,,,
CN(CCN(C)C1CCCC1)C(=O)c1ccc(-c2nc[nH]n2)cc1,1.56549363,train,butina,16,,,,
O=C1C(N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CCN1c1ccccc1,1.792741786,train,butina,16,,,,
O=C(NCCc1cccc2cccnc12)C1CCCCC1,1.620136055,train,butina,16,,,,
CCN(Cc1nc2cc(Cl)ccc2c(=O)[nH]1)C(=O)COc1ccccc1Cc1ccccc1,0.086359831,train,butina,16,,,,
CN(C)[C@@H]1CN(C(=O)COc2ccccc2)C[C@H]1O,1.920645001,train,butina,16,,,,
CN(Cc1ccc(-c2ccc(Br)cc2)o1)C(=O)c1cnn(C)c1,0.742725131,train,butina,16,,,,
COc1ccc(N)cc1N1CCOC1=O,1.508395033,train,butina,16,,,,
CCCCCCCC/C(=C\CCCCCCCC(=O)O)[N+](=O)[O-],1.103803721,train,butina,16,,,,
COCCOc1ccc2c(c1)ncn2-c1ccc2cccc(N3CCC(N)CC3)c2n1,1.482158695,train,butina,16,,,,
COc1ncccc1NC(=O)c1cccc(C)n1,1.378034322,train,butina,16,,,,
O=C(NCc1ccc(O)cc1)Nc1ccncc1F,1.577836341,train,butina,16,,,,
N#Cc1cccc(CN2CCOC[C@H](O)C2)c1,1.324488233,train,butina,16,,,,
O=c1[nH]c2ccccc2n1C1CCN(Cc2nnc(-c3cc4c(s3)CCCC4)o2)CC1,0.389166084,train,butina,16,,,,
COc1ccccc1C(=O)Nc1cccc(-c2ccnc(C)n2)c1,1.666705136,train,butina,16,,,,
Cc1nc2ccc(C(=O)NCCCc3ccc(F)cc3)cc2[nH]1,1.680335513,train,butina,16,,,,
COc1ccc(C(=O)N2CCCC2)cc1NC(=O)c1cc(F)c(F)c(F)c1F,1.642860053,train,butina,16,,,,
CC(C)c1ccc(NC(=O)Cn2cnc3c2c(=O)n(C)c(=O)n3C)cc1,1.103119254,train,butina,16,,,,
CN1CCN(C(=O)C2(NC(=O)c3cc(Cl)c4c(c3)OCO4)CCCC2)CC1,1.897682062,train,butina,16,,,,
COCc1ccc(-c2nc3c([nH]2)c(C)nn3C2CCCCC2)o1,1.579326204,train,butina,16,,,,
N#Cc1cccnc1Nc1cnn(Cc2ccccc2)c1,0.57054294,train,butina,16,,,,
COCc1nc(C2CCN(CCO)CC2)no1,1.557507202,train,butina,16,,,,
CN(CCC#N)Cc1cc(C#N)ccc1F,1.496929648,train,butina,16,,,,
COC(=O)[C@]12CCC(C)(C)CC1C1C(=O)C=C3[C@@](C)(CC[C@H]4C(C)(C)C(=O)C(C#N)=C[C@]34C)[C@]1(C)CC2,0.498310554,train,butina,16,,,,
CC(=O)NC1(c2ccc(F)cc2)CCN(Cc2ccc(OC3CCCC3)cc2)CC1,1.859738566,train,butina,16,,,,
C[C@H](C(=O)Nc1nc2ccccc2[nH]1)N1Cc2ccccc2C1=O,1.422835969,train,butina,16,,,,
O=C(Nc1cc(Cl)ccc1Cl)c1cccc(N2CCCC2=O)c1,1.541953474,train,butina,16,,,,
Cn1ccc2c(NC(=O)N3CCCN(C(=O)Oc4ccccc4)CC3)cccc21,1.856608068,train,butina,16,,,,
Cc1cccc(NC(=O)CN2C(=O)N(C)C3(CCCCC3)C2=O)c1C,1.776846409,train,butina,16,,,,
O=C1NCN(c2ccccc2)C12CCN(CCCOc1ccc(F)cc1)CC2,1.706290957,train,butina,16,,,,
COc1ccc(CN(C)c2ncncc2Br)cc1O,1.74530906,train,butina,16,,,,
O=C(NCc1ccc(O)c(O)c1)c1ccc2ccccc2n1,1.743509765,train,butina,16,,,,
COc1ccc2c(c1)CN(c1nc(C)cc(C)n1)CC2,1.004751156,train,butina,16,,,,
Cc1ccc(F)cc1C(=O)N1CCc2c(nc(-c3ccccn3)nc2N(C)C)C1,1.410608543,train,butina,16,,,,
COc1ccc(CCCNc2nnc(C)o2)cc1,1.405517107,train,butina,16,,,,
CC1(C)Cc2cc(NC(=O)c3cnn4cccnc34)c(OCC3CC3)nc2O1,-0.15490196,train,butina,16,,,,
CCCc1nc2nc(C)c(NS(=O)(=O)c3ccc(C4CCCCC4)cc3)c(O)n2n1,1.64246452,train,butina,16,,,,
COc1ccc([C@H]2c3[nH]c4ccc(Cl)cc4c3CCN2C(=O)Oc2ccc(Cl)cc2)cc1,-1.0,train,butina,16,,,,
NC(=O)C1(Cc2ccc(-c3ccncc3)cc2)CCN(C(=O)Cc2cccc(F)c2)CC1,1.799340549,train,butina,16,,,,
CC(=O)Nc1ccc(O)cc1,1.442479769,train,butina,16,,,,
Cc1nc(-c2ccccc2)c(C(=O)Nc2ccccc2)s1,-0.045757491,train,butina,16,,,,
Cc1ccc(-c2ccc3c(ccc4sc5c(c43)NC[C@@H](C)NC5=O)n2)cn1,-0.698970004,train,butina,16,,,,
O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,1.183839037,train,butina,16,,,,
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,-0.455931956,train,butina,16,,,,
COc1ccc(-c2nn3c(-c4ccco4)nnc3c3ccccc23)cc1,-0.744727495,train,butina,16,,,,
CCCCOc1ccccc1-c1cc(C(=O)NCc2ccccc2C)[nH]n1,-0.585026652,train,butina,16,,,,
N#Cc1ccc(COc2cnc3ccccc3n2)cc1,-0.721246399,train,butina,16,,,,
COc1ccc(C(=O)Nc2cc(-c3ccc(F)c(F)c3)no2)cc1,-0.455931956,train,butina,16,,,,
CCCNC(=O)Nc1ccc(Oc2ncnc3cc(OC)c(OC)cc23)cc1Cl,-0.657577319,train,butina,16,,,,
CC(C)S(=O)(=O)c1ccc2nccc(Nc3ccc4scnc4c3)c2c1,1.58591171,train,butina,16,,,,
c1ccc(Cc2ccccc2-c2nnc(-c3cccnc3)o2)cc1,-0.657577319,train,butina,16,,,,
Nc1nc(N)c2c(OCC3CCN(Cc4c(Cl)cccc4Cl)CC3)cccc2n1,-0.397940009,train,butina,16,,,,
CC(C)OC(=O)N1CCC(Oc2ncnc3c2cnn3-c2ccc(S(C)(=O)=O)cc2F)CC1,-0.013228266,train,butina,16,,,,
O=C1/C(=C2/CCCCCN2)C(Nc2ccccc2)=NN1c1ccccc1,-0.26760624,train,butina,16,,,,
CN(C(=O)c1cc2ccc(C(C)(C)C)cc2[nH]1)C1(C#N)CCC1,-0.657577319,train,butina,16,,,,
COc1ccc(C(C)(C)C)cc1NC(=O)C1(C#N)CCCC1,-0.522878745,train,butina,16,,,,
CCOc1nc(-c2ccc(Cl)c(Cl)c2)n(-c2cccc(NC(=O)c3ccc(F)cc3)c2)n1,-0.602059991,train,butina,16,,,,
CC(C)(C)c1ccc(C(=O)Nc2ccc(C(=O)Nc3ccccc3)cc2)cc1,-0.397940009,train,butina,16,,,,
Cc1cc(C)c(NC(=O)Cn2nnn(-c3cccs3)c2=O)c(C)c1,-0.113509275,train,butina,16,,,,
Cc1ccc(-c2nc3ccccc3[nH]2)cc1NS(=O)(=O)c1ccc(Cl)cc1,-0.552841969,train,butina,16,,,,
N#Cc1ccnc(Nc2cc(C3CCN(C4COC4)CC3)cc(N3CCC(F)(F)C3)n2)c1,-0.148741651,train,butina,16,,,,
Cc1nc(-c2cccnc2)sc1C(=O)Nc1ccccc1-c1cn2c(CN3CCOCC3)csc2n1,-0.187086643,train,butina,16,,,,
FC(F)(F)c1ccc(Nc2nc3cc(Oc4ccnc(-c5ncc(C(F)(F)F)[nH]5)c4)ccc3[nH]2)cc1,-0.455931956,train,butina,16,,,,
CCOC(=O)C1CCN(C(=O)c2cc3occc3c(Nc3ccc(F)cc3)n2)CC1,-0.055517328,train,butina,16,,,,
Cc1cc(C)c(S(=O)(=O)Nc2ccc3c(c2)OCO3)c(C)c1-n1cnnn1,1.2509077,train,butina,16,,,,
O=C(Nc1nncs1)c1ccc(N2CCC3(CCCCC3)C2)nc1,-0.180456064,train,butina,16,,,,
Cc1cc(NC(=O)Cn2nc(C3CC3)ccc2=O)ccc1Cl,-0.065501549,train,butina,16,,,,
