SMILES,microsom_stab_h,dset,group,fold,fingerprint,molbert,molformer,physchem
CON(C)C(=O)c1cc2ccc(C(C)(C)C)cc2[nH]1,1.739983503,train,butina,18,,,,
CCN(CC)Cc1cccc(/C=C/c2nc3ccc(F)cc3c(=O)n2-c2ccccc2Cl)n1,1.84105899,train,butina,18,,,,
N#CCCN(c1ncnc2sccc12)C1CC1,1.042339205,train,butina,18,,,,
O=c1n(CCc2ccncc2)nnn1-c1ccccc1,0.763802224,train,butina,18,,,,
CCCCOc1ccc(C(=O)NCc2cc(C)on2)cc1,1.071550639,train,butina,18,,,,
COc1ccc(Cc2ncnn2-c2ccc3c(c2)OCO3)c(OC)c1,2.118307723,train,butina,18,,,,
Nc1cncc(-c2ccc(CN3CCCCC3)cc2)c1,1.609423646,train,butina,18,,,,
O=C(CN1CCCC(c2ccc3cn[nH]c3n2)C1)N1CCCC1,0.960280464,train,butina,18,,,,
O=C([C@H]1CCCN(Cc2ccc(F)cc2)C1)N1CCc2ccccc2C1,2.526548619,train,butina,18,,,,
CC1(C)Cc2cc(NC(=O)c3cnn4cccnc34)c(N3CCN(CC(F)F)CC3)nc2O1,1.268718346,train,butina,18,,,,
COc1ccc(-n2c(Cn3cnc(C#N)n3)nc3ccccc32)cc1,0.698535493,train,butina,18,,,,
CCn1cc(C2CCN(Cc3ccc(C#N)cc3)CC2)cn1,1.087000121,train,butina,18,,,,
CCc1cc2c(N(C)CCO)ncnc2s1,1.866860112,train,butina,18,,,,
c1cnc(N2CCC(Cc3ccncc3)CC2)nc1,1.039255444,train,butina,18,,,,
CCNC(=O)c1cc(C2CC2)nc2c1c(C)nn2-c1ccccn1,1.412443747,train,butina,18,,,,
CC(C)(C)n1ncc(OCc2ccc(OCCOCCO)nc2)c(Cl)c1=O,0.913336926,train,butina,18,,,,
O=C(c1ccc2[nH]ccc2c1)N1CCCC(c2cccc(-c3ccc(F)cc3)n2)C1,1.861886721,train,butina,18,,,,
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,1.028327198,train,butina,18,,,,
Cc1cc(Nc2ccc3c(c2)oc(=O)n3C)nc(C2CC2)n1,1.37821615,train,butina,18,,,,
O=C(Cc1c(F)cccc1Cl)Nc1cccc2cnccc12,1.796761608,train,butina,18,,,,
CCc1ccc(NC(=O)C2CCN(c3ccc4nncn4n3)CC2)cc1,0.686546899,train,butina,18,,,,
CN(C)CCOc1ccc(-c2nc(-c3ccncc3)c(-c3ccc4c(c3)CC/C4=N\O)[nH]2)cc1,1.105237601,train,butina,18,,,,
O=C(NCc1ccc(-n2cncn2)nc1)c1csc2c1CCCC2,1.344411925,train,butina,18,,,,
Cc1sc2ncnc(OCC(=O)NC3CCCCC3)c2c1C,1.541304603,train,butina,18,,,,
CCOC(=O)c1c(C)[nH]c(CN(Cc2ccccc2)C(=O)c2ccccc2Cl)c1C,2.492268562,train,butina,18,,,,
Cc1nc(CC2CCN(S(=O)(=O)c3cn(C)cn3)CC2)cc(NC2CCCC2)n1,0.998172122,train,butina,18,,,,
COc1ccc(N2N=C(C)/C(=C(\C)Nc3ccc(S(N)(=O)=O)cc3)C2=O)cc1,0.950316164,train,butina,18,,,,
Cc1nn(C)cc1CNc1nc(-c2cnccn2)nc2sc3c(c12)CCCC3,2.436401205,train,butina,18,,,,
CCOc1ccc(-c2csc(N)n2)cc1,2.008761938,train,butina,18,,,,
CN(C)c1cccc(C(=O)N2CCCC(c3cccc(-c4cccs4)n3)C2)c1,2.6977575,train,butina,18,,,,
CNc1ncc(-c2nc(C3(c4ccccc4)CC3)nn2C(C)(C)C)cn1,1.788642017,train,butina,18,,,,
N#Cc1ccc(OCCn2cccn2)cc1,0.840858554,train,butina,18,,,,
OC[C@@H](c1ccccc1)n1cc(CCc2ccccc2)nn1,1.392028293,train,butina,18,,,,
CN(Cc1cnn(C)c1)c1ncnc2c1oc1ccccc12,1.294840836,train,butina,18,,,,
Cc1cccc(NC(=O)c2cccnc2N2CCCCC2)n1,2.077709392,train,butina,18,,,,
Clc1snnc1CN1CCCN(c2nc3ccccc3[nH]2)CC1,2.021615112,train,butina,18,,,,
Cc1ccnc(NC(=O)CN(C)C(=O)c2ccc(Cl)cc2)c1,1.217194318,train,butina,18,,,,
c1ccc(-n2cc(CNc3ncccn3)cn2)cc1,1.48814161,train,butina,18,,,,
Cc1cc(C)c(C#N)c(N2CCN(CC(=O)Nc3ccccc3Cl)CC2)n1,2.096037073,train,butina,18,,,,
COCCc1nc(-c2cnc(C3CC3)nc2)n(Cc2ccc(F)cc2)n1,0.906011625,train,butina,18,,,,
COc1ccc(Br)c(-c2nnc(N)o2)c1,1.215426048,train,butina,18,,,,
CCCn1ccnc1CNc1nc2c(s1)c(C)nn2C,0.829239428,train,butina,18,,,,
Cc1nn(C)c2nc(N3CCN(C)C[C@@H]3c3ccccc3)sc12,1.266419866,train,butina,18,,,,
COc1ccccc1CNC(=O)c1cnc(C2CCN(C(=O)C(C)(C)C)CC2)nc1C,2.339254623,train,butina,18,,,,
CCOC(=O)N1CCC(Nc2nc3ccccc3s2)CC1,0.914660431,train,butina,18,,,,
CCOc1ccc(-c2ccccc2NC(=O)COC)cc1,2.59989944,train,butina,18,,,,
Cc1ccc(-n2nc(C(=O)N3CC(O)C3)c3c2CCCC3)cc1,1.726824975,train,butina,18,,,,
CNC(=O)c1cnc(/C=C/c2csc(-c3cccs3)n2)s1,1.535926741,train,butina,18,,,,
CC(=O)NC1CCN(Cc2cccc(-c3cccnc3)c2)CC1,0.781180721,train,butina,18,,,,
COc1ccc2c(c1)C=C(CN1CCC(c3cc(-c4ccc(N)nc4)cc(C)n3)CC1)CO2,1.637939802,train,butina,18,,,,
CSCCc1nc(-c2cc(C)nc3cc(F)ccc23)n(CCO)n1,1.229015943,train,butina,18,,,,
CCOc1ncccc1-c1cc(Cl)ccc1O,1.77755006,train,butina,18,,,,
CCCn1ncc2ccc(C3CCCN(CC(=O)N4CCCC4)C3)nc21,1.44120795,train,butina,18,,,,
CC1CCC(NC(=O)c2oc3ccccc3c2CS(C)=O)CC1,1.181729285,train,butina,18,,,,
CN(Cc1n[nH]c2c1CCCC2)c1nccnc1C#N,1.597409949,train,butina,18,,,,
COc1ccc2c(c1)CN(C(=O)c1cc(C3CC3)[nH]n1)CC2,1.800201391,train,butina,18,,,,
COc1ccc(C(=O)c2ccccc2)c(Oc2nc3c(c(=O)n(C)c(=O)n3C)n2C)c1,1.333265861,train,butina,18,,,,
COc1ccc(OC)c(-c2cc(C(=O)N3CCCN(C(C)=O)CC3)no2)c1,1.109004508,train,butina,18,,,,
Cc1cc(C)cc(C(=O)Nc2nn(C(C)(C)C)cc2C#N)c1,1.049992857,train,butina,18,,,,
Cc1ccc(Cn2nc(C(=O)N[C@@H]3C(C)(C)[C@@H]4CC[C@@]3(C)C4)cc2-c2ccc(Cl)c(C)c2)cc1,2.256580655,train,butina,18,,,,
Cc1cccc(-c2ncc(CNCc3ccccc3-n3cccn3)cn2)c1,2.481132922,train,butina,18,,,,
COc1cccc(OC)c1-c1cc(C(=O)N[C@@H](CC(C)C)C(=O)O)nn1-c1ccnc2cc(Cl)ccc12,0.97735773,train,butina,18,,,,
Clc1ccc(-c2ccc(CNCC3CCCO3)o2)c(Cl)c1,1.743149009,train,butina,18,,,,
NC(=O)C1(Cc2ccc(-c3cccnc3)cc2)CCN(Cc2cccc(Cl)c2)CC1,2.261786087,train,butina,18,,,,
CN(CC(=O)Nc1cccc(F)c1)C(=O)c1cccc(C#N)c1,1.422031431,train,butina,18,,,,
CC(=O)N1CCC(Nc2ncnc3cc(-c4ccc(Br)cc4)sc23)CC1,0.806654724,train,butina,18,,,,
COC(=O)CC1=NN(c2ccc(OC)cc2)C(=O)/C1=C(/C)NCc1ccc(OC)cc1,2.43432774,train,butina,18,,,,
Cc1ccc2nc(C)c(C(=O)N3CCC(C(=O)Nc4ccncc4)CC3)cc2c1,1.324817275,train,butina,18,,,,
CCc1ccccc1NC(=O)Cn1nc(C)cc1C,1.401934464,train,butina,18,,,,
O=C(Cc1cccc2ccccc12)NCc1nnc2n1-c1ccccc1CC2,2.378554146,train,butina,18,,,,
CNC(=O)c1ccc(CN(C)c2c(F)cc(C#N)cc2F)cc1,1.058995094,train,butina,18,,,,
CC(C(=O)Nc1ccccc1)N1CCCN(c2nccs2)CC1,2.662653022,train,butina,18,,,,
CCc1noc(C2CCC(NCC3CCC(F)(F)CC3)CC2)n1,1.735774498,train,butina,18,,,,
COC(=O)N1CCCN(C(=O)c2ccc(-c3ccccc3Cl)o2)CC1,2.241150355,train,butina,18,,,,
COc1ccc(F)c(CN2CCC(Cc3noc(C)n3)CC2)c1,1.304576689,train,butina,18,,,,
Cc1ccc(C)c(-n2c(S)nnc2-c2ccc(O)cc2)c1,0.740204736,train,butina,18,,,,
CN(CC1CCCC1)C(=O)Nc1ccccc1N1CCOC1=O,1.652110905,train,butina,18,,,,
CC(C)(C)c1csc(CCNC(=O)N2CCSCC2)n1,2.105251234,train,butina,18,,,,
CS(=O)(=O)CCNc1ccc2ccc(F)cc2n1,1.193068916,train,butina,18,,,,
O=S(=O)(Nc1cccc(-c2nc3ccccc3[nH]2)c1)c1ccc(Cl)cc1,1.300117018,train,butina,18,,,,
Cn1ncc2cc(-c3ccnc4[nH]ccc34)ccc21,2.068119042,train,butina,18,,,,
COc1cc(CNc2nnn[nH]2)cc(Br)c1OCc1ccc(Cl)cc1,1.020858282,train,butina,18,,,,
O=C(CCc1nnc(-c2ccsc2)o1)N1CCCc2cc(F)c(F)cc21,2.032457583,train,butina,18,,,,
Cn1ccnc1CCNC(=O)c1cccc2cccnc12,1.058843415,train,butina,18,,,,
Cc1ccc2c(CC(=O)NCc3cccs3)coc2c1,2.086156875,train,butina,18,,,,
CC(=O)NC1(C(=O)N2CCCN(C3CC3)CC2)CCC(C)CC1,1.442181775,train,butina,18,,,,
O=C(c1cccc(CNc2ccc3nccnc3n2)c1)N1CCCCC1,1.14213908,train,butina,18,,,,
O=C(CCc1ccccc1)N1CCC(c2cccc(Cc3ccc(F)cc3)n2)CC1,3.000683042,train,butina,18,,,,
CCc1cc(NCc2cccc(OCCOC)c2)ncn1,0.967641564,train,butina,18,,,,
Cn1c(=O)n(Cc2cccc(OC(F)F)c2)c2cnccc21,1.017033339,train,butina,18,,,,
N#Cc1cccnc1NCCc1cn2c(n1)CCCC2,1.059714846,train,butina,18,,,,
Cc1sc2nc(CN3CCC(C)CC3)nc(N3CCN(c4cnccn4)CC3)c2c1C,2.357942466,train,butina,18,,,,
Cc1nn(C)c2ncc(C(=O)Nc3ccc4c(c3)CCO4)cc12,0.909502541,train,butina,18,,,,
CCOCC(=O)NCc1cc(C2CC2)n(C2CCCC2)n1,1.340741475,train,butina,18,,,,
CN(C)C1(CNC(=O)N2CCCC(C)(C)CC2)CCOCC1,0.92556991,train,butina,18,,,,
CCc1noc(CN2CCCN(C(C)=O)c3ccccc32)n1,1.707289071,train,butina,18,,,,
Cc1ncc2c(n1)CN(CCCc1nc3ccccc3o1)CC2,1.926902963,train,butina,18,,,,
COc1cc(Br)c(Nc2nc(-c3c(C)nc4ncccn34)cs2)c(Br)c1,1.880035738,train,butina,18,,,,
O=C1Oc2nc3cc4c(cc3cc2CN1CCN1CCOCC1)OCO4,0.71432976,train,butina,18,,,,
Cc1nc2ccc(NC(=O)c3sc(-c4ccccn4)nc3C)cc2s1,1.009025742,train,butina,18,,,,
CC(C)c1nc(O)c2nnn(C[C@@H]3CCCN(Cc4cccs4)C3)c2n1,1.506505032,train,butina,18,,,,
O=C(/C=C/c1ccc(Cl)cc1)N1CCC2(CC1)CN(Cc1ccc(Cl)c(Cl)c1)C(=O)O2,1.358296608,train,butina,18,,,,
Cc1cc(N)n(-c2ncnc3sc(C)c(-c4ccc(Cl)cc4)c23)n1,1.974212235,train,butina,18,,,,
CC(C)C[C@@H](C(N)=O)n1ccnc1-c1cccc2ccccc12,2.517362192,train,butina,18,,,,
O=C(Cn1nc2n(c1=O)-c1ccccc1C1=NCCN12)N1CCCc2ccccc21,2.408785883,train,butina,18,,,,
Cc1ccccc1OCCn1c(N)nc2ccccc21,1.280305143,train,butina,18,,,,
Clc1cccc(-c2nnc(Cn3cnc4ccccc43)o2)c1,0.859198362,train,butina,18,,,,
O=C(c1ccccc1)N1CCN(C(=O)c2ccc(-c3ccccc3Cl)o2)CC1,2.09871985,train,butina,18,,,,
O=C(NCCN1C(=O)CSC1=O)c1cc(Cl)c2c(c1)OCO2,1.114210528,train,butina,18,,,,
COc1ccc(Nc2ncnc3sccc23)c(OC)c1,1.951084836,train,butina,18,,,,
Cc1cccc(C(=O)NCC#Cc2ccccc2)n1,1.582381577,train,butina,18,,,,
CN(CCc1ccccn1)c1cnc2ccccc2n1,1.936086275,train,butina,18,,,,
Cc1ccc(Cn2nc(C)c(C(N)=O)c2Cl)cc1,0.860397905,train,butina,18,,,,
O=c1cc(CN2CCCCc3ccccc32)[nH]c2ccnn12,1.534609852,train,butina,18,,,,
O=C1CN(C(=O)c2cccc(Oc3cccc(C(F)(F)F)c3)c2)CCN1,0.720407401,train,butina,18,,,,
O=C(Nc1ccn(Cc2ccc(O)cc2C(F)(F)F)n1)c1c(F)cccc1F,1.222690465,train,butina,18,,,,
Fc1ccc2[nH]c(CO[C@H]3CN(Cc4ccccc4)C[C@H]3F)nc2c1,1.94888222,train,butina,18,,,,
Cc1ccc(CN2CC[C@H](c3nnc(-c4ccccc4F)o3)C2)o1,1.442401369,train,butina,18,,,,
CN(C)C(=O)c1sc2nc(C3(C)CCN(c4ncccn4)CC3)ccc2c1N,1.505651841,train,butina,18,,,,
CSc1ccc(NC(=O)Cn2nc(C3CC3)ccc2=O)cc1,2.243856233,train,butina,18,,,,
COc1ccc(C(=O)C2CCN(CC(=O)N(Cc3nc4c(c(=O)[nH]3)COCC4)CC3CC3)CC2)cc1,1.035509785,train,butina,18,,,,
N#Cc1cc(-c2n[nH]c(-c3ccncc3)n2)ccn1,0.948706309,train,butina,18,,,,
Cc1ccc(C(=O)Nc2ccccc2-c2ccccc2)o1,2.410677714,train,butina,18,,,,
CN(CCN1CCOC1=O)C(=O)c1cc2cc(Br)ccc2o1,1.121494186,train,butina,18,,,,
CC1(C)OCCn2c1nc1c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,0.788168371,train,butina,18,,,,
CNC(=O)c1sc2ncccc2c1[C@H]1CC[C@H](CNC(=O)COc2ccccc2)CC1,2.011138895,train,butina,18,,,,
O=C(C1CCC1)N1CCC(c2ncc(-c3ccc(F)c(F)c3)[nH]2)CC1,1.635182049,train,butina,18,,,,
CSc1cccc(-c2ccccc2-c2nnc(C)o2)c1,2.161347036,train,butina,18,,,,
O=C(c1cc(-c2cccc(Cl)c2)on1)N1CCC(n2cccc2)CC1,1.188759793,train,butina,18,,,,
Cc1ccc2c(C(=O)N(C)C)cc(-c3cnc(C(C)C)nc3)nc2c1C,1.222742476,train,butina,18,,,,
Fc1ccccc1CN1CCN(c2ncccn2)CC1,1.927878283,train,butina,18,,,,
O=C(c1noc2c1CCCC2)N1CCN(c2ncccn2)CC1,1.013805927,train,butina,18,,,,
CN(Cc1ccc2c(c1)OCO2)Cc1ccccc1C#N,1.943261973,train,butina,18,,,,
CC1(C)CN(CC(=O)NCC#N)c2cccc(Cl)c21,1.327174959,train,butina,18,,,,
Cc1csc(N(C(=O)c2cc3c(C)nn(C)c3s2)C2CC2)n1,2.081761239,train,butina,18,,,,
CC(=O)Nc1cccc(OC(=O)N2CCOCC2)c1,0.877428941,train,butina,18,,,,
Cc1cccnc1CNc1ccc(C#N)cc1F,1.517354274,train,butina,18,,,,
CC(C)n1nccc1-c1ncccc1COc1cccc(O)c1C=O,2.17668439,train,butina,18,,,,
O=C(Nc1ccc(F)cc1F)N1CCn2c1nc1ccccc12,1.894703653,train,butina,18,,,,
COCc1ccccc1CNc1ccc2cc(C#N)ccc2n1,1.867820908,train,butina,18,,,,
Cc1csc(CN(C)c2ccnc(N(C)C)n2)n1,1.073058161,train,butina,18,,,,
Cn1cc(C#N)cc1-c1nc(C2CC2)nn1CCc1ccccc1,2.263813537,train,butina,18,,,,
CCc1ccccc1NC(=O)CCn1ccnc1-c1ccc2c(c1)OCO2,2.100329182,train,butina,18,,,,
Cn1cc(-c2nnc(NCc3ccc4ccccc4c3)o2)cn1,0.853637382,train,butina,18,,,,
CCc1c(N)cnn1-c1ccccc1C,0.909235003,train,butina,18,,,,
Cn1ccc(C(=O)N2CCCC(c3cccc(-c4cccc(Cl)c4)n3)C2)n1,1.799071617,train,butina,18,,,,
CCN(CC)S(=O)(=O)c1ccc2c(c1)CCN2CC(=O)NCc1ccccc1F,2.527626035,train,butina,18,,,,
O=C(Cc1csc(-c2ccccn2)n1)NC1CCCCCC1,1.939499285,train,butina,18,,,,
CN1C(=O)N(CC(=O)Nc2ccccc2-c2ccccc2)C(=O)C1(C)C,1.330088946,train,butina,18,,,,
Cc1nc(Cl)cc(Nc2ccc3c(c2)N(C)C(=O)CO3)n1,1.538598866,train,butina,18,,,,
COc1cc(CN2CCC(c3ccnc(C)n3)CC2)ccc1F,1.050689028,train,butina,18,,,,
Oc1ccc(CN2CCN(c3cccc(Cl)c3)CC2)cc1,1.526093625,train,butina,18,,,,
Cc1ccc(NC(=O)c2cccc(N(C)C)c2)cc1NC(=O)c1ccc(O)cc1,1.657199319,train,butina,18,,,,
COc1ccc2c(c1)C=C(CN1CCC(c3cc(-c4cncnc4)cc(C)n3)CC1)CO2,1.69720318,train,butina,18,,,,
Cc1cc(N2CCN(C(=O)OC(C)(C)C)[C@H](C)C2)ncn1,0.975891136,train,butina,18,,,,
O=C(C(c1ccccc1)c1ccccc1)N1CCOCC(Cc2ccc3cnccc3c2)C1,2.60607381,train,butina,18,,,,
Cc1cc(NC(=O)c2cccs2)no1,1.597804842,train,butina,18,,,,
Cc1csc(N(C(=O)c2ccc(-n3cncn3)c(F)c2)C2CC2)n1,1.217483944,train,butina,18,,,,
CCc1ccccc1NC(=O)c1cc(C)nc2onc(C)c12,1.71393553,train,butina,18,,,,
Cc1cc(C(=O)N(C)Cc2ccsc2)no1,1.042575512,train,butina,18,,,,
COc1ncnc2c1CN(Cc1c[nH]nc1-c1ccc(F)cc1)CC2,1.849271962,train,butina,18,,,,
CN1CCC(n2ncc3[nH]c(-c4ccc5ccccc5c4)nc32)CC1,1.36890023,train,butina,18,,,,
O=C(Cc1ccc2c(c1)CCC2)Nc1nc2ccccc2o1,2.052963129,train,butina,18,,,,
Cc1cc(C(=O)Nc2c(C)nn(C(C)C)c2C)c2ccc(F)cc2n1,0.831357785,train,butina,18,,,,
COCc1cc(-c2nc(CCc3ccccc3)n[nH]2)ccc1OC,1.847788519,train,butina,18,,,,
COc1ccccc1CNc1n[nH]c2nc([C@H]3CCCN(CC(=O)N4CCCC4)C3)ccc12,1.360233561,train,butina,18,,,,
Clc1cc2ncc(-n3ccnc3)nc2cc1Cl,1.226032503,train,butina,18,,,,
N#Cc1ccc(N2CCc3c(ncn3C3CC3)C2)nc1,1.126358727,train,butina,18,,,,
Cc1ccc(CCNC(=O)N2CC(C)(C)OC(C)(C)C2)cn1,0.818357878,train,butina,18,,,,
CS(=O)(=O)N(CC(=O)Nc1ccccc1C(=O)NCc1ccco1)c1ccc(F)cc1,2.118535869,train,butina,18,,,,
Cc1ccc(F)cc1CNc1cc(C(=O)N(C)C)ccn1,1.046104787,train,butina,18,,,,
COCCc1nc(CCCn2cccn2)n(C2Cc3ccccc3C2)n1,1.399483352,train,butina,18,,,,
Cn1nc(-c2cn(Cc3ccc(CO)cc3)nn2)c2c(Cl)cccc21,1.001171015,train,butina,18,,,,
Cc1nn(-c2ccccn2)c2nc(C3CC3)cc(C(=O)O)c12,0.689220037,train,butina,18,,,,
OCc1ccc(Cn2cc(-c3cc(F)ccc3-n3cccn3)nn2)cc1,1.19044376,train,butina,18,,,,
O=C(Nc1ccc2c(c1)OCCCO2)c1cnn(Cc2ccccc2)c1,0.781611782,train,butina,18,,,,
COc1ccc(Nc2nc(N)nc(CN3CCN(Cc4ccccc4)CC3)n2)cc1,1.398183146,train,butina,18,,,,
Cc1ccc(CNC(=O)CN2CCC(n3nnc4cc(C)ccc43)CC2)cc1,2.189582946,train,butina,18,,,,
COC(=O)N1CCCN(C(=O)C(=O)Nc2cccc(C(C)C)c2)CC1,1.82087111,train,butina,18,,,,
CS(=O)(=O)CCNC(=O)N1CC2(CCCC2)c2ccccc21,0.984302232,train,butina,18,,,,
O=C(NCCNC(=O)c1cc(-c2ccccc2)nc2ccccc12)c1ccco1,1.767608484,train,butina,18,,,,
O=C(NC1CCCC1)C(=O)c1ccc2c(c1)CCC2,2.212131649,train,butina,18,,,,
COCc1ccccc1CNc1ccc2nnc(-c3ccccc3)n2n1,2.006217803,train,butina,18,,,,
CN1C(=O)N(CC(=O)NCc2ccc(Cl)cc2)C(=O)C12CCCCC2,2.900687678,train,butina,18,,,,
Cc1ccccc1OC1CCN(C(=O)Nc2ccc3c(c2)ncn3C)CC1,1.058350092,train,butina,18,,,,
CC(C)c1nnc(CN2CCN(c3ccccc3Cl)CC2)o1,1.958988892,train,butina,18,,,,
COc1ccc(-c2nnc3ccc(C(F)(F)F)cn23)cc1OC(C)C,1.494766629,train,butina,18,,,,
COCC(=O)Nc1nc(C)c(C)s1,1.277288245,train,butina,18,,,,
Cc1ccc(NC(=O)Cc2c[nH]c3ccccc23)cc1,1.706248252,train,butina,18,,,,
CCn1cc(CN2CCC(c3nc(N(C)C)ncc3-c3ccc(OC)cc3)CC2)c(C)n1,2.197947343,train,butina,18,,,,
Cc1ccc(C)c(C(=O)Nc2cnc3c(c2)c(C)nn3C)c1,0.814380794,train,butina,18,,,,
O=C(c1ccc(Cn2nnc(-c3cccc(F)c3)n2)cc1)N1CCCC1,1.084039781,train,butina,18,,,,
Cc1ccc2nc(C)c(C(=O)NOCc3ccccc3)cc2c1,1.284453294,train,butina,18,,,,
Cc1ccc(C(=O)C(=O)NC2CCCC2)cc1,2.016958166,train,butina,18,,,,
O=C(CN1CCCC(c2cccc(-c3cccc(Cl)c3)n2)C1)N1CCCC1,1.711284074,train,butina,18,,,,
COc1cccc(CNc2ncc(-c3ccccc3)n2C)c1,2.972102356,train,butina,18,,,,
O=C(CN1CCCC(c2cncc(-c3cccc(Cl)c3)n2)C1)N1CCCC1,1.937327282,train,butina,18,,,,
Cc1nc2ccccc2c(N)c1C(=O)/C=C/c1ccccc1,1.69904817,train,butina,18,,,,
O=C(NC[C@H]1COCc2nc3ccccc3n21)c1ccncc1,1.275495631,train,butina,18,,,,
CCc1ccccc1-c1cn(CCc2cnccn2)nn1,1.393329472,train,butina,18,,,,
CN1CCN(CCOc2ccccc2N)CC1,0.904499155,train,butina,18,,,,
Cc1ccc(C(=O)C(=O)Nc2c(C)nn(C)c2C)cc1,1.300073495,train,butina,18,,,,
CCCn1ncnc1-c1ccccc1SC,1.916432891,train,butina,18,,,,
O=C(CCc1cccs1)Nc1ccc(N2CCOCC2)cn1,1.335197045,train,butina,18,,,,
CC(C)C(=O)Nc1ccc2cnn(C(C)C)c2c1,1.145910834,train,butina,18,,,,
Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,1.694429691,train,butina,18,,,,
N#Cc1cccnc1NCCc1ccc(F)cc1,2.251881455,train,butina,18,,,,
N#CCCCN1CCC(c2c[nH]c3ccccc23)CC1,1.376668186,train,butina,18,,,,
C[C@@H](c1ccc2ccc(O[C@H]3CC[C@@H](C(F)(F)F)CC3)c(C(F)(F)F)c2c1)N1C2CCC1CC(C(=O)O)C2,0.879841056,train,butina,18,,,,
CS(=O)(=O)CCc1nc(C2(c3ccccc3)CC2)nn1-c1ccccc1,0.7513561,train,butina,18,,,,
Cc1nc2ncccn2c1C(=O)N(CC#Cc1ccccc1)C1CCCC1,1.804405246,train,butina,18,,,,
CC(C)c1noc2nc(C3CC3)cc(C(=O)N3CCN(C)C(=O)C3)c12,0.888235673,train,butina,18,,,,
O=c1[nH]c2ccccc2n1C1CCN(Cc2nnsc2Cl)CC1,1.841709768,train,butina,18,,,,
Fc1ccc(F)c(CN2CCN(Cc3ccc4c(c3)OCO4)CC2)c1,2.020460728,train,butina,18,,,,
c1cc(CN2CCC(c3ccn[nH]3)CC2)ccn1,0.771587481,train,butina,18,,,,
Cc1[nH]c2ccc(Cl)cc2c1CC(=O)N1CCC(Cc2ncncc2C(N)=O)CC1,2.552589136,train,butina,18,,,,
c1ccc(-c2n[nH]c(C3CCN(c4cnc5ccccc5n4)CC3)n2)cc1,1.02796086,train,butina,18,,,,
COc1cccc(OCCCn2cncc2-c2cc3c(cc2OC)OCCCO3)c1,1.22172713,train,butina,18,,,,
COc1ccc(-c2nc(CC(N)=O)sc2C)cc1.Cl,2.220395778,train,butina,18,,,,
O=C1NCCCCC1NC(=O)N1CCc2sccc2C1,0.685204134,train,butina,18,,,,
Cc1nccn1-c1ccc(F)cc1CNC(=O)C(C)C,0.92319219,train,butina,18,,,,
COc1ccc(CNCc2cccc3ccccc23)cc1,2.286790932,train,butina,18,,,,
O=C(NCc1ccccc1)c1ccc(NS(=O)(=O)c2ccc(C3CCCCC3)cc2)cc1,1.908683355,train,butina,18,,,,
Cc1noc(NCc2cccc(-c3cccnc3)c2)n1,1.311690301,train,butina,18,,,,
Cc1noc([C@@H]2C[C@H](NC(=O)c3ccc(F)cc3)CN2C)n1,0.837714668,train,butina,18,,,,
Cc1ccsc1CN(C)C(=O)[C@@H]1CCCN1C(=O)NC(C)C,1.114644339,train,butina,18,,,,
CC(C)NC(=O)c1cc(-c2ccccc2)n(-c2ccccn2)n1,0.909181476,train,butina,18,,,,
Cc1cc(C)c2c(N(C)CCC(C)C)ncnc2n1,1.154180432,train,butina,18,,,,
CN(CC(=O)NC1CC1)C(=O)C1C2CC3CC(C2)CC1C3,1.336679827,train,butina,18,,,,
CN1CCCN(c2nc(C(F)(F)F)nc3cc4c(cc23)OCO4)CC1,1.347661709,train,butina,18,,,,
CCn1nccc1CNc1nnc(-c2ccc(OC)cc2)o1,0.821120324,train,butina,18,,,,
Fc1cncc(-c2cnc(NCc3ccc(Cl)c(F)c3)nc2)c1,1.174350597,train,butina,18,,,,
O=C1CCC(=O)N1CCN1CCCCc2ccccc21,2.08705699,train,butina,18,,,,
O=C1CC2(CCN(C(=O)NCc3ccccc3)CC2)Oc2ccccc21,1.336619813,train,butina,18,,,,
O=C(NC1CCCC1)N1CCN(c2nccn3nc4c(c23)CCCC4)CC1,2.072062313,train,butina,18,,,,
O=C(Cc1ccccc1F)N1CCN(c2nccn3nc4c(c23)CCCC4)CC1,2.121999497,train,butina,18,,,,
CO[C@@H](C(=O)Nc1cc2c(C)cc(=O)oc2cc1C)c1ccccc1,1.10761693,train,butina,18,,,,
CCC(=O)NCc1cc(C2CC2)n(C2CCCC2)n1,1.002856926,train,butina,18,,,,
CC(C)(C)c1ccc(C2=NC3(CCNCC3)NC2=O)cc1,0.814247596,train,butina,18,,,,
O=C(CCCc1cc(Cl)sc1Cl)N1CCC(O)CC1,1.718983049,train,butina,18,,,,
O=S(=O)(N1CCOCC1)N1CCN(Cc2ccccc2F)CC1,1.322880573,train,butina,18,,,,
CC(=O)N1CCN(CCNC(=O)N2CCc3sccc3C2)CC1,1.005952287,train,butina,18,,,,
CC(C)NC(=O)N1CC[C@H](NC2=Nc3cc(F)ccc3N(CC(F)F)c3ccc(Cl)cc32)C1,2.255940322,train,butina,18,,,,
O=C(Nc1ccccc1-n1ccnc1)c1cccs1,1.042457375,train,butina,18,,,,
