SMILES,Standard Value,dset,group,fold,astrazeneca_CL_cbert_mlm-bert-100,astrazeneca_CL_cbert_mlm-bert-30,astrazeneca_CL_cbert_mlm-bert-60,astrazeneca_CL_cbert_none-bert-0,astrazeneca_CL_mlm_mlm-bert-100,astrazeneca_CL_mlm_mlm-bert-30,astrazeneca_CL_mlm_mlm-bert-60,astrazeneca_CL_mlm_none-bert-0,astrazeneca_CL_mtr_mlm-bert-100,astrazeneca_CL_mtr_mlm-bert-30,astrazeneca_CL_mtr_mlm-bert-60,astrazeneca_CL_mtr_mtr-bert-100,astrazeneca_CL_mtr_mtr-bert-30,astrazeneca_CL_mtr_mtr-bert-60,astrazeneca_CL_mtr_none-bert-0,mlm-bert-100,mlm-bert-30,mlm-bert-60,mtr-bert-100,mtr-bert-30,mtr-bert-60,none-bert-0
O=C(CN1CCOCC1)Nc1ccc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)cc1OCCN1CCCC1,0.7403626894942439,test,butina,19,1.3270958442593281,1.3250352965584704,1.3873208374786805,1.515637020127938,1.303366146275077,1.3162691393969228,1.3627784253014508,1.454591343454871,1.4762394841407371,1.4275722746712003,1.4362227646177472,1.2988297076558248,1.3144427015717475,1.2966524315085473,1.338914261768818,1.318280338081563,1.305238075082407,1.3709846879186582,1.3759227732918804,1.3424223990880497,1.3359387068625739,1.3901997177042293
O=C(CO)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3F)c2-c2ccncn2)CC1,0.4771212547196624,test,butina,19,1.2596388922285144,1.012255196270998,1.1029345411429992,1.1061877661732453,1.212608003769103,1.1340939285187372,1.098149341461022,1.195611666051359,1.061482701524586,1.0918860490074556,1.0834436487677033,1.1591878124509423,1.1803413384436516,1.1570262708051293,1.1411675483594592,1.1809821067142636,1.1096801082471501,1.0509566461131956,1.0957179700239865,1.1269384846031796,1.2283180542365668,1.2167816380219303
O=C(Cc1ccccc1)Nc1nnc(CCSCCc2nnc(NC(=O)Cc3ccccc3)s2)s1,1.3100557377508917,test,butina,19,1.4369717223994787,1.4825065342909651,1.493211045320055,1.5263162596969084,1.43980759829705,1.6070888678446957,1.4456608698150601,1.496129374905013,1.6758863180984478,1.707221618637062,1.6768436669289366,1.6081135687582142,1.4154188350550563,1.49700110523765,1.4775418977799695,1.2786287655366149,1.602827075791082,1.3148163816457565,1.4943800273117365,1.50361666911815,1.4631682881717327,1.3455195479535829
O=C(NC1CC1)c1cc(-c2cccs2)on1,1.5899496013257075,test,butina,19,1.246653483840835,1.1876137086238565,1.3699172199936323,1.6001942858943747,1.3988394862988291,1.4976078271796913,1.2957700531233352,1.72150531868661,1.6111406787559872,1.523187479582458,1.4792025426071975,1.393170441903115,1.4907632933415151,1.313714414467233,1.2052054802490124,1.4363860086504916,1.1942064924356657,1.4040102156725203,1.2818516822198343,1.4423966526571164,1.3482207139649036,1.4191071562481417
O=C(NCC1(O)CCCCCC1)c1cc(-c2ccccc2C(=O)O)ccc1Cl,0.7870156338638594,test,butina,19,1.166899448401386,1.1391258513503817,1.0711307179932275,0.929125008122144,1.131065957789602,1.3346172853774048,1.1197987575010067,1.3115762750805462,1.0197570018466318,1.0582830265491325,1.133951716130196,1.052669131102273,1.1137136339981852,1.086189932734603,1.3248291408468795,1.1201730612552765,1.1268246767293326,0.9762957599068777,1.023321607765406,1.0018710165412488,1.180639349824829,1.2352752351466494
O=C(NCC1(O)CCCCCC1)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl,0.4771212547196624,test,butina,19,1.0688104334024557,1.0984099887276642,0.9952554025615218,1.018191706959295,1.1380917140174618,1.3976513977674951,1.0976342797991745,1.249875008230336,1.0207339104277553,1.1345722856810034,1.029135579707858,1.1648912488809622,1.266358376519389,1.206900332142179,1.1917494403465545,1.2564322543614028,1.2843971408931276,0.9402101263338674,1.1590801640989392,1.0397076096980935,1.151988501321455,1.1213944391627586
O=C(NCC1CCCCC1)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl,0.9294189257142929,test,butina,19,1.2018746734033188,1.0971808340546572,1.2122525022413744,1.0347006440430515,1.2332890537825294,1.1574538298417807,1.2986519862677073,1.2387951670848092,1.1607335594331143,1.2675927180822937,1.1221539488483028,1.2336613981344922,1.2227857055032336,1.200188098449295,1.109945410829793,1.270581344473602,1.1783232511772759,1.2578670538652585,1.2438909923685948,1.1220884139961549,1.3388561689574745,1.3502941101935824
O=C(NCCc1ccccc1)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl,0.4771212547196624,test,butina,19,1.2722543471284558,1.1522233471076075,1.2418695790884562,0.9892169198356047,1.2521553444512463,1.162052213678714,1.3312224695507535,1.2361378092661035,1.2131227017534716,1.2528123003198428,1.1555756169017104,1.2049768230851023,1.2154943564836111,1.2510097305910202,1.090761995706811,1.2851577324173158,1.3211881642290932,1.3678683701262497,1.3052679198176584,1.173838064407812,1.3696425303314832,1.4414890231211839
O=C(NCCc1ccccc1Cl)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl,0.9030899869919436,test,butina,19,1.226497306319451,1.2379903309629743,1.062606361900385,1.018554520114351,1.2727582913257844,1.1195398423571639,1.3535739519777679,1.242910095157246,1.2187994531133077,1.1483888965300617,1.1402458815137393,1.233066810934697,1.15890141383085,1.235433292681482,1.0728264321438488,1.225565273528673,1.2993108454814084,1.3491105744839544,1.3173941643131863,1.1186032307567688,1.3037751852525634,1.3271031297101588
O=C(NCc1cccnc1)c1cc(-c2ccco2)on1,1.657985172728459,test,butina,19,1.3352699844661478,1.2578824292043818,1.4574138175703728,1.6372560031387975,1.4854428595949813,1.4912505308481052,1.5883819036625297,1.5716279026568427,1.669033429882233,1.34255750171369,1.4611341588559443,1.373515924024321,1.3102897059687262,1.3308313879490463,1.4797025138749549,1.526758537760564,1.4114437635993207,1.3752854723526875,1.4237054796772148,1.32598977071758,1.4171106633814652,1.4335827281795661
O=C(NO)c1ccc(NS(=O)(=O)c2ccccc2)cc1,1.0791812460476249,test,butina,19,1.103694854525974,0.9938545709666833,1.179767502574806,1.1240258059742039,0.9859346241487388,1.0567953286604572,1.276905813331601,1.3385695530853408,1.2441489980031455,1.027246309578023,1.2436917196686654,1.0003717987165084,1.035950795180469,1.0979846039626988,1.036750917679813,1.0176285959026088,1.109550550319865,1.2074543601987886,1.1862114538289747,1.1248186823386845,1.0410620163962558,1.1299962768497436
O=C(NO)c1ccccc1O,0.4771212547196624,test,butina,19,1.3046938303848388,1.3019717423470372,1.2049150113439913,1.2356596547036012,1.5116908981913784,1.3200783559493372,1.2484962246194382,1.3899364221991835,1.2229790490053025,1.2677026668663047,1.3259211296759363,1.101040088830751,1.132170921763698,1.2240584448360083,1.5795486261098686,1.4054693728082626,1.3707221329188228,1.2587260725308118,1.1289768924662655,1.1550857992768557,1.2878616462637194,1.3948782023436823
O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,1.43753063169585,test,butina,19,1.2183064517261082,1.2918392040355968,1.147316572739946,1.1803431486667315,1.080002993043403,1.0749358392813224,1.217369090020968,1.251996712257487,1.212345730485553,1.2753866806664291,1.0719709046262225,1.180929953894471,1.1965548963362291,1.186784370755937,0.8561593964023124,1.1389136877710535,1.196894140347396,1.1424099180590368,1.1506511650788298,1.2706115668327096,1.1669491401367582,1.2524496488684482
O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)s1,0.4771212547196624,test,butina,19,1.0155863425936733,0.9591237372616653,1.1210465923174608,1.068768932206858,1.3522881143770333,1.185273790112649,1.115331071894618,1.0469437662356689,1.3089083551650678,1.2393551101865998,1.0046753061002935,1.2437471205615127,1.2184972364561046,1.2142653345306145,1.0480540818675628,1.3181130359158617,1.1413876433784893,1.323981788717209,1.3462075751936717,1.2025857712422403,1.305011311482859,1.1644016914609174
O=C(Nc1cccc(-c2nnn[nH]2)c1)c1cc(C(F)(F)F)cc2[nH]cnc12,0.945178647622292,test,butina,19,1.2875447428089983,1.26640929278691,1.2437764735654213,1.2855898349961234,1.2256877628517489,1.1729438784372,1.1154986019227673,1.1235544998339073,1.109118878202146,0.9912839343347182,1.111606901014984,1.1415437749631074,1.1337750226454824,1.145395631356473,1.048520590686742,1.1222592013189334,1.0316535884854985,1.0983552379681667,1.1801640864326715,1.0374746760804334,1.0593120121265023,1.2217580944111122
O=C(Nc1cccc(-c2nnn[nH]2)c1)c1cc(F)cc2[nH]cnc12,1.8300109359361176,test,butina,19,1.2642042996757947,1.1899544057317037,1.3026778385789495,1.1606237209768688,1.3084496218777457,1.2454174753623233,1.2279915476022212,1.2388366568278728,1.1057071641748406,1.0957222142730165,1.1176715343188732,1.1156513777578354,1.1170661176105479,1.0925876661454583,1.2249303344275793,1.1693455230484693,1.1367482667428785,1.2630926060027854,1.2140239731323106,1.0237111231830855,1.204951526843552,1.2416661963358004
O=C(Nc1cccc(-c2nnn[nH]2)c1)c1cc(O)cc(C(F)(F)F)c1,1.4699692094999597,test,butina,19,1.053022735102184,1.059194454909532,1.0978927798693072,1.0614691399889262,1.2525024532208489,1.069205075747293,1.1592463645733988,1.1098309473608907,1.1129762415496085,1.114064405655561,1.1696977672926252,1.1083905573517385,1.198171352011387,1.2103886939652417,0.9262182109328634,1.2054001018673368,1.0991014314593712,1.106547677261624,1.2618210929107438,0.9987412908324842,1.0175735635243202,1.3285713006482336
O=C(Nc1cccc(-c2nnn[nH]2)c1)c1cccc2[nH]cnc12,1.6500159524718383,test,butina,19,1.1719969134666801,1.2636853043105285,1.3335553122556518,1.1755669507258437,1.260877231743044,1.2137118799467936,1.1955280258903391,1.260995115826361,1.119451842289313,1.003279466474618,1.1557613007857293,1.191542691195885,1.2349683454127387,1.1517230809594594,1.2333183106276615,1.2635458621725748,1.2158079044444938,1.2416292464941991,1.3466126833332788,1.1010776455181375,1.2703551160770146,1.2405189425232575
O=C(O)CCn1c2c(c3ccccc31)C[C@H](NS(=O)(=O)c1ccc(F)cc1)CC2,0.6120658269263085,test,butina,19,1.0254812924913128,1.21200380934216,1.3211572784665544,1.1440341467035975,0.8747989898318389,1.019624087491326,1.1541245840653627,0.9833969580962968,0.8143591505804203,0.7366058699495942,1.0490893202917688,0.9185562121045815,1.2841061114589742,1.081568407214806,1.119269937629471,0.9480226830545045,1.0576575276776952,1.0413838243958096,0.8428997764235336,1.3803116458319904,0.9627477194151226,0.7574476204936549
O=C(O)CSCC(=O)Nc1nc(-c2ccc(F)cc2)cs1,0.4771212547196624,test,butina,19,1.1207753227024002,0.9806311029456652,1.0558881649750855,0.8252637421272437,1.1427748628782748,1.0577217019963348,1.1668914867407019,1.083108106778412,1.109238071692839,1.0677355612946013,1.3824211674499787,1.2474759392055477,0.9688223127433949,1.1676219857663253,0.9075382941718106,1.1254754546057708,1.2355555316447515,1.0887552548736632,1.2817924636654632,1.149852494962517,1.3045784237322697,0.9156882544307607
O=C(O)CSCC(=O)Nc1nc(-c2ccccc2)cs1,1.249931756634195,test,butina,19,1.1167089409742097,0.9958837068064489,1.157041768344515,1.1530329775719057,1.2703724448486766,1.071484592997056,1.3100648160787498,1.380674108600979,1.2271718169502301,1.165348046942364,1.485583578310389,1.2378281533497104,1.1800560741800257,1.1688477118603204,1.1376947083117843,1.1895524534458009,1.3281809969598881,1.1869730463733825,1.1694719374397635,1.261926712293355,1.3970319885332398,1.1662264884014206
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,0.6201360549737575,test,butina,19,1.1151532372991309,1.0026061267649655,1.2454648039616403,1.408374560310198,1.2922527343358887,0.8844441985764437,1.2364236861170157,1.297309523419427,0.8565282503495534,1.0455538164396037,1.122996498170388,0.866993565646855,0.9922018292868942,1.0370844406028978,1.2937572258013592,1.0669573505880263,1.013171457357605,1.3781079337570572,0.8561799407867539,1.036295926856028,0.9890218953864506,1.0478324307027052
O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,1.4350292197080687,test,butina,19,1.200016773570492,1.1954861660159186,1.170436078865714,1.4880789494211237,0.981039962469604,1.2901447146234866,1.3336203613274247,1.2937579222451334,1.1839430916374858,1.2746812783914414,1.2524024119362875,1.2218769909915268,1.2792450106871265,1.2178103686122486,1.2255799407822177,1.0577871651059643,1.2968016073182054,1.519898850987849,1.204422798017558,1.2139712963889318,1.1923216441070417,1.1326533101434917
O=S1(=O)CC(O)C(N2CCC(c3ccccc3)CC2)C1,1.3000860708863644,test,butina,19,1.2801003287258743,1.2179138463262829,1.2706376655564053,1.3688236202202426,1.0652144602509088,1.115837479533626,1.477099313477153,1.18779249867692,1.315468112192627,1.1428388835762406,1.2575567150941023,1.211071455712122,1.1145389579178777,1.1739110805510182,1.4319423427864637,1.218542734906146,1.1316644495877284,1.3520638434645296,1.230970830246933,1.0954619911191532,1.2442093979565985,1.269481591656674
O=c1[nH]c2cc(Cl)ccc2o1,1.2594048429108538,test,butina,19,1.076735907864704,1.2048325388006624,1.1158090738988735,1.3823042561215493,1.1467908089776955,1.0188149671069273,1.267666675839503,1.350833104048923,1.1311560869133983,1.2041752793770975,1.1409188359768947,1.1633253038968818,1.2507326326511627,1.2428471791707556,1.2297350700273275,1.0044288634763863,1.0947887198086144,1.177864740751053,1.182469422240502,1.2067095962640262,1.100305184974997,1.4076384715794712
O=c1c2sccc2n(CC2COc3ccccc3O2)c(=O)n1O,1.259033792796153,test,butina,19,1.352509046200616,1.334340439833328,1.5327851660736267,1.3249187781095337,1.3750902510271459,1.2608913069434036,1.4414687167218534,1.4542088699396039,1.2545758392560713,1.4946895389769939,1.7011687184324247,1.2853144952656572,1.2555565307808496,1.2897677884596601,1.4769938207337538,1.3830226947889062,1.2732756306511703,1.5609651955459998,1.569989697689821,1.3744807053328731,1.2955498708251776,1.4090432232633905
O=c1cc(N2CCOCC2)nc2n(Cc3cccc(Cl)c3Cl)ccn12,1.3900514964589874,test,butina,19,1.1092944126106472,1.4543583049837279,1.1618093717079718,1.3858694783875594,1.0147275120553068,1.2868731352371419,1.0872528102452141,1.4391798195523304,1.1058106416955624,1.1144731045476803,1.1868579864747593,1.2450418867731232,1.3203063532715433,1.2473098035460384,1.3906399393554707,1.05982037712644,1.2522044255367084,1.1053335748384052,1.2350487627444042,1.1672000446010409,1.315077909129431,1.2736305191149087
OC[C@H]1C[C@@H](n2nnc3c(N[C@@H]4C[C@H]4c4ccccc4)nc(SCCC(F)(F)F)nc32)[C@H](O)[C@@H]1O,0.4771212547196624,test,butina,19,1.3589415861975798,1.37922646410277,1.2348867293619992,1.2568713017088695,1.3997763465013282,1.4802159040364942,1.36142382081424,1.4552516565788693,1.2367240035685068,1.089885382387492,1.2702262229782237,1.2195795616687717,1.2687378709101451,1.2486676547871953,1.2614171772379645,1.350383710507159,1.401415472746217,1.3395561406852097,1.3823913033432438,1.3158596294110716,1.2709015497213423,1.5089384030957544
Oc1ncnc2c1c(-c1ccccc1)cn2-c1ccc(Br)cc1,1.750011476852471,test,butina,19,1.312637146233931,1.4349455403642597,1.1964778279857133,1.3469039892307553,1.3174253727752276,1.3666614409270246,1.2570358245165894,1.4541393289167732,1.2390240882459445,1.4587085495553018,1.4163059041156238,1.3558219127795863,1.2664454384699464,1.3321334514537475,1.3136927833385896,1.2846062067315638,1.3419839768278867,1.2281523930761034,1.3475101412100239,1.2774778506757252,1.4903311127056642,1.3934062209878733
c1ccc(Nc2nc3c(s2)CCCc2n[nH]cc2-3)nc1,1.5600262489128924,test,butina,19,1.2027701580703616,1.4041396865324987,1.284927061951486,1.3689907481034667,1.230189331713828,1.2245364074483642,1.037651549256984,1.2309665402765564,1.323880900941823,1.4001647411653801,1.3963636076010177,1.411790261590363,1.4849745432362096,1.338434937654258,1.1919908911355848,1.1478987578128497,1.2052492940625166,1.1240535559749079,1.3705048900773167,1.438885510051464,1.2836344933899844,1.329073543537773
C#CC[C@@H](C(=O)N[C@H](/C=C/C(=O)OCC)C[C@@H]1CCNC1=O)n1cccc(NC(=O)c2cc(C)on2)c1=O,1.6920139371884717,train,random,20,,,,,,,,,,,,,,,,,,,,,,
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,1.043230816114475,train,random,20,,,,,,,,,,,,,,,,,,,,,,
C#Cc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)c1,0.9451378353582436,train,random,20,,,,,,,,,,,,,,,,,,,,,,
C(#Cc1n[nH]c2ccccc12)c1ccccc1,1.5440680443502757,train,random,20,,,,,,,,,,,,,,,,,,,,,,
C(=C/c1nn[nH]n1)\c1ccccc1,0.4771212547196624,train,random,20,,,,,,,,,,,,,,,,,,,,,,
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,2.1760912590556813,train,random,20,,,,,,,,,,,,,,,,,,,,,,
C=CC(=O)Nc1ccc(F)cc1,1.0285666836245433,train,random,20,,,,,,,,,,,,,,,,,,,,,,
C=CC(=O)Nc1ccc(OC)cc1,1.3301078182350805,train,random,20,,,,,,,,,,,,,,,,,,,,,,
C=CC(=O)Nc1ccc2ncnc(Nc3cccc(C)c3)c2c1,1.6830713384074438,train,random,20,,,,,,,,,,,,,,,,,,,,,,
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,1.209906278162555,train,random,20,,,,,,,,,,,,,,,,,,,,,,
C=CC(=O)Nc1ccccc1,1.499983496182535,train,random,20,,,,,,,,,,,,,,,,,,,,,,
C=CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,1.0,train,random,20,,,,,,,,,,,,,,,,,,,,,,
C=CCOc1cc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)ccc1NC(=O)CN1CCOCC1,1.920018916028915,train,random,20,,,,,,,,,,,,,,,,,,,,,,
C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,1.325131802837631,train,random,20,,,,,,,,,,,,,,,,,,,,,,
CC#C[C@@H](CC(=O)O)c1ccc(OCc2cccc(-c3ccc(C(F)(F)F)cc3)c2)cc1,1.190051417759206,train,random,20,,,,,,,,,,,,,,,,,,,,,,
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,1.6638510734211902,train,random,20,,,,,,,,,,,,,,,,,,,,,,
CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,0.5986402790628096,train,random,20,,,,,,,,,,,,,,,,,,,,,,
CC(=O)C[C@@H](c1ccccc1)c1c(O)c2ccccc2oc1=O,0.4771212547196624,train,random,20,,,,,,,,,,,,,,,,,,,,,,
CC(=O)C[C@H](c1ccccc1)c1c(O)c2ccccc2oc1=O,0.5403294747908738,train,random,20,,,,,,,,,,,,,,,,,,,,,,
CC(=O)N1CCN(CCOc2ccc(C3(O)CCN(c4ccc5nnc(C(F)(F)F)n5n4)CC3)cc2)CC1,1.9500239065233265,train,random,20,,,,,,,,,,,,,,,,,,,,,,
CC(=O)N1CCN(CCOc2ccc(C3CCN(c4ccc5nnc(C(F)(F)F)n5n4)CC3)cc2)CC1,2.1760912590556813,train,random,20,,,,,,,,,,,,,,,,,,,,,,
CC(=O)N1N=C(c2ccc(Br)cc2)CC1c1ccc(C)cc1,1.554995187275566,train,random,20,,,,,,,,,,,,,,,,,,,,,,
CC(=O)NCc1cccc(C(=O)O)c1,1.5899496013257075,train,random,20,,,,,,,,,,,,,,,,,,,,,,
CC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,0.4771212547196624,train,random,20,,,,,,,,,,,,,,,,,,,,,,
CC(=O)Nc1ccc(CC(=O)N(C)C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc1,1.414973347970818,train,random,20,,,,,,,,,,,,,,,,,,,,,,
CC(=O)Nc1ccc(CNc2[nH]nc3cccc(Oc4ccc(F)cc4)c23)cc1,1.4471580313422192,train,random,20,,,,,,,,,,,,,,,,,,,,,,
CC(=O)Nc1ccc(CNc2[nH]nc3cccc(Oc4ccc(S(C)(=O)=O)cc4)c23)cc1,1.8750612633917,train,random,20,,,,,,,,,,,,,,,,,,,,,,
CC(=O)Nc1ccc(CNc2[nH]nc3ccnc(Oc4ccccc4)c23)cc1,1.0791812460476249,train,random,20,,,,,,,,,,,,,,,,,,,,,,
CC(=O)Nc1ccc(O)cc1,0.7701914564835821,train,random,20,,,,,,,,,,,,,,,,,,,,,,
CC(=O)Nc1ccc(O)cc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(Cl)ccc1O2,0.9030899869919436,train,random,20,,,,,,,,,,,,,,,,,,,,,,
CC(=O)Nc1ccc(O)cc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(F)ccc1O2,0.4771212547196624,train,random,20,,,,,,,,,,,,,,,,,,,,,,
CC(=O)Nc1ccc2c(c1)c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,1.5563025007672873,train,random,20,,,,,,,,,,,,,,,,,,,,,,
CC(=O)Nc1ccc2ccn(-c3cc(NC4COC4)n4ncc(C#N)c4n3)c2c1,1.3400473176613932,train,random,20,,,,,,,,,,,,,,,,,,,,,,
CC(=O)Nc1cccc2c1c(S(=O)(=O)c1ccc(Cl)cc1)c(C)n2CC(=O)O,0.4771212547196624,train,random,20,,,,,,,,,,,,,,,,,,,,,,
CC(=O)Nc1nc(CCc2ccc(NC(=N)N)cc2)cs1,0.8548994675487406,train,random,20,,,,,,,,,,,,,,,,,,,,,,
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,2.1760912590556813,train,random,20,,,,,,,,,,,,,,,,,,,,,,
CC(=O)c1cc2ccc(O)cc2oc1=O,1.8130161239145093,train,random,20,,,,,,,,,,,,,,,,,,,,,,
CC(=O)c1cn(Cc2ccccc2)c(=O)n(Cc2ccc(F)cc2)c1=O,1.848025219903875,train,random,20,,,,,,,,,,,,,,,,,,,,,,
CC(=O)c1ncccc1NC(=O)[C@H]1CC[C@H](N2C(=O)[C@@H]3[C@@H]4CC[C@@H](C4)[C@@H]3C2=O)CC1,1.6980996735478682,train,random,20,,,,,,,,,,,,,,,,,,,,,,
CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,0.8903786003647868,train,random,20,,,,,,,,,,,,,,,,,,,,,,
CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,1.103547770209609,train,random,20,,,,,,,,,,,,,,,,,,,,,,
CC(C(=O)O)c1cccc(Oc2ccccc2)c1,1.0098756337121602,train,random,20,,,,,,,,,,,,,,,,,,,,,,
CC(C(=O)O[C@@H]1CC[N+](C)(C)C1)(c1ccccc1)C1CCCC1,1.849398125895216,train,random,20,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)NC(=O)NCCN1CC(NC(=O)c2cc(Cl)cc(Cl)c2)C1,0.5198279937757188,train,random,20,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)NC(=O)NCCN1CCN(CC(=O)NC23CC4CC(CC(C4)C2)C3)CC1,1.5299434016586693,train,random,20,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O.O,1.369924959705858,train,random,20,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,1.9207052138142189,train,random,20,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,0.7781512503836436,train,random,20,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(N)nn3c2)c1,0.8890756251918218,train,random,20,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(NC(=O)NCC(=O)N4CCCC4)nn3c2)c1,0.6188089241567482,train,random,20,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(NC(=O)NCC(=O)N4CCOCC4)nn3c2)c1,0.64271323562504,train,random,20,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,1.819991789415936,train,random,20,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)c1ccc2c(c1)CC[C@H]2NC(=O)Nc1cccc2[nH]ncc12,1.1150895320208078,train,random,20,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)c1csc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)CC2)n1,2.1760912590556813,train,random,20,,,,,,,,,,,,,,,,,,,,,,
CC(C)(CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(N)sc12,1.1303695099552056,train,random,20,,,,,,,,,,,,,,,,,,,,,,
CC(C)(N)C(=O)N[C@H](COCc1ccc(F)cc1F)C(=O)N1CCC2=NN(CC(F)(F)F)C(=O)[C@]2(Cc2ccccn2)C1,1.190051417759206,train,random,20,,,,,,,,,,,,,,,,,,,,,,
CC(C)(O)c1ccc(Nc2nc3ccc(C#N)cc3[nH]2)cc1,0.5787283840671128,train,random,20,,,,,,,,,,,,,,,,,,,,,,
CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,1.4210778461464963,train,random,20,,,,,,,,,,,,,,,,,,,,,,
CC(C)C(=O)Nc1nc(-c2ccccn2)cc2ccccc12,1.9049958399908875,train,random,20,,,,,,,,,,,,,,,,,,,,,,
CC(C)CCOc1ccc(N)cc1,1.943061979060717,train,random,20,,,,,,,,,,,,,,,,,,,,,,
CC(C)CNc1nc(N2CCN(CC3CCCOC3)CC2)ncc1C(=O)NCc1ccccc1,1.9650136390535364,train,random,20,,,,,,,,,,,,,,,,,,,,,,
CC(C)COc1cc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)ccc1NC(=O)CN1CCOCC1,2.1760912590556813,train,random,20,,,,,,,,,,,,,,,,,,,,,,
CC(C)C[C@H](CO)Nc1nc(SCc2ccccc2)nc2[nH]c(=O)sc12,1.1300119496719043,train,random,20,,,,,,,,,,,,,,,,,,,,,,
CC(C)C[C@H](CO)Nc1nc(SCc2ccccc2)nc2nc(N)sc12,1.3100557377508917,train,random,20,,,,,,,,,,,,,,,,,,,,,,
CC(C)C[C@H](CO)Nc1nc(S[C@@H](C)c2ccccc2F)nc2nc(N)sc12,1.4899584794248346,train,random,20,,,,,,,,,,,,,,,,,,,,,,
CC(C)C[C@H](N)C(=O)NC[C@H](O)C[C@@H](N)CC(=O)NN(C)CC(=O)O,0.4771212547196624,train,random,20,,,,,,,,,,,,,,,,,,,,,,
CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)NCC#N,0.4771212547196624,train,random,20,,,,,,,,,,,,,,,,,,,,,,
