SMILES,Standard Value,dset,group,fold,astrazeneca_PPB_cbert_mlm-bert-100,astrazeneca_PPB_cbert_mlm-bert-30,astrazeneca_PPB_cbert_mlm-bert-60,astrazeneca_PPB_cbert_none-bert-0,astrazeneca_PPB_mlm_mlm-bert-100,astrazeneca_PPB_mlm_mlm-bert-30,astrazeneca_PPB_mlm_mlm-bert-60,astrazeneca_PPB_mlm_none-bert-0,astrazeneca_PPB_mtr_mlm-bert-100,astrazeneca_PPB_mtr_mlm-bert-30,astrazeneca_PPB_mtr_mlm-bert-60,astrazeneca_PPB_mtr_mtr-bert-100,astrazeneca_PPB_mtr_mtr-bert-30,astrazeneca_PPB_mtr_mtr-bert-60,astrazeneca_PPB_mtr_none-bert-0,mlm-bert-100,mlm-bert-30,mlm-bert-60,mtr-bert-100,mtr-bert-30,mtr-bert-60,none-bert-0
NCCCCN(Cc1nc2ccccc2[nH]1)C1CCCc2cccnc21,1.7989267385772014,train,random,24,,,,,,,,,,,,,,,,,,,,,,
NCCCCN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2cccnc21,1.878234468675044,train,random,24,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,1.9901084414856964,train,random,24,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,1.8572721735640407,train,random,24,,,,,,,,,,,,,,,,,,,,,,
NS(=O)(=O)c1ccc(CCNc2ccc3nnc(-c4ccccc4)n3n2)cc1,1.9858304898583925,train,random,24,,,,,,,,,,,,,,,,,,,,,,
N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,1.389724848687411,train,random,24,,,,,,,,,,,,,,,,,,,,,,
N[C@@H]1CCCN(c2c(Cl)cccc2/C=C2\SC(=O)NC2=O)C1,1.990161192898479,train,random,24,,,,,,,,,,,,,,,,,,,,,,
N[C@H]1CCN(c2c(Cl)cccc2/C=C2\SC(=O)NC2=O)C1,1.980983703289225,train,random,24,,,,,,,,,,,,,,,,,,,,,,
Nc1c2c(nc3ccccc13)CCCC2,1.7279477095447968,train,random,24,,,,,,,,,,,,,,,,,,,,,,
Nc1cc(-c2cc(C(F)(F)F)ccc2Oc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2Cl)ccn1,1.9984773030365064,train,random,24,,,,,,,,,,,,,,,,,,,,,,
Nc1cc(C(=O)Nc2cccc(-c3nnn[nH]3)c2)cc(C(F)(F)F)c1,1.9903832589062336,train,random,24,,,,,,,,,,,,,,,,,,,,,,
Nc1ccc(OCCc2ccccc2)cc1,1.984842231405276,train,random,24,,,,,,,,,,,,,,,,,,,,,,
Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,1.9974300737974715,train,random,24,,,,,,,,,,,,,,,,,,,,,,
Nc1ccc2nc(SCC(=O)NC3CCN(Cc4ccc(Cl)c(Cl)c4)CC3)sc2c1,1.8681152053272168,train,random,24,,,,,,,,,,,,,,,,,,,,,,
Nc1nc(-c2ccc(Cl)c(Cl)c2)c(-c2ccncc2)s1,1.9967742708613043,train,random,24,,,,,,,,,,,,,,,,,,,,,,
Nc1nc(-c2ccccn2)nc(N)c1Cc1ccc(Cl)cc1Cl,1.9939209588012867,train,random,24,,,,,,,,,,,,,,,,,,,,,,
Nc1nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc(N)c1N1CCOCC1,1.95575117482722,train,random,24,,,,,,,,,,,,,,,,,,,,,,
Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12,1.9085386321719595,train,random,24,,,,,,,,,,,,,,,,,,,,,,
Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,1.9085386321719595,train,random,24,,,,,,,,,,,,,,,,,,,,,,
Nc1nc(Nc2cccc(Br)c2)c2nc[nH]c2n1,1.8098289610678864,train,random,24,,,,,,,,,,,,,,,,,,,,,,
Nc1nc(O)c(Cl)c(-c2ccccc2)n1,1.97453707986615,train,random,24,,,,,,,,,,,,,,,,,,,,,,
Nc1nc(OCC2CCC2)nc2c1ncn2[C@@H]1O[C@H](CF)[C@@H](O)[C@H]1O,1.887673552454448,train,random,24,,,,,,,,,,,,,,,,,,,,,,
Nc1nc2ccc(-c3ccncc3)cc2s1,1.9450252012424627,train,random,24,,,,,,,,,,,,,,,,,,,,,,
Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,1.966798546383361,train,random,24,,,,,,,,,,,,,,,,,,,,,,
Nc1nc2ccc(F)cc2s1,1.900017432659968,train,random,24,,,,,,,,,,,,,,,,,,,,,,
Nc1nc2ccc(OC(F)(F)F)cc2s1,1.9873533887357937,train,random,24,,,,,,,,,,,,,,,,,,,,,,
Nc1nc2nc(-c3cccs3)cc(C(F)(F)F)n2n1,1.9026554752179257,train,random,24,,,,,,,,,,,,,,,,,,,,,,
Nc1ncc2cc(-c3c(Br)cccc3Br)c(N)nc2n1,1.947384701684741,train,random,24,,,,,,,,,,,,,,,,,,,,,,
Nc1ncnc2c1c(COc1cccc(Cl)c1)nn2C1CCOCC1,1.9787737843301223,train,random,24,,,,,,,,,,,,,,,,,,,,,,
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCCCNC(=O)Nc2ccccc2)[C@@H](O)[C@H]1O,1.910410939914688,train,random,24,,,,,,,,,,,,,,,,,,,,,,
Nc1ncnc2nc(-c3ccc(N4CCOCC4)nc3)cc(-c3cccc(Br)c3)c12,1.984842231405276,train,random,24,,,,,,,,,,,,,,,,,,,,,,
Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,1.717476805555496,train,random,24,,,,,,,,,,,,,,,,,,,,,,
Nc1scc2c(C(=O)NC3CC3)nn(-c3ccc(Cl)cc3)c(=O)c12,1.9889931004505048,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(/C=C/c1ccccc1Cl)Nc1ccc2c(c1)C(=O)NC2=O,1.956744545282691,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(C1CCN(c2nnc(-n3cccc3)s2)CC1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,1.9801397777457543,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(CC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2ccccc2)CC1,1.8492677462810003,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(CC12CC3CC(CC(C3)C1)C2)Nc1cccc2c(=O)n(C(CO)CO)ccc12,1.9462065538427828,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(CC12CC3CC(CC(C3)C1)C2)Nc1cccc2nc(NCCNCCO)ccc12,1.979684923827025,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(CC1CCCCCC1)Nc1cccc2c(=O)n([C@H]3CCNC3)ccc12,1.885417765110936,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(c1ccc(F)cc1)c1cccnc1,1.986189299736824,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cn3)c2)CC1)NC(c1ccc(F)cc1)c1ccc(F)cc1,1.9972082668240008,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,1.9574648598054591,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(CCCN1CC[Si](O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,1.97570746353718,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(CCCN1CC[Si](O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,1.9810018343685525,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(CCCc1ccc2cccnc2n1)NCc1cc(-c2ccc(F)c(C(F)(F)F)c2)no1,1.9972049291330105,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(CCS(=O)(=O)c1ccc(Br)cc1)NCCc1ccccc1,1.9822712330395684,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(CCS(=O)(=O)c1ccc(Br)cc1)NCc1ccc(F)cc1,1.9810026899414,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(CCS(=O)(=O)c1ccc(Br)cc1)Nc1ccc2c(c1)OCO2,1.994800899294604,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(CN1C2=NCCN2c2ccccc21)c1ccc(Cl)cc1,1.82020145948564,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(CN1CCCC1)N1c2ccccc2Sc2ccc(C(F)(F)F)cc21,1.989939013284536,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(CN1CCCCCC1)N1c2ccccc2Sc2ccccc21,1.987085029624122,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(CN1CCN(CCC2CCOCC2)CC1)NC12CC3CC(CC(C3)C1)C2,1.7372337911602618,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(CN1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cn3)c2)CC1)NC(c1ccc(F)cc1)c1ccc(F)cc1,1.9995219924577232,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(CN1CCOCC1)Nc1ccc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)cc1-c1ccccc1,1.971600520230059,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(CO)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3F)c2-c2ccncn2)CC1,1.8517009234320343,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(CO)NC1CCN(Cc2ccc(Oc3nc4ccccc4s3)cc2)CC1,1.983039616046102,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(COc1cccc(Cl)c1)NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,1.996861768490673,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(COc1cccc(Cl)c1)NC1CN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)C1,1.9981285071282664,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(COc1ccccc1Cl)c1ccc[nH]1,1.9696022648485392,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(CSc1ccccc1)N1CCN(C(=O)c2ccco2)CC1,1.865459322661965,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(CSc1nccn(-c2ccc(F)c(F)c2)c1=O)NC1CCCC1,1.8572721735640407,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(Cc1ccc(Cl)c(C(F)(F)F)c1)Nc1cccc2c(=O)n(CCO)ccc12,1.981657377634418,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(Cc1ccc(F)c(C(F)(F)F)c1)Nc1cccc2c(=O)n([C@@H]3CNC[C@H]3O)ccc12,1.956744545282691,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(Cc1ccc(OCc2ccccc2)cc1)NO,1.971600520230059,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(Cc1ccc(Oc2ccccc2)cc1)NO,1.9912260756924949,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(Cc1ccccc1)Nc1nnc(CCSCCc2nnc(NC(=O)Cc3ccccc3)s2)s1,1.9981721219394408,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(Cc1cccs1)Nc1ccon1,1.640481436970422,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(Cn1c(Cl)cnc(NCC(F)(F)c2ccccn2)c1=O)NCc1ncccc1F,1.8465073516170232,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(NC12CC3CC(CC(C3)C1)C2)OCCNC1CCCCC1,1.937993741200165,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(NC1CC1)c1cc(-c2cccs2)on1,1.965295795811656,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(NC1CC1)c1cn(-c2cccc(C#Cc3cccnc3)c2)c2ncccc2c1=O,1.9945550715586096,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(NCC1(O)CCCCCC1)c1cc(-c2ccccc2C(=O)O)ccc1Cl,1.959065017368939,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl,1.9921555669562097,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(C(=O)N2CC3CNCC(C2)O3)ccc1Cl,1.839603729470837,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CN2CC3CNCC(C2)O3)ccc1Cl,1.9792295930221555,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CN2CCNCC2)ccc1Cl,1.9528020148046548,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CN2C[C@@H]3C[C@H]2CN3)ccc1Cl,1.9515843153008263,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(N2CCNCC2)ccc1Cl,1.9882021002587809,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(N2CCNCC2)ncc1Cl,1.966798546383361,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(OC2CCNCC2)ccc1Cl,1.965295795811656,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(OCCNCCCO)ncc1Cl,1.9496339237992624,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(O[C@H]2CCCNC2)ccc1Cl,1.97570746353718,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(NCC1CCC1)c1nc(OCCOCCO)ccc1NC(=O)c1ccnc2ccccc12,1.9867717342662448,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,1.6261346747348284,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(NCCc1ccc(Cl)cc1)c1cccnc1,1.961231197044663,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(NCCc1ccccc1Cl)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl,1.9889137289123768,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2cc(F)ccc12,1.99528410768926,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2cc(S(=O)(=O)N3CCC3)ccc12,1.9777693180915743,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2cc(S(=O)(=O)NCCO)ccc12,1.9426032488421563,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2ccc(F)cc12,1.9777693180915743,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2ccccc12,1.9915934918893827,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)cc1C(F)(F)F,1.948510768837657,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c2ccccc12,1.9916247345340048,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]nc1C(F)(F)F,1.99060521142392,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]nc1C1CC1,1.986189299736824,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1cc(=O)[nH]c2ccccc12,1.991978790994584,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1n[nH]c(=O)c2ccccc12,1.9845273133437928,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,1.97570746353718,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(NCc1ccc(F)c(C(F)(F)F)c1)C1c2ccccc2C(=O)N1CCc1ncc(F)cn1,1.9594208990347373,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(NCc1ccc(F)c(OC(F)(F)F)c1)C1c2ccccc2C(=O)N1CCc1ncc(F)cn1,1.9703258364550928,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(NCc1ccc(OC(F)(F)F)cc1)C1c2cccc(O)c2C(=O)N1CCc1ncc(F)cn1,1.986805938782372,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(NCc1ccc(OC(F)(F)F)cc1)C1c2ccccc2C(=O)N1C1CCC(F)(F)CC1,1.9880341535488848,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(NCc1ccc(OC(F)(F)F)cc1)C1c2ccccc2C(=O)N1C1CCOCC1,1.947757184032904,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(NCc1ccc(OC(F)(F)F)cc1)C1c2ccccc2C(=O)N1CCc1ccccn1,1.9821534524463715,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(NCc1ccc(OC(F)(F)F)cc1)C1c2ccccc2C(=O)N1CCc1ncc(F)cn1,1.968238412939477,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(NCc1ccc(OC(F)(F)F)cc1)C1c2ccccc2C(=O)N1CCc1ncccn1,1.951502651084677,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(NCc1ccc(OC(F)(F)F)cc1)C1c2ccccc2C(=O)N1C[C@@H]1CCCO1,1.9785088414971093,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(NCc1ccc(OCC(F)(F)F)nc1)C1c2ccccc2C(=O)N1CCc1ccccn1,1.8783148900630169,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(NCc1cccc(F)c1)NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,1.985837586037632,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(NCc1cccc(OC(F)(F)F)c1)C1c2ccccc2C(=O)N1CCc1ncc(F)cn1,1.9471091815674333,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(NCc1ccccc1)c1ccc2cccnc2c1O,1.9864582127373065,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(NCc1ccccc1Cl)c1cccnc1Oc1ccccc1,1.9374677396433773,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(NCc1ccccn1)c1cc(-c2ccccc2)nc2ccccc12,1.9927716141810656,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(NCc1cccnc1OCC(F)(F)F)c1cncc(-c2ccc(Cl)cc2)c1,1.9994350498763296,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(NS(=O)(=O)c1ccc(Cl)cc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,1.826851947820644,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(NS(=O)(=O)c1ccc(F)cc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,1.9066043717249803,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(NS(=O)(=O)c1ccccc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,1.910410939914688,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(NS(=O)(=O)c1ccccc1Cl)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,1.9864582127373065,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,1.7505083948513462,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCC(Cn2cncn2)(C2CCCCC2)CC1)[C@H]1Cc2ccccc2CN1,1.9973425125466395,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,1.9964218434352416,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1cc(-c2ccncc2)c[nH]c1=O)[C@H](Cc1ccccc1)NC1(c2ccccn2)CC1,1.9873533887357937,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(CCO)cc1)c1cc2cc(Cl)ccc2[nH]1,1.9939209588012867,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(CN2CCNCC2)cc1-c1nc2ccccc2[nH]1)c1cnc2ccccc2n1,1.987304678696748,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(Cl)c(C(=O)Nc2cccnc2)c1)c1cccc(C(F)(F)F)c1,1.9967480288031296,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(Cl)c(C(=O)Nc2cncs2)c1)c1cccc(Cl)c1,1.999130541287371,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(Cl)c(Cl)c1)Nc1ccccc1C(=O)O,1.678518379040114,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(Cl)c(S(=O)(=O)N2CCNCC2)c1O)Nc1cccc(F)c1Cl,1.996186586432672,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(Cl)cc1)Nc1nnc(-c2ccncc2)s1,1.9992610711131005,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(Cl)nc1)c1ccc(F)c(F)c1,1.9513641213956472,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(N2CCNCC2)cc1)c1ccc(-c2ccc(Cl)cc2)o1,1.9908595406618268,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc([N+](=O)[O-])cc1O)Nc1ccccc1Br,1.998825819040286,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1cccc(CCO)c1)c1cc2cc(Cl)ccc2[nH]1,1.9967742708613043,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1cccc(Cl)c1)Nc1nnc(-c2ccncc2)s1,1.998564088847688,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1cccc(Cl)c1)c1ccccn1,1.9782718416106355,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccccc1)Nc1nc(-c2ccccc2)cs1,1.999782798454136,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccccc1-c1ccccc1)OC1CCN(CCCCCCCCCNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)CC1,1.9539812448362324,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccccc1Cl)c1cc[nH]n1,1.9703003754021773,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccccc1F)NC1N=C(c2ccccc2)c2ccccc2NC1=O,1.988469770209876,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccccc1F)N[C@H]1N=C(c2ccccc2)c2ccccc2NC1=O,1.9860663733159605,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccccn1)c1ccc2[nH]c(-c3ccc(NC(=O)C45CC6CC(CC(C6)C4)C5)cc3)nc2c1,1.998695158311656,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccncc1)c1cccc2ccccc12,1.9689496809813425,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(O)/C=C/c1cccc(-c2cnc3[nH]ccc3c2)c1,1.9903832589062336,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(O)C(c1ccccc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,1.961231197044663,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(O)C(c1ccccc1)N1CCO[C@H](CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)C1,1.997211582832505,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(O)CCc1ccc(NCc2cccc(Oc3ccccc3)c2)cc1,1.9977357765978985,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(O)CCc1ccc(OCc2cc(Cl)ccc2-c2ccccc2)cc1,1.999130541287371,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(O)CCn1c2c(c3ccccc31)C[C@H](NS(=O)(=O)c1ccc(F)cc1)CC2,1.9846815696203648,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(O)CNC(=O)c1ncccc1O,1.8830299457576103,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(O)CNCCNc1ccc(Cl)c(C(=O)NCC23CC4CC(CC(C4)C2)C3)c1,1.967547976218862,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,1.8230319030335,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(O)COc1ccc(Cl)cc1CN1CCCN(S(=O)(=O)Cc2ccccc2)CC1,1.9258275746247424,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(O)COc1ccc(Cl)cc1CN1CCN(S(=O)(=O)Cc2ccccc2)CC1,1.9764357895205824,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(O)COc1ccc(Cl)cc1CN1CCN(S(=O)(=O)c2ccc(F)cc2)CC1,1.973468499012336,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(O)COc1ccc(Cl)cc1CN1CCN(S(=O)(=O)c2ccccc2)CC1,1.9680268906229288,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(O)COc1ccc([N+](=O)[O-])cc1-c1ccccc1,1.9982157323709584,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(O)COc1cccc(C(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,1.9943171526696368,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(O)COn1c(-c2ccccc2)nc2ccc([N+](=O)[O-])cc21,1.9939209588012867,train,random,24,,,,,,,,,,,,,,,,,,,,,,
O=C(O)CSCC(=O)Nc1nc(-c2ccccc2)cs1,1.995766779049974,train,random,24,,,,,,,,,,,,,,,,,,,,,,
