SMILES,microsom_stab_h,dset,group,fold,adme_microsom_stab_h_cbert_mlm-bert-100,adme_microsom_stab_h_cbert_mlm-bert-30,adme_microsom_stab_h_cbert_mlm-bert-60,adme_microsom_stab_h_cbert_none-bert-0,adme_microsom_stab_h_mlm_mlm-bert-100,adme_microsom_stab_h_mlm_mlm-bert-30,adme_microsom_stab_h_mlm_mlm-bert-60,adme_microsom_stab_h_mlm_none-bert-0,adme_microsom_stab_h_mtr_mlm-bert-100,adme_microsom_stab_h_mtr_mlm-bert-30,adme_microsom_stab_h_mtr_mlm-bert-60,adme_microsom_stab_h_mtr_mtr-bert-30,adme_microsom_stab_h_mtr_none-bert-0,adme_microsom_stab_h_sbert_mlm-bert-100,adme_microsom_stab_h_sbert_mlm-bert-30,adme_microsom_stab_h_sbert_mlm-bert-60,adme_microsom_stab_h_sbert_none-bert-0,mlm-bert-100,mlm-bert-30,mlm-bert-60,mtr-bert-100,mtr-bert-30,mtr-bert-60,none-bert-0
COc1c(C)cnc(Cn2cc(C#CCC(C)(C)O)c3c(Cl)nc(N)nc32)c1C,1.7648722,train,random,18,,,,,,,,,,,,,,,,,,,,,,,,
CN1CCC(CNc2ccc3ncc(-c4cccc(OC(F)(F)F)c4)n3n2)CC1,1.958442761,train,random,18,,,,,,,,,,,,,,,,,,,,,,,,
O=C(NCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1)c1ccc(F)cc1,1.784759895,train,random,18,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-n2nc(C)cc2N)nc(C)n1,1.770380657,train,random,18,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2cccc3ccnn23)nc(N2CCCC2)n1,2.087430008,train,random,18,,,,,,,,,,,,,,,,,,,,,,,,
COc1ncccc1CNc1c(C#N)cnc2c(C)cc(F)cc12,2.192057039,train,random,18,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccnc2[nH]c(CSCc3ccccc3)nc12,1.926254961,train,random,18,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)OC(=O)N1CCCN1C(=O)c1cc2cc(Cl)ccc2[nH]1,1.673849977,train,random,18,,,,,,,,,,,,,,,,,,,,,,,,
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F,0.881384657,train,random,18,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)C(=O)N(c1ccc(C)cc1)C(=O)C2,1.47424541,train,random,18,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(CO)nc(N2CCCCC2)n1,1.426625106,train,random,18,,,,,,,,,,,,,,,,,,,,,,,,
O=c1[nH]c2ccccc2n1C1CCN(Cc2nc(-c3cccs3)no2)CC1,1.056828653,train,random,18,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,2.122406886,train,random,18,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c(C(=O)NCCc2cc3nc(-c4ccco4)ccn3n2)cnn1C,1.46169357,train,random,18,,,,,,,,,,,,,,,,,,,,,,,,
CN(C)Cc1ccnc(NC(=O)c2ccsc2)c1,0.82445127,train,random,18,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1nc(-c2ccccc2)oc1NCc1ccc2c(c1)OCO2,2.318165633,train,random,18,,,,,,,,,,,,,,,,,,,,,,,,
Clc1ccc(CSc2nc(-c3ccccc3)cs2)cn1,2.344101337,train,random,18,,,,,,,,,,,,,,,,,,,,,,,,
Fc1cc(-c2noc(C3CCN(C4CC4)CC3)n2)cc(F)c1F,1.87478902,train,random,18,,,,,,,,,,,,,,,,,,,,,,,,
Fc1cccc2c1CN(Cc1c[nH]nc1-c1cccnc1)CC2,1.968226032,train,random,18,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C#N)c(NC(=O)CCc2ccccc2)n1,1.046690221,train,random,18,,,,,,,,,,,,,,,,,,,,,,,,
O=C(NCCc1ccc(F)cc1)n1ccnc1,1.598757687,train,random,18,,,,,,,,,,,,,,,,,,,,,,,,
Cc1noc(C)c1COc1ccc2ncccc2c1,1.938479696,train,random,18,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1cccc(NCc2ccc(-c3cccnc3)o2)c1,1.961340398,train,random,18,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(-c2cnc3ccccc3n2)cc1N,2.408026158,train,random,18,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc2cnc(C3CCN(C(=O)CCc4ccno4)CC3)cc12,1.494224187,train,random,18,,,,,,,,,,,,,,,,,,,,,,,,
CN(C)c1ccnc(NC(=O)c2cnsn2)c1,2.211774429,train,random,18,,,,,,,,,,,,,,,,,,,,,,,,
Oc1cc(F)ccc1-c1nc(-c2ccncc2)no1,1.632771005,train,random,18,,,,,,,,,,,,,,,,,,,,,,,,
Nc1c(C(=O)NCC2CCCO2)sc(=S)n1-c1ccc(Cl)cc1,1.548143692,train,random,18,,,,,,,,,,,,,,,,,,,,,,,,
Cn1c2cc(S(C)=O)sc2c2cnn(Cc3cccc(N)c3)c(=O)c21,0.691788524,train,random,18,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](NCCCCCCN3C(=O)C=CC3=O)CC[C@@H]12,0.784331948,train,random,18,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)c1cc(C(=O)CSc2nnnn2-c2ccccc2)cc(C(C)(C)C)c1O,1.41703964,train,random,18,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(NC(=O)c2cncn2-c2ccccc2)n1,1.654898161,train,random,18,,,,,,,,,,,,,,,,,,,,,,,,
CCCc1nc2nc(C)c(NS(=O)(=O)c3ccc(C4CCCCC4)cc3)c(O)n2n1,2.227421323,train,random,18,,,,,,,,,,,,,,,,,,,,,,,,
O=C(NC1CCNCC1)c1ccc2[nH]ncc2c1,1.41385276,train,random,18,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(/C=N/Nc2cc(N3CCOCC3)nc(OCCc3ccccn3)n2)c1,2.115533963,train,random,18,,,,,,,,,,,,,,,,,,,,,,,,
O=C(NC1CCNCC1)c1ccc2cn[nH]c2c1,1.206637011,train,random,18,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1cccc2c(=O)cc(-c3nnn[nH]3)oc12)c1ccc(OCCCCc2ccccc2)cc1,1.323478988,train,random,18,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cn2nc(-c3cc(=O)n4cc(N5CCNC6(CC6)C5)ccc4n3)cc(C)c2n1,1.243236538,train,random,18,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(OCC2(O)CCN(CC3(O)CCN(c4ccccc4C)CC3)CC2)cc1,2.602153355,train,random,18,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nnc(-c2ccc(N3CCC(Oc4ccccc4C(F)(F)F)CC3)nn2)s1,1.158814647,train,random,18,,,,,,,,,,,,,,,,,,,,,,,,
O=C(NCCc1ccccc1)c1ccc(NC(=O)N2CCCCc3ccccc32)cc1,2.408387533,train,random,18,,,,,,,,,,,,,,,,,,,,,,,,
NC[C@H]1CC[C@@H](C(=O)Nc2ccc3[nH]ncc3c2)O1,1.247555947,train,random,18,,,,,,,,,,,,,,,,,,,,,,,,
NC1CCCC(C(=O)Nc2ccc3[nH]ncc3c2)C1,1.104862518,train,random,18,,,,,,,,,,,,,,,,,,,,,,,,
NC1CC(NC(=O)c2ccc(-c3cn[nH]c3)cn2)C12CCC2,0.929827481,train,random,18,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(CN2CCCCC2)cc1)c1ccnc2[nH]cnc12,0.888010912,train,random,18,,,,,,,,,,,,,,,,,,,,,,,,
c1sc(NCC2CCCO2)nc1C12CC3CC(CC(C3)C1)C2,1.65965003,train,random,18,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(/C=N/Nc2cc(N3CCOCC3)n3nc(-c4ccncc4)cc3n2)c1,1.507059385,train,random,18,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)NC(=O)COc1cccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3ccccc3n2)c1,1.630824356,test,random,18,1.7688519347199994,1.6125495523499997,1.67553348216,1.5590123163499998,1.5690317229900002,1.7263528509499995,1.5391844899499998,1.6389323620299998,1.7893112628799996,1.7075605593900005,1.59904448765,1.65833292721,1.73322333647,1.4055386264200007,1.54193033478,1.4784749857600008,1.7428991434999994,1.6068827062400004,1.5906736195800009,1.7207694594799998,1.5746961754799997,1.6147905075,1.56432275612,1.5988431954400002
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2[C@@H]1CCCNC1,1.543708051,test,random,18,1.5829520688599998,1.5748183618400002,1.6794912179399992,1.677180960999999,1.6946846879200002,1.5350539680600002,1.6759970622900007,1.6620679164099992,1.8470125191500009,1.70793526613,1.7302651896099999,1.6197460592099993,1.5913209849099994,1.7543588784800006,1.8764061846700009,1.8653674996499998,1.8521579410299998,1.7730842306799994,1.60870933505,1.6838819864699999,1.5849337348900001,1.6845174337199997,1.6706284004400005,1.7203808454800011
COc1nn(C)cc1C(=O)Nc1cccc(-c2cnc3n2CCC3)c1,1.021644036,test,random,18,1.4647028338900003,1.3594252357600005,1.3604248472300007,1.7148011344500003,1.7228814306199993,1.6520676279999995,1.7853215209499995,1.7545898403400002,1.3787706063900007,1.4100245137399994,1.4022487998199997,1.5686987511700006,1.47016337292,1.31091800019,1.3736124913500003,1.4202032421800006,1.6641922425000006,1.7102990371799998,1.7579930182700003,1.6225395337599997,1.4135404284200004,1.5099262444799997,1.55276903579,1.6989985140200006
Cc1ncc(CN2CC[C@@H](Nc3cncc(Cl)n3)[C@@H](C)C2)s1,1.878648159,test,random,18,1.6434179076800004,1.5674260406699998,1.4862489994599999,1.3517354131200006,1.4795926159800004,1.58117725906,1.676290118979998,1.5059271090600004,1.6096989585400003,1.6224789887200008,1.5081661285900005,1.6478261241999999,1.6406912982000015,1.5467687641599996,1.57380037906,1.3822533722600008,1.5455096477300005,1.6572839580199998,1.7365776639200001,1.584340413230001,1.6628356636599997,1.402635662090001,1.4155790486400002,1.6208929889999997
CN(C)C(=O)C1(Cc2ccccc2-c2ccccc2)CCN(C(=O)C2CCCO2)CC1,2.596224212,test,random,18,2.438589232229999,2.2666136197499993,2.3588280775199992,1.83423381648,2.1249351865200006,2.0523120345099994,1.9500711477299992,1.8495730919800004,2.5849997900899986,2.175602461439999,2.3791627945899987,2.2933613043700003,2.29483176833,2.303567053799999,2.21480083788,2.1313507250599995,1.9666262398500003,2.0156006811399987,1.9818009549699998,2.0442915676299993,2.219179352,2.1088819934499994,2.1834676148299987,1.8633284344699999
CC(C)(C)C(=O)N1CCC(Cc2ccc(-c3cccs3)cc2)(C(=O)N2CCCC2)CC1,2.347780667,test,random,18,2.0415381394199996,2.0820191807799997,1.9666731500299997,1.9124264884300004,1.6525804603300003,1.5900424454299995,1.5356608120600008,1.5511342646000006,2.069340442040001,1.8719308014600002,2.005757284129999,2.17981879964,2.2587154583099998,2.1184470511699995,2.0696291463900005,1.9229594141400006,2.1659568733300003,1.7630352210200004,1.6339332719800013,1.896251342299999,2.0117062695699994,2.0018052262399983,2.09444368065,1.8631037312899992
OC[C@H](Nc1cncc(-c2ccc3[nH]ncc3n2)c1)c1ccccc1,0.991226076,test,random,18,1.5737369911399997,1.5602573194899998,1.5232673204800002,1.7502055373600012,1.5629465640799998,1.5048958340600003,1.4475432246999997,1.6493232761300005,1.4117321511799998,1.4683767200199995,1.4327932107900003,1.5144987100800003,1.4901977153799997,1.5793793032100003,1.4432592013799999,1.347502535090001,1.8855188419799995,1.5089633621900003,1.41249178697,1.4228899041000003,1.560774318850001,1.4650115872299998,1.6047539730300011,1.6277686909
COc1ccc([C@H]2CN(C(C)=O)[C@@H]3CCCN(Cc4cccc(F)c4)[C@H]23)cc1,2.24496946,test,random,18,1.69844629003,1.9398719085700007,1.7788000519299991,1.6805407694799988,1.6751341626,1.7268756952800002,1.7563944050200007,1.9538168244500007,1.8804866800099989,1.830420940889999,1.76799020555,1.795761789,1.6808127832799997,2.007939569020001,1.8215047130500008,1.8390265607500011,1.9686894070400007,1.7156726511299996,1.7080938338099996,1.8653868775399998,1.7821635986000006,1.8164227260599999,1.6687773306600011,1.748485596650001
O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,1.074597045,test,random,18,1.5808104641900005,1.54841998185,1.6540903209500004,1.5745931266400002,1.5518159607300006,1.4260558990399996,1.4429890855599998,1.6194319118599998,1.4073037675,1.4174056895500005,1.4796254855200002,1.5482966463999994,1.5381083262999997,1.5668468739199997,1.45326228808,1.5588380441600007,1.51927064708,1.5212078561300006,1.5402601152400004,1.4938326715500003,1.5335751752300006,1.5547331251099998,1.656883622599999,1.63034501721
CCN(C/C=C\c1ccc(C2CCCCC2)c(Cl)c1)C1CCCCC1,1.676446677,test,random,18,1.6791020149300007,1.8682536095499997,1.816823052929999,1.6022877056800002,1.7826796474699995,1.6954510353600012,1.61708665071,1.5613661688399998,1.7383809469200002,1.8839331799799999,1.8893962576099992,1.8272863779699993,1.9016360393699991,1.577003061090001,1.5753599175000002,1.5376338433600003,1.5049798918500006,1.69793932742,1.591017455,1.6198314466200001,2.0136937059400006,1.8794435449100002,1.9634175121500008,1.65793277471
COc1nn(C)cc1C(=O)Nc1cccc2cnccc12,1.998886781,test,random,18,1.4513929532500007,1.4060616875399996,1.5073107011200002,1.6209019414800003,1.62018246344,1.6099487812400008,1.5604913941200003,1.71969778269,1.3690411736899997,1.5082871329299996,1.4612341656600003,1.4525418298800004,1.46141102649,1.4381432566999999,1.3253510922800007,1.4838369246400003,1.7128324721100003,1.6522136225800004,1.8093206623299993,1.7036943142,1.32599255646,1.39077471984,1.41024919588,1.6939620283699997
Cc1noc(C(C)C)c1C(=O)N1CC(C)OC(c2ccccc2)C1,1.852187112,test,random,18,1.8766129728899998,2.064735183529999,1.8562111178199998,1.7832136835299996,1.7960728361300005,1.7942617553600007,1.72023002433,1.7705003031200008,1.86552999286,1.8365208677399991,1.7953441848900005,1.5849177143199997,1.7982155939199997,1.9068498391700004,1.8618088178500003,1.8744523389599999,1.5387546800600003,1.8759274421999999,1.8292740631900002,1.6605996347299998,1.54289237039,1.5960489308299999,1.6417519968700005,1.7601386749000008
CN(Cc1ccccc1)C1(C(=O)N2CCNC(=O)CC2)Cc2ccccc2C1,2.052682402,test,random,18,2.1272072921999996,1.8648394930499996,1.9053969349599997,1.3446709939400003,1.5248997717200004,1.7353295522799999,1.6755790471100007,1.60176400341,2.01184303495,1.8554073792899997,1.83028729127,1.8901225907199999,2.1362917755299993,1.3671014145899993,1.7557004463599992,1.6928640103899997,1.6187991097799994,1.7281561330500008,1.71013511698,1.7869105253000002,1.7754974191999997,1.8673416845200004,1.7911249784099996,1.7757044369099995
O=C1CCCC[C@@H]2[C@H](C[C@@H](Cc3ccccc3F)N2C(=O)c2cccc3ncccc23)N1,1.804466564,test,random,18,1.5036149042900002,1.47550444373,1.4868055177300001,1.3066627950999998,1.4967811545100005,1.4635901494000003,1.4441115828600002,1.3465353063199996,2.18431544888,1.9057698040399995,1.9098553049299993,1.8378606605199992,1.8279492383099996,1.6664800070399999,1.5975383395299998,1.7403088767300006,1.3618500130000004,1.4812195425099999,1.6239833739500003,1.5312801410300005,1.7065760106899992,1.5205579473799997,1.47629672576,1.4359460657
COCCc1noc(CN2CC(c3ccccc3)(c3ccccc3)CCC2=O)n1,2.325244658,test,random,18,1.7163219354100006,1.7840641419199996,1.7710431533100004,1.6004336046599994,1.5166360080399997,1.5452635893500002,1.7530541219200007,1.45459341796,2.13104942811,2.0230229801799995,2.13355006612,1.8147846765199995,1.9200022452599999,1.7420076681499999,1.5481361624999999,1.8513787956300007,1.6730187162299999,1.5352992710500002,1.6087079028199998,1.808738726609999,1.77234274473,1.8898096216799987,1.7320808245200003,1.5834531507
Cc1oc2ccccc2c1CNc1nnc(-c2ccncc2)o1,1.523538372,test,random,18,1.4677638657900003,1.62349592102,1.69595264254,1.5994890403600002,1.5664189633799999,1.6019989717599996,1.726641400809999,1.6117950003300012,1.5870928267800009,1.4977897714499995,1.5759172324500006,1.7898030512099998,1.60158123711,1.6585861050000004,1.5887567920199999,1.4989072756700004,1.3958537334499996,1.6613352970999995,1.52320494925,1.66873722548,1.62925726366,1.5908486197999994,1.6419677387799994,1.5409839317900005
O=C(Nc1cnccc1-c1ccc(Cl)cc1)c1ccnc(NC(=O)C2CC2)c1,1.47950333,test,random,18,1.4822407774100006,1.4164059579899995,1.6526897939299996,1.6724327832399997,1.5145246000599994,1.5433354482600006,1.5655336133099995,1.7662363145699995,1.5207687542000001,1.62161546825,1.5125584485199994,1.6152862692199996,1.5747312660799995,1.6415455037000004,1.740370858430001,1.71753967351,1.7007917107300004,1.6786312428000003,1.80374089407,1.76001408831,1.4926565525399997,1.4714455265000004,1.6207778599099996,1.6235140855699997
CCn1cc(C(=O)O)c(=O)c2c(N)c(F)c(NC3CCCCC3)cc21,0.940516485,test,random,18,1.616946700880001,1.3890460751800007,1.4250992779000002,1.56973696816,1.528240325890001,1.4939253403300006,1.5059992646700007,1.6350308818299992,1.3817269002799994,1.43169500509,1.3324861518999997,1.5224792501300006,1.5257458279400007,1.43259083392,1.5818931210799996,1.56459193984,1.6735356394999994,1.5121049190900002,1.5491670821700003,1.54424573563,1.5289194444000003,1.5516264025000002,1.6261569289399997,1.6211962223899996
CC(=O)NCC(=O)N1[C@H]2CC[C@@H]1c1cc(Nc3ncc(C(F)(F)F)c(NC4CCC4)n3)ccc12,1.317394675,test,random,18,1.6102719840700004,1.68957678147,1.6163384732600001,1.6290748683599998,1.48709510172,1.47311152921,1.63491671721,1.5866632866599995,1.9108533538,1.6289421129799992,1.5274854625200005,1.7131407433999999,1.6167457530599998,1.5436625302599998,1.4633704277000001,1.3277854269700007,2.0118973732500005,1.52467258641,1.4308083249500012,1.5761025367500006,1.4999594504999998,1.6422432991199998,1.5158821856700007,1.5776665981300007
CC(C)(C)c1ccc(C(=O)Nc2cn3cc(-n4ccnc4)ccc3n2)cc1,1.781252594,test,random,18,1.49780958953,1.4345511258699994,1.4660576333400004,1.81838382814,1.5077542820000007,1.5307819205900004,1.45092102813,1.4601859282599998,1.57609425373,1.5512379822799993,1.5489921082700004,1.5143598664200002,1.5368470563199998,1.7947486282599991,1.5407066546700003,1.6905413546800003,1.8538838461899996,1.41211033708,1.5989697609599998,1.3935237835999998,1.4795281224199996,1.4522508138,1.4380168628699996,1.5354628955100005
COc1cc(Nc2cc(-c3cccc(C#N)c3)ccn2)ccc1N1CCN(C)CC1,0.76930346,test,random,18,1.4895507511999997,1.6448351861800006,1.5298918266900003,1.73346507018,1.5505020791000002,1.70974399,1.5566011319700002,1.6310713107600006,1.7631215458799998,1.5727645037899989,1.7214516641900008,1.58111625013,1.8692601220000002,1.6844999597700003,1.6154376023599997,1.9274308110400002,1.8873169280000013,1.5609529386999998,1.7234171825199995,1.60243510362,1.6976440036900002,1.7051663018900007,1.7613271197599998,1.6413973606400005
NS(=O)(=O)C#Cc1ccccc1,1.023705043,test,random,18,1.4798540737899994,1.43149726296,1.4212495569400003,1.46290192443,1.5410150136599998,1.5376721007799998,1.4876350788899995,1.5307989747399997,1.5513584582399997,1.5292911988999998,1.4744080915599995,1.5699070659900003,1.45647898395,1.6562616253999989,1.4771450816900003,1.48555182743,1.3269864046600004,1.5836830002900004,1.4351183488599994,1.4358444127900003,1.6030921735600003,1.51329519961,1.5963583550500013,1.3605763006
C=CC(=O)N(C)CCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,1.89741814,test,random,18,1.6875556256000002,1.8767186456600005,1.7951535569800003,1.6958721089399997,1.637503562800001,1.629280803180001,1.7925025064100004,1.9421922005200007,1.6700627378400008,1.6653722195700007,1.6823878553600002,1.6803984255,1.6262931494700001,1.8746514312200009,2.08334789842,1.69962465583,1.6556921526500004,1.66717947224,1.790155154240001,1.6955749757700007,1.71150862107,1.7543771069300005,1.6659600550999993,1.6640539327200006
CCC(=O)N1CCN(c2ccc(Cl)cc2NC(=O)COc2ccccc2)CC1,1.946432613,test,random,18,1.8597474303899997,1.6639354544500007,1.9598459980000005,1.7586071403299999,1.7856239111800005,1.947200586669999,2.0676953753899996,1.5684881319800001,1.9704139749399991,1.6080152066,2.14217442109,1.8606525334200001,1.90014437845,2.084076959290001,1.9950577923200006,2.0350055670900007,1.5732496500400013,1.7028729359199999,1.6620490229999996,1.9202789199000012,2.0230102202499998,1.8670790833599995,1.99195208259,1.6395171433000006
CSCC(=O)N1CCN(C(=O)CSC)C2(CCCCC2)C1,1.762205758,test,random,18,1.9195267077699998,1.5307070016500004,1.762486607380001,1.55834634783,1.7632709472800001,1.91327255066,1.61788299515,1.7083882280900002,1.8162788802699998,1.6919875153300006,1.8580542449200004,1.6228912397099997,1.6398308638499999,1.61468194114,1.55820058156,1.56823869562,1.7114150230700014,1.8853712304999999,1.8385531981699998,1.7819411061499997,1.7651300016599998,1.6520762952900006,1.6492358213599991,1.6674652188199994
COc1cccc(OCCCn2cncc2-c2cc3c(cc2C)n(C)c(=O)n3C)c1,1.584059705,test,random,18,1.7942393922499995,1.8659553564,1.8320838713999998,1.7521131929500005,1.6926935447400007,1.8511051653999993,1.7915329815199996,1.5981093270100004,1.9134106904299997,1.7382827137099996,1.8149160655600003,1.8069921658699997,1.6466063782400002,1.6500103374100001,1.7749352686799995,1.7108193130499998,1.711640086070001,1.6733469251999993,1.7701223597199995,1.6772627960700004,1.7768609121099996,1.8388480287399995,1.8440210576600007,1.73040518143
Cc1cc(C)nc(Nc2ccc(C3CCCN(CC(=O)N4CCCC4)C3)nc2)n1,0.918082785,test,random,18,1.8013186384900002,1.5402400621200005,1.77573242061,1.6146234431300004,1.6497632745900006,1.5798706098900002,1.4149800620200008,1.7718276832999995,1.389956110680001,1.46277145433,1.3191962116600007,1.4500114639300004,1.5932551307699998,1.4628143465799999,1.5880285549599997,1.5263684218700004,1.6320124226099997,1.8338132533199996,1.7200230229200009,1.69382329714,1.4814272093599998,1.4512963390700002,1.5265937405099999,1.7859086760499994
O=C1Nc2ccccc2O[C@H]2C[C@@H]1N(CC1CC1)C2,1.160948481,test,random,18,1.3717488229799997,1.3892943441,1.2731933724000002,1.188370143919999,1.2445711785699993,1.3969670649100003,1.3475829974099995,1.3732890525199992,1.3268518404099998,1.41081736985,1.3254501552599995,1.6124826924000004,1.30282775637,1.3063691321099995,1.4269979465399993,1.5097149206799998,1.2427919731499992,1.3988398206299992,1.3226055335099993,1.3360131983399999,1.4325198360400002,1.4636098847899999,1.4296199716499998,1.4980457915999992
COc1ccc(-n2cc3c(c2-c2ccccc2Br)c(=O)n(C)c(=O)n3C)cc1,1.574575243,test,random,18,1.53593452764,1.6600911327199999,1.6125924231400004,1.4666907966400007,1.644462471500001,1.6009992559899993,1.69967268977,1.67484247254,1.6599215664799996,1.6447498034299997,1.7927310652199997,1.6853921804399996,1.649718720829999,1.6316345299400006,1.4202514558099997,1.3556022213699996,1.7358474748600006,1.7564262081299995,1.69086166591,1.7451108366799999,1.7702929456300007,1.7697205280300006,1.7463289118800005,1.8804628606999996
COc1ccc(CN2CCC(c3nc(C(C)C)no3)CC2)c(F)c1,1.544489726,test,random,18,1.7853167432600003,1.7362826469900006,1.6535753334300003,1.5928380162299995,1.7565570133200006,1.72708051243,1.7357147139500007,1.6439704835500006,1.4478918268100003,1.5499125643999994,1.5796287520999996,1.4741132777800001,1.5425950841599996,1.6460038606099996,1.5790995385599986,1.5099395110099996,1.7751292517699997,1.8262188041400003,1.766761409249999,1.6732080877600004,1.3908242626599994,1.50824807815,1.47614449593,1.6394157860500005
CCCn1cc(C(=O)N2CCC(c3n[nH]cc3C(=O)N(C)Cc3ccccc3)CC2)cn1,2.109848421,test,random,18,1.6909967012899998,1.67331066568,1.69021387073,1.6622295549000004,1.5930011655100005,1.7664226818,1.7084005324400002,1.6180274159100005,1.80989902382,1.5958954395700005,1.85110404302,1.6047815163499999,1.6526987068200005,1.4670702598000003,1.46272309864,1.4794892937299995,1.6657598241,1.45722696113,1.7595709971399986,1.6737744277099997,1.70704394374,1.7746017520100008,1.63175438866,1.5951697057
CNC(=O)c1ccc(N2CCCC2)nc1,1.650200637,test,random,18,1.4177677435300005,1.44216738049,1.3150734055600004,1.5878518636300007,1.29737534036,1.3826078721,1.3749445562900005,1.5936791067399994,1.2438545915200008,1.3034294506300006,1.3424178001999996,1.3627008872300004,1.2936499936300003,1.5154214124899994,1.42725312196,1.51058297448,1.5981506023000003,1.4658890156499995,1.3876175057999998,1.31407254405,1.24707432778,1.3664561160600002,1.3565090334699996,1.4615313433200003
Cc1cc(OCc2ncc(C(C)(C)C)o2)nn1C,1.444638031,test,random,18,1.45181605809,1.59521501544,1.60351973064,1.6657709729400003,1.5402749484399998,1.54014403672,1.5148512751699998,1.7017361529599995,1.4989665019099996,1.4361427315699995,1.3941810986099998,1.6848445034500004,1.6043767058000002,1.7307761807900002,1.6838033943700006,1.7143838436400003,1.5920161525100003,1.5898773019599992,1.4747215113799998,1.51396785794,1.4404438738500005,1.5279225274600006,1.53826734927,1.6509465483400003
COc1nc(C)nc(N(C)Cc2nccs2)c1C,2.116677465,test,random,18,1.58628800271,1.6003466275799993,1.5704108336700005,1.6442290775400008,1.5725658369099997,1.6911573945100014,1.6487187008700004,1.4469770859699997,1.5368315965900001,1.47572795622,1.58858685389,1.4513423254200004,1.5593989478100005,1.30353579019,1.4194385133499994,1.4736807722400003,1.7506066466999988,1.6310417206299996,1.6284734754399994,1.65668627712,1.5381689003400008,1.5795734288399992,1.5679308893100008,1.5773976741599995
O=C(CN1CCCN(c2ccc(C(F)(F)F)cn2)CC1)Nc1ccccc1F,2.171023996,test,random,18,1.6095767725,1.6693159040100005,1.5976809744399996,1.8196860146000007,1.7516079029099996,1.6433615896399993,1.6512595599300013,1.9595991053199993,2.0431339263800004,2.104263487280001,1.89028701493,2.1098350809600004,1.69220684423,1.8347371741699987,1.7919707309699995,1.8667750954499995,2.141708591590001,1.7161555344399997,1.6335717443200004,1.8660277679100008,2.000383370250001,1.8919796820700012,2.05700772669,1.7254761110199996
O=C(CN1CCCN(c2nccs2)CC1)Nc1cccc(Cl)c1,2.645352502,test,random,18,1.53211247872,1.4391629633699994,1.6246933765300002,1.68076874991,1.84861190583,1.803394633449999,1.76173323089,1.8498392796900003,1.79527834959,1.6355864852900002,1.7173759322400008,1.9194202074499997,1.7538178333000005,1.3306874526599999,1.2058179017199995,1.4672931104099995,1.8315961250300008,1.78682876599,1.6589890671799998,1.9372569570099996,1.8789627891200007,1.7706330089000004,1.8942453431500001,1.67209683934
COc1ccc(-c2cccc(C3CCCN(CC(=O)Nc4ccccn4)C3)n2)cc1,2.118449915,test,random,18,1.8710274540500003,1.8748261015799996,1.9594470921099991,1.7469755156100004,1.717151675059999,1.65722999075,1.5800145790600004,1.5495475494100006,1.95258339384,1.877689554369999,1.7679172784200003,1.7482900538800012,1.8162103274199994,1.5065287851699998,1.58624701466,1.5138571896499995,1.2278408685400004,1.7619467581600003,1.54981038724,1.67834879574,1.8184838639499994,1.7189205517599995,1.7507223377700007,1.711561133580001
