SMILES,Standard Value,dset,group,fold,astrazeneca_Solubility_cbert_mlm-bert-100,astrazeneca_Solubility_cbert_mlm-bert-30,astrazeneca_Solubility_cbert_mlm-bert-60,astrazeneca_Solubility_cbert_none-bert-0,astrazeneca_Solubility_mlm_mlm-bert-100,astrazeneca_Solubility_mlm_mlm-bert-30,astrazeneca_Solubility_mlm_mlm-bert-60,astrazeneca_Solubility_mlm_none-bert-0,astrazeneca_Solubility_mtr_mlm-bert-100,astrazeneca_Solubility_mtr_mlm-bert-30,astrazeneca_Solubility_mtr_mlm-bert-60,astrazeneca_Solubility_mtr_mtr-bert-100,astrazeneca_Solubility_mtr_mtr-bert-30,astrazeneca_Solubility_mtr_mtr-bert-60,astrazeneca_Solubility_mtr_none-bert-0,mlm-bert-100,mlm-bert-30,mlm-bert-60,mtr-bert-100,mtr-bert-30,mtr-bert-60,none-bert-0
O=C(NNC(=O)c1ccccc1)c1ccccc1,5.260071387985075,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(NNc1nc2ccccc2o1)c1ccccc1,5.109915863023793,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(NO)C1(CS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCOCC1,5.100025730107863,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(N[C@@H](Cc1ccc(C#CCCNc2ccccn2)cc1)C(=O)O)c1c(Cl)cccc1Cl,4.88024177589548,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(N[C@@H](Cc1ccc(CCCc2ccc3c(n2)NCCC3)cc1)C(=O)O)c1c(Cl)cccc1Cl,5.569958818096594,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(N[C@@H](Cc1ccc(OCCCNc2ccccn2)cc1)C(=O)O)c1c(Cl)cccc1Cl,5.549983611159689,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(N[C@@H](Cc1ccc(OCCNc2nc3ccccc3[nH]2)cc1)C(=O)O)c1c(Cl)cccc1Cl,5.510008512940234,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(N[C@@H](Cc1ccc(OCCc2ccc3c(n2)NCCC3)cc1)C(=O)O)c1c(Cl)cccc1Cl,5.030194785356751,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(N[C@@H](Cc1ccc(OCCc2ccc3c(n2)NCCO3)cc1)C(=O)O)c1c(Cl)cccc1Cl,6.149988456491476,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(N[C@@H](Cc1ccccc1)C(=O)N1CCC(O)CC1)c1cc2cc(Cl)ccc2[nH]1,3.707570176097936,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)N1C[C@@H](O)[C@@H](O)C1)c1cc2cc(Cl)ccc2[nH]1,5.639984248041588,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(N[C@@H]1Cc2ccccc2N(C[C@@H](O)CO)C1=O)c1cc2cc(Cl)sc2[nH]1,4.02938377768521,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(N[C@H]1Cc2ccccc2N(C[C@@H](O)CO)C1=O)c1cc2cc(Cl)sc2[nH]1,4.550228353055094,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,3.041392685158225,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1cc(Cl)cc2c1[nH]c1cnccc12)c1cccnc1,3.591064607026499,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(Cl)c(COc2cccnc2)c1)c1cc(F)cc(N2CCOCC2)c1,3.342422680822206,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(Cl)c(Cl)c1)N1CCN(C[C@@H]2CCCN(C3CC3)C2)CC1,5.459995256047391,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(Cl)c(Cl)c1)N1CCN(C[C@@H]2CCCN(CCCc3ccccc3)C2)CC1,5.159867847092567,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(Cl)c(Cl)c1)N1CCN(C[C@@H]2CCCN(CCc3ccccc3)C2)CC1,4.780317312140151,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(Cl)c(Cl)c1)N1CCN(C[C@@H]2CCCN(Cc3ccccc3)C2)CC1,4.630427875025024,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(Cl)c(S(=O)(=O)N2CCNCC2)c1O)Nc1cccc(F)c1Cl,5.660011221289331,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(F)cc1)c1ccc(Cl)[n+]([O-])c1,5.549983611159689,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(N2CCCCC2)cc1)c1nnc(Nc2ccccc2F)o1,2.845098040014257,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(N2CCOCC2)c(F)c1)c1nnc(Nc2ccccc2F)o1,3.113943352306837,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(N2CCOCC2)cc1)c1nnc(NC(=O)C2(c3ccc(Cl)cc3)CCCC2)o1,3.939519252618618,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(N2CCOCC2)cc1)c1nnc(Nc2ccccc2F)o1,3.716003343634799,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(N2CCOCC2)nc1)c1nnc(Nc2ccc(Cl)cc2)o1,3.0,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(N2CCOCC2)nc1)c1nnc(Nc2ccc(F)cc2)o1,3.4149733479708178,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(N2CCOCC2)nc1)c1nnc(Nc2cccc(OCc3cccnc3)c2)o1,3.662757831681574,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(N2CCOCC2)nc1)c1nnc(Nc2cccc(Oc3ccccc3)c2)o1,3.3010299956639813,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(N2CCOCC2)nc1)c1nnc(Nc2ccccc2)o1,3.278753600952829,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(N2CC[S+]([O-])CC2)nc1)c1nnc(Nc2ccccc2F)o1,3.397940008672037,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(Oc2cccnc2)nc1)c1nnc(Nc2ccccc2F)o1,4.889861721258188,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc2c(c1)c1ccccc1n2C1CCOC1)N1CCOCC1,4.281033367247727,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1cccc(C(F)(F)F)c1)c1ccccc1NCc1ccncc1,2.4771212547196626,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1cccc(O)c1)c1ccc(OCCCN2CCCC2)cc1OC1CCCC1,4.770115294787102,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1cccc(O)c1)c1ccc(OCCCN2CCCC2)cc1OCc1ccc(F)cc1,3.6989700043360174,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1cccc(O)c1)c1ccc(OCCCN2CCCC2)cc1OCc1cccc(F)c1,4.1702617153949575,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1cccc(O)c1)c1ccc(OCCCN2CCCC2)cc1OCc1ccccc1F,4.041392685158225,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1cccc(O)c1)c1ccc(OCCCN2CCCC2)cc1OCc1cccnc1,5.340047317661393,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1cccc(O)c1)c1ccc(OCCCN2CCCC2)cc1OCc1cscn1,5.340047317661393,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccccc1)N1CCN(c2ccccn2)CC1,5.229937685907934,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccccc1)Nc1ccncc1,6.130011949671904,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccccc1)Nc1cnns1,5.2499317566341945,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccccc1)c1cc(-n2cnnc2)ccc1Cl,5.610021024664145,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccccc1)c1ccc(OCCCN2CCCC2)cc1OCc1cccc(F)c1,4.650307523131937,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccccc1)c1ccc(OCCCN2CCCC2)cc1OCc1ccccc1,4.790285164033242,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccccc1)c1ccc(OCCCN2CCCC2)cc1OCc1ccccc1F,5.150142161848558,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccccc1)c1ccc(OCCCN2CCCC2)cc1OCc1cccnc1,5.599992177584098,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccccc1)c1ccccc1,4.88024177589548,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccccc1C(F)(F)F)N1CCN(c2ccccn2)CC1,5.279894980011638,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccccc1F)N[C@H]1N=C(c2ccccc2)c2ccccc2NC1=O,3.4149733479708178,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccccc1O)c1cc([N+](=O)[O-])ccc1Cl,4.729974285699556,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1cccnc1)c1ccc(OCCCN2CCCC2)cc1OCc1ccccc1,5.319938439980309,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1nc2c(=O)[nH]cnc2s1)c1ccccc1,3.869231719730976,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1nc[nH]n1)c1cccc(F)c1,5.1801258751640535,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1nccs1)[C@H](CC1CCOCC1)c1ccc(S(=O)(=O)C2CC2)cc1,5.46996920949996,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1nccs1)c1ccccc1,5.6200318951262975,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1nnc(C(=O)Nc2ccc(N3CCOCC3)cc2)o1)c1ccc(Cl)cc1,4.230448921378274,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1nnc(C(=O)Nc2ccc(N3CCOCC3)cc2)o1)c1ccccc1,5.019946681678842,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(O)CC(=O)N[C@@H]1c2ccccc2C[C@H]1NC(=O)c1cc2sc(Cl)c(Cl)c2[nH]1,6.070000903802345,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(O)CCCS(=O)(=O)C[C@@H]1c2ccccc2C[C@H]1NC(=O)c1cc2sc(Cl)c(Cl)c2[nH]1,4.17897694729317,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(O)CCC[C@@H]1c2ccccc2C[C@H]1NC(=O)c1cc2cc(F)ccc2[nH]1,4.929929560084588,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(O)COc1ccc(OCCNC[C@H](O)COc2ccccc2)cc1,6.01000297412706,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(O)C[C@@H]1c2ccccc2C[C@H]1NC(=O)c1cc2sc(Cl)c(Cl)c2[nH]1,6.180011119057718,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(O)C[C@H]1CC[C@H](c2ccc(NC(=O)c3nnc(Nc4ccccc4F)o3)cc2)CC1,5.089905111439398,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(O)Cc1cccc(-c2ccc(NC(=O)c3nnc(Nc4ccccc4F)o3)cc2)c1,5.409933123331294,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(O)c1c(Cl)c2ccccc2n1Cc1ccc(Cl)c(Cl)c1,5.880012838366771,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(O)c1cc2c(Cl)cccc2n1Cc1ccc(Cl)c(Cl)c1,4.820201459485641,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(O)c1cc2c(F)cccc2n1Cc1ccc(Cl)c(Cl)c1,5.719993826367604,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(O)c1cc2cc([N+](=O)[O-])ccc2n1Cc1ccc(Cl)c(Cl)c1,5.73996769675951,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(O)c1cc2ccc(F)cc2n1Cc1ccc(Cl)c(Cl)c1,5.260071387985075,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(O)c1cc2ccccc2n1Cc1cccc(Cl)c1,6.080012847107928,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(O)c1ccc(-n2ncc(C(=O)NC3C4CC5CC(C4)CC3C5)c2C2CCC2)cc1,5.700011062322113,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(O)c1ccccc1Cn1nnc(-c2cccc(OCc3ccc4ccccc4n3)c2)n1,3.89209460269048,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(O)c1csc(NC(=O)C(CC2CCCC2)c2ccc(Cl)c(Cl)c2)n1,4.540329474790874,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(O)c1nc2cc(Cl)ccc2[nH]1,4.680335513414564,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(O)(c1cccs1)c1cccs1,5.529943401658669,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CCOC2)CC1,5.580012112529424,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccc(Cl)cc1)C1CCN(C(=O)C2CC2)CC1,5.279894980011638,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccc(Cl)cc1)C1CCN(C(=O)c2ccc(F)cc2)CC1,3.812913356642856,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccc(Cl)cc1)C1CCN(C(=O)c2ccccc2)CC1,4.469822015978163,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccc(F)cc1)C1CCN(C(=O)N2CCOCC2)CC1,6.0600175425316,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccc(F)cc1)C1CCN(C(=O)NCc2ccccc2)CC1,4.0,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccc(F)cc1)C1CCN(C(=O)Nc2ccc(F)cc2)CC1,3.653212513775344,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccc(F)cc1)C1CCN(C(=O)c2cc(F)cc(F)c2)CC1,3.7781512503836434,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccc(F)cc1)C1CCN(C(=O)c2ccc(Cl)c(C(F)(F)F)c2)CC1,3.041392685158225,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccc(F)cc1)C1CCN(C(=O)c2ccc(Cl)c(Cl)c2)CC1,2.903089986991944,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccc(F)cc1)C1CCN(C(=O)c2ccc(Cl)cc2)CC1,4.1003705451175625,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccc(F)cc1)C1CCN(C(=O)c2ccc(F)c(F)c2)CC1,4.359835482339888,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccc(F)cc1)C1CCN(C(=O)c2ccc(F)cc2)CC1,4.489958479424835,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccc(F)cc1)C1CCN(C(=O)c2ccc(OC(F)(F)F)cc2)CC1,4.060697840353612,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccc(F)cc1)C1CCN(C(=O)c2cccc(Cl)c2)CC1,4.459392487759231,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccc(F)cc1)C1CCN(C(=O)c2cccc(OC(F)(F)F)c2)CC1,4.041392685158225,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccc(F)cc1)C1CCN(C(=O)c2ccccc2)CC1,5.299942900022767,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccc(F)cc1)C1CCN(C(=O)c2ccccc2Cl)CC1,4.459392487759231,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccc(F)cc1)C1CCN(C(=O)c2ccccc2F)CC1,4.480006942957151,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccc(F)cc1)C1CCN(C(=O)c2ccccc2OC(F)(F)F)CC1,5.159867847092567,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccc(F)cc1)C1CCN(C(=S)Nc2ccc(F)cc2)CC1,3.397940008672037,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,3.959041392321093,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccccc1)C(O)c1ccccc1,4.810232517995084,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccccc1)C1CCN(C(=O)c2c(F)cccc2F)CC1,4.12057393120585,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccccc1)C1CCN(C(=O)c2ccc(Cl)cc2)CC1,4.459392487759231,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccccc1)C1CCN(C(=O)c2ccco2)CC1,5.63002085111341,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccccc1)C1CCN(C(=O)c2cccs2)CC1,4.899820502427096,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccccc1)N1CCc2ccccc21,4.9599948383284165,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(c1cccs1)C(O)c1cccs1,6.029992175377847,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(c1nnsc1S(=O)(=O)c1ccc(Cl)cc1)N1CCOCC1,4.230448921378274,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(c1nnsc1[S+]([O-])c1ccc(Cl)cc1)N1CCOCC1,5.260071387985075,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C(c1scc2c1CCCC2)N1CCCCC1,5.940018155007663,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,6.159988050381987,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C1CCC(=O)N1c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,3.959041392321093,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,5.190051417759206,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C1CN(C(=O)c2ccco2)c2ccccc2N1,5.43007505555194,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1,3.7323937598229686,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,5.380030247967831,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C1COC2(CCN(S(=O)(=O)c3ccc(-c4ccc5cccnc5c4)cc3)CC2)CN1C1CC1,3.278753600952829,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C1COC2(CCN(S(=O)(=O)c3ccc(-c4ccc5cnccc5c4)cc3)CC2)CN1C1CC1,3.342422680822206,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C1CSc2cc(Cl)ccc2N1,4.780317312140151,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C1NC(=O)/C(=C/c2ccc(Cl)cc2)S1,5.03981055414835,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C1NC(=O)C(Cc2ccc3ccccc3c2)S1,5.400019635065158,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C1NC(=O)C(Cc2cccc(Oc3ccccc3)c2)S1,5.529943401658669,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,4.899820502427096,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCOCC1)CC2,2.7781512503836434,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C1NC(=O)C2(CCc3ccccc3C2)N1,5.35005409357903,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C1NCCc2c1[nH]c1ccccc21,6.099991233544684,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C1NCNC1(c1ccccc1)c1ccccc1,5.49996186559619,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,5.2499317566341945,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=S(=O)(CC(c1ccccc1)N1CCCCC1)c1ccc(Cl)cc1,2.9542425094393248,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=S(=O)(Cc1c(F)cccc1F)N1CCN(c2ncccc2C(F)(F)F)CC1,3.3010299956639813,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=S(=O)(Cc1cc(-c2ccccc2)no1)c1ccccc1,3.8195439355418688,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=S(=O)(Cc1cc(N2CCOCC2)nc(-c2ccccn2)n1)c1ccc(F)cc1,5.439963935920905,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=S(=O)(NCCNC/C=C/c1ccc(Br)cc1)c1cccc2cnccc12,4.790285164033242,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=S(=O)(NCc1cc(-c2ccccc2Cl)no1)c1ccc(Cl)cc1,3.4913616938342726,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=S(=O)(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1ccc2c(c1)OCCO2,2.845098040014257,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=S(=O)(Nc1ccccn1)c1ccc(C2CCCCC2)cc1,3.4471580313422194,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=S(=O)(Nc1ccncc1)c1ccccc1,5.899984562549391,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=S(=O)(c1ccc(F)cc1)N1CCCN(c2nccc(C(F)(F)F)n2)CC1,2.9542425094393248,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=S(=O)(c1ccc(N2CCC(c3ccc(Cl)cc3)=N2)cc1)N(CCO)CCO,3.342422680822206,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=S(=O)(c1cccc(-c2cn3cccnc3n2)c1)N1CCOCC1,4.599883072073688,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=[N+]([O-])c1cc2c(O)c(-c3ccccc3)c(O)nc2cc1Cl,4.469822015978163,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=c1[nH][nH]c(=O)c2c1[nH]c1cc(Cl)cc(Cl)c12,4.759667844689631,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=c1[nH]c(-c2ccc([N+](=O)[O-])cc2)nc2ccccc12,3.278753600952829,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCNCCc3ccccc3)c2s1,6.0600175425316,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4ccccc4Cl)c3)c2s1,5.070037866607756,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=c1[nH]c2cc(Cl)ccc2c(O)c1-c1cccc(Oc2ccccc2)c1,3.397940008672037,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=c1[nH]c2cc(Cl)ccc2o1,6.16999753706657,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=c1c2ccccc2[nH]n1CCc1ccccc1,5.73996769675951,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=c1c2sccc2n(CC2COc3ccccc3O2)c(=O)n1O,5.07990446766672,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=c1cc(-c2ccc(O)cc2)[nH]c2ccccc12,3.6720978579357175,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=c1cc(-c2ccc(O)cc2)oc2cc(O)ccc12,3.361727836017593,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=c1cc(-c2cccc3c2Sc2ccccc2S3)oc(N2CCOCC2)c1,3.851258348719076,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=c1cc(-c2ccccc2)[nH]c2c(Cl)cccc12,4.489958479424835,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=c1cc(-c2cccnc2)[nH]c2cc(C(O)c3ccccc3)ccc12,5.459995256047391,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=c1cc(-c2cccnc2)[nH]c2cc(Cc3ccccc3)ccc12,3.230448921378274,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=c1cc(-c2cccnc2)[nH]c2ccccc12,6.130011949671904,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=c1cc(-c2ccco2)[nH]c2ccccc12,5.059941888061955,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=c1cc(CN2CCOCC2)occ1OCCCCCSc1ccnc2cc(C(F)(F)F)ccc12,4.889861721258188,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=c1cc(N2CCOCC2)nc2c3ccccc3ccn12,4.650307523131937,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=c1oc(-c2ccccc2)cc2ccccc12,4.060697840353612,train,random,19,,,,,,,,,,,,,,,,,,,,,,
O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O,4.929929560084588,train,random,19,,,,,,,,,,,,,,,,,,,,,,
OC1(c2ccc(F)cc2)CCN(c2ccc3nnc(C(F)(F)F)n3n2)CC1,3.204119982655925,train,random,19,,,,,,,,,,,,,,,,,,,,,,
OC1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c23)CC1,3.653212513775344,train,random,19,,,,,,,,,,,,,,,,,,,,,,
OC1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,4.139879086401237,train,random,19,,,,,,,,,,,,,,,,,,,,,,
OCCNCc1cc(Br)ccc1OCc1ccc(Cl)cc1,5.3600250891893975,train,random,19,,,,,,,,,,,,,,,,,,,,,,
OCCn1cc(-c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2)cn1,3.949390006644913,train,random,19,,,,,,,,,,,,,,,,,,,,,,
OC[C@H]1C[C@@H](n2nnc3c(N[C@@H]4C[C@H]4c4ccc(F)c(F)c4)nc(SCCC(F)(F)F)nc32)[C@H](O)[C@@H]1O,3.857332496431269,train,random,19,,,,,,,,,,,,,,,,,,,,,,
