SMILES,solubility,dset,group,fold,adme_solubility_cbert_mlm-bert-100,adme_solubility_cbert_mlm-bert-30,adme_solubility_cbert_mlm-bert-60,adme_solubility_cbert_none-bert-0,adme_solubility_mlm_mlm-bert-100,adme_solubility_mlm_mlm-bert-30,adme_solubility_mlm_mlm-bert-60,adme_solubility_mlm_none-bert-0,adme_solubility_mtr_mlm-bert-100,adme_solubility_mtr_mlm-bert-30,adme_solubility_mtr_mlm-bert-60,adme_solubility_mtr_mtr-bert-30,adme_solubility_mtr_none-bert-0,adme_solubility_sbert_mlm-bert-100,adme_solubility_sbert_mlm-bert-30,adme_solubility_sbert_mlm-bert-60,adme_solubility_sbert_none-bert-0,mlm-bert-100,mlm-bert-30,mlm-bert-60,mtr-bert-100,mtr-bert-30,mtr-bert-60,none-bert-0
Cc1cccc2cc(C(N)=S)/c(=N/Nc3ccccc3)oc12,-0.318758763,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc2c1Oc1nc(-c3ccccc3)[nH]c(=S)c1C2,-0.48148606,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
COc1cccc(/C=C2/N=C(c3ccccc3)NC2=O)c1OC,-0.48148606,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
COCC(=O)N1CCN2C(=O)NC[C@H]2C1,1.584331224,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)Oc1ccc(C(=O)Nc2cccc(-c3nc4cnccc4o3)c2)cc1,-0.26760624,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
CCc1cc2c(N3CCN(Cc4nccn4C)CC3)ncnc2s1,1.82445127,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
Cc1sc2ncnc(N3CCC(C(=O)Nc4ccccn4)CC3)c2c1C,0.267171728,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)N[C@H]1/C(=N\OC(=O)Nc2ccccc2)O[C@H](CO)[C@H](O)[C@@H]1O,1.822168079,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
CNC(=O)c1cc(-c2ccccc2)no1,1.567731963,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
CCc1cccc(NC(=O)COC(=O)c2cnc(C)cn2)c1,1.748962861,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)OC(=O)N1CC=C(CCC(=O)NO)C1,1.643353962,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
CN(C)c1nc(-c2cccc(-c3ccccc3)c2)n[nH]1,-0.091514981,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
CCn1nnc2cc(C(=O)Nc3cccc(C#N)c3)ccc21,0.0,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccn(-c2ncccc2Cl)n1)c1csnn1,1.454692449,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(OC)c(N/C=C2\C(=O)Oc3ccccc3C2=O)c1,-0.15490196,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nc2ccc(C(=O)NCCCN3Cc4ccccc4C3)cc2[nH]1,1.719579858,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
CC(Sc1nc2c(cnn2-c2ccccc2)c(=O)[nH]1)C(N)=O,0.33243846,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,-0.522878745,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nn(-c2ccccc2)c(C)c1CN,1.305995883,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
O=C1NC(c2ccccc2)=N/C1=C/c1ccc2c(c1)OCO2,-0.508638306,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,1.737987326,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
N#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CNC1,1.5132176,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
CN(C)C(=O)Cc1nc(-c2cc3cc(Cl)ccc3o2)cs1,0.382017043,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
Clc1ccc2oc(/C=C/c3csnn3)nc2c1,-0.721246399,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
COc1cccc(C2NC(=O)NC(C)=C2C(=O)OCc2ccc3c(c2)OCO3)c1,1.255754787,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
Cn1cc(-c2nc(C(F)(F)F)c[nH]2)cn1,1.604009932,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
O=C(CCc1cccs1)Nc1ccc(N2CCCC2)cn1,0.071882007,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
C#CCNC(=O)CN1C(=O)c2ccccc2C1=O,1.589837943,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)OC(=O)N1CCNC(=O)C1,1.535167485,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
CCc1nc(COc2ccccc2Br)no1,1.341236623,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
O=C(c1cc(-c2ccccc2)[nH]n1)N1CCc2ccccc21,-0.075720714,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(-c2onc(C)c2-c2cnn(-c3ccccc3)c2)c(O)c1,-0.602059991,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
CCn1cnnc1C1CCCN(c2ncnc3sc(-c4ccccc4)cc23)C1,1.540954809,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccco1)N1CCCC(C(=O)N2CCc3ccccc3C2)C1,1.843544212,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
N#CCN(CN1C(=O)CC2(CCCC2)C1=O)C1CC1,1.585686278,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1ccccc1,1.628695383,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1cccc(NC(=O)C2CCC2)c1,1.528402438,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
N=C(NC(=O)OCc1ccccc1)c1ccc(CN)cc1,1.48586333,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1ccc(COc2ccccc2C#N)cc1,0.23299611,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
O=C1CCCc2nc(Nc3nc(-c4ccccc4)c4ccccc4n3)ncc21,-0.795880017,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(C(=O)NC2CC2)ccc1C#N,1.558348509,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nnc(N2CCC(CNc3ccc(C#N)cn3)C2)c(C#N)c1C,0.911157609,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)NCc1ccc(-c2ccccc2C(=O)O)cc1,1.493597449,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)c1noc(COc2ccccc2C#N)n1,1.610873,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccnc(NC(=O)CN(C)c2ncnc3sc4c(c23)CCC(C)C4)c1,0.588831726,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
CCOc1ccccc1NC(=O)C(=O)NCc1ccccc1F,-0.468521083,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1cnn(-c2nc(-c3ccc(Br)s3)cs2)c1N,0.278753601,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
c1cnn(-c2ccc(-c3ccc(NC4CC4)nn3)cc2)c1,-0.107905397,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
N#CCc1ccc(NC(=O)C2CC2)cc1,1.485011215,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
CC1(C)C(=O)N(Cc2ccc(CO)cc2)C(=O)c2ccccc21,1.438700533,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
Fc1cccc(Oc2nnnn2-c2ccccc2)c1,1.116275588,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
CCCc1n[nH]c2c1C(C1CC=CCC1)C(C#N)=C(N)O2,0.487138375,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
CC1=NC(Nc2nc(C)c3ccccc3n2)=NC(C)(C)C1,-0.180456064,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
CC1=C(C(=O)OCc2ccc3c(c2)OCO3)C(c2ccccc2)NC(=O)N1,0.273001272,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
O=C(c1cc(Oc2cccc(F)c2)nc2ccccc12)N1CCOCC1,1.206556044,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c(Nc2ccc3nccnc3n2)cnn1C,1.501333179,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc2c(CC(=O)N(C)CC(N)=O)coc2c1C,1.542949849,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
O=C(CCCNC(=O)NC1CCCCC1)Nc1cc(C2CC2)n[nH]1,1.641969598,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
Cn1cc(C(=O)O)c(-c2cccnc2)n1,1.610873,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
COc1cccc(/C=C2/N=C(c3ccccc3C)NC2=O)c1OC,-0.455931956,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
O=C(CN1C(=O)CCC1=O)Nc1ccc(F)c(F)c1F,1.698970004,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(Cl)c1-n1c(C)n[nH]c1=O,1.207634367,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)C(=O)N(c1ccccc1OC)C(=O)C2,1.605089462,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)CC(=O)Nc1ccc(Cl)c(C#N)c1,1.3818368,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C)n1-c1ccc(CNS(C)(=O)=O)cc1,1.383815366,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(Nc2nc3ccccc3c3nncn23)cc1,-0.853871964,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
Cc1noc2nc(-c3ccccc3F)cc(C(=O)O)c12,1.592287816,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
OC(CNCc1ccc(OCc2cccs2)cc1)c1ccccc1,1.63286204,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,1.773786445,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nnc(-c2ccccc2-c2c[nH]nc2C)s1,1.490239485,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
NC(=O)c1sc2cc(F)ccc2c1Cl,-0.301029996,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
c1cn2cc(-c3ccc4cn[nH]c4c3)nc(Nc3ccc(N4CCOCC4)cc3)c2n1,-1.0,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
Nc1nc(NCCNc2ncc(-c3ncc[nH]3)c(-c3ccc(Cl)cc3Cl)n2)ccc1[N+](=O)[O-],1.476396827,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
CN(C)S(=O)(=O)Nc1ccc2sncc2c1,1.72916479,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
O=S(=O)(NCC1C2CC3CC(C2)CC1C3)C1CCOCC1,1.765072201,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1c(O)c(Cl)c(Cl)c(C#N)c1Cl,1.495544338,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1cc(-c2ccccc2)sc1N,0.477121255,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
CCC1=Nc2c(cnn2-c2cccc(Cl)c2)C2=NCCCN12,1.72607487,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(CN(C)C(=O)C2(C#N)CCC2)cc1,1.752662943,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
COc1nc(C#N)c(N2CCOCC2)o1,1.647480773,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
c1ccc2[nH]c(C3CCNCC3)nc2c1,1.750354089,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(F)c(N(C#N)Cc2nnc(C)o2)c1,1.649140064,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(NC(=O)CN(C)c2c(F)cccc2F)on1,1.84135947,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
NC(=O)Cc1nc(-c2ccc(Cl)cc2Cl)cs1,1.613313161,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(Nc2cc(N3CCN(C)CC3)nc(/C=C/c3ccccc3)n2)n[nH]1,-0.698970004,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(OC)cc(C(=O)Nc2nc3c(s2)COc2ccccc2-3)c1,-0.408935393,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
Cn1cc(-c2nc(C(=O)Nc3cccnc3-n3cncn3)cs2)cn1,0.282168778,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
CN(C)CCn1ccc2cc(NC(=O)c3ccc(=O)[nH]n3)ccc21,1.728434951,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
CCC(C)(C)c1ccc(Oc2ccc(NC(=O)Nc3ccccc3OC)cc2)cc1,-0.366531544,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
CCCn1c(=O)c2c(nc3n2CCN3c2ccc(C)cc2)n(C)c1=O,-0.823908741,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)C1(Cc2cc(-c3cccc(F)c3)no2)CCN(Cc2ccccc2O)CC1,-0.167491087,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
O=C(CCn1cc(Br)cn1)Nc1nc2ccccc2n1CCN1CCOCC1,1.626340367,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C(=O)Nc2nc3ccccc3[nH]2)cc1,-0.070581074,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1nc2ccccc2[nH]1)c1cccnc1,-0.698970004,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1nc2ccccc2[nH]1)c1ccccc1,0.217483944,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1nc2ccccc2[nH]1)C1CC1c1ccccc1,0.041392685,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(-c2csc(CC(N)=O)n2)cc1Br,1.574609941,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
CSCc1noc(COc2ccc(F)cc2F)n1,1.238046103,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccccc1-c1nc(-c2ccc(NC(C)=O)cc2)c(C)s1,-0.13667714,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
CN(Cc1cnccn1)C(=O)c1cc(-c2ccc(F)cc2)on1,1.203848464,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,0.571126277,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
O=C(COc1ccc(F)cc1F)N1CCNC1=O,1.98686127,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
NC(=O)Cn1nnc(-c2ccccc2F)n1,1.062581984,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)NS(=O)(=O)c1ccc2c(c1)oc(=O)c1cc(S(=O)(=O)NC(C)C)ccc12,-0.327902142,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)Nc1nc2ccccc2[nH]1,0.90579588,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
N#CCCn1nc(C(F)(F)F)cc1O,1.36398783,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(-c2ccccc2)c(NS(=O)(=O)c2cc(O)c(Cl)cc2Cl)c1,1.440279213,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc(-c2nnn[nH]2)cc1)c1cc(COc2ccc(F)cc2)on1,1.214048679,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
CN(Cc1cccc(C#N)c1)C(=O)CC(C)(C)C,1.476396827,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccccc1N1C(=O)c2ccc(C(=O)NC(C)(C)C)cc2C1=O,1.69818757,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C(=O)O)c2ccc(F)cc2n1,1.394451681,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccccc1N(CC(=O)O)S(C)(=O)=O,1.649918719,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
C#CCNC(=O)c1ccc(OC)c(OC)c1,1.42975228,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(C(=O)C=C4[C@@]3(C)CC[C@H]3C(C)(C)C(=O)C(C#N)=C[C@]43C)C2C1,1.803115555,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
CS(=O)(=O)NCCc1ccc2c(c1)OCCO2,1.50758604,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
CCN1C(=O)C(=O)N(Cc2sc3ccccc3c2Cl)C1=O,-0.522878745,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1nc2ccccc2[nH]1)c1cc(-c2ccccc2)nc2ccccc12,-0.346787486,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1nc2ccccc2[nH]1)c1cc(Cl)ccc1Cl,-0.259637311,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(O)[C@H]1O[C@H]2CC[C@@]3(C)[C@@](O)(CC[C@H]4Cc5c([nH]c6ccccc56)[C@@]43C)C2=CC1=O,-0.004364805,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)C(=O)Nc1sc2c(c1C#N)CCC2,0.281033367,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
Cn1ncc2c(N3CCN(c4ccc(Cl)c(Cl)c4)CC3)ncnc21,-0.886056648,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cnc(NC(=O)Cc2coc3cc(C)c(C)cc23)s1,-0.494850022,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
N#CCn1c(C(=O)O)cc2ccccc21,1.618152733,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
NC(=O)Cn1nnc(-c2ccccc2)n1,1.041392685,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
C[C@@H](c1ccc(F)cc1)n1nnc2cnc3ccc(-c4ccc5ocnc5c4)cc3c21,-0.327902142,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C)cc(C(=O)NCCCNc2ncccn2)c1,1.720448737,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
CCc1noc(COc2c(C)ccnc2Cl)n1,1.366982976,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)Cc1nnc(-c2cnc3onc(C4CCCC4)c3c2)o1,0.600972896,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
CN1CC(=O)N(CCOc2ccccc2)C1=O,1.36267093,train,butina,18,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc2c(cc1OC)CC(=O)N(CCCN(C)C[C@H]1Cc3cc(OC)c(OC)cc31)CC2,1.818225894,test,butina,18,1.5622578027899998,1.52085388351,1.1128743128200003,1.4224376925399986,1.21044191828,1.1971398247800003,1.5195642668899996,1.2107425275399997,1.2792680972499995,1.3551969421299999,1.4629755802299993,0.9700948925799996,1.42580362933,1.5509053691300003,1.5186546550700006,1.1429398360100007,1.3691143863099993,1.14451751852,1.3550836201699994,1.327112923870001,0.9609942995499999,1.2350532320300003,1.1033558081000003,1.1393384571099996
CC#CC(=O)N1CC[C@@H](n2cc(-c3ccc(Oc4c(F)cccc4F)cc3)c3c(N)n[nH]c(=O)c32)C1,0.431363764,test,butina,18,1.4392573704399996,1.3482902086200006,1.1535890237899997,1.2343444153399992,1.2153469172899998,0.9289526396800001,1.0706722258299997,0.8754708028699997,1.02376563763,0.8253477459000003,0.8907695948099998,0.8894847448299998,0.94351681821,1.1006892090299998,1.2236624913900003,1.0893215103399998,1.3742930000499993,1.1735454271699997,1.2648651821799997,0.9660274749000003,0.8232742072800007,0.9727524796000001,1.0599210962599996,1.1781784884400002
Nc1ncc(-c2cccc(C(F)(F)F)c2)c(C2CCCCN2C(=O)c2ccccc2)n1,1.399673721,test,butina,18,0.9932914853499998,0.7734771375699999,0.6176197137199999,1.0874519515499996,1.1658481762400001,1.1746377326600008,1.2273583261,1.0677335396699996,0.8879565388100003,1.2273486733999999,1.3847137523000006,1.1930071640500004,0.8860214651300005,0.6919378672800002,0.7120461539000005,0.8621987071800001,0.7707819602299999,1.2697004484899999,1.04900084497,1.3374613244000009,1.24514726463,1.1219071414400004,1.1600841591799997,1.2466336427
Fc1ccccc1-c1c[nH]nc1C1CCCN1Cc1ccc2ncccc2c1,1.465382851,test,butina,18,1.1150769847799997,0.9779595177600006,1.21200152824,1.0481408109599994,1.08018983949,1.0529297964700004,0.9848313809399998,1.19937100117,0.9547134730799998,1.0048543385000002,1.0475742170500004,1.0452827682700003,1.14324680293,1.1763122802100001,1.2689876066600003,1.33556693443,1.2799163746,1.2499604538399998,1.0557977420299998,0.9414446284899993,0.9064075612300002,1.0888526402800003,1.1204668402999998,1.04266091543
Cc1ncc(CN2CC[C@@H](Nc3cncc(Cl)n3)[C@@H](C)C2)s1,1.722633923,test,butina,18,1.3073875320100004,1.1649536677800003,1.3233291343600002,0.9783886661799999,1.4520025676499995,1.4190461334999995,1.4244614357199996,1.3311773339599997,1.57525903232,1.5835306743899997,1.60505098533,1.5102990881600007,1.30950783825,1.4146362502799994,1.2369575863999993,1.3396986157799993,1.3223928501899993,1.32604825252,1.3574564251200008,1.1767695371299998,1.4181425239999998,1.36241357333,1.2621556772,1.28468976245
CC(=O)Nc1ccc(C(=O)N2CCCCC2c2nc(N)ncc2-c2ccc(Cl)cc2)cc1,1.761927838,test,butina,18,0.9753130468599994,0.7465629280199999,0.4852786526899998,1.0188591538500003,0.9583811253700002,0.9403110619700001,0.42322700241,1.0303270101800002,0.7370553341600002,0.9918327364299998,0.9025253271799998,1.19686373434,0.80763853011,0.69988399705,0.9429060278200003,0.72622039363,0.6014867918599999,1.2277724485499995,1.1100765135400006,0.6559623201099999,0.7665048925100001,1.152386059350001,1.1490110175400003,1.0091601061
CC(=O)Nc1ccc(C(=O)N2CCCCC2c2nc(N)ncc2-c2cccc(Cl)c2)cc1,1.759667845,test,butina,18,1.0430443639700004,0.88870164184,0.65900980281,0.9415912811100001,1.0231530215099998,0.9808197374600001,0.55188077521,1.3261161300699993,0.7380366053699997,1.0622542057499995,0.7967072760599997,1.1751146262599999,0.7998555238099998,0.7658253519600002,1.0208597255200003,0.78808672607,0.7477173342299998,1.08903783886,1.0244967096100002,0.9072594254799996,0.7653909452100004,1.075055368580001,1.1089308018900002,1.13075812973
CN1[C@H]2CC[C@@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,1.716837723,test,butina,18,1.5248330402000008,1.2435272387900005,1.3722108205699999,1.5108013885099996,1.3604356837899996,1.2798088556499998,1.4438228120899999,1.4271859251300005,1.4941202854099997,1.5139398879899995,1.4764737351999995,1.0368843858299999,1.35056064459,1.5915820145599997,1.5894595610599997,1.6011611481300003,1.4249588372400004,1.2660078238499994,1.23002752554,1.4862005598199997,1.36132630671,1.3881506152500007,1.1163409311099999,1.1957668076599999
Cc1ncsc1C(=O)N1CCCCC1c1nc(N(C)C)ncc1-c1cccc(Cl)c1,1.260071388,test,butina,18,1.1349835041300003,1.2602648765800002,0.9719740424450002,0.4068330485699998,1.0775506719499999,1.5214840992100003,1.24158393062,1.2828890116299996,1.3128170922500004,1.25917177085,1.2957487219000003,1.37364025854,0.9319861095900002,1.0164212427899997,1.14529262526,0.9260312216999997,0.8348562204750002,1.23844877982,1.3784995078900002,1.13843806058,1.0531483559800001,1.2363790851499998,1.2409949690199995,0.9830472694700002
OCC1CCCCN1Cc1ccc(Cl)c(Cl)c1,1.62324929,test,butina,18,1.0156469004700002,1.3539575620274997,1.04200848764,1.2577252627100004,1.1180991122799997,1.0697856350500003,0.8526218395699998,1.4724389778699998,1.45071691439,1.4799049064999996,1.5446773932200002,1.57639112147,1.3711371064200006,1.0743440055800009,1.1529783873000001,0.9225414856300005,1.3004656543500002,0.8245582758500001,1.0947116797099996,0.9781748935700008,1.4593844688500002,1.5084526491099997,1.4374178886500002,1.2517115881899994
Cc1c(C(=O)NCCCN(C)C)sc2ncnc(Nc3ccc(F)cc3OC(C)C)c12,1.372175286,test,butina,18,0.97961712848,1.06503283009,0.9440228450399997,1.3249465658799997,1.1021795582299998,1.1630821353699996,1.3571145479100002,1.0557516904799995,0.9102181517000001,1.0961371689699997,0.61494925419,1.0443270025400004,0.9969786415200004,1.0223814023299995,1.3332059225800001,1.24395059798,1.1853782463700002,1.3104969340799997,1.2675465228400007,1.31936979097,1.12816342101,0.8994777398599999,1.1040966307499998,1.2540055288399998
OCC1CCCCN1Cc1ccc(-c2ccccc2)cc1,1.620136055,test,butina,18,1.2773466618,1.10469766277,1.1568064908600002,1.2054963185599998,1.3570581180399994,1.19380355073,1.0300986958200002,1.2820232115599994,1.52533096508,1.5325611160100001,1.4472286524999998,1.497672414539999,1.3628735947200001,1.4156167299900004,1.4237703086899995,1.2996824122300006,1.4240182287999994,0.9757382771799997,1.13208408511,1.0190963704299998,1.3367584799899999,1.4426041942199996,1.3754577548499998,1.0826612552200001
Nc1ncc(C(=O)NC2CN(C(=O)C3CC3)C2)c2ccc(-c3cccc(F)c3)nc12,0.880813592,test,butina,18,1.1858669797400005,0.8158789925900003,1.0939308791700002,1.21712594677,0.7805479911300002,1.11771077007,0.8779637633399999,1.1218495554699996,1.2005943589700003,1.3267737342099999,1.3618166585799998,1.4007231082900002,0.8256694159100003,1.06773506699,1.0190728635500002,1.1301580137,0.8699447378399994,1.0973023423299997,1.10537156961,1.1972550159700004,1.3298554087800003,1.338440459155,1.1956102502700003,1.1080145814899998
Cc1ncsc1C(=O)N1CCCCC1c1nc(N)ncc1-c1cccc(C(F)(F)F)c1,1.155336037,test,butina,18,1.2173351955675,1.1410365069400006,0.767891531155,1.03624443776,1.01626342428,1.3137887167999995,0.9731901476600006,1.1631890464700003,1.10172725055,1.2727187949500005,1.2864280408300004,1.24206560079,0.8763381722499998,0.6829897960100001,0.8156055920700002,0.8457218641199998,0.7872459276799997,1.4309385747000005,1.3676336139299996,0.9446274104099998,0.8312886577599999,1.05845068181,1.19466287573,1.0159296238200002
