SMILES,HPPB,dset,group,fold,astrazeneca_log_HPPB_cbert_mlm-bert-100,astrazeneca_log_HPPB_cbert_mlm-bert-30,astrazeneca_log_HPPB_cbert_mlm-bert-60,astrazeneca_log_HPPB_cbert_none-bert-0,astrazeneca_log_HPPB_mlm_mlm-bert-100,astrazeneca_log_HPPB_mlm_mlm-bert-30,astrazeneca_log_HPPB_mlm_mlm-bert-60,astrazeneca_log_HPPB_mlm_none-bert-0,astrazeneca_log_HPPB_mtr_mlm-bert-100,astrazeneca_log_HPPB_mtr_mlm-bert-30,astrazeneca_log_HPPB_mtr_mlm-bert-60,astrazeneca_log_HPPB_mtr_mtr-bert-100,astrazeneca_log_HPPB_mtr_mtr-bert-30,astrazeneca_log_HPPB_mtr_mtr-bert-60,astrazeneca_log_HPPB_mtr_none-bert-0,mlm-bert-100,mlm-bert-30,mlm-bert-60,mtr-bert-100,mtr-bert-30,mtr-bert-60,none-bert-0
Cc1c(CC(=O)O)c2cc(F)ccc2n1S(=O)(=O)c1ccc(S(C)(=O)=O)cc1,1.965295795811656,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1c(CN(C)C(=O)/C=C/c2cnc3c(c2)CCC(=O)N3)oc2ccccc12,1.97570746353718,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1c(Cc2ccc3ccccc3n2)c2cc(F)ccc2n1CC(=O)O,1.997211582832505,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1c(Cl)ccc(OC2CCN(C[C@H](O)CNC(=O)c3c[nH]c(=O)c4ccc(S(C)(=O)=O)cc34)CC2)c1Cl,1.965295795811656,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1c(Cl)ccc(OC2CCN(C[C@H](O)CNC(=O)c3c[nH]c(=O)cc3C(F)(F)F)CC2)c1Cl,1.985201858364572,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC(C)(C)C)cn1,1.9450252012424627,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1c(N)cccc1Cn1ccc(OCCc2cccs2)cc1=O,1.9777693180915743,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1,1.9929950984313416,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2cc(=O)[nH]c(NCc3cccc4ccccc34)n2)ccn1,1.9989129043587857,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2ccc(-c3nc4ccncc4c(O)c3C#N)cc2)ccn1,1.9982157323709584,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-c2ccc(Cl)c(C(=O)NCC3(O)CCCCCC3)c2)nn1C[C@H](O)CN,1.8426716337607885,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(-n2cnc3ccc(N[C@@H](C)c4ncc(F)cn4)nc32)n[nH]1,1.7875313161272344,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(=O)n(-c2ccccc2)n1C,1.28668096935493,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C(C)Nc2ccccc2)c2nc(N3CCOCC3)cc(=O)n2c1,1.976258249257045,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C)c(CNC(=O)c2cc(C3CC3)nc3c2cnn3C(C)C)c(O)n1,1.9845273133437928,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C)c(S(=O)(=O)NCc2ccncc2)c(C)c1,1.934750874663579,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C)cc(-c2nnc(SCC(=O)N3CCN(C(=O)c4ccco4)CC3)o2)c1,1.9858304898583925,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C)nc(SCC(N)=O)n1,1.326540668516562,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C2(c3cccc(-c4cncnc4)c3)N=C(N)c3c(F)cccc32)cn(C)c1=O,1.9085386321719595,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(CCCOc2c(Cl)cc(C3=NCCO3)cc2Cl)on1,1.998520882835038,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(CCC[N+]23CCC(CC2)[C@@H](OC(=O)[C@](C)(c2ccccc2)N2CCCCC2)C3)ccn1,1.3653007486379871,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(Cl)ccc1OC1CCN(C[C@H](O)CNC(=O)c2c[nH]c(=O)cc2C(F)(F)F)CC1,1.9374677396433773,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(Cl)ccc1OC1CCN(C[C@H](O)CNC(=O)c2c[nH]nc2C(F)(F)F)CC1,1.9841671271469885,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(F)ccc1Oc1cccc2c(=O)cc(N3CCOCC3)[nH]c12,1.994800899294604,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(I)cc2c1NC(C(=O)O)C1CC=CC21,1.999130541287371,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(N2CCC[C@@H]2C(=O)NCCc2ccc3c(c2)OCO3)nc(-n2ccnc2)n1,1.9085386321719595,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(Nc2cc(N3CCOCC3)nc(N[C@@H](C)c3ncc(F)cn3)n2)n[nH]1,1.6625689669332602,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(Nc2cnc(C#N)c(N[C@@H](C)c3ccc(F)cn3)n2)n[nH]1,1.931864513492032,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(Nc2cnc(C#N)c(N[C@@H](C)c3ncc(F)cn3)n2)n[nH]1,1.910410939914688,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(Nc2cncc(N[C@@H](C)c3ccc(F)cn3)n2)n[nH]1,1.892150277901364,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(Nc2cncc(N[C@@H](C)c3ncc(F)cn3)n2)n[nH]1,1.961231197044663,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cc3)ncc2Cl)n[nH]1,1.9960736544852755,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)c(C#N)cc2Cl)n[nH]1,1.9841671271469885,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)c(C#N)cc2F)n[nH]1,1.976258249257045,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)c(C#N)nc2C)n[nH]1,1.9176105257498672,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)cnc2C)n[nH]1,1.9242792860618816,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)c(C#N)nc2C)n[nH]1,1.8426716337607885,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)nc(N3CCOCC3)c2Cl)n[nH]1,1.887673552454448,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)nc(N3CCOCC3)c2F)n[nH]1,1.96208508051736,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Br)n[nH]1,1.961231197044663,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2C)n[nH]1,1.8572721735640407,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2F)n[nH]1,1.723291446477584,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(Nc2nc(O[C@@H](C)c3ccc(F)cn3)c(C#N)nc2C)n[nH]1,1.9734049744100608,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(Nc2nc(O[C@@H](C)c3ncc(F)cn3)ncc2Cl)n[nH]1,1.8757555792580545,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(Nc2nc(O[C@H](C)c3ccc(F)cn3)c(C#N)nc2C)n[nH]1,1.9903832589062336,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(OC2CCN(CC3CCN([C@@](C)(Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc1Cl,1.8964711004792767,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(OCCCS(C)(=O)=O)cc(C)c1-c1cccc(COc2ccc3c(c2)OC[C@H]3CC(=O)O)c1,1.998433718864469,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(Oc2ncc(C(F)(F)F)cc2Cl)ccc1CC1SC(=O)NC1=O,1.999739345106568,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cc([C@H](O)[C@](C)(OCc2ccc(-c3ccccc3)cc2)C(=O)NO)no1,1.9855162878527155,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,1.950705534773861,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cc2cc(C)c3nnc(SCC(=O)N4CCN(C(=O)c5ccco5)CC4)n3c2cc1C,1.9908270505674788,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,1.9953719060281625,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(-c2ccc3c(ccc4sc5c(c43)NC[C@@H](C)NC5=O)n2)cn1,1.9289076902439528,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(-c2csc3ncnc(O)c23)cc1,1.9826781933834845,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(-c2nnc(SCC(=O)N3CCN(c4ccccc4)CC3)o2)cc1,1.999217565530104,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(-n2c(C)cc(/C=C3\SC(=O)NC3=O)c2C)cc1,1.999304572338349,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,1.998520882835038,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,1.549738731264899,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C(=O)N(CCCN)[C@@H](c2nc3cc(Cl)ccc3c(=O)n2Cc2ccccc2)C(C)C)cc1,1.9973863843973128,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C(=O)N(CCCN)[C@H](c2nc3cc(Cl)ccc3c(=O)n2Cc2ccccc2)C(C)C)cc1,1.9964678902617168,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,1.998782269831736,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C(NC(=O)c2ccccc2O)C(=O)Nc2c(C)cccc2C)s1,1.9981285071282664,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(CCC[N+]23CCC(CC2)[C@@H](OC(=O)[C@](C)(c2ccccc2)N2CCCCC2)C3)cn1,1.934750874663579,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(CNC(=O)CCS(=O)(=O)c2ccc(Br)cc2)cc1,1.9943171526696368,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(CO)cc1N(C)c1ccnc(Nc2cc(N3CCCOCC3)cc(N3CCOCC3)c2)n1,1.9751559784066888,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(CO)cc1N(C)c1ccnc(Nc2cc(N3CCOCC3)cc(N3CCOCC3)c2)n1,1.962937288430002,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(CO)cc1N(c1ccnc(Nc2cc(N3CCOCC3)cc(S(C)(=O)=O)c2)n1)C(C)C,1.9818638909913504,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(Cl)cc1NC(=O)CCS(=O)(=O)c1ccc(Br)s1,1.9951523768914536,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(NC(=O)Nc2nnc(-c3ccncc3)s2)cc1,1.9973426906016225,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(NC(=O)[C@@H]2CCCN2S(=O)(=O)c2cccc3cccnc23)c(C)c1,1.990161192898479,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(NC(=O)[C@H]2CCCN2S(=O)(=O)c2cccc3cccnc23)c(C)c1,1.99060521142392,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(NC(=O)c2ccc(C#N)cc2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,1.8333383889393973,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,1.971600520230059,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(S(=O)(=O)N(C)C(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1,1.992509335067776,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(S(=O)(=O)N(C)c2ccc3sc(C)nc3c2)cc1,1.9967742708613043,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(S(=O)(=O)N2N=Cc3ccccc3B2O)cc1,1.96208508051736,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(S(=O)(=O)N2N=Cc3oc(C)cc3B2O)cc1,1.9772662124272928,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(S(=O)(=O)NCCSc2nnnn2-c2ccc(C(N)=O)cc2)cc1,1.953807997665307,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(Sc2ccccc2CN(C)C)c(N)c1,1.9496339237992624,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc2c(OCCN3CCC(Cc4cccc(NS(C)(=O)=O)c4)CC3)cccc2n1,1.9867717342662448,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc2cc(C)c3nnc(SCC(=O)N4CCN(C(=O)c5ccco5)CC4)n3c2c1,1.9958544798745657,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc2nc(C[N+]34CCC(CC3)[C@@H](OC(=O)[C@](C)(c3ccccc3)N3CCCCC3)C4)oc2c1,1.968249394107917,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(-c2nc3cc(Cl)ccc3[nH]2)n1,1.9951523768914536,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(C(N)=O)c1NC(=O)c1ccccc1,1.741624257503812,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(C)c1OCC(C)N,1.5626496722119168,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(Cn2ccn3c(=O)cc(N4CCOCC4)nc23)c1,1.9450252012424627,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(Nc2nc(NCc3ccco3)c3ccccc3n2)c1,1.99969588741084,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(Oc2cc(CN3CCC[C@H](n4cc(C)c(=O)[nH]c4=O)C3)ccc2C(=O)O)c1,1.983039616046102,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(Oc2cc(S(=O)(=O)N3CCC[C@H](n4cc(C)c(=O)[nH]c4=O)C3)ccc2C(=O)O)c1,1.9746037920870327,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1ccccc1-n1c(Cn2cnc3c(N)ncnc32)nc2cccc(C)c2c1=O,1.9940530635876752,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1ccccc1-n1c(Cn2nc(-c3ccc(O)c(F)c3)c3c(N)ncnc32)nc2cccc(C)c2c1=O,1.9912260756924949,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1ccccc1CN1CCC(N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CC1,1.8098289610678864,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1ccccc1C[C@@H](C(=O)O)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,1.96208508051736,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1ccccc1S(=O)(=O)NC(=O)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,1.951774508081725,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,1.646109521978848,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C,1.9772662124272928,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cn(C2CCCN(Cc3cccc(Oc4ccccc4)c3)C2)c(=O)[nH]c1=O,1.9951523768914536,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cn([C@H]2CCCN(Cc3ccc(C(=O)O)c(Oc4cccc(Br)c4)c3)C2)c(=O)[nH]c1=O,1.9916247345340048,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cn([C@H]2CCCN(Cc3ccc(C(=O)O)c(Oc4cccc(C(F)(F)F)c4)c3)C2)c(=O)[nH]c1=O,1.987085029624122,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cn([C@H]2CCCN(Cc3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O,1.9882021002587809,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cn([C@H]2CCCN(Cc3ccc(C(=O)O)c(Oc4cccc(F)c4)c3)C2)c(=O)[nH]c1=O,1.962937288430002,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(C#N)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O,1.989939013284536,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O,1.9822712330395684,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(C(N)=O)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O,1.9841671271469885,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(CO)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O,1.966798546383361,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(O)c(Oc4cc(F)cc(Cl)c4)c3)C2)c(=O)[nH]c1=O,1.994800899294604,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(O)c(Oc4ccc(Cl)cc4)c3)C2)c(=O)[nH]c1=O,1.9939209588012867,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(O)c(Oc4cccc(Br)c4)c3)C2)c(=O)[nH]c1=O,1.9939209588012867,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(O)c(Oc4cccc(C(F)(F)F)c4)c3)C2)c(=O)[nH]c1=O,1.9939209588012867,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(O)c(Oc4cccc(F)c4)c3)C2)c(=O)[nH]c1=O,1.979684923827025,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cn([C@H]2CCCN(S(=O)(=O)c3ccc(O)c(Oc4ccccc4)c3)C2)c(=O)[nH]c1=O,1.9722028383790644,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cn([C@H]2CCCN(S(=O)(=O)c3cccc(Oc4ccccc4)c3)C2)c(=O)[nH]c1=O,1.988469770209876,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cn([C@H]2CCCN([C@@H](C)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O,1.989939013284536,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cn([C@H]2CCCN([C@@H](CC(C)(C)C)c3ccc(C(=O)O)c(Oc4cccc(Br)c4)c3)C2)c(=O)[nH]c1=O,1.995679060511622,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cn([C@H]2CCCN([C@@H](CC(C)C)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O,1.9951523768914536,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cn([C@H]2CCCN([C@H](C)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O,1.9931716050307648,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cn([C@H]2CCCN([C@H](CC(C)(C)C)c3ccc(C(=O)O)c(Oc4cccc(Br)c4)c3)C2)c(=O)[nH]c1=O,1.9873533887357937,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cn([C@H]2CCCN([C@H](CC(C)C)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O,1.9879342652321583,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cn([C@H]2CCCN([C@H](CC3CCOCC3)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3)C2)c(=O)[nH]c1=O,1.950705534773861,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cnc(-c2c(F)ccc(F)c2CCNC(=O)c2ccc(COCC(F)(F)F)nc2)cn1,1.963740618857884,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cnc(-c2cnc(NCCNc3ccc(C#N)cn3)nc2-c2ccc(Cl)cc2Cl)[nH]1,1.991801798844644,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cnc(C(=O)c2ncnc3[nH]ccc23)c(NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)c1,1.999608958971417,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cnc(NC(=O)C2C(=O)c3ccccc3S(=O)(=O)N2C)s1,1.9981285071282664,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cnc(Nc2cc(N3CCN(C)CC3)nc(N[C@@H](C)c3ccc(F)cn3)n2)s1,1.9792295930221555,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cnc(Nc2cc(N3CCOCC3)nc(N[C@@H](C)c3ccc(F)cn3)n2)s1,1.988469770209876,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cnc(Nc2cc(N3CCOCC3)nc(N[C@@H](C)c3ncc(F)cn3)n2)s1,1.966798546383361,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,1.9660478210764536,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cnc(Nc2cncc(N[C@@H](C)c3ncc(F)cn3)n2)s1,1.9176105257498672,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1cnc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)nc(N3CCOCC3)c2F)s1,1.9689496809813425,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1csc(N)c1C(N)=O,1.8301393874253429,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1csc(NC(=O)COc2ncnc3c2cnn3-c2ccccc2Cl)n1,1.9964241039550912,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(-c2c(F)cc(Cl)cc2-c2cnc([C@@H](C)NC(=O)[C@@](C)(O)C(F)(F)F)c(F)c2)no1,1.9912260756924949,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(-c2cccc(C(F)(F)F)c2)sc1C(=O)O,1.998695158311656,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(C(=O)N2CCOC3(CCN(Cc4ccc(Cl)cc4)CC3)C2)cs1,1.7548068553544234,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(C(=O)[C@H](C)Oc2ccc(SCCCCCc3ccccc3)cc2)sc1CCCC(=O)O,1.9969492484953808,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(C(C)C)c(-c2ccc([C@H]3CC[C@H](CC(=O)O)CC3)cc2)nc1C(N)=O,1.9903832589062336,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(C(C)C)c(C(N)=O)nc1-c1ccc([C@H]2CC[C@H](CC(=O)O)CC2)cc1,1.988469770209876,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(C(F)F)c(C(N)=O)nc1-c1ccc([C@H]2CC[C@H](CC(=O)O)CC2)cc1,1.97570746353718,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(C)c(-c2ccc([C@H]3CC[C@H](CC(=O)NC(C)(C)C(=O)O)CC3)cc2)nc1C(N)=O,1.9645424660791369,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(C)c(-c2ccc([C@H]3CC[C@H](CC(=O)NS(C)(=O)=O)CC3)cc2)nc1C(N)=O,1.9496339237992624,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(C)c(-c2ccc([C@H]3CC[C@H](CC(N)=O)CC3)cc2)nc1C(N)=O,1.940068013739353,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(C)c(-c2ccc([C@H]3CC[C@H](CCO)CC3)cc2)nc1C(N)=O,1.9867717342662448,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(CSc2nc(N[C@H](C)CO)c3sc(=O)[nH]c3n2)cs1,1.996248914569132,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(Cl)c(Cl)n1Cc1sc2c(c1C(=O)N1CC[C@@H](O)C1)c(=O)n(C)c(=O)n2CC(C)C,1.9595183769729985,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1nc(N2CCOCC2)c2cc(-c3ccccc3)sc2n1,1.9981721219394408,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,1.9273703630390235,train,butina,23,,,,,,,,,,,,,,,,,,,,,,
