SMILES,ppb_r,dset,group,fold,adme_ppb_r_cbert_mlm-bert-100,adme_ppb_r_cbert_mlm-bert-30,adme_ppb_r_cbert_mlm-bert-60,adme_ppb_r_cbert_none-bert-0,adme_ppb_r_mlm_mlm-bert-100,adme_ppb_r_mlm_mlm-bert-30,adme_ppb_r_mlm_mlm-bert-60,adme_ppb_r_mlm_none-bert-0,adme_ppb_r_mtr_mlm-bert-100,adme_ppb_r_mtr_mlm-bert-30,adme_ppb_r_mtr_mlm-bert-60,adme_ppb_r_mtr_mtr-bert-30,adme_ppb_r_mtr_none-bert-0,adme_ppb_r_sbert_mlm-bert-100,adme_ppb_r_sbert_mlm-bert-30,adme_ppb_r_sbert_mlm-bert-60,adme_ppb_r_sbert_none-bert-0,mlm-bert-100,mlm-bert-30,mlm-bert-60,mtr-bert-100,mtr-bert-30,mtr-bert-60,none-bert-0
COc1ccc(OC[C@@H]2c3cc(OC)c(OC)cc3CCN2C(=O)c2cccc(Cl)c2)cc1,0.232233521,train,butina,19,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1ccc(COc2cccc(C3CCN(Cc4nc5ccc(C(=O)O)cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,0.312177356,train,butina,19,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)[C@H](CO)Nc1nc(Nc2cc(N)cc(Cl)c2)c2ncn(C(C)C)c2n1,-0.099086932,train,butina,19,,,,,,,,,,,,,,,,,,,,,,,,
O=C(NC1CCNCC1)c1ccc2cn[nH]c2c1,1.70808081,train,butina,19,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)Nc1ncc(C(=O)O)s1,1.854123782,train,butina,19,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(-c2nc(C34CCC(C(N)=O)(CC3)CC4)[nH]c2-c2ccc3c(c2)OCO3)n1,0.21031852,train,butina,19,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc2nc(-c3cc(F)ccc3O)nc(N[C@@H]3CNC[C@H]3C(C)(C)O)c2cc1OC.Cl,-0.823908741,train,butina,19,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)[C@@](C)(O)[C@@H]1CN(c2nc(-c3n[nH]c4ncccc34)c(F)cc2Cl)CCN1,0.622421274,train,butina,19,,,,,,,,,,,,,,,,,,,,,,,,
CN(c1ncc(F)cn1)[C@H]1CCCNC1,2.0,test,butina,19,1.2626932408100007,1.31948476949,1.40602412131,1.0390715181399997,1.1804489417300006,1.2488358085900002,0.8796485302400003,1.0471549088700003,1.7089882773600005,1.5752207284099995,1.4447440479199989,1.3815218652900003,1.3535232006499998,1.3409670995199996,1.4239641120000002,1.2514409633900003,1.13276313585,0.9608220241200008,0.8658348847,0.9277716383900002,1.2593492378000002,1.4643848404600004,1.3651875523700001,1.0910578837200002
COc1ccc(S(=O)(=O)N2CCC(N3CCC(C)CC3)CC2)cc1,1.626076768,test,butina,19,0.91445013384,0.9042119602900003,0.8282845163899997,0.63814754021,0.69378092498,0.70420699547,0.4576851257300001,0.6814593761100002,1.0938323100700003,1.0822744147300005,1.0966736131100008,0.7568373479399999,0.5762891858999998,0.8104292288600005,0.9996166360600002,0.8793573043799999,0.9142891395100001,0.60233814511,0.61191701746,0.57725561891,0.6171473435899999,1.0772893173900002,0.9094930262100004,0.49172728920999986
N#Cc1ccc2[nH]c(O)c(-c3ccc(CN4CCOCC4)cn3)c2c1,1.072507236,test,butina,19,0.8808078160300004,0.5844201802999998,0.84186274357,0.5212177434799997,0.8637201634400001,0.4971868203700002,1.12533424513,0.4548307270899998,0.9811216584700001,0.85907843551,0.84877515493,0.9613208914399999,0.7383457402199999,0.6820440898599999,0.9469949849399998,0.6802305641799999,0.28960295567999983,0.8202834518100002,0.6209469454299998,1.0560045290700004,1.1244352188500002,0.8859033806200004,0.9422492306400005,0.6204144570800003
[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC,1.236577565,test,butina,19,0.20999674535999996,0.14672080511999994,0.33300696652,-0.02098446208000008,0.37660668337999986,0.5200159413899997,0.4066235347999999,0.4227656298099998,-0.05844790491999997,0.3661102050300001,0.22864900350999992,0.7549703501100001,0.19735918248999987,0.5507000421800003,0.30459742396,0.4167135844700001,0.18512910727,0.6122111398999999,0.7090714832600004,0.5076308543400002,0.44254546383999993,0.42878546687,0.76080649437,0.18152510616999995
Cn1cc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@@H](C#N)C4)c3)n2)cn1,1.364100521,test,butina,19,0.63705499878,0.5637820174999998,0.4937495367799999,0.5486441139199998,0.5133118105800001,1.043930923140001,0.49665749889,0.4487030689100005,0.9201590545200006,1.0793983018100004,0.7777667924300001,0.9103680125700002,0.10308060155,0.5359131976199997,0.44237709465999986,0.30401630988999984,0.23184120591999982,0.39312429181999986,0.90745508366,0.34694122940999994,1.1119074142500003,0.8589983995500002,0.71117428817,0.5095929908899998
CC(C)(C)c1ccc(-c2nc3n(c(=O)c2C#N)CCS3)cc1,0.455758203,test,butina,19,0.5575023608400003,0.6819310205500001,0.48341263428,0.7036069586199999,0.8340527679799998,0.35168889539000014,0.6238407853600001,0.49844539994000003,1.0069862555199998,1.2036398520400005,1.1941132632700004,0.81209646475,0.49784303203,0.6573817397099999,0.6557480038100003,0.4089723999300001,0.40557170417999994,0.69876743711,0.7223875061900001,0.5225868046400002,0.88993900275,0.7977354599300002,0.7429428098399998,0.45131333135999996
CC#CC(=O)N1CC[C@@H](n2cc(-c3ccc(Oc4c(F)cccc4F)cc3)c3c(N)n[nH]c(=O)c32)C1,-0.029188389,test,butina,19,0.54356341291,0.21965820634999997,0.16540325642000003,0.5920603025099999,0.36199189724000014,0.30064516513999995,0.10054479359000004,0.7082907918299999,0.25906092843999995,0.20177379063999998,0.2511029966299999,0.14637050132999999,0.35085311857999985,0.3928081621499998,0.37002049525,0.3340867926399999,0.42147243529999984,0.5834990492099998,0.66553333618,-0.020130521250000023,0.07206973452999997,0.13069902930999994,0.050472822179999995,0.55995571411
C[C@@H]1c2nnn(-c3ncc(F)cn3)c2CCN1C(=O)c1cccc(C(F)(F)F)c1Cl,1.240049772,test,butina,19,0.7076744900200002,0.7016824977900005,0.7540030305000001,0.5096701209000001,0.7581911724300001,1.0800298299600002,0.54161894738,0.7998625103400003,0.8391416901200001,0.9090452318900002,0.7490277884199998,1.0711758770600002,0.22699195536000005,0.7601891607900001,0.50469260179,0.38459018457,0.20053793770999984,0.8840453697500001,0.77164097021,0.5174524317200003,0.9563452123300001,0.7577463550900005,0.7672297541600002,0.52010172922
CCc1nc(C)cn2nc(-c3cc(=O)n4cc(C5CCN(C)CC5)cc(C)c4n3)cc12,0.593618308,test,butina,19,0.55786657988,0.4933965941699997,0.4223223038699999,0.33159299771999995,0.5794865797,0.51723111906,0.22373297331999978,0.40739639667999994,0.7706233101500001,0.7725245904900002,0.6551860256199998,0.5584504652499999,0.38903612656,0.74475359747,0.6488718403600001,0.5092764208199998,0.1893416711699998,0.42710178466000004,0.44594407903,0.33895748467999987,0.4995687910800002,0.5785280061999999,0.9825364301000005,0.32589284075999997
COc1nn(C)cc1C(=O)Nc1cccc(-c2cnc3n2CCC3)c1,0.685562611,test,butina,19,0.7717992705500001,0.4801830401599996,0.6419340886,0.5391333934199999,0.31023511913,0.8111902157599999,0.4606971181300002,0.7817526141400002,0.6966766714099998,0.3424218969099998,0.5985944565099998,1.1236703828100003,0.6230751176899996,0.5679530762499998,0.6611415141099998,0.5565737120900001,0.7180467694800001,0.34170493487000003,0.9810211479699994,0.5165447261699998,1.0680385108400003,0.8331217159500003,0.9527084145800003,0.45967595827999985
COc1cc(F)ccc1-c1ncnc(Nc2cccc(C[S@@](C)(=N)=O)c2)n1,1.574609941,test,butina,19,0.5854598933399998,0.57220406653,0.5857268202499999,0.45041055401999996,0.7434849435900003,0.35982654224,0.5616152161700002,0.5223723804499998,0.1771644350899999,0.05724212097,0.6559473431400002,0.5137865187600001,0.6353830504099997,0.61879223462,0.7227439521899996,0.51489802876,0.43845854113999977,0.7988675608400002,0.35768089178999984,0.38843650255000006,0.7567506736099999,0.51272648515,0.4623295041399998,0.58083351936
C[C@H]1CN(C(=O)CC(c2ccccc2)c2ccccc2)C[C@@H](C)O1,0.718335579,test,butina,19,1.3498366635499999,1.04329080312,0.9291890546900001,0.9649943982799999,0.6774032665699999,0.9390764355100005,0.7474520265499999,0.7748530236600001,1.1913929629199997,1.01669872379,0.9343230881399995,0.9706400728900003,0.9093274189499998,1.1229741895500005,0.9975723023400006,0.9726068556000006,0.7644791036400003,0.78277578391,1.0416696459700003,0.47547939654000027,0.9099399756099998,0.9270741140100003,0.8520464174699999,0.8630801489200003
COc1ccc([C@H]2CN(C(C)=O)[C@@H]3CCCN(Cc4cccc(F)c4)[C@H]23)cc1,0.594060901,test,butina,19,0.8065926968800006,1.0019001610600007,0.8638612321899997,0.37133708716999975,0.5956842156400001,0.75966907044,0.5557503862599996,0.7924739095400006,0.8111722061500001,0.9493046615300001,0.68759600199,0.9417574049000004,0.4607900330399996,0.6978059178700002,0.8212319323500007,0.6776037292699997,0.4248704301000001,0.5969617947999999,0.9642306213000004,0.41248960630000014,0.3185278463899999,0.8354212576900001,0.7144478320400003,0.4789023952399998
COc1nn(C)cc1C(=O)Nc1cccc2cnccc12,1.58945809,test,butina,19,1.1602288456399998,1.0662656260599999,1.1277263345400002,0.9738256197899996,1.03299821,1.09525603654,0.7562143542500002,1.1746027592400001,0.9781337314400004,0.7267862384999999,0.7392218174700003,0.54892128932,1.0245974365499995,1.2620671689299998,1.0105936375100004,0.89055504482,1.1530793903600003,0.8159444011200008,0.8769824409400003,0.9761393776700007,1.2510690280700003,0.80981174596,1.0708564855099998,0.7957874313200002
Cc1noc(C(C)C)c1C(=O)N1CC(C)OC(c2ccccc2)C1,1.111934276,test,butina,19,1.0307709424500002,1.0747044691700003,0.72900728638,0.37981797035,0.7922411615999998,0.7166403110199997,0.87503583558,0.5792691105600001,0.9442267870899996,0.9166229098,1.2095116605900003,0.9343212692000001,0.37151448333,1.2403068454100004,0.8128969272500001,1.06544220382,0.7371076525600002,0.5253581995199997,0.7590317918100001,0.8396727586900004,0.7598903771800002,0.8018294372,0.51682540902,0.4233121517400001
Cc1c(F)cccc1NC(=O)CN1[C@H]2CCCC(=O)N[C@@]2(C)C[C@H]1Cc1ccccc1,0.925312092,test,butina,19,0.8781766797800004,0.56563782719,0.8721215607100002,0.4561252820799999,0.3859218454099998,0.7244466432300001,0.7256592557,0.7470841557200008,0.6570714171999996,0.7679873196100001,0.7182266730700003,0.8818736347200001,0.49970656584999956,0.7309822022599998,0.4809311939500001,0.43858300257999977,0.6353919919700001,0.34111882653,1.0544821166,0.67147815236,0.7642946371300005,0.7886970034,0.4901566467100001,0.48236057630000007
Cc1ccc(NC(=O)CN2[C@H]3CCCC(=O)N[C@@]3(C)C[C@H]2Cc2ccccc2)cc1F,0.360971884,test,butina,19,0.8528016729000001,0.3858280406699999,0.6267644653599997,0.4372391878199997,0.31350684820999986,1.0422058007000006,0.36851224836000007,0.6407460696199999,0.6550374359699995,1.0839554974700003,0.7860814601900004,0.8936310619799999,0.5879576683599997,0.6731714291299999,0.4258712358499999,0.7081997594000002,0.8437753013700002,0.5821104380600001,1.1677655762000005,0.7850735614400002,0.8348908312800003,0.9247459125599999,0.4959041625400002,0.74507087583
O=C1CCCC[C@@H]2[C@H](C[C@@H](Cc3ccccc3F)N2C(=O)c2cccc3ncccc23)N1,1.348966512,test,butina,19,0.7626860151800003,0.8855366334800003,0.90295838168,1.06003614439,0.9971835865900003,1.2077181105100012,0.9835038708400008,1.235590118160001,0.7962998499699998,0.7557992374899999,0.5738435197999997,0.7570325456200004,1.0069026673100003,0.7433125393300002,0.8998827245600007,0.70457131848,1.239001080900001,0.7415781760799999,1.2105840446800002,0.9504887342099999,0.7710226737400001,1.0027193871800002,0.8091081345899999,0.72443228185
CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,-0.063486258,test,butina,19,0.8017148462700002,0.5769334572899999,0.15872514652999997,0.6812409614899999,0.8752516018400004,0.6412910854399999,0.32467044468999995,0.7653291256699997,0.049510520580000064,0.36796887577999987,0.3304415102699999,0.3913501333599998,0.7129956690300001,0.6297184523,0.3133407211599998,0.34389831378000013,0.6868528746099999,0.8821643698800002,0.54452834309,0.29942797811999994,0.45280004188,0.11101535670999998,0.43556874325999995,0.9346341373400002
COCCc1noc(CN2CC(c3ccccc3)(c3ccccc3)CCC2=O)n1,1.25166255,test,butina,19,1.05160575433,0.7667441482999997,0.4466087526299998,1.5124312808699998,0.5511477498799997,0.41698998273000015,0.4445187333800002,1.2873921403200002,0.5229803324999999,0.7935690261099998,0.6910187214399997,1.06971622105,0.7700546065200002,0.8993962216000003,0.7589561896300002,0.29170772856000005,1.4383933256800006,0.4613511228699998,0.3491725143100002,0.5404965703599999,0.4083622594600002,0.9049103522599999,0.8058590138700003,1.0445800132
Cc1[nH]nc2c1C1(CCCCC1)CC(=O)N2,1.284633733,test,butina,19,1.2812286564500004,1.3750836062899998,1.21411069715,1.7210754531899999,0.7476322786800002,0.6783531613799997,1.36259410025,1.1875110672100002,1.5824125492299999,1.6170554280300007,1.4325544768699998,1.4065628087300004,1.6171905326200007,1.4858263681,1.2518133067700006,1.32136394689,1.2492386158,0.9463675644100005,0.8046292826300003,1.4916152027300003,1.3559894357099995,1.4900009727500005,1.28899209427,1.02879899989
CC1CN(C(=O)c2cccnc2N2CCOCC2)CC(c2ccccc2)O1,1.555686814,test,butina,19,1.2650058448700001,1.0876405175200003,0.79863145282,0.8711522292900004,0.8701568469800001,0.8621405957199997,1.0409602635700002,1.1914538844500002,1.29222408771,0.8183868676999999,1.0119690749400005,0.9982816126199999,0.9534872106400002,1.0786446915299992,0.7523675079700003,1.03212659023,1.2798710046700001,0.71515951941,0.9675909477699999,0.8701565028900003,0.7630390883599998,0.8625784761900002,0.6200010181200001,0.96158373188
Cc1cc(N2CCCC2)nc(C2CCCN(C)C2)n1,1.861522463,test,butina,19,1.1748982821000002,1.3166805327700004,1.2858649667799997,1.1502360080099998,1.1372689826600004,0.9219721488899997,1.1006795141800003,0.9972401740600003,1.45621940812,1.3024120145700002,1.3622079753899998,1.2721826111300008,1.2085671532899998,1.2456964379200002,1.07570524775,1.4195361057999998,1.1003179174099997,0.8484036251400002,0.9495603363800005,1.3022869256400005,1.3980896729500005,1.2158095525400003,1.2623125862900002,1.0138141170700004
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,1.855513099,test,butina,19,0.5591543559800001,0.49229666450999987,0.8305166302400001,0.8724654380000001,0.6647590227399999,0.6545188226900001,0.7753500954899998,0.9971738660300001,0.38147440802,0.5748951382199999,0.43079999083999987,0.7558129948400001,1.0063505284799998,0.7947655794900003,0.5132689286300001,0.8012057251600002,1.066969420559999,0.6522157306099998,0.6741963389299999,1.0239613941100008,0.84381949082,0.6205812340000001,0.8087901275099999,0.9803435134899999
CCCc1nc2nc(C)c(NS(=O)(=O)c3ccc(C4CCCCC4)cc3)c(O)n2n1,-0.137272472,test,butina,19,0.26318632129999986,0.60626676698,0.3439014302300001,0.6475380225700001,0.2425789252199999,0.07456402387,0.41823545169999987,0.59006168333,0.1089641244100001,0.35855690412999985,0.23741583073000005,0.56864867421,0.5232148933799999,0.18721067284999993,0.34528520595,0.5084376675400002,0.4705519177300001,0.35058177202,0.4182853479499999,0.34676922872000004,0.28933550890000004,0.38248762250999996,0.28325920025,0.65559199453
CC(C)(C)OC(=O)N1CCCC1C(=O)N1CCC(C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)O)CC1,1.842553077,test,butina,19,0.9476049719200003,0.68331879787,0.7281161817599998,-0.060627212099999994,0.8303949999400002,0.7059638434700001,0.8814478689100004,0.09681494458000005,-0.17393365202000016,-0.00867565197999999,-0.2239784900400002,0.4272414196499998,0.07846974963,1.0368058011400003,1.0682557150200003,0.8227325526100006,0.28273561002,0.7931842034200003,0.7949467857100002,0.93114806187,0.06849620008,0.3065398992200001,0.19738617654,0.6193528836399996
O=C(Nc1cccc2c(=O)cc(-c3nnn[nH]3)oc12)c1ccc(OCCCCc2ccccc2)cc1,0.77224834,test,butina,19,0.5651984409200002,0.32134952162,0.23751389470000014,0.14055221895,0.33522080228,0.71797870712,0.5934047876699999,0.7211548687599998,-0.07874898118,-0.16926227206000008,-0.017684200949999996,0.2527887387999999,0.34575533674,0.53388270329,0.2893138664299999,0.20199941057,0.28671749269,0.7544779848100004,0.7631577453300001,0.56235429597,0.3223105912999999,0.3839018427400001,0.12518892595999997,0.5444966156499998
CCOc1cc2nn(CCC(C)(C)O)cc2cc1NC(=O)c1cccc(C(F)F)n1,0.268343914,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
CN(c1ncc(F)cn1)[C@H]1CCCNC1,2.0,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(Oc1ccc(-c2cnc(N)c(-c3ccc(Cl)cc3)c2)cc1)C(=O)O,-1.403402904,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
CC#CC(=O)N[C@H]1CCCN(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)C1,-0.639532816,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)NCC(O)COc1cccc2ccccc12,1.347759218,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,-0.943095149,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,-0.35853,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)NC(=O)COc1cccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3ccccc3n2)c1,-0.504455662,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,2.0,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(S(=O)(=O)N2CCC(N3CCC(C)CC3)CC2)cc1,1.626076768,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
CCn1c(-c2nonc2N)nc2cnc(Oc3cccc(NC(=O)c4ccc(OCCN5CCOCC5)cc4)c3)cc21,-0.325138859,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c[nH]c2nccc(Oc3c(F)cc(Nc4cc(Cl)nc(N)n4)cc3F)c12,-0.68613278,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1ccc2[nH]c(O)c(-c3ccc(CN4CCOCC4)cn3)c2c1,1.072507236,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
CCCc1cc(N2CCc3c(nc(C4CC4)n3C)C2)n2ncnc2n1,1.388207807,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
Fc1ccc(-c2ccc3c(c2)[nH]c2ccncc23)cn1,0.640978057,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
Nc1c(F)ccc2cnc(-n3ccc4ccncc43)cc12,0.631443769,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(=O)N1C[C@H](Nc2ncnc3[nH]ccc23)CC[C@@H]1C,1.74597993,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
Cn1cc(Nc2nccc(N3CC4CCC(C3)N4C(=O)[C@@H]3CC3(F)F)n2)cn1,1.786412441,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC,1.236577565,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(=O)N1CCC(CNc2ncnc(N)c2-c2ccc(Oc3ccccc3)cc2)CC1,0.901294817,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
Nc1n[nH]cc1-c1cc(Cl)ccc1Oc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl,-0.08249449,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c(-c2c(F)cc(C(N)=O)c3[nH]c4c(c23)CC[C@H](C(C)(C)O)C4)cccc1-n1c(=O)c2cccc(F)c2n(C)c1=O,0.326540669,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
Cn1cc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@@H](C#N)C4)c3)n2)cn1,1.364100521,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1cccnc1)c1ccnc(NC(=O)C2CC2)c1,1.615287063,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccc(Oc2ccccc2)cc1Cl)c1c[nH]c2ncnc(N[C@@H]3CC[C@@H](CO)OC3)c12,-0.295849483,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,1.244598701,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)c1ccc(-c2nc3n(c(=O)c2C#N)CCS3)cc1,0.455758203,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
CC#CC(=O)N1CC[C@@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,0.669595781,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(=O)N1CCC[C@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,0.276231958,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
CC#CC(=O)N1CC[C@@H](n2cc(-c3ccc(Oc4c(F)cccc4F)cc3)c3c(N)n[nH]c(=O)c32)C1,-0.029188389,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
C[C@@H]1c2nnn(-c3ncc(F)cn3)c2CCN1C(=O)c1cccc(C(F)(F)F)c1Cl,1.240049772,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccccc1-c1cc(NC(=O)c2cccc(N3CCNC3=O)c2)[nH]n1,-0.742321425,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ncc(-c2cccc(C(F)(F)F)c2)c(C2CCCCN2C(=O)c2ccccc2)n1,0.137354111,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1cccc(-c2nncn2C2CC2)c1)c1cc(-n2cnc(C3CC3)c2)ccn1,0.611935625,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
Fc1ccccc1-c1c[nH]nc1C1CCCN1Cc1ccc2ncccc2c1,0.460897843,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
CCc1nc(C)cn2nc(-c3cc(=O)n4cc(C5CCN(C)CC5)cc(C)c4n3)cc12,0.593618308,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c(Cl)ccc2cc3n(c12)[C@@H](C)CNC3=O,0.696793085,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2[C@@H]1CCCNC1,0.846275242,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nnc(CN(C)CC(C)Oc2ccc(Cl)c(Cl)c2)n1C,1.114444172,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
COc1nn(C)cc1C(=O)Nc1cccc(-c2cnc3n2CCC3)c1,0.685562611,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(F)ccc1-c1ncnc(Nc2cccc(C[S@@](C)(=N)=O)c2)n1,1.574609941,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ncc(CN2CC[C@@H](Nc3cncc(Cl)n3)[C@@H](C)C2)s1,1.264227348,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C(=O)N2CCC(Cc3ccccc3-c3ccccc3)(C(=O)N(C)C)CC2)s1,-0.590066877,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
CCc1nc2c(C)cc(N3CCN(CC(=O)N4CC(O)C4)CC3)cn2c1N(C)c1nc(-c2ccc(F)cc2)c(C#N)s1,-0.434152181,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,1.747124255,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
CN(C)C(=O)C1(Cc2ccccc2-c2ccccc2)CCN(C(=O)C2CCCO2)CC1,1.265713811,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)Nc1ccc(C(=O)N2CCCCC2c2nc(N)ncc2-c2ccc(Cl)cc2)cc1,0.549861188,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)Nc1ccc(C(=O)N2CCCCC2c2nc(N)ncc2-c2cccc(Cl)c2)cc1,0.584331224,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
O=C1CN(c2ccc(Nc3nccc(C(F)(F)F)n3)cn2)CCN1,1.433497815,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(F)ccc1C1C(=O)NCCN1C(=O)c1ccc2nccn2c1,1.950724994,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
O=C1NCCN(C(=O)c2ccncc2)C1c1ccccc1Cl,1.868168158,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
C[C@H]1CN(C(=O)CC(c2ccccc2)c2ccccc2)C[C@@H](C)O1,0.718335579,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
CN1[C@H]2CC[C@@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,1.180842415,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)C(=O)N1CCC(Cc2ccc(-c3cccs3)cc2)(C(=O)N2CCCC2)CC1,0.008174184,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ncsc1C(=O)N1CCCCC1c1nc(N(C)C)ncc1-c1cccc(Cl)c1,0.021602716,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
OCC1CCCCN1Cc1ccc(Cl)c(Cl)c1,1.484982782,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)N1CCN(c2nc(C(F)(F)F)nc3sc(C)c(C)c23)CC1,0.624282096,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccccc1C(=O)Nc1ccc2cc[nH]c2c1,0.571825249,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c(C(=O)NCCCN(C)C)sc2ncnc(Nc3ccc(F)cc3OC(C)C)c12,0.966376423,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
OCC1CCCCN1Cc1ccc(-c2ccccc2)cc1,1.394924244,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
CC1(C)CC(Oc2ccc(-c3ccc(-c4cn[nH]c4)cc3O)nn2)CC(C)(C)N1,1.241969612,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nnc(-c2ccc3occ(-c4ccc(S(C)=O)cc4)c3c2)o1,1.077985291,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ncsc1C(=O)N1CCCCC1c1nc(N)ncc1-c1cccc(C(F)(F)F)c1,0.86254877,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1ccc2ccccc2n1)c1ccc(N2CCOC2=O)cc1,0.069298012,train,random,20,,,,,,,,,,,,,,,,,,,,,,,,
