SMILES,ppb_h,dset,group,fold,adme_ppb_h_cbert_mlm-bert-100,adme_ppb_h_cbert_mlm-bert-30,adme_ppb_h_cbert_mlm-bert-60,adme_ppb_h_cbert_none-bert-0,adme_ppb_h_mlm_mlm-bert-100,adme_ppb_h_mlm_mlm-bert-30,adme_ppb_h_mlm_mlm-bert-60,adme_ppb_h_mlm_none-bert-0,adme_ppb_h_mtr_mlm-bert-100,adme_ppb_h_mtr_mlm-bert-30,adme_ppb_h_mtr_mlm-bert-60,adme_ppb_h_mtr_mtr-bert-30,adme_ppb_h_mtr_none-bert-0,adme_ppb_h_sbert_mlm-bert-100,adme_ppb_h_sbert_mlm-bert-30,adme_ppb_h_sbert_mlm-bert-60,adme_ppb_h_sbert_none-bert-0,mlm-bert-100,mlm-bert-30,mlm-bert-60,mtr-bert-100,mtr-bert-30,mtr-bert-60,none-bert-0
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)nc3[nH]ccc23)c1,0.039414119,test,random,19,0.06157404330999999,0.5127517880100002,0.31385846574,0.40962416389000006,0.27785568053000004,0.08621779272999998,0.10955153796000003,0.35579744281000003,-0.015436724999999998,0.02545815825000001,0.10105508690999997,0.19894720088000004,0.39712749120999996,0.2057264862,0.44195219512,0.6175162473699998,0.7550209754900001,0.35246069532999996,0.21591431474999997,0.39176538957999996,0.2988896086399999,0.19085437339000008,0.42487730663999984,0.42348149063999996
COc1ccccc1-c1cc(NC(=O)c2cccc(N3CCNC3=O)c2)[nH]n1,-0.397940009,test,random,19,0.72550346867,1.0637881989000006,1.0049365009800004,1.3565253376500002,0.86238827438,0.8644298169300002,0.5510764766700003,1.4328266913200003,0.7831519073499998,0.48825615335,0.55893960554,0.6861076263699999,1.24119714021,1.3589500296500008,1.41475522437,1.2467749126300005,1.0221829018099997,0.8555489157600006,0.9699691826,0.4207551427599999,0.64590374865,0.6946710897900004,0.8838251887100002,1.2666361501700008
Cc1nccc(-c2cn(Cc3ccccc3)c3cnccc23)n1,1.122707254,test,random,19,0.8882003714300004,0.9254376209000003,0.8710025453300005,0.44279975309999997,0.5867513812599998,0.9459394500699999,0.8123035448999998,1.04600701613,0.59306268945,0.7893513753399999,0.7107169232300001,0.6414615768999999,0.44726823472999994,1.2426726743400003,0.8226773842000003,0.6453022574700001,0.5397469839900001,0.6637104821799998,0.9754539406599999,0.8516562854900002,0.6211725717900003,0.55652658055,0.4966196507200001,0.49149907480000016
CCc1nc(C)cn2nc(-c3cc(=O)n4cc(C5CCN(C)CC5)cc(C)c4n3)cc12,0.868232868,test,random,19,0.73341943201,0.8011985971700004,0.5043817603300002,0.20739169140000005,0.4620229624400001,0.5587413443500002,0.65128111048,0.26785108591999995,0.7767563533399996,0.72164124344,0.7855649859100002,0.8740854349700001,0.3413486748899999,0.7459715800300003,0.5410833910000001,0.45975048193,0.5198483811600004,0.48916232569000007,0.5009209307900002,0.45699995386999986,0.5570115676700002,0.8314584593899998,0.7240815979100002,0.16503919345999993
Cc1c(Cl)ccc2cc3n(c12)[C@@H](C)CNC3=O,0.328379603,test,random,19,0.9397732861200001,0.7895640356800002,0.8078308279300004,0.36996784411000005,0.9809685815800004,0.9357061025499998,1.0683581760100003,1.1086230130699997,1.2423568948300003,1.21309333902,1.229192199540001,1.1558723519200003,1.6237251499500003,0.8279437696499999,0.78221894284,1.0654522770999997,0.51478197483,0.7626670474200004,0.8292913883500005,0.7164768978900002,1.0929468021000006,1.03054285059,1.1928361599400004,0.8089004941100003
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2[C@@H]1CCCNC1,0.956648579,test,random,19,0.5932897006899999,0.5755842270100002,0.44826399789000004,0.7916458073099999,0.7717272453599999,0.7596214220399997,0.2877167973700001,0.83020882962,0.5073887641700001,0.33020529914999996,0.48552995625999995,0.3818068379700001,0.81115557548,0.9441112837899999,0.6694097197900001,1.0803786558,0.47419607116000007,0.39660380380000027,0.6607140777000003,0.58910770372,0.34910348559999993,0.29674022487,0.5839589535500002,0.7808637267099999
Cc1nnc(CN(C)CC(C)Oc2ccc(Cl)c(Cl)c2)n1C,0.926290987,test,random,19,0.6435310477000001,0.23860268596999995,0.16816023332999994,0.11398849238000003,0.3376426352699998,0.07023657620000011,0.4923270642300001,0.21250523591999987,0.3477529762699998,0.17370491749,0.41819301573999984,0.9187593408899996,-0.16133673278999994,0.15584615209000008,0.3596942943599997,0.27004705945999985,0.24269083844,0.31931589531999993,0.27457953755999986,0.16427690353999996,0.32783929229000003,0.5027712823800002,0.5795146635599999,0.25919586317999993
CC(=O)Nc1ccc(C(=O)N2CCCCC2c2nc(N)ncc2-c2cccc(Cl)c2)cc1,0.520483533,test,random,19,0.37747902162,0.30578275644999986,0.19761825939999994,0.34105732424999985,0.23077082024999995,0.40862963238000005,0.39481769547999995,0.31378265696999974,0.4261942596899999,0.4460724271499999,0.3730396334099999,0.55239756442,0.5137310322699996,0.6684669310499999,0.4898643176399999,0.41047214552999994,0.22759153346999994,0.33914953300999984,0.36189314491999985,0.37756018385999984,0.45329087382000005,0.4873524247999999,0.46924558135999994,0.32362427127999976
OCC1CCCCN1Cc1ccc(-c2ccccc2)cc1,1.368007805,test,random,19,0.67452149527,0.27862936143999995,0.19075858988999997,0.6254815846899999,0.6957406400700004,0.40108470418000003,0.53905449525,0.8906742383300003,0.44583562434000007,0.35725157655000006,0.31040412130999995,0.7081260239000003,0.4261125734899999,0.29494918258,0.27566149228000014,0.23933244792000002,0.63710174631,0.8806133484800002,0.1722144023400001,0.22848457812999987,0.8482776328400007,0.8182464805700004,0.7120806346800005,0.9314469559800003
Cc1ncsc1C(=O)N1CCCCC1c1nc(N)ncc1-c1cccc(C(F)(F)F)c1,0.615318657,test,random,19,0.45917571078999997,0.36185088873000004,0.33651567228999996,0.46845218665000027,0.75952218117,0.40036149147000005,0.1258476508399999,0.4899523378900002,0.5692936579800002,0.29323875372999997,0.16848063402000002,0.36981602391,0.7991645527100002,0.21756225906999987,0.2922619325699998,0.24803627888999993,0.3599397789100001,0.5185609455900001,0.21593654818999983,0.18073160020000004,0.3265112394699999,0.3960244325699999,0.24620165505999989,0.20687770323000007
CCn1c(CO)nn(-c2cc(O[C@@H](C)C(F)(F)F)c(C(=O)Nc3c(F)cccc3Cl)cc2F)c1=O,0.975753389,test,random,19,0.25025383689999997,0.20037014073999984,0.2328796857799998,0.18821514108999998,0.07176058334000007,0.4199596349500001,0.43456018348000014,0.5919537091200001,0.17410952997999984,0.24243679941999996,-0.03431416088000002,0.05129888777999997,0.03460431068000007,0.3844627299299999,0.19907751576999996,0.3631965099400001,0.31204042844,0.4309310208499999,0.69016860426,0.3884092171100001,0.019416063920000007,0.4962275700100002,0.2743202998299999,0.4086074277600001
Cn1c(C2CC2)nc2c1CCN(c1ncnc3ccsc13)C2,1.237065953,test,random,19,0.93925889483,1.12150620409,0.9693405860900002,0.7778741981300001,0.8209395870300001,1.0826451151100003,0.4912548922800003,0.88169280662,1.1952501303600003,1.2670170647100003,0.9858025013100001,0.8064054545499998,0.84281439729,1.23569703014,1.0040047084300001,0.5024406446799999,0.4884963848300001,0.9520094645100009,0.9026275279000001,0.47895485752,1.0109017764200003,0.7850775602000003,1.0105098485500004,0.64524189875
Cc1ccc(NC(=O)CN2[C@H]3CCCC(=O)N[C@@]3(C)C[C@H]2Cc2ccccc2)cc1F,-0.137272472,test,random,19,0.9846594612300001,0.9102256463199996,0.7735565660600002,0.7509946362800002,0.8377472707700001,1.0241603986300003,0.9880818760399996,1.03201708711,0.6406293160200004,0.9820628822600003,0.9080311701800001,0.7564052131600001,0.9366051765700001,0.6668335283400009,1.0368032783100003,0.7897826863399999,0.8965284469700003,0.6468488697700002,1.0997628628699998,0.9867794127499995,0.6990052324900001,0.7553975145600006,0.8331128274300004,0.9114048289300003
CNC(=O)C1(Cc2ccc(-c3cccnc3)cc2)CCN(Cc2cccc(F)c2)C1,0.829753919,test,random,19,0.9613130805900006,0.7152503854400003,0.8609896763900008,0.7919556040700002,1.0377537942000008,0.7806698305800005,0.7614213829099999,0.7344933659000001,0.9567629079100008,0.8441392751999999,0.8923963391399999,0.9093700712800004,0.7260961890899997,0.8000355097100001,0.8791552969000006,0.7388191462400002,0.6300003188100006,0.8869967776600005,0.6771689495900002,0.7998334100400002,0.9992990694300004,0.9250725745800003,0.9233845193800002,0.5544475023400006
CC(=O)Nc1ncc(CN2CCCC[C@@H]2C)s1,2.0,test,random,19,1.2049144049299998,1.27189465323,1.0925536333399999,1.410755536079999,1.0523215979599998,1.0841285803100007,1.16006841085,1.2330508249099998,1.6712315358199998,1.1958749052800004,1.5588090733300004,1.0440428653400005,1.6975086141100002,0.9178643239899997,1.0997734587400005,1.359277249979999,1.4591293838399997,1.09224052057,1.1862634414600002,1.16565473153,1.2817026480900002,1.2289368749000003,1.1709676352199998,1.42965334271
CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,0.106870544,test,random,19,0.6678362678400002,0.8091527324300002,0.24383917414000003,0.96481871568,1.0184914808400003,0.8545262558299999,0.9015299705700004,0.87072550814,0.5156135292099999,0.5083920297,0.4214769788800002,0.5890815914399998,0.8097661944700001,0.6712834603400001,0.6688205054000003,0.7683301577199998,0.9629230373500002,0.8072250549100001,0.7302935747500001,0.6132804485699999,-0.054621378760000006,0.4732639102500001,0.37889829545999976,0.8924793611299999
Cc1[nH]nc2c1C1(CCCCC1)CC(=O)N2,1.323066376,test,random,19,1.1442408752600004,1.4078397334899997,1.4298036317199998,1.3739844997400001,0.89716703423,1.0496902244200002,1.2403223935700003,1.3508340900400002,1.7495483064399988,1.7493712502000005,1.8092791870899996,1.3638977787000002,1.7181788721899998,0.8314844708200003,1.48823053131,1.4350051080100001,1.744025827380001,0.8236403875000002,1.09563641605,1.2096751814200002,1.2264377679700005,1.36655541288,1.3145367412800004,1.2849802302700002
O=C(Nc1cnccc1-c1ccc(Cl)cc1)c1ccnc(NC(=O)C2CC2)c1,0.369957607,test,random,19,0.5327090514200001,0.49929523355,0.30114307291,0.55765568712,0.9914668815400007,0.6659481936300001,0.37667703577,0.2767098793499998,0.43392416846000015,0.3663750927800001,0.3889030974299999,0.34395488614000014,0.78660019965,0.5619947691599999,0.4505668286499999,0.08335670271999998,0.19342541853000003,0.9562351646600002,0.5294819595800001,0.5154552110400001,0.6482692078000001,0.3879271094400001,0.7327817104600001,0.5369579644900003
Cc1cc(Nc2cnccn2)cc(C2CCCN(CC(=O)N3CCCC3)C2)n1,1.642246824,test,random,19,1.2464064539100006,0.9254076532699999,1.1844973739899995,0.34691764330999997,0.8107708672000004,0.49583739961,1.3153296374000005,0.55914293475,1.3551494752699997,1.5180391810799996,1.1078602794300003,0.9337432098300004,0.33412837326,0.8927493842199996,0.4461769817599998,0.38519029115,0.6242388112600001,0.7119508218800003,0.7388351457199999,1.08682887719,1.0925718104200002,1.0055322727499996,1.13614222599,1.01323046075
CC1(C)CC(=O)C2=C(C1)NC(=O)CC2c1ccc(Br)cc1,1.159236233,test,random,19,0.2750557593299999,0.40133586591,0.5724574465600003,0.57232663152,0.16910362711000002,0.66749580787,0.19191270113000006,0.33367524488999983,0.60476486444,0.6855192760100003,0.8313600070999998,0.6998957773399997,0.67524062772,0.4720080408200002,0.5411292547400003,0.3981666789900001,0.6519551574799999,0.18593704762000013,0.74064292413,0.23136334666999997,0.8656557697500005,0.5530236174200001,1.0051564533500004,0.6723722647600003
CC1(CNC(=O)c2cncc(C3CCNCC3)n2)CCCO1,1.988550039,test,random,19,1.4695757023500002,1.1679080503000003,1.37982785265,1.3089393220399999,1.1572787034000003,1.01964761693,1.1870541010799998,1.0672005141600003,1.8237772908999998,1.8370088903399997,1.769221226069999,1.5145384143700007,1.6898461147800001,0.8537867942599995,0.6815803873999998,0.8404932955499999,1.71489521267,0.9424567780399999,0.6749300786000001,0.9588124494699997,1.59381078832,1.3852138200900002,1.5193061755700001,0.6142561693500003
Cc1cc(N2CCCC2)nc(C2CCCN(C)C2)n1,2.0,test,random,19,1.39679048463,1.1537549479300004,1.1923664936900003,0.6546074470000001,0.8954858108099998,0.8895001799200005,1.1636983117600006,0.8699977985999997,1.3537043373400002,1.2983631169799998,1.312271541709999,1.1828331051699994,0.82253412217,0.7868387587100004,1.18523769156,1.39898216995,1.16419542682,0.9702139303799997,0.7157726855000003,1.0436826840400004,1.2247976292200005,1.2837584418600003,1.0821436244000002,0.34975282287
CCn1cc(C(=O)O)c(=O)c2c(N)c(F)c(NC3CCCCC3)cc21,0.427486109,test,random,19,0.5111265675000001,0.90290904167,1.2312007346600005,0.6378717696800001,0.3216940537899999,0.7234758946000003,1.2604292374399997,0.2685739172499998,0.6500979120500004,0.6758535661100004,0.8819707614900001,0.6578744313800002,0.8378125851200001,0.7984009255700001,1.20358886277,0.9453319389499998,1.1990894360200008,0.48447856463000005,0.8972145636799995,0.8578405924400002,0.4277321068800001,0.5119951677500001,0.5763533821500001,0.5964651108500003
Cc1c[nH]c(=O)n1-c1ccc(C(=O)Nc2ccc3ccccc3n2)cc1,0.639386869,test,random,19,0.8946101219400003,0.88992153606,0.98503087596,1.0844365196400003,0.82267378719,0.9352324304800002,0.9785533075599996,0.9760014201800006,0.7845165595800008,0.6509125095900005,0.52602854486,0.47846227975000005,1.3724933968900004,0.8733677551299999,1.2444845176100003,1.4454056563200002,0.5595798116199999,1.13198773729,1.1649148919600005,1.0947154618100001,0.73616605499,0.5058918043,0.73543172123,0.8579989755900002
CNC(=O)c1cccc(NC(=O)N2CCC(Oc3ccccc3Cl)CC2)c1,1.068760828,test,random,19,0.46006001104000005,0.44614611825999995,0.66427578474,0.9096478041900005,0.26664644404,0.44673043028000003,0.47619798197000024,0.6147444574800001,0.3879184866999998,0.5707263080099999,0.5197736795599999,0.5848422078100001,1.0805543274300002,0.53759591523,0.8847261141899999,1.4490382489700004,1.0438778686799999,0.44268206492999995,0.78880148693,0.8250489664199996,0.4804864805399999,0.5103303453299999,0.5186311433999999,0.6072362648700004
CC1(C)Cc2cc(NC(=O)c3cnn4cccnc34)c(OCC3CC3)nc2O1,-0.199970641,test,random,19,0.7646625708000001,0.6710479504600003,0.72113562361,0.42913635028,0.41783747518000003,1.0826842164100001,0.8383241732499996,0.5550033815200001,0.7335663827700002,0.8506772697700002,0.8913233196500002,0.8016113473299998,0.3370406836999999,0.77024049439,0.6268041123199999,0.6396143345799999,0.34499480055,0.35129795219000004,0.9249901268100003,0.68470937357,0.9005814696700001,1.25353566254,0.9665302732700007,0.3759806409300003
CC(=O)Nc1ccc(O)cc1,1.887859133,test,random,19,0.53268697775,0.5650372235300004,0.7370894362700001,1.1557896353600001,0.6939977023499998,0.8107748767100005,1.0222938038,1.3146867752900007,0.9409149029000006,0.9042973878900002,0.9774711598800004,1.0156932627500002,1.1889865468300012,0.5843076235299999,0.86225547141,0.6382845262700003,0.9751665432900007,0.4346470810199999,0.6985624590299999,1.2605746420600004,0.9741437871800003,1.0508040164600003,1.0291162365600002,1.3797414412299995
O=C(NC1CCNCC1)c1ccc2cn[nH]c2c1,2.0,test,random,19,1.6385707493300004,1.3958620235800003,1.6363458122399992,1.5316354058300001,1.4994007200700008,1.4047259361900006,1.5066790230700007,1.3983340505900006,1.81237140637,1.69053424831,1.7595863597800012,1.5784115844500008,1.2343039714700008,1.57857610335,1.4947385302099996,1.69733784548,1.46916511491,1.4910542790500003,1.4136464867200003,1.5964400135200003,1.609068863650001,1.6367709939400004,1.5033998902300005,1.3250429880499999
CC(C)(C)OC(=O)N1CCCC1C(=O)N1CCC(C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)O)CC1,1.691832676,test,random,19,1.0669560745200002,0.7616220675500002,1.01840755496,0.10667056577000006,1.0993468957599999,1.1303086005700003,1.22696388914,0.35774128379000003,0.6059781918300001,0.6848645855799999,0.4467341657600001,0.37904947997,-0.4817064301599998,0.9850300326299998,0.5052124629700001,0.7390142205800002,0.4746687832900001,1.11934209143,0.91461828202,1.0700103420899998,0.6327296842800002,0.41394883105999997,0.47672995367999993,0.3501982778000001
CC(=O)Nc1ncc(C(=O)O)s1,1.81935965,test,random,19,0.95263905266,1.1993557616300001,1.20124318139,1.1275088696000004,1.0713944401700002,0.8876415582300003,1.4553345135100002,1.323406635810001,1.3064970339200004,1.2306234455000002,1.3017791655900004,0.9972039338800005,1.1486216931300008,0.6280888872000004,1.0457629664100005,0.8295292226400005,1.1176789646800005,1.0699257084000002,1.1924305452100001,1.44358037813,0.9791968110100003,1.0842407194400003,1.1328346417500001,1.2975913778000006
Cc1cccc(-c2nc(C34CCC(C(N)=O)(CC3)CC4)[nH]c2-c2ccc3c(c2)OCO3)n1,1.02011257,test,random,19,0.38299252746,0.5962519749000001,0.4343729399200002,0.7135651340100004,0.28184870745999985,0.22174147257000004,0.49720839263,0.42601506117999977,0.7618923378300001,0.900506305,0.7863924633099999,0.4421021200900004,0.5423135557900004,0.14186651890999996,0.26694883831000005,0.25674601015999987,0.6250484581800001,0.2508482385899999,0.3776889531399998,0.22385219229999995,0.36114958682000015,0.33368052117999997,0.7003427767700002,0.31120865755999977
CN(C(=O)c1cc(N2CCNC2=O)ccc1F)C1CCNC1,1.885728632,test,random,19,1.5966499463500003,1.4344272139200003,1.4137663233499997,1.3115413909900002,1.4939911945100004,1.32811489231,1.4270216649400005,1.5747630737200005,1.7876917462100013,1.8220839558899997,1.8016762612200008,1.5036239467099997,1.6403814618100006,0.5168591027099999,1.1403111563400008,1.1339743973300003,0.7652315563899998,1.2816736821099997,1.42968920099,1.2822924348999998,1.6349696331400003,1.4953706918699996,1.4258214900899997,1.4598592257800005
NC[C@H]1CC[C@@H](C(=O)Nc2ccc3[nH]ncc3c2)O1,1.981999714,test,random,19,1.1279385795099999,1.0791692230999999,1.0946847173799998,1.3900922744399993,1.1523829778899997,1.1266909005999999,1.1758610619599994,1.1770852067499993,1.69200008459,1.8098779826699996,1.62844143819,1.4653230657500003,1.634509745939999,1.250420029099999,1.0667614089799995,1.3281748979499992,1.3605319958299995,1.2240860721400002,1.0066079512600004,1.1216994060599992,1.1086243627800003,1.2056574762899999,1.0248192459899994,1.1248897879000004
CN(C(=O)c1cc(N2CCNC2=O)ccc1F)C1CCC(N)CC1,1.828717885,test,random,19,0.79601157571,0.9495442557300002,0.9265576833299997,1.2371053908500007,1.2414372304700003,1.0207986765000003,1.0416779642000007,0.8882814494200001,1.565413152130001,1.76164155852,1.6805321367500008,1.3869005820299996,1.308668331690001,0.9409503583300001,1.0886320172600004,0.6858388891500001,0.8182161891199996,1.16644042375,0.97774853085,0.9287645338999997,1.310695841490001,0.92831310784,1.5231082292099998,1.3596171880699999
NC(=O)c1cnc(N2CCc3[nH]nc(C(F)(F)F)c3C2)c(Cl)c1,0.986009932,test,random,19,0.8828270032900001,0.42567858171000006,0.8908797773500001,0.7334480632399999,0.7536795776500002,0.6547906693800001,0.7897612062600001,0.2877844682000001,1.0985372456500004,0.8622697274900001,1.06284430838,1.1131683940600003,1.1762224996099995,0.43866356696000003,0.9214161178399997,0.7138383101400002,0.5680217019799999,0.7633880283800001,0.3330220801200002,1.0654609786400007,1.1152367321800003,1.19700595009,1.1021162245799998,0.4069489977900001
CNc1cc(Nc2cccn(-c3ccccn3)c2=O)nn2c(C(=O)N[C@@H]3C[C@@H]3F)cnc12,0.991226076,train,butina,15,,,,,,,,,,,,,,,,,,,,,,,,
CCOc1cc2nn(CCC(C)(C)O)cc2cc1NC(=O)c1cccc(C(F)F)n1,0.099680641,train,butina,15,,,,,,,,,,,,,,,,,,,,,,,,
CN(c1ncc(F)cn1)[C@H]1CCCNC1,2.0,train,butina,15,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(Oc1ccc(-c2cnc(N)c(-c3ccc(Cl)cc3)c2)cc1)C(=O)O,-1.158015195,train,butina,15,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(O)CCn1cc2cc(NC(=O)c3cccc(C(F)(F)F)n3)c(C(C)(C)O)cc2n1,1.015611205,train,butina,15,,,,,,,,,,,,,,,,,,,,,,,,
CC#CC(=O)N[C@H]1CCCN(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)C1,0.163856803,train,butina,15,,,,,,,,,,,,,,,,,,,,,,,,
CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,1.378597739,train,butina,15,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(S(=O)(=O)N2CCC(N3CCC(C)CC3)CC2)cc1,1.729799023,train,butina,15,,,,,,,,,,,,,,,,,,,,,,,,
CCn1c(-c2nonc2N)nc2cnc(Oc3cccc(NC(=O)c4ccc(OCCN5CCOCC5)cc4)c3)cc21,-0.449771647,train,butina,15,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c[nH]c2nccc(Oc3c(F)cc(Nc4cc(Cl)nc(N)n4)cc3F)c12,-1.22184875,train,butina,15,,,,,,,,,,,,,,,,,,,,,,,,
CCCc1cc(N2CCc3c(nc(C4CC4)n3C)C2)n2ncnc2n1,1.677187053,train,butina,15,,,,,,,,,,,,,,,,,,,,,,,,
Fc1ccc(-c2ccc3c(c2)[nH]c2ccncc23)cn1,0.653405491,train,butina,15,,,,,,,,,,,,,,,,,,,,,,,,
Nc1c(F)ccc2cnc(-n3ccc4ccncc43)cc12,0.713910354,train,butina,15,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(=O)N1C[C@H](Nc2ncnc3[nH]ccc23)CC[C@@H]1C,1.828227965,train,butina,15,,,,,,,,,,,,,,,,,,,,,,,,
Cn1cc(Nc2nccc(N3CC4CCC(C3)N4C(=O)[C@@H]3CC3(F)F)n2)cn1,1.642995934,train,butina,15,,,,,,,,,,,,,,,,,,,,,,,,
[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC,1.186566481,train,butina,15,,,,,,,,,,,,,,,,,,,,,,,,
Nc1n[nH]cc1-c1cc(Cl)ccc1Oc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl,-0.354577731,train,butina,15,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c(-c2c(F)cc(C(N)=O)c3[nH]c4c(c23)CC[C@H](C(C)(C)O)C4)cccc1-n1c(=O)c2cccc(F)c2n(C)c1=O,0.436162647,train,butina,15,,,,,,,,,,,,,,,,,,,,,,,,
O=C(c1ccc(Oc2ccccc2)cc1Cl)c1c[nH]c2ncnc(N[C@@H]3CC[C@@H](CO)OC3)c12,-0.467245621,train,butina,15,,,,,,,,,,,,,,,,,,,,,,,,
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,0.630986911,train,butina,15,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)c1ccc(-c2nc3n(c(=O)c2C#N)CCS3)cc1,0.731266349,train,butina,15,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccsc23)c1,-0.049635146,train,butina,15,,,,,,,,,,,,,,,,,,,,,,,,
CC#CC(=O)N1CC[C@@H](n2cc(-c3ccc(Oc4c(F)cccc4F)cc3)c3c(N)n[nH]c(=O)c32)C1,-0.073143291,train,butina,15,,,,,,,,,,,,,,,,,,,,,,,,
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)nc3[nH]ccc23)c1,0.039414119,train,butina,15,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccccc1-c1cc(NC(=O)c2cccc(N3CCNC3=O)c2)[nH]n1,-0.397940009,train,butina,15,,,,,,,,,,,,,,,,,,,,,,,,
O=C(Nc1cccc(-c2nncn2C2CC2)c1)c1cc(-n2cnc(C3CC3)c2)ccn1,0.262925469,train,butina,15,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nccc(-c2cn(Cc3ccccc3)c3cnccc23)n1,1.122707254,train,butina,15,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c(Cl)ccc2cc3n(c12)[C@@H](C)CNC3=O,0.328379603,train,butina,15,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nnc(CN(C)CC(C)Oc2ccc(Cl)c(Cl)c2)n1C,0.926290987,train,butina,15,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(F)ccc1-c1ncnc(Nc2cccc(C[S@@](C)(=N)=O)c2)n1,1.594922663,train,butina,15,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ncc(CN2CC[C@@H](Nc3cncc(Cl)n3)[C@@H](C)C2)s1,1.205461507,train,butina,15,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(C(=O)N2CCC(Cc3ccccc3-c3ccccc3)(C(=O)N(C)C)CC2)s1,-0.293282218,train,butina,15,,,,,,,,,,,,,,,,,,,,,,,,
CCc1nc2c(C)cc(N3CCN(CC(=O)N4CC(O)C4)CC3)cn2c1N(C)c1nc(-c2ccc(F)cc2)c(C#N)s1,-0.204728421,train,butina,15,,,,,,,,,,,,,,,,,,,,,,,,
C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,1.991815076,train,butina,15,,,,,,,,,,,,,,,,,,,,,,,,
CN(C)C(=O)C1(Cc2ccccc2-c2ccccc2)CCN(C(=O)C2CCCO2)CC1,0.902546779,train,butina,15,,,,,,,,,,,,,,,,,,,,,,,,
O=C1CN(c2ccc(Nc3nccc(C(F)(F)F)n3)cn2)CCN1,1.543819805,train,butina,15,,,,,,,,,,,,,,,,,,,,,,,,
C[C@H]1CN(C(=O)CC(c2ccccc2)c2ccccc2)C[C@@H](C)O1,1.188253327,train,butina,15,,,,,,,,,,,,,,,,,,,,,,,,
CN1[C@H]2CC[C@@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,1.106122874,train,butina,15,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)C(=O)N1CCC(Cc2ccc(-c3cccs3)cc2)(C(=O)N2CCCC2)CC1,-0.1837587,train,butina,15,,,,,,,,,,,,,,,,,,,,,,,,
OCC1CCCCN1Cc1ccc(Cl)c(Cl)c1,1.390069186,train,butina,15,,,,,,,,,,,,,,,,,,,,,,,,
CC(=O)N1CCN(c2nc(C(F)(F)F)nc3sc(C)c(C)c23)CC1,0.13481437,train,butina,15,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccccc1C(=O)Nc1ccc2cc[nH]c2c1,0.505149978,train,butina,15,,,,,,,,,,,,,,,,,,,,,,,,
c1ccc(Oc2cccc(CN(CCN3CCOCC3)Cc3cccnc3)c2)cc1,-0.222573178,train,butina,15,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc([C@H]2CN(C(C)=O)[C@@H]3CCCN(Cc4cccc(F)c4)[C@H]23)cc1,0.595385981,train,butina,15,,,,,,,,,,,,,,,,,,,,,,,,
Cc1c(C(=O)NCCCN(C)C)sc2ncnc(Nc3ccc(F)cc3OC(C)C)c12,0.741821047,train,butina,15,,,,,,,,,,,,,,,,,,,,,,,,
OCC1CCCCN1Cc1ccc(-c2ccccc2)cc1,1.368007805,train,butina,15,,,,,,,,,,,,,,,,,,,,,,,,
Nc1ncc(C(=O)NC2CN(C(=O)C3CC3)C2)c2ccc(-c3cccc(F)c3)nc12,0.623352682,train,butina,15,,,,,,,,,,,,,,,,,,,,,,,,
CC1(C)CC(Oc2ccc(-c3ccc(-c4cn[nH]c4)cc3O)nn2)CC(C)(C)N1,1.199947058,train,butina,15,,,,,,,,,,,,,,,,,,,,,,,,
